1.2789,-0.30404,1.8453,-0.8856,0.73016,0.62241,0.65968,0.85033,0.45764,0.51536,-263.19
0.10804,0.10682,0.043617,0.043482,0.09194,0.089887,0.095994,0.099699,0.15242,0.16767,2.7973
1.1169,-0.42432,1.7859,-0.93846,0.61426,0.49814,0.54241,0.72081,0.29604,0.33608,-267.34
1.4,-0.14428,1.8983,-0.82627,0.84829,0.73432,0.76884,0.98519,0.69076,0.73809,-260.28
