1.2969,-0.32055,1.4649,-0.56033,0.69881,0.54082,1.9626,1.2192,0.517,0.69115,-340.86
0.14904,0.14857,0.10123,0.099561,0.081722,0.090895,0.16846,0.21132,0.11228,0.2195,2.371
1.1847,-0.57244,1.3309,-0.68466,0.59502,0.41324,1.8086,0.88154,0.36892,0.40977,-344.25
1.5488,-0.20854,1.5908,-0.4299,0.79592,0.65226,2.2683,1.4347,0.65832,0.98112,-338.22
