"ID","date","PrCredit","HHCredit_GDP_gap","NFECredit_GDP_gap","GDP_gap","HP_inc_gap","FCdummy"
"84","AU","1999-07-01",0.0971345497450592,-7.65627159074033,-23.5714126443132,NA,-0.13205869343832,0
"85","AU","1999-10-01",0.0930485039412495,-6.75970884324141,-21.6358401013729,NA,-0.122467419265893,0
"86","AU","2000-01-01",0.11078581765411,-6.76558124275027,-20.608831233402,NA,-0.121808948696746,0
"87","AU","2000-04-01",0.113191889601387,-5.57309134836933,-18.290242997248,NA,-0.0983719749707158,0
"88","AU","2000-07-01",0.0830154177814564,-6.68142480524831,-17.9798808276753,NA,-0.164168543289515,0
"89","AU","2000-10-01",0.0861986688434007,-6.78975332580826,-14.877504433846,NA,-0.129186997585527,0
"90","AU","2001-01-01",0.0595506390244431,-7.09723191890822,-12.682828575214,NA,-0.131108863399787,0
"91","AU","2001-04-01",0.04419006561432,-6.50299861902452,-14.4955308174727,NA,-0.123427198710621,0
"92","AU","2001-07-01",0.0789538792143668,-6.00617371755325,-13.7152570192488,NA,-0.103199566660801,0
"93","AU","2001-10-01",0.091182650174913,-5.40586124839308,-15.3416168003413,NA,-0.10806712715021,0
"94","AU","2002-01-01",0.0983793539760086,-4.00115023000899,-15.5741854924049,NA,-0.0729584897918739,0
"95","AU","2002-04-01",0.0898888802509786,-3.09111616621331,-13.3125000730539,NA,0.00705918268983519,0
"96","AU","2002-07-01",0.0830297390248837,-2.17482455794269,-11.5560585844349,NA,0.0286569038260471,0
"97","AU","2002-10-01",0.066493788502991,-2.15133317834417,-11.9043257874474,NA,0.0533057230689931,0
"98","AU","2003-01-01",0.0839339404767091,-1.91969436350026,-12.9567375528437,NA,0.0573393898344629,0
"99","AU","2003-04-01",0.0990460250015206,0.4210449288354,-10.7126999905626,NA,0.0920544046294436,0
"100","AU","2003-07-01",0.104803576207034,1.97184254015146,-10.2715868186976,NA,0.14595441305734,0
"101","AU","2003-10-01",0.111350503422183,3.63365525931428,-8.03274497359249,NA,0.158293864514753,0
"102","AU","2004-01-01",0.112705666487399,4.80743494559177,-7.99549571262497,NA,0.134124259478009,0
"103","AU","2004-04-01",0.111402972861264,5.99412437411253,-6.15914021130931,NA,0.075232861204374,0
"104","AU","2004-07-01",0.122670151763548,6.49465430141299,-5.52295965642108,NA,0.0885375278906722,0
"105","AU","2004-10-01",0.133339265528344,7.30994049872314,-3.48621983688474,NA,0.0734951211304232,0
"106","AU","2005-01-01",0.140108772393605,7.74088250063699,-2.74817273422622,NA,0.0592868893216217,0
"107","AU","2005-04-01",0.137681464052158,9.18836156689889,1.09193838557786,NA,0.0342671629294461,0
"108","AU","2005-07-01",0.130034705410481,9.55323960504239,3.23487712698446,NA,0.0292816216737851,0
"109","AU","2005-10-01",0.132000650351755,9.93635555169986,5.58140436460221,NA,0.0494890991024151,0
"110","AU","2006-01-01",0.123105460491078,9.53852446040071,5.63227288584747,NA,0.0441038739178807,0
"111","AU","2006-04-01",0.125202307476848,11.6605365438005,8.68822152462894,NA,0.0680136989535032,0
"112","AU","2006-07-01",0.12837940865015,12.303158168217,11.1499750341679,NA,0.0517282273072492,0
"113","AU","2006-10-01",0.135646807238047,12.5671265486488,12.4182364471342,NA,0.0503813680089999,0
"114","AU","2007-01-01",0.134751518164566,11.753148142192,12.5936809212621,NA,0.0454795292861019,0
"115","AU","2007-04-01",0.131566759216464,13.861897988128,14.5769525686894,NA,0.0507152741883663,0
"116","AU","2007-07-01",0.117040247815187,13.1940217428558,17.7686640173591,NA,0.0851556183930897,0
"117","AU","2007-10-01",0.101054367689812,13.9501304080497,18.9693914528243,NA,0.101068586881657,0
"118","AU","2008-01-01",0.101062598678504,13.5308020003208,19.5796666389858,NA,0.0821456450180412,0
"119","AU","2008-04-01",0.0842243427648948,13.9365796609517,18.8999739162657,NA,0.0576103174070595,0
"120","AU","2008-07-01",0.0658795389302061,11.967972704216,18.3307486759106,NA,0.0210774359348995,0
"121","AU","2008-10-01",0.0508836587344621,10.4254556029457,17.9723790592383,NA,-0.0575737955022719,0
"122","AU","2009-01-01",0.0394384840265427,9.7094729100411,15.225207380698,NA,-0.0455930313268703,0
"123","AU","2009-04-01",0.0465915912599859,11.2204431147553,13.1895310237835,NA,-0.0402561052504355,0
"124","AU","2009-07-01",0.0623820148270849,13.0587604326798,13.6656093089792,NA,0.0346846832282763,0
"125","AU","2009-10-01",0.0649846162532509,14.7247910282741,14.3536685829379,NA,0.0684969365762067,0
"126","AU","2010-01-01",0.0579475863475187,15.4188684191064,13.853901028283,NA,0.0883567464448178,0
"127","AU","2010-04-01",0.0625855808315558,15.5412893107748,12.1664629434783,NA,0.0983521766173696,0
"128","AU","2010-07-01",0.0546651980801985,14.2923118616897,8.99147599222536,NA,0.0667717780914228,0
"129","AU","2010-10-01",0.0757982027592945,13.5721553770549,5.12903142207421,NA,0.0421697970178467,0
"130","AU","2011-01-01",0.0847924116313948,12.9810034312824,3.57919800187818,NA,0.00803909718997242,0
"131","AU","2011-04-01",0.0808723102692951,12.9190056683923,1.24203167792061,NA,-0.00858152162033354,0
"132","AU","2011-07-01",0.0864581077967945,11.8862792799074,1.41757944847677,NA,-0.0395123074855415,0
"133","AU","2011-10-01",0.0695755753913478,11.4829091598281,0.00588520675665904,NA,-0.0644391607731216,0
"134","AU","2012-01-01",0.064184644821171,11.4089504864662,-0.19301069798388,NA,-0.0558977440897864,0
"135","AU","2012-04-01",0.0583969354036904,12.2644297308627,0.620932068800414,NA,-0.0746617600494112,0
"136","AU","2012-07-01",0.0568261821626673,12.3493448416764,0.947754324182739,NA,-0.0534762013079675,0
"137","AU","2012-10-01",0.0599417936464463,12.7636631064784,1.28749533289604,NA,-0.0529607076094508,0
"138","AU","2013-01-01",0.0750389936087521,13.1073209395052,1.34019199029348,NA,-0.0576406242309557,0
"139","AU","2013-04-01",0.0762053572815352,14.9802228458132,4.50587797299687,NA,-0.0392598173233105,0
"140","AU","2013-07-01",0.078973619025539,15.2822405621616,4.78458360713765,NA,-0.0191741533110685,0
"141","AU","2013-10-01",0.0808498160131737,16.5132083747577,6.77632795415758,NA,0.0021900879437895,0
"142","AU","2014-01-01",0.0789902028953321,16.8729223642,5.98111811403734,NA,0.00780200249654994,0
"143","AU","2014-04-01",0.0965594276111217,18.5611373280728,7.69894424593951,NA,0.0137562707613621,0
"144","AU","2014-07-01",0.0837005894407708,19.6775658816622,9.4297815562347,NA,0.0270452063941777,0
"145","AU","2014-10-01",0.0920158122358948,21.7218742373904,11.973586003923,NA,0.0377112077860717,0
"146","AU","2015-01-01",0.0747458294206858,23.6936794137735,16.3302899735596,NA,0.0599791816212749,0
"147","AU","2015-04-01",0.0634217085762571,26.3925441246496,18.6997959157283,NA,0.0968831836859141,0
"148","AU","2015-07-01",0.067774459993234,27.7179718496473,21.5819654552939,NA,0.124092602851551,0
"149","AU","2015-10-01",0.0501562933482318,29.1694000870465,22.4766134676264,NA,0.131883851364176,0
"150","AU","2016-01-01",0.0483580968865697,30.6461970401864,23.6835008731832,NA,0.12927895451287,0
"151","AU","2016-04-01",0.034762484666086,32.5476579889086,24.9023324008939,NA,0.14199498032693,0
"152","AU","2016-07-01",0.0356306866571493,33.3730015975628,23.8327535709265,NA,0.16406576806477,0
"153","AU","2016-10-01",0.0292962852574468,33.7213651613669,22.5743476476269,NA,0.218065539065275,0
"154","AU","2017-01-01",0.0370821756177389,33.3918025430063,18.3266383134463,NA,0.242990833838641,0
"155","AU","2017-04-01",0.0459623353507096,34.2832833017837,17.8890928149808,NA,0.263634909236933,0
"156","AU","2017-07-01",0.0395208842401168,34.2946935174712,15.8611325822185,NA,0.264430412118675,0
"157","AU","2017-10-01",0.0476781109577374,35.7248335616497,16.0421343224189,NA,0.254677357586298,0
"158","AU","2018-01-01",0.048458519600911,36.8724180691525,16.7314350900144,NA,0.245254646383005,0
"159","AU","2018-04-01",0.0480699908777917,37.6360723627435,16.1283318340977,NA,0.235381776866096,0
"160","AU","2018-07-01",NA,37.7143295841285,16.2320796751731,NA,0.221551356992609,0
"161","AU","2018-10-01",0.012398199003647,38.0056287848471,16.1418934129208,NA,0.177284345183828,0
"162","AU","2019-01-01",0.010437676404384,38.1083147306047,15.4569472668179,NA,0.134827827170124,0
"163","BE","1999-01-01",0.0434999943924724,-37.5793628269679,-51.6236248983944,3568301.86063635,-0.274974719110644,0
"164","BE","1999-04-01",0.0429400801834229,-37.7592494070204,-49.3007278603413,3575026.83844577,-0.240654823109056,0
"165","BE","1999-07-01",0.0519248706257784,-36.5330965802978,-45.9751373375835,3576593.87732929,-0.248875295701584,0
"166","BE","1999-10-01",0.0600719231049023,-36.2025615194212,-44.0475057968635,3571650.08992888,-0.244581757722232,0
"167","BE","2000-01-01",0.070426126762727,-35.76921006427,-41.5183707670813,3559235.21726727,-0.243206655352207,0
"168","BE","2000-04-01",0.0606264325770493,-35.4345175483209,-39.3881596583713,3540447.4123945,-0.252704225992169,0
"169","BE","2000-07-01",0.0652131510259629,-34.9998698820237,-36.8571960849414,3514144.9865805,-0.262617388749326,0
"170","BE","2000-10-01",0.0603623184131832,-34.1665643895365,-34.0257051906007,3482334.1853029,-0.255062891220322,0
"171","BE","2001-01-01",0.0470716808522958,-33.7358108953408,-32.9938199761676,3440252.70929087,-0.25505504777045,0
"172","BE","2001-04-01",0.0336433911762566,-32.7087338075092,-30.7615883781978,3390246.26380924,-0.264933841336913,0
"173","BE","2001-07-01",0.0223268542558417,-33.3863731945844,-29.928975848697,3331417.08514231,-0.252449095006376,0
"174","BE","2001-10-01",0.0176218891892158,-32.4696873532766,-27.6958709356998,3264316.48383586,-0.241919494667727,0
"175","BE","2002-01-01",0.0202356274136273,-32.1595511143642,-28.7620873648017,3191242.45092899,-0.235403906167207,0
"176","BE","2002-04-01",0.0268037413410376,-30.9567581344018,-29.1273696219196,3108844.24737815,-0.228063731588535,0
"177","BE","2002-07-01",0.0414550790677917,-30.3620216710737,-29.891390287754,3015722.66823205,-0.199178032685323,0
"178","BE","2002-10-01",0.0357491546739773,-29.0759775901636,-30.6537491245798,2911954.31398664,-0.193665349802191,0
"179","BE","2003-01-01",0.0309191228586694,-28.4991858524028,-31.6139711661957,2795592.96003572,-0.184914333015241,0
"180","BE","2003-04-01",0.0514979243449843,-27.2321337285789,-28.6715048120296,2669756.78054296,-0.191704549640974,0
"181","BE","2003-07-01",0.0374847869102181,-26.8752372415151,-26.5257194265789,2533117.38273405,-0.168415077405742,0
"182","BE","2003-10-01",0.0466725858730651,-25.828844333696,-23.7759126955822,2385536.97257084,-0.155864352062405,0
"183","BE","2004-01-01",0.0506309113538142,-24.9932357595191,-23.0213159904763,2228236.01710334,-0.14289453927758,0
"184","BE","2004-04-01",0.0402935316004308,-24.4686277012685,-22.7611012429178,2056494.70933349,-0.139466120991155,0
"185","BE","2004-07-01",0.0504973902598543,-23.4551738581362,-22.0943828312732,1871280.29630476,-0.139155965662787,0
"186","BE","2004-10-01",0.0350877192982456,-21.9529667577531,-20.9202182311574,1670695.55767739,-0.121551991110911,0
"187","BE","2005-01-01",0.0287248873509423,-20.6620402898074,-21.5376096822248,1456541.9614315,-0.0937599228987334,0
"188","BE","2005-04-01",0.0226618294602556,-18.8823734615699,-21.3455071235873,1228021.46764734,-0.0510514405866366,0
"189","BE","2005-07-01",0.0109426512635307,-17.9138936252196,-21.7428066503295,983737.476731767,-0.0368073050405344,1
"190","BE","2005-10-01",0.0279018146487922,-16.4564809269893,-21.9283509937732,725145.926962432,-0.0225490189464288,1
"191","BE","2006-01-01",0.0264865529153095,-15.3099707283895,-21.6009285282211,450004.367233487,-0.015855938950164,1
"192","BE","2006-04-01",0.0413011105946432,-13.9741572497187,-20.2592728070966,157462.873363693,-0.00196635856433613,1
"193","BE","2006-07-01",0.054247322437703,-12.9487964363559,-19.3020633815003,-150284.36568391,0.0495189718367113,1
"194","BE","2006-10-01",0.0689154795638787,-11.733609298286,-19.1279291543528,-474616.7827514,0.045022278445495,1
"195","BE","2007-01-01",0.0732554253974263,-10.8282844735005,-15.9354507734216,-815894.637358724,0.0278451578109298,1
"196","BE","2007-04-01",0.0847457237182658,-9.93248126596458,-13.0231610666443,-1178979.79049012,0.0686646924325849,1
"197","BE","2007-07-01",0.0850288436354845,-8.84583190894003,-9.58955302333558,-1559871.49871216,0.077009302523283,0
"198","BE","2007-10-01",0.091090403975472,-7.7679438044799,-7.03308707490913,-1961478.27834066,0.0829642205095229,0
"199","BE","2008-01-01",0.135681197649625,-6.69840224005527,-2.25219967889544,-2382871.24109775,0.0584823195872288,0
"200","BE","2008-04-01",0.130971397379451,-5.53677308328462,2.75469028990506,-2825957.32998307,0.0674739093998638,0
"201","BE","2008-07-01",0.122594025952979,-4.38260545577822,7.68916958717446,-3292221.08799004,0.0710069215341396,0
"202","BE","2008-10-01",0.100797759766727,-2.93543463721381,15.3528180818763,-3785467.61113539,0.0603238344166486,0
"203","BE","2009-01-01",0.0621686202545947,-1.49478495075281,21.5471964200575,-4296041.17444396,0.0446631972504197,0
"204","BE","2009-04-01",0.0487501608257568,0.239826619026495,25.3738268657211,-4825167.31270298,0.0469648376445346,0
"205","BE","2009-07-01",0.0498027448709954,1.66888682451224,28.4341778148484,-5372621.8619282,0.0626502788420751,0
"206","BE","2009-10-01",0.0296106966800296,1.59288181852194,32.4296542288799,-5944653.2048707,0.0692006579989537,0
"207","BE","2010-01-01",0.00350411799459141,2.31229358165584,31.5615899838223,-6541082.32961153,0.0926790297957309,0
"208","BE","2010-04-01",0.00823071022285335,2.92760011231328,30.8312378815151,-7159610.83906586,0.086723404064444,0
"209","BE","2010-07-01",0.0166691892982761,3.63927362815892,26.239771819847,-7804326.79181395,0.0974111335501577,0
"210","BE","2010-10-01",0.0460078149154974,4.4477790278552,23.3882886185866,-8473221.02587641,0.110178120829162,0
"211","BE","2011-01-01",0.0787535319257374,4.95357211188121,25.1778194981123,-9167034.95685069,0.129454706745838,0
"212","BE","2011-04-01",0.0848024091553531,6.25709756126849,29.6093372080364,-9886998.21610353,0.137082632051711,0
"213","BE","2011-07-01",0.0863503890616232,7.0587876731182,31.9837515534715,-10632116.3196451,0.125046549814031,0
"214","BE","2011-10-01",0.0752961614487458,8.65905910178815,36.0018983161542,-11402913.1353644,0.124879840441514,0
"215","BE","2012-01-01",0.0696194639180706,9.25831085466613,38.2645333184606,-12199934.2879775,0.145597747668117,0
"216","BE","2012-04-01",0.0710152436486146,10.356920291493,41.8723223779838,-13023905.1163255,0.141890295959863,0
"217","BE","2012-07-01",0.0502931665996679,10.4552416262322,42.5258356510166,-13873293.2339626,0.123350774022059,0
"218","BE","2012-10-01",0.0293889724398155,11.2536031805463,44.9255386130387,-14750233.3429817,0.137129623771915,0
"219","BE","2013-01-01",0.00755261769925811,12.0523071379938,51.7717904249537,-15654613.1097188,0.13565161017277,0
"220","BE","2013-04-01",0.00270620380683936,13.0516275481256,52.9648379337971,-16582457.2565311,0.134651469884452,0
"221","BE","2013-07-01",0.00738878329657475,13.8518083297241,51.0047985571111,-17538002.1426303,0.114270870818462,0
"222","BE","2013-10-01",0.0349137907311178,14.1530607725034,49.6916573003964,-18520575.4956231,0.13368432442837,0
"223","BE","2014-01-01",0.0533313675396787,14.7555615366565,48.4252716571154,-19528985.2634553,0.114723286267761,0
"224","BE","2014-04-01",0.0851240609800707,15.7594518997247,47.5053748916071,-20564554.9596229,0.120497465002446,0
"225","BE","2014-07-01",0.0375148559731724,16.564836250345,51.1315792050299,-21624907.9639922,0.119747764167427,0
"226","BE","2014-10-01",0.0485835000249759,18.3717795785254,53.6033780351025,-22712081.8506577,0.116348180728424,0
"227","BE","2015-01-01",0.0260563992980327,19.1803054621827,65.0201369905928,-23825204.5235291,0.119068881986221,0
"228","BE","2015-04-01",0.0434388567746226,19.590391549785,57.281087671815,-24963369.4157397,0.122816784482583,0
"229","BE","2015-07-01",0.112156183219892,20.3019675390373,65.2852991287728,-26128644.4808356,0.128699161082693,0
"230","BE","2015-10-01",0.0913835789791427,21.0149141516613,63.0316972086931,-27317874.3475422,0.125079681266278,0
"231","BE","2016-01-01",0.0938076074609365,21.6290613544668,79.9190445456122,-28532370.8568932,0.118080992164807,0
"232","BE","2016-04-01",0.028709226071302,22.2441865769752,86.1459461943048,-29768726.0376493,0.112907277323356,0
"233","BE","2016-07-01",-0.0075142453185501,22.7600131760543,86.9108074119357,-31029911.7331364,0.111004935076746,0
"234","BE","2016-10-01",-0.0140902660761923,23.3762088981055,90.4118180907826,-32312448.5841719,0.131054671313226,0
"235","BE","2017-01-01",-0.0199114825388723,23.7923845894971,88.7469508461358,-33615586.9275826,0.120903729606747,0
"236","BE","2017-04-01",-0.00597225444130334,24.7080926560755,87.9139522637226,-34941303.5898964,0.113941820246305,0
"237","BE","2017-07-01",0.011661240043413,25.422826022725,86.0103470618934,-36287616.9531271,0.11715059497603,0
"238","BE","2017-10-01",0.0114561372933101,26.2360158440991,85.2334401741151,-37649970.5438182,0.122723000055621,0
"239","BE","2018-01-01",0.0107116841346862,26.9470297177863,88.180321508001,-39032391.8221875,0.125462637435423,0
"240","BE","2018-04-01",0.0200368080664989,27.6551696513347,91.4478678875515,-40430979.7929316,0.118094120016471,0
"241","BE","2018-07-01",NA,28.259670284719,91.8327356859698,-41845152.9418555,0.129845844078464,0
"242","BE","2018-10-01",0.0180735683631675,29.2596971199894,89.6313526567837,-43270424.9183174,0.118261541778443,0
"243","BE","2019-01-01",0.0174396109820324,29.754345010018,91.939916971688,-44710953.7763019,0.12226512985326,0
"244","BR","1999-01-01",0.136091804208214,-18.2573643415625,-74.3455972760071,NA,NA,NA
"245","BR","1999-04-01",0.040715436212917,-17.7764836169846,-73.8294458427831,NA,NA,NA
"246","BR","1999-07-01",0.127207190644172,-17.3040198550661,-71.015698621131,NA,NA,NA
"247","BR","1999-10-01",0.109188031951089,-17.1409356534195,-69.7082409299235,NA,NA,NA
"248","BR","2000-01-01",0.144059578519314,-16.6881503496051,-72.1107805487897,NA,NA,NA
"249","BR","2000-04-01",0.207511919517842,-14.5465404288454,-68.7268509867556,NA,NA,NA
"250","BR","2000-07-01",0.162816868229294,-14.0169406559872,-67.5598054758905,NA,NA,NA
"251","BR","2000-10-01",0.20806466274887,-13.7001494295332,-63.5128254311501,NA,NA,NA
"252","BR","2001-01-01",0.160291873503169,-13.0969301056182,-59.8889233679581,NA,NA,NA
"253","BR","2001-04-01",0.132579347528485,-16.0080117900141,-59.3909530196862,NA,NA,NA
"254","BR","2001-07-01",0.17668016014264,-15.4340908461614,-54.4216183973878,NA,NA,NA
"255","BR","2001-10-01",0.280959650694046,-14.9758236174843,-54.3834750347499,NA,NA,NA
"256","BR","2002-01-01",0.244115688380977,-14.6338278621663,-52.2789424114128,NA,NA,NA
"257","BR","2002-04-01",0.237631258726485,-14.3086838988379,-50.0103040483119,NA,NA,NA
"258","BR","2002-07-01",0.131422851256418,-14.3009354615531,-43.0797127690285,NA,NA,NA
"259","BR","2002-10-01",0.0376861417223309,-14.2110905126669,-44.2891963713971,NA,NA,NA
"260","BR","2003-01-01",0.071006264722503,-14.439621262187,-43.4406749539623,NA,NA,NA
