"ID","borrowers_country","date","value","HHCredit_GDP_trend_1600","HHCredit_GDP_cycle_1600","HHCredit_GDP_trend_400k","HHCredit_GDP_cycle_400k"
"56","AT","Austria","2009-07-01",53.1,52.8758720896576,0.224127910342418,48.0239436766186,5.07605632338142
"57","AT","Austria","2009-10-01",53.3,52.9420309869636,0.35796901303641,47.9842614952029,5.31573850479708
"58","AT","Austria","2010-01-01",53.6,52.9908221307604,0.609177869239566,47.9389881819886,5.66101181801136
"59","AT","Austria","2010-04-01",54.3,53.0207423848401,1.27925761515992,47.8881445982628,6.41185540173721
"60","AT","Austria","2010-07-01",54,53.0306693491626,0.969330650837392,47.8317657578405,6.16823424215949
"61","AT","Austria","2010-10-01",54.4,53.0202801596977,1.37971984030234,47.7699027041805,6.6300972958195
"62","AT","Austria","2011-01-01",53.2,52.9898577840716,0.210142215928379,47.7026219013218,5.4973780986782
"63","AT","Austria","2011-04-01",53.6,52.9405475148111,0.659452485188901,47.630006388545,5.96999361145503
"64","AT","Austria","2011-07-01",53.3,52.8736259833276,0.426374016672369,47.5521529485817,5.74784705141829
"65","AT","Austria","2011-10-01",53,52.790781978836,0.209218021164048,47.4691732891452,5.53082671085475
"66","AT","Austria","2012-01-01",52.4,52.6939707743113,-0.293970774311312,47.3811934875657,5.0188065124343
"67","AT","Austria","2012-04-01",52.3,52.5852784039921,-0.285278403992123,47.2883534482411,5.01164655175891
"68","AT","Austria","2012-07-01",52.1,52.4666071703829,-0.366607170382878,47.1908056225846,4.90919437741537
"69","AT","Austria","2012-10-01",51.8,52.3396810769856,-0.53968107698558,47.0887149911263,4.71128500887374
"70","AT","Austria","2013-01-01",51.3,52.2059949978207,-0.905994997820713,46.98225880738,4.31774119261999
"71","AT","Austria","2013-04-01",51,52.0667065062357,-1.06670650623566,46.871626103076,4.12837389692395
"72","AT","Austria","2013-07-01",51.3,51.9224069287042,-0.622406928704187,46.7570167042959,4.54298329570415
"73","AT","Austria","2013-10-01",51,51.7730209001336,-0.773020900133616,46.638640758055,4.361359241945
"74","AT","Austria","2014-01-01",50.4,51.6180840511009,-1.21808405110088,46.5167197688298,3.88328023117023
"75","AT","Austria","2014-04-01",50.3,51.4566488741203,-1.1566488741203,46.3914861444908,3.90851385550922
"76","AT","Austria","2014-07-01",50.4,51.2870065591743,-0.887006559174274,46.2631820011113,4.13681799888866
"77","AT","Austria","2014-10-01",50.2,51.1067253906989,-0.906725390698867,46.1320592260502,4.06794077394985
"78","AT","Austria","2015-01-01",50.9,50.9128192740307,-0.0128192740306545,45.9983800487091,4.90161995129086
"79","AT","Austria","2015-04-01",50.7,50.701735411137,-0.00173541113701958,45.8624168683436,4.8375831316564
"80","AT","Austria","2015-07-01",50.3,50.4699129919391,-0.1699129919391,45.7244543382581,4.5755456617419
"81","AT","Austria","2015-10-01",50.1,50.213790121726,-0.113790121726041,45.5847892057145,4.51521079428549
"82","AT","Austria","2016-01-01",50.4,49.9296987101671,0.470301289832939,45.4437296568395,4.9562703431605
"83","AT","Austria","2016-04-01",50.4,49.6138995481052,0.786100451894754,45.3015951657868,5.09840483421322
"84","AT","Austria","2016-07-01",50.3,49.2629473646899,1.03705263531005,45.1587175973859,5.14128240261405
"85","AT","Austria","2016-10-01",50.3,48.8738882018528,1.4261117981472,45.0154415624782,5.28455843752179
"86","AT","Austria","2017-01-01",49.9,48.4444162594226,1.45558374057738,44.8721245251113,5.0278754748887
"87","AT","Austria","2017-04-01",49.7,47.973117057102,1.72688294289804,44.7291371607288,4.97086283927118
"88","AT","Austria","2017-07-01",49.5,47.4594858544313,2.04051414556869,44.586862714463,4.91313728553698
"89","AT","Austria","2017-10-01",49.3,46.9040972127905,2.39590278720945,44.4456968586034,4.85430314139659
"90","AT","Austria","2018-01-01",48.7,46.3088010149004,2.39119898509964,44.3060475482824,4.3939524517176
"91","AT","Austria","2018-04-01",48.6,45.6769445827235,2.92305541727653,44.1683348743898,4.43166512561019
"92","AT","Austria","2018-07-01",49,45.0133697375884,3.9866302624116,44.0329899126975,4.96701008730251
"93","AT","Austria","2018-10-01",48.8,44.3247452104594,4.47525478954063,43.9004548181404,4.8995451818596
"94","AT","Austria","2019-01-01",48.6,43.6202313762147,4.97976862378534,43.7711841631789,4.82881583682114
"95","AT","Austria","2019-04-01",48.7,42.911785643976,5.78821435602403,43.645644769135,5.05435523086503
"96","AU","Australia","1977-10-01",34.2,42.2144777782549,-8.01447777825493,43.5243155293712,-9.32431552937117
"97","AU","Australia","1978-01-01",34.6,41.5469951775356,-6.94699517753564,43.4076879731364,-8.80768797313636
"98","AU","Australia","1978-04-01",35.8,40.9230161916908,-5.12301619169082,43.2962303188927,-7.49623031889267
"99","AU","Australia","1978-07-01",35.9,40.3518772986071,-4.45187729860711,43.1903887658828,-7.29038876588275
"100","AU","Australia","1978-10-01",36.4,39.8397130910515,-3.43971309105151,43.0905907727718,-6.69059077277184
"101","AU","Australia","1979-01-01",36,39.3898757384793,-3.38987573847933,42.9972455722517,-6.99724557225168
"102","AU","Australia","1979-04-01",37,39.0035675896639,-2.00356758966394,42.910745670543,-5.91074567054297
"103","AU","Australia","1979-07-01",37.1,38.6798723210422,-1.57987232104217,42.8314660807453,-5.73146608074531
"104","AU","Australia","1979-10-01",37.1,38.4166213793074,-1.31662137930737,42.7597670390977,-5.65976703909774
"105","AU","Australia","1980-01-01",37.4,38.2106587909523,-0.810658790952282,42.6959944531757,-5.29599445317566
"106","AU","Australia","1980-04-01",38.2,38.0580056941074,0.141994305892624,42.6404800811325,-4.44048008113248
"107","AU","Australia","1980-07-01",37.9,37.9541765651589,-0.0541765651588904,42.5935424411393,-4.69354244113929
"108","AU","Australia","1980-10-01",38,37.8947746269343,0.105225373065721,42.5554889501663,-4.55548895016631
"109","AU","Australia","1981-01-01",38,37.8753692419077,0.124630758092295,42.5266152913267,-4.52661529132675
"110","AU","Australia","1981-04-01",38.7,37.8915955384115,0.808404461588481,42.5072057590093,-3.80720575900925
"111","AU","Australia","1981-07-01",38.6,37.9391665390019,0.660833460998077,42.497533331073,-3.89753333107299
"112","AU","Australia","1981-10-01",38.6,38.0143005190236,0.585699480976395,42.4978614673474,-3.89786146734738
"113","AU","Australia","1982-01-01",38.6,38.1136287747343,0.486371225265678,42.5084438838453,-3.90844388384534
"114","AU","Australia","1982-04-01",38.8,38.2341486645675,0.565851335432477,42.5295245519153,-3.72952455191533
"115","AU","Australia","1982-07-01",38.8,38.3731615289724,0.426838471027622,42.5613376717968,-3.76133767179682
"116","AU","Australia","1982-10-01",38.6,38.5283223654827,0.0716776345173002,42.6041081199232,-4.00410811992325
"117","AU","Australia","1983-01-01",39.3,38.6975529456767,0.60244705432325,42.658051369378,-3.35805136937803
"118","AU","Australia","1983-04-01",39.9,38.8788198396543,1.02118016034569,42.7233728829798,-2.82337288297976
"119","AU","Australia","1983-07-01",39.2,39.0704661469241,0.129533853075863,42.8002697284175,-3.60026972841751
"120","AU","Australia","1983-10-01",39.2,39.2714732045952,-0.0714732045952076,42.888931914942,-3.68893191494205
"121","AU","Australia","1984-01-01",38.9,39.4809033084347,-0.580903308434671,42.9895404511354,-4.08954045113541
"122","AU","Australia","1984-04-01",38.9,39.6977740834568,-0.797774083456773,43.102267123251,-4.20226712325098
"123","AU","Australia","1984-07-01",39.2,39.920740090108,-0.720740090108016,43.227273493689,-4.027273493689
"124","AU","Australia","1984-10-01",39.9,40.1479572800328,-0.247957280032765,43.3647106191804,-3.46471061918041
"125","AU","Australia","1985-01-01",40.2,40.377131142319,-0.177131142319013,43.5147194882767,-3.31471948827669
"126","AU","Australia","1985-04-01",41.3,40.6058121927548,0.694187807245207,43.6774324277477,-2.37743242774771
"127","AU","Australia","1985-07-01",41.7,40.8314402401641,0.868559759835875,43.8529734775684,-2.1529734775684
"128","AU","Australia","1985-10-01",42.5,41.0518889607506,1.44811103924938,44.0414607341266,-1.54146073412659
"129","AU","Australia","1986-01-01",41.6,41.2655748805677,0.334425119432282,44.2430069113861,-2.64300691138614
"130","AU","Australia","1986-04-01",42.7,41.4718195950685,1.22818040493154,44.4577208696502,-1.75772086965023
"131","AU","Australia","1986-07-01",43.6,41.6701537154055,1.9298462845945,44.6857048617072,-1.08570486170717
"132","AU","Australia","1986-10-01",43.2,41.8608754654845,1.33912453451546,44.9270567460426,-1.72705674604256
"133","AU","Australia","1987-01-01",42.2,42.0454892231392,0.154510776860768,45.1818716668836,-2.98187166688363
"134","AU","Australia","1987-04-01",42.5,42.2263363190372,0.27366368096277,45.4502404508143,-2.95024045081429
"135","AU","Australia","1987-07-01",41.9,42.4058546530817,-0.505854653081748,45.732246469742,-3.83224646974198
"136","AU","Australia","1987-10-01",42.2,42.5866531649766,-0.386653164976607,46.0279657199686,-3.82796571996857
"137","AU","Australia","1988-01-01",41.7,42.7710246352675,-1.07102463526746,46.3374646171743,-4.63746461717429
"138","AU","Australia","1988-04-01",41.7,42.9610201862718,-1.26102018627181,46.6608000071387,-4.96080000713869
"139","AU","Australia","1988-07-01",41.3,43.1580215499102,-1.85802154991019,46.9980171419689,-5.69801714196891
"140","AU","Australia","1988-10-01",42.3,43.3626223204866,-1.06262232048665,47.3491488717774,-5.04914887177743
"141","AU","Australia","1989-01-01",43.7,43.5742548288365,0.12574517116348,47.7142138016307,-4.01421380163067
"142","AU","Australia","1989-04-01",44.9,43.7916872668449,1.10831273315507,48.0932179137259,-3.1932179137259
"143","AU","Australia","1989-07-01",44.2,44.0137664171289,0.18623358287109,48.4861571547266,-4.2861571547266
"144","AU","Australia","1989-10-01",44.7,44.2400317577638,0.459968242236251,48.893019488246,-4.19301948824599
"145","AU","Australia","1990-01-01",45.4,44.470139162814,0.929860837185998,49.3137821625103,-3.91378216251029
"146","AU","Australia","1990-04-01",45.7,44.7040319864956,0.995968013504374,49.748411943177,-4.04841194317704
"147","AU","Australia","1990-07-01",45.1,44.9422347460478,0.157765253952157,50.1968658114818,-5.09686581148181
"148","AU","Australia","1990-10-01",45.2,45.1858944387183,0.0141055612817098,50.6590906276131,-5.45909062761307
"149","AU","Australia","1991-01-01",45.4,45.4362566650383,-0.0362566650383371,51.1350205095966,-5.73502050959657
"150","AU","Australia","1991-04-01",46.4,45.6945758415151,0.70542415848486,51.6245759277293,-5.22457592772932
"151","AU","Australia","1991-07-01",46.4,45.9620837242402,0.43791627575979,52.127663014763,-5.72766301476305
"152","AU","Australia","1991-10-01",47,46.2404529594041,0.759547040595869,52.6441748419983,-5.64417484199831
"153","AU","Australia","1992-01-01",46.9,46.5316298908698,0.368370109130176,53.1739901615913,-6.27399016159131
"154","AU","Australia","1992-04-01",47.1,46.8380355794006,0.261964420599419,53.7169736152491,-6.6169736152491
"155","AU","Australia","1992-07-01",47.5,47.1623213170779,0.337678682922096,54.2729741597161,-6.77297415971611
"156","AU","Australia","1992-10-01",47,47.5073021237462,-0.507302123746165,54.841824209287,-7.84182420928703
"157","AU","Australia","1993-01-01",46.3,47.8760040684266,-1.57600406842658,55.4233392458367,-9.12333924583675
"158","AU","Australia","1993-04-01",46.6,48.271136156313,-1.67113615631298,56.0173151466662,-9.41731514666616
"159","AU","Australia","1993-07-01",47.4,48.6944223900565,-1.29442239005647,56.6235249807386,-9.22352498073861
"160","AU","Australia","1993-10-01",48.2,49.1465423122104,-0.946542312210433,57.2417182737231,-9.04171827372305
"161","AU","Australia","1994-01-01",49,49.6273664513345,-0.627366451334503,57.8716214924817,-8.87162149248167
"162","AU","Australia","1994-04-01",50.3,50.1361737470432,0.163826252956845,58.512938499582,-8.21293849958202
"163","AU","Australia","1994-07-01",50.7,50.6718510349187,0.0281489650812574,59.1653509785253,-8.46535097852527
"164","AU","Australia","1994-10-01",51.5,51.2333875419517,0.26661245804825,59.8285200804771,-8.32852008047711
"165","AU","Australia","1995-01-01",52.1,51.8197900882359,0.280209911764103,60.5020857932257,-8.40208579322571
"166","AU","Australia","1995-04-01",52.8,52.4302321266511,0.369767873348877,61.1856672832561,-8.38566728325607
"167","AU","Australia","1995-07-01",53.4,53.0640622412722,0.335937758727781,61.8788627118401,-8.47886271184012
"168","AU","Australia","1995-10-01",54.2,53.7208601210948,0.47913987890518,62.5812492760821,-8.38124927608208
"169","AU","Australia","1996-01-01",54.6,54.4004154162138,0.199584583786198,63.2923829759267,-8.69238297592674
"170","AU","Australia","1996-04-01",55.7,55.1028172391484,0.597182760851645,64.0117988581977,-8.31179885819773
"171","AU","Australia","1996-07-01",55.8,55.8282794427825,-0.0282794427824555,64.7390102387597,-8.93901023875966
"172","AU","Australia","1996-10-01",56.6,56.5773891192257,0.022610880774323,65.4735096539821,-8.87350965398208
"173","AU","Australia","1997-01-01",57.1,57.3507156859358,-0.250715685935837,66.2147672927058,-9.11476729270576
"174","AU","Australia","1997-04-01",58.2,58.1488426921713,0.05115730782871,66.9622311600009,-8.76223116000087
"175","AU","Australia","1997-07-01",58.7,58.9721969898866,-0.272196989886645,67.7153264740191,-9.01532647401906
"176","AU","Australia","1997-10-01",60,59.8212374043538,0.178762595646162,68.4734565473308,-8.47345654733083
"177","AU","Australia","1998-01-01",60.7,60.6962526377262,0.00374736227377781,69.2360021541942,-8.53600215419415
"178","AU","Australia","1998-04-01",61.9,61.5976431187794,0.302356881220604,70.0023228852234,-8.10232288522335
"179","AU","Australia","1998-07-01",62.3,62.5258116183903,-0.225811618390345,70.7717569910289,-8.47175699102888
"180","AU","Australia","1998-10-01",63.6,63.4813498804868,0.118650119513156,71.5436224664124,-7.94362246641237
"181","AU","Australia","1999-01-01",64.3,64.4647085167352,-0.164708516735217,72.3172161267844,-8.01721612678436
"182","AU","Australia","1999-04-01",65.9,65.4764122951264,0.42358770487364,73.0918149284982,-7.19181492849818
"183","AU","Australia","1999-07-01",66.7,66.5168830408284,0.183116959171642,73.8666757848672,-7.16667578486715
"184","AU","Australia","1999-10-01",68.3,67.5868073213247,0.713192678675256,74.6410376296678,-6.34103762966777
"185","AU","Australia","2000-01-01",69,68.6869861521986,0.313013847801415,75.4141214799873,-6.41412147998726
"186","AU","Australia","2000-04-01",70.9,69.8186662944571,1.08133370554292,76.185132500317,-5.28513250031698
"187","AU","Australia","2000-07-01",70.5,70.9832901427623,-0.483290142762343,76.9532598198466,-6.45325981984655
"188","AU","Australia","2000-10-01",71.1,72.1829759253424,-1.08297592534244,77.7176793549332,-6.61767935493316
"189","AU","Australia","2001-01-01",71.5,73.4195398140862,-1.91953981408618,78.4775508887857,-6.97755088878566
"190","AU","Australia","2001-04-01",72.8,74.6941211209291,-1.89412112092909,79.2320176604134,-6.43201766041338
"191","AU","Australia","2001-07-01",74,76.0066594454228,-2.00665944542281,79.9802054649505,-5.98020546495049
"192","AU","Australia","2001-10-01",75.3,77.3559105614185,-2.05591056141849,80.7212240174836,-5.42122401748362
"193","AU","Australia","2002-01-01",77.4,78.7393760806138,-1.3393760806138,81.454168082588,-4.05416808258799
"194","AU","Australia","2002-04-01",79,80.1532726706056,-1.15327267060557,82.1781188717758,-3.17811887177582
"195","AU","Australia","2002-07-01",80.6,81.5929798889403,-0.992979888940326,82.8921474611422,-2.29214746114218
"196","AU","Australia","2002-10-01",81.3,83.0531564977453,-1.75315649774532,83.5953169814897,-2.29531698148975
"197","AU","Australia","2003-01-01",82.2,84.5278406467173,-2.32784064671731,84.2866848332419,-2.08668483324195
"198","AU","Australia","2003-04-01",85.2,86.009974762742,-0.809974762741987,84.965302678538,0.234697321462036
"199","AU","Australia","2003-07-01",87.4,87.4910463723007,-0.091046372300724,85.6302169628037,1.76978303719628
"200","AU","Australia","2003-10-01",89.7,88.9620367676483,0.737963232351703,86.2804747182052,3.41952528179479
"201","AU","Australia","2004-01-01",91.5,90.4138703370567,1.08612966294326,86.9151274013617,4.58487259863833
"202","AU","Australia","2004-04-01",93.3,91.8379326958183,1.46206730418173,87.5332350177154,5.76676498228457
"203","AU","Australia","2004-07-01",94.4,93.2262882902645,1.17371170973547,88.1338690348884,6.26613096511159
"204","AU","Australia","2004-10-01",95.8,94.5719153587922,1.22808464120779,88.7161153374033,7.08388466259674
"205","AU","Australia","2005-01-01",96.8,95.8685257096167,0.931474290383321,89.2790754751311,7.5209245248689
"206","AU","Australia","2005-04-01",98.8,97.1105987038538,1.68940129614616,89.8218687076399,8.97813129236008
"207","AU","Australia","2005-07-01",99.7,98.2931958740514,1.4068041259486,90.3436330968096,9.35636690319042
"208","AU","Australia","2005-10-01",100.6,99.4124346285669,1.18756537143308,90.8435291498526,9.75647085014741
"209","AU","Australia","2006-01-01",100.7,100.465311628337,0.234688371663182,91.3207407648961,9.37925923510386
"210","AU","Australia","2006-04-01",103.3,101.449565762655,1.85043423734545,91.7744762312525,11.5255237687475
"211","AU","Australia","2006-07-01",104.4,102.363082601046,2.03691739895413,92.2039672863664,12.1960327136336
"212","AU","Australia","2006-10-01",105.1,103.204904234435,1.89509576556502,92.6084744815123,12.4915255184876
"213","AU","Australia","2007-01-01",104.7,103.97534582712,0.724654172879724,92.9872888580174,11.7127111419826
"214","AU","Australia","2007-04-01",107.2,104.675906978254,2.52409302174622,93.3397326860482,13.8602673139518
"215","AU","Australia","2007-07-01",106.9,105.308540195845,1.59145980415452,93.6651575175334,13.2348424824666
"216","AU","Australia","2007-10-01",108,105.876775546044,2.12322445395615,93.9629495550864,14.0370504449136
"217","AU","Australia","2008-01-01",107.9,106.385137757375,1.51486224262479,94.2325280884202,13.6674719115798
"218","AU","Australia","2008-04-01",108.6,106.839478573649,1.76052142635054,94.4733474998609,14.1266525001391
"219","AU","Australia","2008-07-01",106.9,107.246596527578,-0.346596527578129,94.6848963404328,12.2151036595672
"220","AU","Australia","2008-10-01",105.6,107.614390477764,-2.01439047776432,94.86669847778,10.73330152222
"221","AU","Australia","2009-01-01",105.1,107.950542659981,-2.85054265998124,95.0183083173174,10.0816916826826
"222","AU","Australia","2009-04-01",106.8,108.261476315954,-1.46147631595358,95.13930709769,11.66069290231
"223","AU","Australia","2009-07-01",108.8,108.551833098244,0.248166901756449,95.2293012618199,13.5706987381801
"224","AU","Australia","2009-10-01",110.6,108.825341236716,1.77465876328417,95.2879264042948,15.3120735957052
"225","AU","Australia","2010-01-01",111.4,109.085884065549,2.31411593445121,95.3148520465071,16.0851479534929
"226","AU","Australia","2010-04-01",111.6,109.338454080648,2.26154591935219,95.3097859899965,16.2902140100035
"227","AU","Australia","2010-07-01",110.4,109.589490100377,0.81050989962273,95.2724762491786,15.1275237508214
"228","AU","Australia","2010-10-01",109.7,109.846844409301,-0.146844409301181,95.2027115640227,14.4972884359773
"229","AU","Australia","2011-01-01",109.1,110.118875860671,-1.01887586067082,95.1003184932955,13.9996815067045
"230","AU","Australia","2011-04-01",109,110.413851529982,-1.41385152998164,94.9651598389826,14.0348401610174
"231","AU","Australia","2011-07-01",107.9,110.739401695316,-2.83940169531613,94.7971334022777,13.1028665977223
"232","AU","Australia","2011-10-01",107.4,111.102272977551,-3.70227297755066,94.596172071463,12.803827928537
"233","AU","Australia","2012-01-01",107.2,111.507437371502,-4.30743737150185,94.3622414920003,12.8377585079997
"234","AU","Australia","2012-04-01",107.9,111.957552951376,-4.05755295137553,94.0953393189229,13.8046606810771
"235","AU","Australia","2012-07-01",107.8,112.45258564302,-4.6525856430203,93.7954953016494,14.0045046983506
"236","AU","Australia","2012-10-01",108,112.98996540169,-4.98996540169018,93.4627737012641,14.5372262987359
"237","AU","Australia","2013-01-01",108.1,113.564214316612,-5.46421431661211,93.0972737901077,15.0027262098923
"238","AU","Australia","2013-04-01",109.7,114.166735748637,-4.46673574863711,92.6991311835808,17.0008688164192
"239","AU","Australia","2013-07-01",109.7,114.785517924668,-5.08551792466835,92.2685190039032,17.4314809960968
"240","AU","Australia","2013-10-01",110.6,115.405757361766,-4.80575736176601,91.8056528754794,18.7943471245206
"241","AU","Australia","2014-01-01",110.6,116.009472128287,-5.4094721282875,91.3107920013899,19.2892079986101
"242","AU","Australia","2014-04-01",111.9,116.575676694239,-4.67567669423887,90.7842425705995,21.1157574294005
"243","AU","Australia","2014-07-01",112.6,117.080004609546,-4.48000460954627,90.2263589950989,22.3736410049011
"244","AU","Australia","2014-10-01",114.2,117.495167126202,-3.29516712620186,89.6375484762467,24.5624515237533
"245","AU","Australia","2015-01-01",115.7,117.791075493317,-2.09107549331686,89.0182741495294,26.6817258504706
"246","AU","Australia","2015-04-01",117.9,117.935581480549,-0.0355814805485153,88.3690605565535,29.5309394434465
"247","AU","Australia","2015-07-01",118.3,117.895229935371,0.40477006462946,87.6904989432391,30.6095010567609
"248","AU","Australia","2015-10-01",119.3,117.636543466832,1.663456533168,86.9832543828539,32.3167456171461
"249","AU","Australia","2016-01-01",120.2,117.126297665271,3.07370233472852,86.2480684724323,33.9519315275677
"250","AU","Australia","2016-04-01",121.5,116.332307781362,5.16769221863838,85.4857636008502,36.0142363991498
"251","AU","Australia","2016-07-01",121.7,115.224310129734,6.47568987026644,84.6972470368319,37.0027529631681
"252","AU","Australia","2016-10-01",121.5,113.775270832656,7.72472916734417,83.8835160846769,37.6164839153231
"253","AU","Australia","2017-01-01",120.5,111.962203318565,8.53779668143471,83.0456605555823,37.4543394444177
"254","AU","Australia","2017-04-01",120.7,109.766948971628,10.9330510283717,82.1848643019444,38.5151356980556
"255","AU","Australia","2017-07-01",120,107.176685298937,12.8233147010629,81.3024048120066,38.6975951879934
"256","AU","Australia","2017-10-01",120.7,104.185422964478,16.5145770355224,80.3996558618542,40.3003441381458
"257","AU","Australia","2018-01-01",121.1,100.795187203923,20.3048127960773,79.4780879715667,41.6219120284333
"258","AU","Australia","2018-04-01",121.1,97.0183248635928,24.0816751364072,78.539272412088,42.560727587912
