1,1
0.68093,0.85128
0.49555,0.78149
0.35915,0.71363
0.26036,0.65189
0.18874,0.59548
0.13682,0.54395
0.099185,0.49689
0.071901,0.45389
0.052122,0.41461
0.037785,0.37874
0.027391,0.34597
0.019856,0.31603
0.014394,0.28868
0.010435,0.2637
0.0075643,0.24088
0.0054835,0.22004
0.0039751,0.201
0.0028816,0.18361
0.002089,0.16772
0.0015143,0.15321
0.0010978,0.13995
0.00079579,0.12784
0.00057689,0.11678
0.0004182,0.10667
0.00030316,0.097443
0.00021977,0.089011
0.00015931,0.081309
0.00011549,0.074273
8.372e-05,0.067847
6.0691e-05,0.061976
4.3996e-05,0.056613
3.1894e-05,0.051714
2.312e-05,0.047239
1.676e-05,0.043152
1.215e-05,0.039418
8.8077e-06,0.036007
6.3849e-06,0.032891
4.6285e-06,0.030045
3.3553e-06,0.027445
2.4323e-06,0.025071
