0.69673,0.26661,-0.068063,0.097005,0.56911,-0.69099,1.6388,-0.67977,0.93501,0.41993,0.63603,0.66092,0.74767,0.82298,-267.09
0.17309,0.14232,0.1011,0.10713,0.38182,0.46937,0.1646,0.14663,0.085259,0.082458,0.12184,0.10329,0.24377,0.1819,3.3224
0.44535,0.075666,-0.19567,-0.04342,0.15151,-1.577,1.3754,-0.83814,0.82943,0.33166,0.45373,0.5412,0.52562,0.4968,-271.7
0.8993,0.44866,0.067661,0.23606,1.1844,-0.25825,1.8063,-0.45771,1.0518,0.54562,0.77446,0.81009,1.1225,0.97215,-263.13
