398.88,-1.2873,-0.36321,-0.36321
399.63,-0.54822,0.75075,0.75075
400.19,0.18182,0.55556,0.55556
400.56,0.89428,0.37648,0.37648
400.42,1.581,-0.14663,-0.14663
401.37,2.2342,0.94968,0.94968
401.46,2.8467,0.091658,0.091658
401.77,3.4122,0.30794,0.30794
401.08,3.9247,-0.68655,-0.68655
402.01,4.3792,0.9296,0.9296
402.3,4.7714,0.29266,0.29266
401.63,5.0981,-0.66852,-0.66852
400.69,5.3565,-0.94576,-0.94576
400.84,5.5452,0.15561,0.15561
401.92,5.6632,1.0776,1.0776
401.7,5.7106,-0.21734,-0.21734
400.53,5.6883,-1.1754,-1.1754
400.45,5.5982,-0.08212,-0.08212
400.43,5.4427,-0.01702,-0.01702
400.65,5.225,0.21769,0.21769
400.75,4.9491,0.10305,0.10305
400.91,4.6195,0.15643,0.15643
401.46,4.2413,0.55133,0.55133
401.88,3.8201,0.42118,0.42118
402.16,3.3619,0.28507,0.28507
402.65,2.8729,0.48898,0.48898
403.17,2.3597,0.5132,0.5132
403.52,1.8289,0.35729,0.35729
403.19,1.2874,-0.3303,-0.3303
403.74,0.7418,0.5456,0.5456
403.93,0.19878,0.19214,0.19214
403.58,-0.33517,-0.34866,-0.34866
404.1,-0.85383,0.51867,0.51867
405.13,-1.3513,1.028,1.028
405.95,-1.822,0.82284,0.82284
407.27,-2.2609,1.3138,1.3138
408.54,-2.6634,1.2698,1.2698
409.59,-3.0254,1.0504,1.0504
411.27,-3.3433,1.6808,1.6808
411.54,-3.6144,0.27106,0.27106
411.76,-3.8363,0.2219,0.2219
412.94,-4.0074,1.1812,1.1812
414.72,-4.1267,1.7805,1.7805
416.26,-4.1939,1.539,1.539
416.92,-4.2092,0.66261,0.66261
418.17,-4.1737,1.2465,1.2465
418.88,-4.0887,0.70804,0.70804
419.37,-3.9563,0.49757,0.49757
420.45,-3.7792,1.0709,1.0709
421.77,-3.5604,1.3197,1.3197
423.32,-3.3034,1.5585,1.5585
424.82,-3.0121,1.4918,1.4918
425.96,-2.6907,1.1407,1.1407
427.76,-2.3438,1.8068,1.8068
430.06,-1.976,2.2953,2.2953
431.05,-1.5922,0.98985,0.98985
431.33,-1.1974,0.28497,0.28497
432.81,-0.79646,1.4783,1.4783
434.38,-0.39443,1.573,1.573
435.8,0.0038619,1.4105,1.4105
437.18,0.39371,1.3868,1.3868
438.43,0.77061,1.2451,1.2451
440.27,1.1303,1.8436,1.8436
441.61,1.4688,1.3422,1.3422
441.77,1.7825,0.16134,0.16134
442.67,2.0682,0.8922,0.8922
443.11,2.323,0.44533,0.44533
443.12,2.5445,0.0108,0.0108
442.94,2.7307,-0.18623,-0.18623
444.05,2.8802,1.1186,1.1186
445.87,2.9919,1.8169,1.8169
447.14,3.0652,1.2659,1.2659
447.77,3.1002,0.628,0.628
449.3,3.0972,1.5331,1.5331
450.42,3.057,1.119,1.119
450.49,2.9809,0.076097,0.076097
450.71,2.8706,0.21757,0.21757
451.28,2.7281,0.57032,0.57032
451.77,2.5558,0.49196,0.49196
452.19,2.3564,0.41193,0.41193
453.25,2.1329,1.0692,1.0692
454.23,1.8884,0.97858,0.97858
454.91,1.6264,0.67909,0.67909
455.5,1.3504,0.5877,0.5877
455.79,1.064,0.28643,0.28643
454.72,0.77081,-1.0645,-1.0645
454.39,0.47455,-0.33665,-0.33665
453.4,0.17883,-0.98225,-0.98225
452.29,-0.11281,-1.1115,-1.1115
452.25,-0.39694,-0.042489,-0.042489
451.98,-0.67031,-0.27338,-0.27338
451.69,-0.92985,-0.29021,-0.29021
451.38,-1.1727,-0.3099,-0.3099
451.71,-1.3964,0.33448,0.33448
451.36,-1.5986,-0.35308,-0.35308
450.87,-1.7773,-0.4917,-0.4917
450.68,-1.9308,-0.18333,-0.18333
450.02,-2.0579,-0.66341,-0.66341
449.78,-2.1576,-0.24103,-0.24103
448.93,-2.2293,-0.84265,-0.84265
447.82,-2.2726,-1.1114,-1.1114
447.26,-2.2877,-0.56731,-0.56731
446.78,-2.275,-0.4811,-0.4811
446.5,-2.2352,-0.27482,-0.27482
446.9,-2.1694,0.40366,0.40366
446.23,-2.0789,-0.67772,-0.67772
446.23,-1.9652,0.0041141,0.0041141
446.1,-1.8304,-0.13483,-0.13483
446.06,-1.6764,-0.036415,-0.036415
446.36,-1.5055,0.29804,0.29804
446.52,-1.3201,0.16487,0.16487
445.74,-1.1228,-0.78181,-0.78181
445.77,-0.91609,0.027502,0.027502
445.32,-0.70274,-0.44754,-0.44754
445.45,-0.48545,0.13379,0.13379
444.77,-0.2669,-0.68693,-0.68693
444.2,-0.049752,-0.56988,-0.56988
444.22,0.16341,0.022127,0.022127
444.13,0.37012,-0.089268,-0.089268
443.81,0.56802,-0.31534,-0.31534
441.85,0.75492,-1.9652,-1.9652
441.8,0.9288,-0.054336,-0.054336
441.99,1.0879,0.19873,0.19873
441.61,1.2305,-0.381,-0.381
