133.07,-11.375
133.46,-8.4562
133.34,-8.1442
135.35,-4.0521
134.6,-2.8014
135.53,0.37485
136.36,3.4439
139.15,8.5539
138.93,10.572
138.76,12.437
138.29,13.906
140.79,16.712
137.75,16.951
138.67,18.326
137.24,18.957
138.58,19.825
135.48,20.12
136.3,20.401
134.37,20.535
138.04,20.262
135.84,20.257
135.04,19.957
133.52,19.579
137.1,18.502
133.82,18.179
136.4,16.999
133.92,16.378
137.32,14.981
136.97,14.034
137.13,12.974
135.7,12.003
134.81,10.892
134.73,9.6744
136.43,8.3651
138.36,7.1405
141.1,6.0023
142.16,5.0433
140.53,4.1745
137.55,3.248
135.78,2.2168
136.23,1.1701
137.49,0.20666
137.87,-0.66505
140.12,-1.4238
142.82,-2.0223
143.42,-2.515
144.04,-2.9354
144.39,-3.2918
145.37,-3.571
146.85,-3.7549
148.54,-3.8375
149.25,-3.848
149.32,-3.8181
150.33,-3.7344
150.31,-3.6137
148.51,-3.5132
153.8,-3.3021
155.07,-2.9684
153.83,-2.6348
155.39,-2.2907
160.92,-1.8162
157.71,-1.3122
162.11,-0.80805
160.37,-0.2725
160.3,0.19935
161.93,0.66956
164.22,1.1798
168.13,1.7653
166.25,2.3497
165.27,2.8277
167.13,3.2695
165.73,3.6729
170.22,4.0773
171.76,4.5428
173.3,5.0044
171.9,5.4048
176.99,5.8082
177.65,6.2525
179.53,6.6707
181.51,7.0863
187.43,7.5731
191.15,8.1537
194.63,8.7733
198.67,9.4313
201.49,10.107
202.66,10.739
208.41,11.386
212.51,12.091
214.33,12.772
215.82,13.376
218.77,13.927
223.42,14.482
224.01,14.989
224.53,15.371
225.56,15.641
228.74,15.856
232.93,16.074
236.6,16.303
241.35,16.55
243.81,16.789
245.54,16.962
241.95,16.954
237.63,16.668
233.78,16.116
233.6,15.397
234.49,14.615
240.8,13.902
243.41,13.287
246.19,12.706
246.78,12.121
244.36,11.439
246.99,10.715
245.63,9.9699
244.65,9.1469
244.52,8.2799
239.6,7.3001
240.55,6.2496
239.1,5.1995
244.45,4.2471
244.09,3.4057
244.9,2.5953
242.62,1.7811
245.39,1.0124
244.98,0.32156
245.14,-0.33657
246.43,-0.92655
248.51,-1.4118
244.6,-1.8972
242.35,-2.4542
240.05,-3.0458
239.34,-3.6355
238.69,-4.1886
239.18,-4.6799
240.77,-5.0671
240.67,-5.3663
240.81,-5.606
