74.199,1.9005
74.365,1.9352
74.301,0.29856
74.315,0.98546
72.031,-0.23085
70.842,0.6579
70.1,-0.40023
70.06,0.53953
69.049,-0.44889
68.408,0.49164
68.057,-0.45721
68.732,0.46763
68.152,-0.45218
67.848,0.45185
69.243,-0.44288
71.561,0.43903
71.932,-0.43232
73.773,0.42739
74.022,-0.42154
74.584,0.41634
75.111,-0.41087
75.394,0.40566
76.4,-0.40041
75.205,0.3953
76.59,-0.39021
76.715,0.3852
77.28,-0.38025
77.125,0.37537
75.771,-0.37055
75.634,0.36579
76.761,-0.36109
77.544,0.35646
77.652,-0.35188
77.953,0.34736
78.343,-0.3429
78.262,0.3385
76.934,-0.33415
75.97,0.32986
75.426,-0.32562
74.479,0.32144
82.117,-0.31731
81.187,0.31324
80.609,-0.30922
79.495,0.30525
78.901,-0.30133
79.003,0.29746
78.794,-0.29364
79.21,0.28987
80.086,-0.28614
80.718,0.28247
82.079,-0.27884
82.425,0.27526
83.772,-0.27173
85.832,0.26824
86.665,-0.26479
88.439,0.26139
92.758,-0.25803
99.045,0.25472
100.85,-0.25145
103.45,0.24822
108.05,-0.24503
111.46,0.24189
115.94,-0.23878
117.66,0.23571
118.73,-0.23269
121.37,0.2297
125.13,-0.22675
126.58,0.22384
129.12,-0.22096
130.08,0.21812
130.82,-0.21532
133.19,0.21256
134.81,-0.20983
136.79,0.20713
138.9,-0.20447
143.1,0.20185
146,-0.19926
150.3,0.1967
152.49,-0.19417
156.51,0.19168
160.19,-0.18922
165.61,0.18679
168.18,-0.18439
173.42,0.18202
179.68,-0.17968
184.32,0.17738
188.48,-0.1751
194.63,0.17285
197.97,-0.17063
205.33,0.16844
207.47,-0.16628
209.14,0.16414
208.46,-0.16203
211.24,0.15995
212.56,-0.1579
214.04,0.15587
216.85,-0.15387
219.15,0.15189
221.45,-0.14994
222.65,0.14802
223.95,-0.14612
226.66,0.14424
225.24,-0.14239
223.86,0.14056
221.84,-0.13875
221.56,0.13697
220.54,-0.13521
219.47,0.13348
220.23,-0.13176
220.17,0.13007
219.23,-0.1284
211.27,0.12675
208.93,-0.12512
206.68,0.12352
204.52,-0.12193
201.88,0.12036
198.62,-0.11882
197.28,0.11729
195.12,-0.11579
189.89,0.1143
189.41,-0.11283
184.99,0.11138
181.41,-0.10995
177.79,0.10854
174.31,-0.10715
173.99,0.10577
171.3,-0.10441
169.1,0.10307
168.4,-0.10175
166.5,0.10044
163.5,-0.099152
159.8,0.097878
158.4,-0.096621
158.5,0.095381
156.89,-0.094156
153.51,0.092947
