0.60412,0.32664,-0.083415,0.11862,0.54261,-0.62141,1.7165,-0.75229,0.89794,0.38992,0.63366,0.64459,0.64873,0.81215,-265.33
0.15419,0.14052,0.11254,0.11694,0.29409,0.31069,0.10824,0.10289,0.071085,0.074774,0.088834,0.094209,0.15384,0.16777,3.1528
0.43659,0.098722,-0.23592,-0.018787,0.13274,-1.0474,1.5794,-0.89177,0.81046,0.31637,0.5247,0.52059,0.44933,0.52976,-269.92
0.83661,0.46346,0.047942,0.27535,0.92635,-0.20117,1.8597,-0.6269,1.0005,0.49915,0.75301,0.76238,0.85464,0.96968,-262.21
