356.08,-7.647,316.22,-2.4553,-2.7233,2.4595
357.46,-12.141,312.57,-0.027047,-2.1316,-2.6926
357.67,-14.273,310.65,0.16378,-0.35492,-1.7438
354.63,-7.748,314.4,-2.6498,5.3232,1.032
355.11,-10.115,312.35,-0.60086,-0.88998,-1.5869
355.43,-12.357,312.55,0.085086,-0.6217,0.52161
355.78,-14.992,310.55,0.40463,-0.70152,-1.6305
353.8,-10.722,310.55,-2.0793,4.2203,-2.2426
354.51,-14.388,312.41,0.0070972,-1.5764,2.7015
352.99,-11.214,312.15,-1.8742,3.5041,-2.1292
353.64,-14.86,310.02,0.082624,-1.5525,-1.3023
353.97,-17.937,308.72,0.47951,-0.82793,-0.85468
352.38,-14.625,315.97,-1.9858,4.029,5.0753
351.01,-11.559,320.04,-2.7335,3.5737,2.1316
348.25,-2.939,327.02,-5.0902,7.3521,2.9864
347.66,-1.0822,332.11,-2.9322,1.636,4.1995
345.75,5.9979,344.99,-4.0745,5.3154,9.9851
345.82,6.5265,347.51,-1.536,-0.17998,2.6214
346.51,4.6416,355.13,0.4929,-2.0267,8.7226
345.62,8.7637,358.48,-1.245,2.6336,1.9093
346.19,7.6157,361.09,0.4372,-1.7073,3.5431
347.58,2.9789,356.32,2.4981,-4.2298,-2.4385
347.12,5.218,356.19,0.23101,1.4025,-0.91031
347.43,4.6141,350.32,0.62449,-0.96677,-5.3329
347.99,2.8614,348.51,1.2332,-1.7841,-0.82975
349.44,-2.8692,343.23,3.0579,-4.6501,-2.7112
350.31,-6.9088,339.46,2.7744,-2.8057,-2.23
350.13,-7.0594,335.2,0.80037,0.5658,-4.5663
351.26,-12.823,332.57,2.3806,-3.7283,-0.56818
350.06,-9.2806,333.86,-1.2533,3.995,-0.91817
349.81,-9.356,332.62,-0.97975,0.86238,-1.7255
349.95,-11.17,331.22,-0.13224,-0.47133,-1.1325
349.53,-10.749,331.57,-0.84867,1.4372,-0.44469
349.12,-10.347,329.39,-1.1065,1.383,-2.9546
349.13,-11.716,324.33,-0.42775,-0.029362,-5.0345
348.7,-11.282,322.69,-1.0072,1.5074,-2.4758
348.28,-10.867,323.85,-1.2088,1.4516,0.35417
347.89,-10.469,326.14,-1.2603,1.3981,1.5136
347.6,-10.527,326.37,-1.0625,1.0039,-0.32867
346.93,-8.8301,329.54,-1.7471,2.3801,1.8452
346.71,-8.9473,333.68,-1.1422,0.79538,3.7034
346.1,-7.3211,340.03,-1.6628,2.1699,5.1476
345.37,-4.9158,343.17,-2.1204,2.617,1.6817
345.19,-4.7399,346.93,-1.2018,0.63248,3.4077
344.84,-3.725,348.29,-1.1888,1.2721,0.65747
344.62,-3.1719,351.48,-0.9262,0.80875,2.7404
345.24,-6.4615,351.01,0.88389,-2.2587,0.78763
344.64,-4.5214,351.11,-0.85377,2.1736,-1.1137
344.67,-5.2142,352.37,-0.29396,-0.087175,1.3094
344.48,-5.0305,351.23,-0.49099,0.67086,-1.5159
344.3,-4.8537,348.83,-0.55697,0.64723,-2.7521
343.5,-1.7283,348.19,-1.8621,2.9463,-2.288
343,0.40099,347.72,-1.7752,1.8484,-1.4918
