410.07,-0.30626,451.68,2.4608,0.56858,-4.656
410.08,0.014393,452.56,-0.44544,0.6003,-0.73701
410.15,0.60749,452.55,-2.6018,0.83885,-0.61498
410.15,0.60542,452.5,-3.9129,0.10332,0.016708
410.1,1.6441,452.11,-3.8176,1.1291,0.77201
410.38,1.6905,451.69,-4.2496,0.3765,-0.35494
411.18,1.8582,450.5,-4.096,1.0474,-0.76845
411,1.2247,450.62,-4.7398,-0.7297,-0.40382
411.35,0.55626,449.93,-5.0568,-0.19191,-0.99597
412.01,0.2176,449.02,-5.0476,0.48652,-0.84932
412.36,0.03191,448.62,-5.0497,0.32718,-0.32544
411.88,-0.62868,448.68,-5.6717,-0.97635,-0.57795
412.39,-0.80963,448.22,-5.5727,0.5015,-0.38189
413.07,-0.68199,448,-5.023,0.9739,0.25528
414,-0.6436,447.56,-4.4211,1.1038,-0.073136
413.69,-0.97883,447.44,-4.5256,-0.53187,-0.5284
414.15,-1.1177,447.12,-4.3154,0.42059,-0.35798
414.66,-1.3001,446.69,-4.2662,0.40065,-0.60603
415.79,-1.3221,446.31,-3.945,1.1791,-0.19697
415.17,-1.4955,446.2,-4.1927,-0.75061,-0.48663
416.04,-1.5719,445.84,-4.1287,0.83566,-0.36433
417.12,-1.5493,445.82,-3.8137,1.1306,0.25662
418.08,-1.5659,445.71,-3.5812,0.94978,0.016723
418.26,-1.5898,445.56,-3.5322,0.15466,-0.20994
418.92,-1.6307,445.28,-3.5276,0.6093,-0.36323
419.22,-1.6267,445.25,-3.4899,0.28936,-0.012823
419.69,-1.634,445.15,-3.4722,0.43684,-0.12376
418.83,-1.5484,445.25,-3.4248,-0.79607,0.11594
418.97,-1.5343,445.63,-3.2148,0.12915,0.50626
419.62,-1.5668,446.14,-2.8961,0.5827,0.64965
419.94,-1.5779,446.84,-2.4545,0.26045,0.84757
419.25,-1.5079,447.71,-1.8355,-0.67253,1.0899
420.55,-1.5859,448.17,-1.305,1.1452,0.44455
421.17,-1.6029,448.95,-0.73841,0.4969,0.82932
422.28,-1.6652,449.89,-0.19682,0.91571,0.93708
422,-1.5305,450.42,0.4385,-0.31224,0.59584
422.85,-1.488,450.93,0.9037,0.71116,0.45093
423.89,-1.5007,451.92,1.2636,0.82649,0.91649
424.92,-1.5128,453.06,1.602,0.79481,1.0407
425.29,-1.4416,454.15,2.0026,0.18873,1.0523
