1.44,-0.56621,1.8487,-0.90306,0.16433,0.54119,0.34141,1.127,11.606,0.073097,-1105.8
0.12279,0.14713,0.031622,0.019733,0.017185,0.056799,0.026421,0.068592,0.75006,0.016182,64.047
1.2742,-0.73893,1.8082,-0.92993,0.14849,0.49542,0.31077,1.0446,10.87,0.054948,-1206.1
1.6018,-0.34782,1.8923,-0.87932,0.19433,0.63976,0.37573,1.2203,12.638,0.091824,-1042.4
