"ID","date","GDP"
"73","AU",2017-01-01,1627691.442202
"74","AU",2017-04-01,1639166.653988
"75","AU",2017-07-01,1652702.84031
"76","AU",2017-10-01,1661620.235486
"77","AU",2018-01-01,1678483.423557
"78","AU",2018-04-01,1690190.494978
"79","AU",2018-07-01,1695214.120408
"80","AU",2018-10-01,1697591.601746
"81","AU",2019-01-01,1706387.546637
"82","AU",2019-04-01,1714602.002284
"83","AT",1999-01-01,241310.563234
"84","AT",1999-04-01,243656.978255
"85","AT",1999-07-01,247015.675039
"86","AT",1999-10-01,249117.869756
"87","AT",2000-01-01,251699.051649
"88","AT",2000-04-01,253742.797416
"89","AT",2000-07-01,255230.721962
"90","AT",2000-10-01,257443.111304
"91","AT",2001-01-01,257139.561565
"92","AT",2001-04-01,256910.338485
"93","AT",2001-07-01,257365.490981
"94","AT",2001-10-01,258247.30886
"95","AT",2002-01-01,259998.494639
"96","AT",2002-04-01,260945.236471
"97","AT",2002-07-01,262046.983427
"98","AT",2002-10-01,262464.793237
"99","AT",2003-01-01,262804.421098
"100","AT",2003-04-01,263237.800627
"101","AT",2003-07-01,264386.876341
"102","AT",2003-10-01,265251.294687
"103","AT",2004-01-01,268619.350694
"104","AT",2004-04-01,269745.993983
"105","AT",2004-07-01,271675.323873
"106","AT",2004-10-01,272143.741611
"107","AT",2005-01-01,272950.74005
"108","AT",2005-04-01,276652.014137
"109","AT",2005-07-01,278152.696649
"110","AT",2005-10-01,280708.195933
"111","AT",2006-01-01,283575.267147
"112","AT",2006-04-01,285389.112259
"113","AT",2006-07-01,288464.390875
"114","AT",2006-10-01,291972.802629
"115","AT",2007-01-01,294168.886703
"116","AT",2007-04-01,297586.354919
"117","AT",2007-07-01,298408.89409
"118","AT",2007-10-01,300496.4503
"119","AT",2008-01-01,304615.099389
"120","AT",2008-04-01,303018.45494
"121","AT",2008-07-01,301320.406218
"122","AT",2008-10-01,295684.961388
"123","AT",2009-01-01,291165.325902
"124","AT",2009-04-01,288564.121141
"125","AT",2009-07-01,289528.215401
"126","AT",2009-10-01,292573.166219
"127","AT",2010-01-01,290255.991978
"128","AT",2010-04-01,295061.792163
"129","AT",2010-07-01,297892.020719
"130","AT",2010-10-01,299819.256288
"131","AT",2011-01-01,304193.202393
"132","AT",2011-04-01,304798.377848
"133","AT",2011-07-01,304832.314546
"134","AT",2011-10-01,305329.599855
"135","AT",2012-01-01,308007.446623
"136","AT",2012-04-01,306013.27974
"137","AT",2012-07-01,306351.871312
"138","AT",2012-10-01,306122.050371
"139","AT",2013-01-01,304613.182615
"140","AT",2013-04-01,306168.143552
"141","AT",2013-07-01,306844.696224
"142","AT",2013-10-01,308334.664363
"143","AT",2014-01-01,308295.977398
"144","AT",2014-04-01,308299.267438
"145","AT",2014-07-01,308967.950101
"146","AT",2014-10-01,309866.743575
"147","AT",2015-01-01,309526.662789
"148","AT",2015-04-01,311541.287348
"149","AT",2015-07-01,313070.935263
"150","AT",2015-10-01,313347.60305
"151","AT",2016-01-01,315870.890371
"152","AT",2016-04-01,317212.976977
"153","AT",2016-07-01,318892.734812
"154","AT",2016-10-01,321849.365428
"155","AT",2017-01-01,323137.140998
"156","AT",2017-04-01,325881.154543
"157","AT",2017-07-01,328389.770746
"158","AT",2017-10-01,329837.627814
"159","AT",2018-01-01,332459.612734
"160","AT",2018-04-01,333397.169265
"161","AT",2018-07-01,334594.211454
"162","AT",2018-10-01,337064.184172
"163","AT",2019-01-01,338784.226889
"164","AT",2019-04-01,339096.827863
"165","AT",2019-07-01,339503.155141
"166","BE",1999-01-01,289453.789043
"167","BE",1999-04-01,293413.714093
"168","BE",1999-07-01,297678.53478
"169","BE",1999-10-01,301203.42581
"170","BE",2000-01-01,303345.131752
"171","BE",2000-04-01,305527.738329
"172","BE",2000-07-01,306944.387572
"173","BE",2000-10-01,309945.006835
"174","BE",2001-01-01,310119.76409
"175","BE",2001-04-01,310175.537683
"176","BE",2001-07-01,309584.337605
"177","BE",2001-10-01,309275.723728
"178","BE",2002-01-01,311934.264958
"179","BE",2002-04-01,314603.960907
"180","BE",2002-07-01,316288.323393
"181","BE",2002-10-01,317474.441788
"182","BE",2003-01-01,316634.119665
"183","BE",2003-04-01,317310.839251
"184","BE",2003-07-01,318608.50483
"185","BE",2003-10-01,320828.293802
"186","BE",2004-01-01,325635.977453
"187","BE",2004-04-01,328763.016859
"188","BE",2004-07-01,331633.49774
"189","BE",2004-10-01,332812.179656
"190","BE",2005-01-01,334567.188692
"191","BE",2005-04-01,336571.319773
"192","BE",2005-07-01,337902.449508
"193","BE",2005-10-01,340494.062428
"194","BE",2006-01-01,342583.713018
"195","BE",2006-04-01,343803.295568
"196","BE",2006-07-01,346829.942507
"197","BE",2006-10-01,350767.55812
"198","BE",2007-01-01,355738.844309
"199","BE",2007-04-01,357363.714963
"200","BE",2007-07-01,360122.648659
"201","BE",2007-10-01,361583.916776
"202","BE",2008-01-01,363149.295599
"203","BE",2008-04-01,363379.826447
"204","BE",2008-07-01,361252.993462
"205","BE",2008-10-01,353418.662871
"206","BE",2009-01-01,349979.291349
"207","BE",2009-04-01,350146.612126
"208","BE",2009-07-01,354571.317111
"209","BE",2009-10-01,357419.488555
"210","BE",2010-01-01,359271.171818
"211","BE",2010-04-01,362810.935806
"212","BE",2010-07-01,364320.541036
"213","BE",2010-10-01,366161.06958
"214","BE",2011-01-01,367923.515095
"215","BE",2011-04-01,368689.472429
"216","BE",2011-07-01,369741.734202
"217","BE",2011-10-01,370820.023652
"218","BE",2012-01-01,371615.726902
"219","BE",2012-04-01,371612.008662
"220","BE",2012-07-01,372519.259096
"221","BE",2012-10-01,372348.22008
"222","BE",2013-01-01,371321.985983
"223","BE",2013-04-01,373489.719601
"224","BE",2013-07-01,374649.81032
"225","BE",2013-10-01,375467.823006
"226","BE",2014-01-01,377085.257181
"227","BE",2014-04-01,378081.745363
"228","BE",2014-07-01,380688.231241
"229","BE",2014-10-01,382670.052885
"230","BE",2015-01-01,384648.15629
"231","BE",2015-04-01,387221.178012
"232","BE",2015-07-01,387953.671191
"233","BE",2015-10-01,389571.105366
"234","BE",2016-01-01,390266.416149
"235","BE",2016-04-01,392884.056745
"236","BE",2016-07-01,393817.334856
"237","BE",2016-10-01,395836.338895
"238","BE",2017-01-01,398903.886468
"239","BE",2017-04-01,400175.524372
"240","BE",2017-07-01,400681.204941
"241","BE",2017-10-01,403938.382729
"242","BE",2018-01-01,404789.85957
"243","BE",2018-04-01,405912.767894
"244","BE",2018-07-01,406567.178043
"245","BE",2018-10-01,409816.919351
"246","BE",2019-01-01,409976.803649
"247","BE",2019-04-01,411363.706976
"248","BE",2019-07-01,413070.378899
"249","CA",1999-01-01,1294143.07679
"250","CA",1999-04-01,1305014.432587
"251","CA",1999-07-01,1325310.054651
"252","CA",1999-10-01,1344148.059419
"253","CA",2000-01-01,1365549.097096
"254","CA",2000-04-01,1381790.571511
"255","CA",2000-07-01,1395776.23242
"256","CA",2000-10-01,1398350.750167
"257","CA",2001-01-01,1405614.909908
"258","CA",2001-04-01,1409433.618389
"259","CA",2001-07-01,1408452.621849
"260","CA",2001-10-01,1417106.446932
"261","CA",2002-01-01,1438149.540506
"262","CA",2002-04-01,1446391.825578
"263","CA",2002-07-01,1459118.939706
"264","CA",2002-10-01,1467116.21491
"265","CA",2003-01-01,1475151.772906
"266","CA",2003-04-01,1472988.79517
"267","CA",2003-07-01,1478586.696399
"268","CA",2003-10-01,1488695.267569
"269","CA",2004-01-01,1499442.204293
"270","CA",2004-04-01,1517192.977774
"271","CA",2004-07-01,1535203.117169
"272","CA",2004-10-01,1546210.376877
"273","CA",2005-01-01,1551508.71526
"274","CA",2005-04-01,1562596.36883
"275","CA",2005-07-01,1581794.23184
"276","CA",2005-10-01,1597464.335588
"277","CA",2006-01-01,1610329.267767
"278","CA",2006-04-01,1611191.587652
"279","CA",2006-07-01,1615761.595921
"280","CA",2006-10-01,1621884.928467
"281","CA",2007-01-01,1632417.481557
"282","CA",2007-04-01,1648167.979167
"283","CA",2007-07-01,1655048.35392
"284","CA",2007-10-01,1657418.058732
"285","CA",2008-01-01,1658410.540109
"286","CA",2008-04-01,1664200.812366
"287","CA",2008-07-01,1678111.821831
"288","CA",2008-10-01,1658761.784723
"289","CA",2009-01-01,1621076.204491
"290","CA",2009-04-01,1603270.878032
"291","CA",2009-07-01,1610574.277634
"292","CA",2009-10-01,1629547.229243
"293","CA",2010-01-01,1648959.475887
"294","CA",2010-04-01,1657505.152083
"295","CA",2010-07-01,1669438.855352
"296","CA",2010-10-01,1688284.516678
"297","CA",2011-01-01,1700768.535079
"298","CA",2011-04-01,1704049.370335
"299","CA",2011-07-01,1727690.908401
"300","CA",2011-10-01,1741393.276651
"301","CA",2012-01-01,1742240.283419
"302","CA",2012-04-01,1748112.863679
"303","CA",2012-07-01,1750521.808352
"304","CA",2012-10-01,1754164.41599
"305","CA",2013-01-01,1769766.567782
"306","CA",2013-04-01,1780158.431612
"307","CA",2013-07-01,1794614.97086
"308","CA",2013-10-01,1813496.043768
"309","CA",2014-01-01,1816103.101888
"310","CA",2014-04-01,1833030.795346
"311","CA",2014-07-01,1850565.271053
"312","CA",2014-10-01,1863661.814122
"313","CA",2015-01-01,1853628.851465
"314","CA",2015-04-01,1848730.568257
"315","CA",2015-07-01,1855266.397884
"316","CA",2015-10-01,1856535.472432
"317","CA",2016-01-01,1867597.285118
"318","CA",2016-04-01,1859153.05832
"319","CA",2016-07-01,1879310.862334
"320","CA",2016-10-01,1890182.218131
"321","CA",2017-01-01,1909235.563602
"322","CA",2017-04-01,1929837.448001
"323","CA",2017-07-01,1936133.05311
"324","CA",2017-10-01,1944317.913994
"325","CA",2018-01-01,1951498.808663
"326","CA",2018-04-01,1963746.430824
"327","CA",2018-07-01,1974011.004372
"328","CA",2018-10-01,1975283.907198
"329","CA",2019-01-01,1977852.682527
"330","CA",2019-04-01,1995940.344576
"331","CZ",1999-01-01,2739584
"332","CZ",1999-04-01,2758592
"333","CZ",1999-07-01,2786368
"334","CZ",1999-10-01,2814348
"335","CZ",2000-01-01,2849116
"336","CZ",2000-04-01,2888920
"337","CZ",2000-07-01,2927096
"338","CZ",2000-10-01,2943792
"339","CZ",2001-01-01,2967436
"340","CZ",2001-04-01,2980136
"341","CZ",2001-07-01,2991712
"342","CZ",2001-10-01,3005920
"343","CZ",2002-01-01,3009392
"344","CZ",2002-04-01,3017572
"345","CZ",2002-07-01,3041812
"346","CZ",2002-10-01,3063888
"347","CZ",2003-01-01,3097844
"348","CZ",2003-04-01,3122276
"349","CZ",2003-07-01,3157684
"350","CZ",2003-10-01,3191388
"351","CZ",2004-01-01,3227104
"352","CZ",2004-04-01,3256384
"353","CZ",2004-07-01,3310868
"354","CZ",2004-10-01,3373292
"355","CZ",2005-01-01,3429776
"356","CZ",2005-04-01,3483592
"357","CZ",2005-07-01,3534204
"358","CZ",2005-10-01,3589772
"359","CZ",2006-01-01,3670692
"360","CZ",2006-04-01,3736396
"361","CZ",2006-07-01,3782492
"362","CZ",2006-10-01,3834864
"363","CZ",2007-01-01,3899036
"364","CZ",2007-04-01,3931704
"365","CZ",2007-07-01,3991016
"366","CZ",2007-10-01,4042244
"367","CZ",2008-01-01,4052072
"368","CZ",2008-04-01,4085424
"369","CZ",2008-07-01,4096760
"370","CZ",2008-10-01,4028012
"371","CZ",2009-01-01,3887544
"372","CZ",2009-04-01,3856784
"373","CZ",2009-07-01,3875620
"374","CZ",2009-10-01,3884160
"375","CZ",2010-01-01,3913188
"376","CZ",2010-04-01,3952360
"377","CZ",2010-07-01,3973464
"378","CZ",2010-10-01,3994256
"379","CZ",2011-01-01,4023920
"380","CZ",2011-04-01,4031556
"381","CZ",2011-07-01,4025940
"382","CZ",2011-10-01,4033688
"383","CZ",2012-01-01,4028600
"384","CZ",2012-04-01,4007736
"385","CZ",2012-07-01,3986976
"386","CZ",2012-10-01,3974924
"387","CZ",2013-01-01,3956860
"388","CZ",2013-04-01,3962792
"389","CZ",2013-07-01,3974852
"390","CZ",2013-10-01,4026124
"391","CZ",2014-01-01,4020644
"392","CZ",2014-04-01,4058048
"393","CZ",2014-07-01,4110100
"394","CZ",2014-10-01,4164080
"395","CZ",2015-01-01,4230888
"396","CZ",2015-04-01,4293548
"397","CZ",2015-07-01,4340804
"398","CZ",2015-10-01,4368204
"399","CZ",2016-01-01,4380652
"400","CZ",2016-04-01,4396080
"401","CZ",2016-07-01,4416576
"402","CZ",2016-10-01,4446436
"403","CZ",2017-01-01,4509072
"404","CZ",2017-04-01,4619252
"405","CZ",2017-07-01,4642012
"406","CZ",2017-10-01,4671532
"407","CZ",2018-01-01,4699572
"408","CZ",2018-04-01,4729320
"409","CZ",2018-07-01,4756092
"410","CZ",2018-10-01,4798680
"411","CZ",2019-01-01,4827440
"412","CZ",2019-04-01,4863212
"413","CZ",2019-07-01,4877801.636
"414","DK",1999-01-01,1599820
"415","DK",1999-04-01,1608080
"416","DK",1999-07-01,1618020
"417","DK",1999-10-01,1640652
"418","DK",2000-01-01,1656652
"419","DK",2000-04-01,1675512
"420","DK",2000-07-01,1680140
"421","DK",2000-10-01,1696568
"422","DK",2001-01-01,1678148
"423","DK",2001-04-01,1686340
"424","DK",2001-07-01,1701480
"425","DK",2001-10-01,1698124
"426","DK",2002-01-01,1697556
"427","DK",2002-04-01,1697388
"428","DK",2002-07-01,1703160
"429","DK",2002-10-01,1697536
"430","DK",2003-01-01,1706636
"431","DK",2003-04-01,1690764
"432","DK",2003-07-01,1696568
"433","DK",2003-10-01,1728176
"434","DK",2004-01-01,1736500
"435","DK",2004-04-01,1746840
"436","DK",2004-07-01,1750956
"437","DK",2004-10-01,1769880
"438","DK",2005-01-01,1763456
"439","DK",2005-04-01,1798176
"440","DK",2005-07-01,1800180
"441","DK",2005-10-01,1806024
"442","DK",2006-01-01,1828720
"443","DK",2006-04-01,1883260
"444","DK",2006-07-01,1870700
"445","DK",2006-10-01,1865632
"446","DK",2007-01-01,1871812
"447","DK",2007-04-01,1863428
"448","DK",2007-07-01,1880936
"449","DK",2007-10-01,1899860
"450","DK",2008-01-01,1899068
"451","DK",2008-04-01,1881548
"452","DK",2008-07-01,1870556
"453","DK",2008-10-01,1826384
"454","DK",2009-01-01,1800384
"455","DK",2009-04-01,1765488
"456","DK",2009-07-01,1771592
"457","DK",2009-10-01,1773200
"458","DK",2010-01-01,1788512
"459","DK",2010-04-01,1800736
"460","DK",2010-07-01,1829284
"461","DK",2010-10-01,1825168
"462","DK",2011-01-01,1829144
"463","DK",2011-04-01,1847480
"464","DK",2011-07-01,1824500
"465","DK",2011-10-01,1839412
"466","DK",2012-01-01,1838132
"467","DK",2012-04-01,1839516
"468","DK",2012-07-01,1841244
"469","DK",2012-10-01,1838268
"470","DK",2013-01-01,1848632
"471","DK",2013-04-01,1850004
"472","DK",2013-07-01,1861724
"473","DK",2013-10-01,1865468
"474","DK",2014-01-01,1870192
"475","DK",2014-04-01,1868836
"476","DK",2014-07-01,1900120
"477","DK",2014-10-01,1906936
"478","DK",2015-01-01,1919992
"479","DK",2015-04-01,1928972
"480","DK",2015-07-01,1934792
"481","DK",2015-10-01,1939104
"482","DK",2016-01-01,1949288
"483","DK",2016-04-01,1976452
"484","DK",2016-07-01,1982408
"485","DK",2016-10-01,2000036
"486","DK",2017-01-01,2046836
"487","DK",2017-04-01,2018648
"488","DK",2017-07-01,2001892
"489","DK",2017-10-01,2019720
"490","DK",2018-01-01,2036584
"491","DK",2018-04-01,2044264
"492","DK",2018-07-01,2055304
"493","DK",2018-10-01,2071408
"494","DK",2019-01-01,2078328
"495","DK",2019-04-01,2096588
"496","DK",2019-07-01,2102877.764
"497","FI",1999-01-01,148560
"498","FI",1999-04-01,149692
"499","FI",1999-07-01,150160
"500","FI",1999-10-01,152408
"501","FI",2000-01-01,157080
"502","FI",2000-04-01,157156
"503","FI",2000-07-01,159552
"504","FI",2000-10-01,161336
"505","FI",2001-01-01,162844
"506","FI",2001-04-01,162132
"507","FI",2001-07-01,163356
"508","FI",2001-10-01,162896
"509","FI",2002-01-01,163756
"510","FI",2002-04-01,165992
"511","FI",2002-07-01,165476
"512","FI",2002-10-01,166756
"513","FI",2003-01-01,165284
"514","FI",2003-04-01,168000
"515","FI",2003-07-01,170632
"516","FI",2003-10-01,170952
"517","FI",2004-01-01,172320
"518","FI",2004-04-01,174232
"519","FI",2004-07-01,175708
"520","FI",2004-10-01,179196
"521","FI",2005-01-01,178936
"522","FI",2005-04-01,179988
"523","FI",2005-07-01,180592
"524","FI",2005-10-01,181072
"525","FI",2006-01-01,186096
"526","FI",2006-04-01,185956
"527","FI",2006-07-01,187560
"528","FI",2006-10-01,189620
"529","FI",2007-01-01,193368
"530","FI",2007-04-01,195916
"531","FI",2007-07-01,197772
"532","FI",2007-10-01,201500
"533","FI",2008-01-01,200584
"534","FI",2008-04-01,199740
"535","FI",2008-07-01,198540
"536","FI",2008-10-01,195512
"537","FI",2009-01-01,182588
"538","FI",2009-04-01,181776
"539","FI",2009-07-01,183124
"540","FI",2009-10-01,182228
"541","FI",2010-01-01,183596
"542","FI",2010-04-01,188524
"543","FI",2010-07-01,188252
"544","FI",2010-10-01,192200
"545","FI",2011-01-01,192936
"546","FI",2011-04-01,192376
"547","FI",2011-07-01,192944
"548","FI",2011-10-01,193152
"549","FI",2012-01-01,193096
"550","FI",2012-04-01,189596
"551","FI",2012-07-01,189280
"552","FI",2012-10-01,188384
"553","FI",2013-01-01,187840
"554","FI",2013-04-01,188600
"555","FI",2013-07-01,188924
"556","FI",2013-10-01,187716
"557","FI",2014-01-01,187672
"558","FI",2014-04-01,186792
"559","FI",2014-07-01,187764
"560","FI",2014-10-01,187780
"561","FI",2015-01-01,186804
"562","FI",2015-04-01,188312
"563","FI",2015-07-01,189032
"564","FI",2015-10-01,190064
"565","FI",2016-01-01,190960
"566","FI",2016-04-01,193428
"567","FI",2016-07-01,194584
"568","FI",2016-10-01,194956
"569","FI",2017-01-01,197780
"570","FI",2017-04-01,198356
"571","FI",2017-07-01,199548
"572","FI",2017-10-01,201860
"573","FI",2018-01-01,202616
"574","FI",2018-04-01,202672
"575","FI",2018-07-01,202504
"576","FI",2018-10-01,203080
"577","FI",2019-01-01,203664
"578","FI",2019-04-01,205328
"579","FI",2019-07-01,206354.64
"580","FR",1999-01-01,1667583.40434
"581","FR",1999-04-01,1681394.754985
"582","FR",1999-07-01,1701590.087517
"583","FR",1999-10-01,1724741.682849
"584","FR",2000-01-01,1741057.161982
"585","FR",2000-04-01,1757449.929032
"586","FR",2000-07-01,1768900.133834
"587","FR",2000-10-01,1783217.720331
"588","FR",2001-01-01,1793017.828119
"589","FR",2001-04-01,1795135.517026
"590","FR",2001-07-01,1801902.074099
"591","FR",2001-10-01,1802423.767535
"592","FR",2002-01-01,1807300.635054
"593","FR",2002-04-01,1817023.454926
"594","FR",2002-07-01,1823608.385396
"595","FR",2002-10-01,1824392.857746
"596","FR",2003-01-01,1826529.868632
"597","FR",2003-04-01,1822650.015234
"598","FR",2003-07-01,1835182.250864
"599","FR",2003-10-01,1849364.583507
"600","FR",2004-01-01,1865409.554934
"601","FR",2004-04-01,1877748.570773
"602","FR",2004-07-01,1884348.958826
"603","FR",2004-10-01,1898241.461783
"604","FR",2005-01-01,1902851.685991
"605","FR",2005-04-01,1906376.014975
"606","FR",2005-07-01,1915778.089994
"607","FR",2005-10-01,1929678.321743
"608","FR",2006-01-01,1945329.124797
"609","FR",2006-04-01,1965022.085873
"610","FR",2006-07-01,1964859.781249
"611","FR",2006-10-01,1979501.976994
"612","FR",2007-01-01,1994936.373882
"613","FR",2007-04-01,2010212.330541
"614","FR",2007-07-01,2017442.615112
"615","FR",2007-10-01,2021828.704363
"616","FR",2008-01-01,2030689.763968
"617","FR",2008-04-01,2021836.433154
"618","FR",2008-07-01,2015305.604226
"619","FR",2008-10-01,1986488.804629
"620","FR",2009-01-01,1953537.101509
"621","FR",2009-04-01,1952041.580328
"622","FR",2009-07-01,1955612.282062
"623","FR",2009-10-01,1968998.549167
"624","FR",2010-01-01,1976240.426926
"625","FR",2010-04-01,1986863.651023
"626","FR",2010-07-01,1998781.447718
"627","FR",2010-10-01,2012588.933968
"628","FR",2011-01-01,2033271.180373
"629","FR",2011-04-01,2034894.226615
"630","FR",2011-07-01,2039774.958531
"631","FR",2011-10-01,2045134.875527
"632","FR",2012-01-01,2046572.43077
"633","FR",2012-04-01,2043256.77916
"634","FR",2012-07-01,2047329.85235
"635","FR",2012-10-01,2045834.331169
"636","FR",2013-01-01,2044918.469361
"637","FR",2013-04-01,2059127.852775
"638","FR",2013-07-01,2059313.343774
"639","FR",2013-10-01,2068607.215711
"640","FR",2014-01-01,2070095.0081
"641","FR",2014-04-01,2073677.303021
"642","FR",2014-07-01,2083844.528412
"643","FR",2014-10-01,2085502.354217
"644","FR",2015-01-01,2094865.785278
"645","FR",2015-04-01,2094046.533365
"646","FR",2015-07-01,2103282.439365
"647","FR",2015-10-01,2107405.7497
"648","FR",2016-01-01,2120602.66141
"649","FR",2016-04-01,2114477.594043
"650","FR",2016-07-01,2119833.646643
"651","FR",2016-10-01,2132381.339856
"652","FR",2017-01-01,2149624.273986
"653","FR",2017-04-01,2164455.825126
"654","FR",2017-07-01,2179770.425743
"655","FR",2017-10-01,2195583.533421
"656","FR",2018-01-01,2200429.485774
"657","FR",2018-04-01,2204541.202922
"658","FR",2018-07-01,2211991.758054
"659","FR",2018-10-01,2221849.83178
"660","FR",2019-01-01,2227978.763543
"661","FR",2019-04-01,2235676.640008
"662","FR",2019-07-01,2241380.488232
"663","DE",1999-01-01,2265110.997797
"664","DE",1999-04-01,2265390.468312
"665","DE",1999-07-01,2291105.150387
"666","DE",1999-10-01,2309272.984693
"667","DE",2000-01-01,2342116.194332
"668","DE",2000-04-01,2361682.820261
"669","DE",2000-07-01,2360844.224223
"670","DE",2000-10-01,2353297.265758
"671","DE",2001-01-01,2400744.710096
"672","DE",2001-04-01,2399906.077159
"673","DE",2001-07-01,2395154.303529
"674","DE",2001-10-01,2392638.810601
"675","DE",2002-01-01,2380270.672111
"676","DE",2002-04-01,2390612.26193
"677","DE",2002-07-01,2402910.661937
"678","DE",2002-10-01,2398718.013831
"679","DE",2003-01-01,2363220.350879
"680","DE",2003-04-01,2365735.696212
"681","DE",2003-07-01,2384183.07483
"682","DE",2003-10-01,2390611.929842
"683","DE",2004-01-01,2386699.268832
"684","DE",2004-04-01,2398717.903135
"685","DE",2004-07-01,2393966.277099
"686","DE",2004-10-01,2391730.328484
"687","DE",2005-01-01,2391520.744047
"688","DE",2005-04-01,2404937.358203
"689","DE",2005-07-01,2424782.864269
"690","DE",2005-10-01,2436242.963427
"691","DE",2006-01-01,2459722.028975
"692","DE",2006-04-01,2502487.62266
"693","DE",2006-07-01,2521494.680282
"694","DE",2006-10-01,2560067.588962
"695","DE",2007-01-01,2561395.793433
"696","DE",2007-04-01,2582917.938097
"697","DE",2007-07-01,2596054.74965
"698","DE",2007-10-01,2612825.046886
"699","DE",2008-01-01,2629945.99217
"700","DE",2008-04-01,2623237.703541
"701","DE",2008-07-01,2606746.470934
"702","DE",2008-10-01,2565098.906905
"703","DE",2009-01-01,2445117.831173
"704","DE",2009-04-01,2448471.883241
"705","DE",2009-07-01,2462447.180136
"706","DE",2009-10-01,2480894.706349
"707","DE",2010-01-01,2500810.615075
"708","DE",2010-04-01,2556713.463097
"709","DE",2010-07-01,2577956.321739
"710","DE",2010-10-01,2599199.438672
"711","DE",2011-01-01,2649232.372712
"712","DE",2011-04-01,2651748.197728
"713","DE",2011-07-01,2674668.248448
"714","DE",2011-10-01,2667400.686701
"715","DE",2012-01-01,2672711.548956
"716","DE",2012-04-01,2677183.925869
"717","DE",2012-07-01,2685010.133457
"718","DE",2012-10-01,2673829.726206
"719","DE",2013-01-01,2661251.597394
"720","DE",2013-04-01,2689203.039854
"721","DE",2013-07-01,2703737.609868
"722","DE",2013-10-01,2712961.649714
"723","DE",2014-01-01,2739235.900096
"724","DE",2014-04-01,2738397.377855
"725","DE",2014-07-01,2751814.102707
"726","DE",2014-10-01,2775572.601871
"727","DE",2015-01-01,2769982.56429
"728","DE",2015-04-01,2787312.392936
"729","DE",2015-07-01,2799890.447951
"730","DE",2015-10-01,2812188.995553
"731","DE",2016-01-01,2834550.142141
"732","DE",2016-04-01,2850761.97803
"733","DE",2016-07-01,2856631.707518
"734","DE",2016-10-01,2866973.629426
"735","DE",2017-01-01,2901074.345687
"736","DE",2017-04-01,2917286.292272
"737","DE",2017-07-01,2942442.549897
"738","DE",2017-10-01,2963964.915953
"739","DE",2018-01-01,2967878.314937
"740","DE",2018-04-01,2979338.450993
"741","DE",2018-07-01,2976263.648048
"742","DE",2018-10-01,2982412.921849
"743","DE",2019-01-01,2996388.587731
"744","DE",2019-04-01,2989121.321174
