"ID","reference_area","date","HPIndex","HPIndex_log","HPIndex_HPtrend","HPIndex_HPcycle"
"1","KR","Korea",1975-01-01,63.2471,414.704927675412,419.828838738988,-5.12391106357591
"2","KR","Korea",1975-04-01,65.3149,417.922018789548,422.956096071996,-5.03407728244834
"3","KR","Korea",1975-07-01,67.5567,421.296724527593,426.08015096059,-4.78342643299697
"4","KR","Korea",1975-10-01,69.3292,423.886617387153,429.194654662052,-5.30803727489957
"5","KR","Korea",1976-01-01,69.9411,424.765345927821,432.290268792146,-7.52492286432567
"6","KR","Korea",1976-04-01,71.2584,426.631270693656,435.354337443339,-8.72306674968275
"7","KR","Korea",1976-07-01,74.1888,430.661319538401,438.369501631306,-7.70818209290556
"8","KR","Korea",1976-10-01,76.5826,433.836989689616,441.312950455006,-7.47596076538954
"9","KR","Korea",1977-01-01,80.4591,438.774898077676,444.157055399586,-5.38215732191096
"10","KR","Korea",1977-04-01,83.9795,443.05727214398,446.86951547472,-3.8122433307398
"11","KR","Korea",1977-07-01,90.4026,450.427302804649,449.414665841751,1.01263696289804
"12","KR","Korea",1977-10-01,98.805,459.314821076077,451.754459009942,7.56036206613429
"13","KR","Korea",1978-01-01,107.8075,468.034722933865,453.85148038666,14.1832425472046
"14","KR","Korea",1978-04-01,115.6559,475.061940337272,455.67304060556,19.3888997317116
"15","KR","Korea",1978-07-01,119.1282,478.020022415292,457.195314826891,20.8247075884018
"16","KR","Korea",1978-10-01,118.0962,477.149954656372,458.406596273232,18.7433583831402
"17","KR","Korea",1979-01-01,117.2639,476.442695040649,459.308193609408,17.1345014312405
"18","KR","Korea",1979-04-01,116.7919,476.039371867428,459.913130099232,16.1262417681965
"19","KR","Korea",1979-07-01,113.5087,473.187948596622,460.24513806991,12.9428105267118
"20","KR","Korea",1979-10-01,107.9647,468.180432184466,460.338028749756,7.84240343470941
"21","KR","Korea",1980-01-01,104.3962,464.819327631866,460.233702623662,4.58562500820481
"22","KR","Korea",1980-04-01,100.8953,461.40833455016,459.978961678664,1.42937287149588
"23","KR","Korea",1980-07-01,96.929,457.397875172789,459.623473917433,-2.22559874464426
"24","KR","Korea",1980-10-01,93.5776,453.879103860353,459.217800700681,-5.33869684032843
"25","KR","Korea",1981-01-01,90.4373,450.465679291725,458.811112389907,-8.34543309818199
"26","KR","Korea",1981-04-01,87.6154,447.295678157826,458.449242661082,-11.1535645032562
"27","KR","Korea",1981-07-01,86.4957,446.009470171954,458.172809294493,-12.1633391225386
"28","KR","Korea",1981-10-01,85.4193,444.757207057759,458.015459092612,-13.2582520348528
"29","KR","Korea",1982-01-01,84.63,443.828881368201,458.003236770958,-14.174355402757
"30","KR","Korea",1982-04-01,84.0715,443.166762726233,458.153900637531,-14.9871379112983
"31","KR","Korea",1982-07-01,85.7079,445.094500338557,458.476350028202,-13.381849689645
"32","KR","Korea",1982-10-01,89.3818,449.291708203602,458.970117317648,-9.67840911404578
"33","KR","Korea",1983-01-01,93.5725,453.873653689606,459.62637122449,-5.75271753488349
"34","KR","Korea",1983-04-01,97.161,457.636939638236,460.430231461653,-2.79329182341603
"35","KR","Korea",1983-07-01,100.2864,460.803009255396,461.363222293601,-0.560213038205548
"36","KR","Korea",1983-10-01,102.9343,463.409092063012,462.405122177413,1.0039698855999
"37","KR","Korea",1984-01-01,105.8565,466.208440334784,463.535359437013,2.6730808977713
"38","KR","Korea",1984-04-01,108.536,468.708191518301,464.733989877507,3.97420164079347
"39","KR","Korea",1984-07-01,110.3559,470.371059751725,465.982739979563,4.38831977216172
"40","KR","Korea",1984-10-01,111.326,471.246283387571,467.265820099872,3.98046328769914
"41","KR","Korea",1985-01-01,112.3359,472.149349008791,468.570183294983,3.5791657138082
"42","KR","Korea",1985-04-01,113.3546,473.052095839741,469.885270411002,3.16682542873955
"43","KR","Korea",1985-07-01,114.3576,473.933038087503,471.202759272603,2.73027881489934
"44","KR","Korea",1985-10-01,115.3233,474.773948838574,472.516306970356,2.25764186821816
"45","KR","Korea",1986-01-01,120.9884,479.569467323254,473.821277019088,5.74819030416531
"46","KR","Korea",1986-04-01,119.0009,477.913105610814,475.114443959796,2.79866165101843
"47","KR","Korea",1986-07-01,117.7582,476.863336953766,476.396174952413,0.4671620013527
"48","KR","Korea",1986-10-01,118.0355,477.098542667777,477.668586320408,-0.570043652631457
"49","KR","Korea",1987-01-01,116.3598,475.668711482181,478.9340863635,-3.26537488131894
"50","KR","Korea",1987-04-01,113.8955,473.528136133201,480.194727104123,-6.66659097092206
"51","KR","Korea",1987-07-01,114.3684,473.942481701266,481.450519705413,-7.50803800414679
"52","KR","Korea",1987-10-01,118.78,477.727304258771,482.697308711146,-4.97000445237498
"53","KR","Korea",1988-01-01,120.6676,479.303965793438,483.926246141349,-4.62228034791146
"54","KR","Korea",1988-04-01,124.8731,482.729802163775,485.125377763264,-2.39557559948883
"55","KR","Korea",1988-07-01,127.6469,484.926785823788,486.279860418915,-1.35307459512692
"56","KR","Korea",1988-10-01,126.6113,484.112176323081,487.373353715579,-3.26117739249769
"57","KR","Korea",1989-01-01,129.9425,486.709204491637,488.388671588908,-1.67946709727049
"58","KR","Korea",1989-04-01,137.4465,492.323475048203,489.306589738686,3.01688530951716
"59","KR","Korea",1989-07-01,136.0983,491.337741876383,490.106834197759,1.23090767862415
"60","KR","Korea",1989-10-01,136.1687,491.389455820099,490.771016552294,0.618439267805204
"61","KR","Korea",1990-01-01,139.3812,493.721262552992,491.281517705756,2.43974484723593
"62","KR","Korea",1990-04-01,145.224,497.827737798813,491.621105086151,6.20663271266166
"63","KR","Korea",1990-07-01,146.3523,498.601672876432,491.774070962017,6.82760191441449
"64","KR","Korea",1990-10-01,151.0881,501.786311038643,491.728586747336,10.0577242913066
"65","KR","Korea",1991-01-01,149.2415,500.556579922713,491.477091107286,9.07948881542695
"66","KR","Korea",1991-04-01,151.2835,501.91555599895,491.018308784729,10.897247214221
"67","KR","Korea",1991-07-01,146.7391,498.865617997005,490.356639203034,8.5089787939713
"68","KR","Korea",1991-10-01,140.7535,494.701013349571,489.503292565081,5.19772078448968
"69","KR","Korea",1992-01-01,134.9474,490.488507288345,488.474797185495,2.0137101028499
"70","KR","Korea",1992-04-01,129.7792,486.583454489601,487.290929954393,-0.707475464791729
"71","KR","Korea",1992-07-01,126.5042,484.027550919744,485.972726330704,-1.94517541095978
"72","KR","Korea",1992-10-01,126.2523,483.828228581131,484.540779601193,-0.712551020061869
"73","KR","Korea",1993-01-01,123.4865,481.613183835218,483.014467317992,-1.40128348277457
"74","KR","Korea",1993-04-01,119.9987,478.748090939003,481.412721688848,-2.66463074984467
"75","KR","Korea",1993-07-01,117.5281,476.667745392884,479.753599119328,-3.08585372644419
"76","KR","Korea",1993-10-01,115.762,475.153635929907,478.053490620782,-2.89985469087536
"77","KR","Korea",1994-01-01,112.5644,472.35255023051,476.326858545981,-3.97430831547143
"78","KR","Korea",1994-04-01,110.8348,470.804080442295,474.586352838515,-3.78227239622016
"79","KR","Korea",1994-07-01,108.8418,468.989545181578,472.842139499275,-3.85259431769663
"80","KR","Korea",1994-10-01,109.0883,469.215764602505,471.102020608904,-1.88625600639977
"81","KR","Korea",1995-01-01,107.2003,467.469904714025,469.3713903766,-1.90148566257529
"82","KR","Korea",1995-04-01,105.6616,466.024153453274,467.654464101553,-1.63031064827915
"83","KR","Korea",1995-07-01,104.648,465.060233738593,465.954268654417,-0.894034915823988
"84","KR","Korea",1995-10-01,104.2331,464.662973722586,464.272811961687,0.39016176089941
"85","KR","Korea",1996-01-01,102.6173,463.1006534507,462.61154317804,0.489110272659982
"86","KR","Korea",1996-04-01,101.288,461.796794421795,460.97215530925,0.824639112544723
"87","KR","Korea",1996-07-01,100.3676,460.883944601247,459.356647055015,1.52729754623232
"88","KR","Korea",1996-10-01,100.553,461.068495167612,457.767532514475,3.30096265313664
"89","KR","Korea",1997-01-01,100.9489,461.461444821607,456.208280347738,5.25316447386962
"90","KR","Korea",1997-04-01,100.5114,461.027115390193,454.684422316569,6.34269307362442
"91","KR","Korea",1997-07-01,99.5675,460.083580612054,453.204773410531,6.87880720152239
"92","KR","Korea",1997-10-01,98.0768,458.575084522824,451.782112802357,6.79297172046682
"93","KR","Korea",1998-01-01,90.4877,450.521392986685,450.433518919282,0.0878740674035816
"94","KR","Korea",1998-04-01,83.8587,442.913323959527,449.180315795863,-6.26699183633597
"95","KR","Korea",1998-07-01,81.9912,440.661192443219,448.043882387953,-7.38268994473406
"96","KR","Korea",1998-10-01,80.7006,439.07460101925,447.041680781506,-7.96707976225592
"97","KR","Korea",1999-01-01,81.9552,440.617275650196,446.18655888126,-5.56928323106374
"98","KR","Korea",1999-04-01,82.2378,440.961505037628,445.486385167101,-4.52488012947327
"99","KR","Korea",1999-07-01,83.1495,442.064019239175,444.945547316897,-2.88152807772204
"100","KR","Korea",1999-10-01,82.688,441.507448872008,444.565604958435,-3.05815608642717
"101","KR","Korea",2000-01-01,82.5623,441.355315987234,444.346316764453,-2.99100077721852
"102","KR","Korea",2000-04-01,82.965,441.841883211475,444.285530060134,-2.44364684865874
"103","KR","Korea",2000-07-01,81.8364,440.472213240606,444.379222795177,-3.90700955457022
"104","KR","Korea",2000-10-01,81.2108,439.704824324937,444.621845639999,-4.91702131506195
"105","KR","Korea",2001-01-01,79.6217,437.728666876347,445.005407384047,-7.27674050769944
"106","KR","Korea",2001-04-01,80.2321,438.492368417061,445.518843678445,-7.02647526138367
"107","KR","Korea",2001-07-01,82.8909,441.752528530779,446.1465422115,-4.39401368072081
"108","KR","Korea",2001-10-01,85.3715,444.7012321443,446.86849912448,-2.16726698018039
"109","KR","Korea",2002-01-01,89.4402,449.357024554025,447.661964300104,1.69506025392067
"110","KR","Korea",2002-04-01,91.7565,451.913832911196,448.502833079227,3.41099983196946
"111","KR","Korea",2002-07-01,94.5628,454.92641640485,449.368060215363,5.55835618948718
"112","KR","Korea",2002-10-01,96.6922,457.153273736516,450.236732336921,6.91654139959507
"113","KR","Korea",2003-01-01,95.6237,456.042069728305,451.09141004493,4.95065968337499
"114","KR","Korea",2003-04-01,97.8493,458.342854000965,451.918976778791,6.42387722217397
