"ID","reference_area","date","HPIndex","HPIndex_log","HPIndex_HPtrend","HPIndex_HPcycle"
"131","FR","France",2002-07-01,67.6424,421.423500536424,422.478524459034,-1.05502392260937
"132","FR","France",2002-10-01,68.0491,422.022950344058,424.725150760124,-2.70220041606554
"133","FR","France",2003-01-01,68.7927,423.109763465864,427.022949890242,-3.91318642437771
"134","FR","France",2003-04-01,71.1439,426.470458649644,429.362550008689,-2.89209135904447
"135","FR","France",2003-07-01,73.9826,430.382993042043,431.732133533251,-1.34914049120736
"136","FR","France",2003-10-01,74.7238,431.379864915849,434.118075324615,-2.73821040876641
"137","FR","France",2004-01-01,76.771,434.082696467655,436.505907030661,-2.42321056300578
"138","FR","France",2004-04-01,79.1423,437.1247497956,438.879448917763,-1.75469912216339
"139","FR","France",2004-07-01,82.8499,441.703053687124,441.221006745694,0.48204694142997
"140","FR","France",2004-10-01,84.4289,443.590976005218,443.511789587274,0.079186417943844
"141","FR","France",2005-01-01,86.9069,446.483743073025,445.733307794663,0.750435278362138
"142","FR","France",2005-04-01,89.7982,449.756493056383,447.867121211532,1.88937184485118
"143","FR","France",2005-07-01,93.6911,454.000320074165,449.895258703599,4.10506137056568
"144","FR","France",2005-10-01,95.264,455.665198483337,451.800929993989,3.864268489348
"145","FR","France",2006-01-01,97.153,457.628705542902,453.569910469179,4.05879507372262
"146","FR","France",2006-04-01,99.1272,459.640387390797,455.190390683455,4.4499967073413
"147","FR","France",2006-07-01,102.1788,462.672421985248,456.653097938024,6.01932404722438
"148","FR","France",2006-10-01,103.1362,463.605044481824,457.951540782033,5.65350369979125
"149","FR","France",2007-01-01,103.7577,464.205837322434,459.08298984216,5.12284748027407
"150","FR","France",2007-04-01,104.468,464.888080441423,460.048249184896,4.83983125652685
"151","FR","France",2007-07-01,106.6441,466.949712224316,460.851324656405,6.09838756791108
"152","FR","France",2007-10-01,106.3597,466.682674576159,461.499246997389,5.18342757877019
"153","FR","France",2008-01-01,104.8952,465.29617564907,462.002858440778,3.293317208292
"154","FR","France",2008-04-01,103.7605,464.208535880922,462.376240861738,1.83229501918387
"155","FR","France",2008-07-01,103.8942,464.337307364038,462.635534458694,1.70177290534441
"156","FR","France",2008-10-01,100.8593,461.372647631119,462.798024614454,-1.42537698333489
"157","FR","France",2009-01-01,97.5052,457.990570991496,462.882060319893,-4.89148932839679
"158","FR","France",2009-04-01,95.6492,456.068733202483,462.905099705273,-6.83636650278938
"159","FR","France",2009-07-01,97.2243,457.70206802216,462.881543720023,-5.17947569786307
"160","FR","France",2009-10-01,97.2512,457.729732175405,462.821520584511,-5.09178840910606
"161","FR","France",2010-01-01,97.4398,457.923475141432,462.73192134679,-4.80844620535795
"162","FR","France",2010-04-01,98.627,459.134505779439,462.616454687162,-3.48194890772224
"163","FR","France",2010-07-01,101.5498,462.054931855129,462.475824007045,-0.420892151916474
"164","FR","France",2010-10-01,102.3579,462.847549525464,462.308556489795,0.538993035668672
"165","FR","France",2011-01-01,102.2536,462.745600212709,462.112916261171,0.632683951538582
"166","FR","France",2011-04-01,103.1904,463.657582546472,461.887504317577,1.77007822889483
"167","FR","France",2011-07-01,105.3987,465.775030206535,461.63131708289,4.1437131236453
"168","FR","France",2011-10-01,103.6146,464.067824653708,461.344457279879,2.72336737382927
"169","FR","France",2012-01-01,101.6821,462.185127969704,461.029617452015,1.15551051768893
"170","FR","France",2012-04-01,100.9752,461.48749421358,460.691192247377,0.796301966203031
"171","FR","France",2012-07-01,101.7226,462.224950058904,460.33429850812,1.8906515507838
"172","FR","France",2012-10-01,100.0385,460.555511189461,459.964550765124,0.590960424336393
"173","FR","France",2013-01-01,98.6997,459.208190692114,459.588745206493,-0.38055451437865
"174","FR","France",2013-04-01,97.9773,458.473581918652,459.214047370591,-0.740465451938424
"175","FR","France",2013-07-01,98.7781,459.28759202646,458.847384949215,0.440207077245702
"176","FR","France",2013-10-01,97.7738,458.265664749032,458.495222843251,-0.229558094218935
"177","FR","France",2014-01-01,96.4667,456.919787107172,458.164301083012,-1.24451397584044
"178","FR","France",2014-04-01,96.2291,456.673180673183,457.861216224999,-1.18803555181626
"179","FR","France",2014-07-01,97.0594,457.532316221471,457.591787004479,-0.0594707830080199
"180","FR","France",2014-10-01,95.3193,455.723230851915,457.3610896345,-1.63785878258539
"181","FR","France",2015-01-01,94.6987,455.070027253709,457.174163158869,-2.10413590516021
"182","FR","France",2015-04-01,93.9474,454.27350511817,457.035022959656,-2.76151784148617
"183","FR","France",2015-07-01,95.558,455.973339297948,456.946369333988,-0.973030036039313
"184","FR","France",2015-10-01,94.9458,455.330620247268,456.909176630342,-1.57855638307387
"185","FR","France",2016-01-01,95.0227,455.411581042559,456.923811053424,-1.51223001086527
"186","FR","France",2016-04-01,94.6147,454.981285510639,456.989652210198,-2.00836669955892
"187","FR","France",2016-07-01,96.7081,457.169716317046,457.105134563873,0.0645817531729542
"188","FR","France",2016-10-01,96.0776,456.515619827573,457.26743734847,-0.751817520896536
"189","FR","France",2017-01-01,96.4072,456.858088762411,457.473780161605,-0.615691399194096
"190","FR","France",2017-04-01,96.7784,457.242382888712,457.720912714946,-0.478529826234275
