"ID","reference_area","date","HPIndex","HPIndex_trend_1600","HPIndex_cycle_1600","HPIndex_cycle_1600"
"1","AT","Austria",2000-01-01,98.24,95.3030969756656,TRUE,2.93690302433437
"2","AT","Austria",2000-04-01,95.96,94.9036377107442,TRUE,1.05636228925579
"3","AT","Austria",2000-07-01,93.71,94.506014010213,TRUE,-0.796014010213
"4","AT","Austria",2000-10-01,92.72,94.112721664893,TRUE,-1.39272166489299
"5","AT","Austria",2001-01-01,96.56,93.7257589568488,TRUE,2.83424104315122
"6","AT","Austria",2001-04-01,91.51,93.3462537171044,TRUE,-1.83625371710444
"7","AT","Austria",2001-07-01,94.96,92.977105177336,TRUE,1.98289482266398
"8","AT","Austria",2001-10-01,90.76,92.6200649106463,TRUE,-1.86006491064629
"9","AT","Austria",2002-01-01,93.26,92.2781237994023,TRUE,0.981876200597711
"10","AT","Austria",2002-04-01,91.04,91.9531101854018,TRUE,-0.913110185401834
"11","AT","Austria",2002-07-01,93.97,91.6474660830682,TRUE,2.32253391693183
"12","AT","Austria",2002-10-01,91.11,91.3630628129586,TRUE,-0.253062812958618
"13","AT","Austria",2003-01-01,92.22,91.1032232793286,TRUE,1.1167767206714
"14","AT","Austria",2003-04-01,91.13,90.8711122221754,TRUE,0.258887777824583
"15","AT","Austria",2003-07-01,90,90.6705923669468,TRUE,-0.670592366946849
"16","AT","Austria",2003-10-01,92.06,90.5056882439518,TRUE,1.55431175604825
"17","AT","Austria",2004-01-01,84.68,90.3800052632697,TRUE,-5.70000526326969
"18","AT","Austria",2004-04-01,88.38,90.2981202798278,TRUE,-1.91812027982779
"19","AT","Austria",2004-07-01,88.39,90.2610476452635,TRUE,-1.87104764526347
"20","AT","Austria",2004-10-01,89.62,90.2686028860394,TRUE,-0.648602886039427
"21","AT","Austria",2005-01-01,89.31,90.31943212384,TRUE,-1.00943212383996
"22","AT","Austria",2005-04-01,89.84,90.4117761035457,TRUE,-0.571776103545687
"23","AT","Austria",2005-07-01,89.71,90.5432446749597,TRUE,-0.833244674959744
"24","AT","Austria",2005-10-01,91.49,90.7110903278206,TRUE,0.778909672179353
"25","AT","Austria",2006-01-01,92.37,90.912044773945,TRUE,1.45795522605503
"26","AT","Austria",2006-04-01,92.25,91.1433265436944,TRUE,1.10667345630557
"27","AT","Austria",2006-07-01,92.77,91.403065389447,TRUE,1.36693461055302
"28","AT","Austria",2006-10-01,92.36,91.6900827344908,TRUE,0.669917265509156
"29","AT","Austria",2007-01-01,94.57,92.0040543362458,TRUE,2.56594566375418
"30","AT","Austria",2007-04-01,95.38,92.3450746504226,TRUE,3.03492534957735
"31","AT","Austria",2007-07-01,95.81,92.7148418487719,TRUE,3.09515815122808
"32","AT","Austria",2007-10-01,93.16,93.1169509313877,TRUE,0.0430490686123051
"33","AT","Austria",2008-01-01,93.13,93.5569313722085,TRUE,-0.426931372208543
"34","AT","Austria",2008-04-01,91.16,94.0403395508409,TRUE,-2.88033955084094
"35","AT","Austria",2008-07-01,92.63,94.5724650147837,TRUE,-1.94246501478375
"36","AT","Austria",2008-10-01,94.05,95.1567970993164,TRUE,-1.10679709931644
"37","AT","Austria",2009-01-01,96.29,95.7956110990845,TRUE,0.494388900915553
"38","AT","Austria",2009-04-01,96.12,96.4904905605459,TRUE,-0.370490560545917
"39","AT","Austria",2009-07-01,95.56,97.2433280232222,TRUE,-1.68332802322222
"40","AT","Austria",2009-10-01,95.56,98.0557844700344,TRUE,-2.49578447003437
"41","AT","Austria",2010-01-01,100.28,98.9284688038887,TRUE,1.35153119611128
"42","AT","Austria",2010-04-01,99.49,99.8604300623981,TRUE,-0.370430062398057
"43","AT","Austria",2010-07-01,99.76,100.851561990173,TRUE,-1.09156199017254
"44","AT","Austria",2010-10-01,100.47,101.901526813034,TRUE,-1.43152681303356
"45","AT","Austria",2011-01-01,101.96,103.009304530558,TRUE,-1.04930453055843
"46","AT","Austria",2011-04-01,97.7,104.172980438067,TRUE,-6.47298043806676
"47","AT","Austria",2011-07-01,102.11,105.389984015546,TRUE,-3.27998401554591
"48","AT","Austria",2011-10-01,101.99,106.65369913021,TRUE,-4.66369913020979
"49","AT","Austria",2012-01-01,110.04,107.955459659262,TRUE,2.08454034073756
"50","AT","Austria",2012-04-01,110.41,109.283684667952,TRUE,1.12631533204829
"51","AT","Austria",2012-07-01,111.66,110.628096059238,TRUE,1.03190394076175
"52","AT","Austria",2012-10-01,110.62,111.979119683165,TRUE,-1.35911968316539
"53","AT","Austria",2013-01-01,112.64,113.327826329739,TRUE,-0.687826329739366
"54","AT","Austria",2013-04-01,113.46,114.664437339164,TRUE,-1.20443733916443
"55","AT","Austria",2013-07-01,114.81,115.978744160189,TRUE,-1.16874416018877
"56","AT","Austria",2013-10-01,113.38,117.259785468224,TRUE,-3.87978546822355
"57","AT","Austria",2014-01-01,115.35,118.49586947358,TRUE,-3.14586947357989
"58","AT","Austria",2014-04-01,116.88,119.672879520651,TRUE,-2.79287952065116
"59","AT","Austria",2014-07-01,115.6,120.77473278541,TRUE,-5.17473278540983
"60","AT","Austria",2014-10-01,114.53,121.783600894128,TRUE,-7.25360089412797
"61","AT","Austria",2015-01-01,118.51,122.678421265087,TRUE,-4.16842126508676
"62","AT","Austria",2015-04-01,117.37,123.433597816008,TRUE,-6.06359781600845
"63","AT","Austria",2015-07-01,119.17,124.020929201325,TRUE,-4.85092920132475
"64","AT","Austria",2015-10-01,122.28,124.408424326832,TRUE,-2.12842432683216
"65","AT","Austria",2016-01-01,126.86,124.561060267577,TRUE,2.29893973242304
"66","AT","Austria",2016-04-01,127.83,124.4424838334,TRUE,3.38751616659989
"67","AT","Austria",2016-07-01,126.8,124.017778671476,TRUE,2.78222132852362
"68","AT","Austria",2016-10-01,126.19,123.254145626584,TRUE,2.93585437341584
"69","AT","Austria",2017-01-01,127.19,122.120524431832,TRUE,5.06947556816755
"70","AT","Austria",2017-04-01,129.94,120.587689729313,TRUE,9.35231027068708
"71","AT","Austria",2017-07-01,129.79,118.629584583348,TRUE,11.1604154166522
"72","AT","Austria",2017-10-01,129.29,116.225997252178,TRUE,13.0640027478218
"73","AT","Austria",2018-01-01,134.1,113.363691253681,TRUE,20.736308746319
"74","AT","Austria",2018-04-01,133.76,110.037595107451,TRUE,23.7224048925488
"75","AT","Austria",2018-07-01,137.2,106.255597526049,TRUE,30.9444024739509
"76","AT","Austria",2018-10-01,135.97,102.040413725093,TRUE,33.9295862749069
"77","AT","Austria",2019-01-01,138.32,97.4340991717489,TRUE,40.8859008282511
"78","AT","Austria",2019-04-01,141.19,92.4999153246022,TRUE,48.6900846753978
"79","AT","Austria",2019-07-01,142.37,87.3266773302574,TRUE,55.0433226697426
"80","AU","Australia",1970-01-01,31.31,82.0336316382408,TRUE,-50.7236316382408
"81","AU","Australia",1970-04-01,31.55,76.7744267747471,TRUE,-45.2244267747471
"82","AU","Australia",1970-07-01,32.1,71.6710089961976,TRUE,-39.5710089961976
"83","AU","Australia",1970-10-01,32.44,66.8170592922789,TRUE,-34.3770592922789
"84","AU","Australia",1971-01-01,33.02,62.2815267720548,TRUE,-29.2615267720548
"85","AU","Australia",1971-04-01,33.45,58.1118748825326,TRUE,-24.6618748825326
"86","AU","Australia",1971-07-01,33.48,54.3372786164857,TRUE,-20.8572786164857
"87","AU","Australia",1971-10-01,34.11,50.9714992948867,TRUE,-16.8614992948867
"88","AU","Australia",1972-01-01,34.53,48.0152624395724,TRUE,-13.4852624395724
"89","AU","Australia",1972-04-01,34.8,45.4587551353204,TRUE,-10.6587551353204
"90","AU","Australia",1972-07-01,35.14,43.2837361778843,TRUE,-8.14373617788426
"91","AU","Australia",1972-10-01,36.71,41.4653026410577,TRUE,-4.75530264105775
"92","AU","Australia",1973-01-01,37.08,39.9734617635228,TRUE,-2.89346176352279
"93","AU","Australia",1973-04-01,37.95,38.7752487198113,TRUE,-0.82524871981127
"94","AU","Australia",1973-07-01,39.68,37.8358902708523,TRUE,1.84410972914768
"95","AU","Australia",1973-10-01,41.09,37.1200973971258,TRUE,3.9699026028742
"96","AU","Australia",1974-01-01,42.41,36.5937336476918,TRUE,5.8162663523082
"97","AU","Australia",1974-04-01,42.22,36.2251437607376,TRUE,5.99485623926237
"98","AU","Australia",1974-07-01,40.61,35.9863076409204,TRUE,4.6236923590796
"99","AU","Australia",1974-10-01,40.16,35.8529519780469,TRUE,4.30704802195307
"100","AU","Australia",1975-01-01,39.37,35.8036932696483,TRUE,3.56630673035168
"101","AU","Australia",1975-04-01,39.71,35.8198399182697,TRUE,3.89016008173033
"102","AU","Australia",1975-07-01,40.57,35.8849292681623,TRUE,4.68507073183766
"103","AU","Australia",1975-10-01,39.52,35.9849300136288,TRUE,3.53506998637116
"104","AU","Australia",1976-01-01,39.86,36.108739018179,TRUE,3.75126098182096
"105","AU","Australia",1976-04-01,39.88,36.2474625640644,TRUE,3.63253743593562
"106","AU","Australia",1976-07-01,38.95,36.3945514716498,TRUE,2.55544852835017
"107","AU","Australia",1976-10-01,37.91,36.5457268971979,TRUE,1.3642731028021
"108","AU","Australia",1977-01-01,38.1,36.6983071523013,TRUE,1.40169284769875
"109","AU","Australia",1977-04-01,38.03,36.8504632192419,TRUE,1.17953678075814
"110","AU","Australia",1977-07-01,37.41,37.0012421383315,TRUE,0.408757861668519
"111","AU","Australia",1977-10-01,37.19,37.1504281603698,TRUE,0.0395718396301561
"112","AU","Australia",1978-01-01,37.64,37.2980610098202,TRUE,0.341938990179777
"113","AU","Australia",1978-04-01,36.83,37.4442051435457,TRUE,-0.614205143545668
"114","AU","Australia",1978-07-01,36.35,37.5891387302781,TRUE,-1.23913873027809
"115","AU","Australia",1978-10-01,35.94,37.7327560605347,TRUE,-1.79275606053468
"116","AU","Australia",1979-01-01,37.21,37.8741769631262,TRUE,-0.664176963126202
"117","AU","Australia",1979-04-01,38.54,38.0114007943256,TRUE,0.528599205674396
"118","AU","Australia",1979-07-01,38.42,38.1420117998038,TRUE,0.277988200196155
"119","AU","Australia",1979-10-01,37.99,38.2639245997355,TRUE,-0.273924599735466
"120","AU","Australia",1980-01-01,38.07,38.3752275569201,TRUE,-0.305227556920116
"121","AU","Australia",1980-04-01,38.8,38.4738378312826,TRUE,0.326162168717403
"122","AU","Australia",1980-07-01,39.43,38.5574818155247,TRUE,0.872518184475346
"123","AU","Australia",1980-10-01,39.86,38.6240897537035,TRUE,1.23591024629653
"124","AU","Australia",1981-01-01,41.49,38.6721372137415,TRUE,2.81786278625846
"125","AU","Australia",1981-04-01,41.94,38.7008722074653,TRUE,3.2391277925347
"126","AU","Australia",1981-07-01,40.31,38.7113039109426,TRUE,1.59869608905743
"127","AU","Australia",1981-10-01,40.54,38.7064659551115,TRUE,1.83353404488849
"128","AU","Australia",1982-01-01,39.32,38.690391155966,TRUE,0.629608844034038
"129","AU","Australia",1982-04-01,39.63,38.6682582882778,TRUE,0.961741711722212
"130","AU","Australia",1982-07-01,37.62,38.6456396323464,TRUE,-1.0256396323464
"131","AU","Australia",1982-10-01,36.34,38.628708557041,TRUE,-2.28870855704102
"132","AU","Australia",1983-01-01,36.54,38.6229974064607,TRUE,-2.08299740646067
"133","AU","Australia",1983-04-01,37.06,38.6326080818562,TRUE,-1.57260808185623
"134","AU","Australia",1983-07-01,36.21,38.6603406110995,TRUE,-2.45034061109948
"135","AU","Australia",1983-10-01,36.94,38.7080121420111,TRUE,-1.76801214201112
"136","AU","Australia",1984-01-01,38.36,38.7759083595299,TRUE,-0.415908359529851
"137","AU","Australia",1984-04-01,39.15,38.8632099410057,TRUE,0.286790058994306
"138","AU","Australia",1984-07-01,40.23,38.9688376210639,TRUE,1.26116237893611
"139","AU","Australia",1984-10-01,39.64,39.0918913781166,TRUE,0.548108621883443
"140","AU","Australia",1985-01-01,41.11,39.2322594170627,TRUE,1.87774058293733
"141","AU","Australia",1985-04-01,40.56,39.3901725106899,TRUE,1.16982748931011
"142","AU","Australia",1985-07-01,40.54,39.5670350196502,TRUE,0.972964980349829
"143","AU","Australia",1985-10-01,40.32,39.7649824467764,TRUE,0.555017553223635
"144","AU","Australia",1986-01-01,40.32,39.986758398014,TRUE,0.333241601986039
"145","AU","Australia",1986-04-01,40.72,40.2354533652793,TRUE,0.484546634720736
"146","AU","Australia",1986-07-01,38.6,40.5143661164898,TRUE,-1.91436611648979
"147","AU","Australia",1986-10-01,37.99,40.8270982612098,TRUE,-2.83709826120981
"148","AU","Australia",1987-01-01,37.65,41.1760549301807,TRUE,-3.52605493018073
"149","AU","Australia",1987-04-01,37.49,41.5618680677306,TRUE,-4.07186806773064
"150","AU","Australia",1987-07-01,37.48,41.9829658338564,TRUE,-4.50296583385645
"151","AU","Australia",1987-10-01,38.62,42.4352314710126,TRUE,-3.81523147101256
"152","AU","Australia",1988-01-01,39.66,42.9117338680073,TRUE,-3.2517338680073
"153","AU","Australia",1988-04-01,41.03,43.4031573939796,TRUE,-2.3731573939796
"154","AU","Australia",1988-07-01,44.23,43.8981540844009,TRUE,0.331845915599111
"155","AU","Australia",1988-10-01,47.71,44.3838927513713,TRUE,3.32610724862867
"156","AU","Australia",1989-01-01,51.08,44.8477496106884,TRUE,6.23225038931163
"157","AU","Australia",1989-04-01,50.8,45.2791796951798,TRUE,5.52082030482018
"158","AU","Australia",1989-07-01,49.67,45.6715331941668,TRUE,3.99846680583317
"159","AU","Australia",1989-10-01,48.92,46.0216108096611,TRUE,2.89838919033888
"160","AU","Australia",1990-01-01,48.29,46.328712285428,TRUE,1.96128771457198
"161","AU","Australia",1990-04-01,47.96,46.5939488584767,TRUE,1.36605114152334
"162","AU","Australia",1990-07-01,47.2,46.819657570638,TRUE,0.380342429362024
"163","AU","Australia",1990-10-01,46.28,47.0090292457063,TRUE,-0.729029245706329
"164","AU","Australia",1991-01-01,46.31,47.1654924214944,TRUE,-0.85549242149439
"165","AU","Australia",1991-04-01,46.78,47.2920199925363,TRUE,-0.512019992536302
"166","AU","Australia",1991-07-01,47.96,47.3910501706027,TRUE,0.568949829397297
"167","AU","Australia",1991-10-01,47.48,47.464701154969,TRUE,0.0152988450310261
"168","AU","Australia",1992-01-01,47.17,47.5154467385538,TRUE,-0.345446738553782
"169","AU","Australia",1992-04-01,47.46,47.545770276054,TRUE,-0.0857702760539922
"170","AU","Australia",1992-07-01,47.42,47.5579392179549,TRUE,-0.13793921795488
"171","AU","Australia",1992-10-01,47.64,47.5541674083192,TRUE,0.0858325916807985
"172","AU","Australia",1993-01-01,47.69,47.5365824791984,TRUE,0.153417520801561
"173","AU","Australia",1993-04-01,47.85,47.5073657080139,TRUE,0.342634291986087
"174","AU","Australia",1993-07-01,47.66,47.4687942581374,TRUE,0.191205741862568
"175","AU","Australia",1993-10-01,48.03,47.4233594393733,TRUE,0.606640560626708
"176","AU","Australia",1994-01-01,48.32,47.3736720651145,TRUE,0.946327934885545
"177","AU","Australia",1994-04-01,48.58,47.3227220991043,TRUE,1.2572779008957
"178","AU","Australia",1994-07-01,49.01,47.2740909600455,TRUE,1.73590903995453
"179","AU","Australia",1994-10-01,48.4,47.2321458653286,TRUE,1.16785413467137
"180","AU","Australia",1995-01-01,48.11,47.2023389754945,TRUE,0.907661024505479
"181","AU","Australia",1995-04-01,47.1,47.190852359918,TRUE,-0.0908523599180455
"182","AU","Australia",1995-07-01,46.61,47.2044353761144,TRUE,-0.594435376114376
"183","AU","Australia",1995-10-01,46.18,47.2497805988737,TRUE,-1.06978059887371
"184","AU","Australia",1996-01-01,45.95,47.3332090808762,TRUE,-1.38320908087623
"185","AU","Australia",1996-04-01,46.18,47.4603732619278,TRUE,-1.28037326192783
"186","AU","Australia",1996-07-01,46.2,47.6360610761587,TRUE,-1.43606107615874
"187","AU","Australia",1996-10-01,46.25,47.8642602244106,TRUE,-1.61426022441064
"188","AU","Australia",1997-01-01,46.59,48.1480608693525,TRUE,-1.55806086935251
"189","AU","Australia",1997-04-01,47.33,48.4895442610131,TRUE,-1.15954426101312
"190","AU","Australia",1997-07-01,48.41,48.8898178613779,TRUE,-0.479817861377931
"191","AU","Australia",1997-10-01,49.19,49.3492644172691,TRUE,-0.159264417269135
"192","AU","Australia",1998-01-01,50.26,49.8679667893457,TRUE,0.392033210654319
"193","AU","Australia",1998-04-01,51.05,50.4459082980057,TRUE,0.604091701994328
"194","AU","Australia",1998-07-01,50.97,51.0833172844039,TRUE,-0.113317284403855
"195","AU","Australia",1998-10-01,51.59,51.7807996470088,TRUE,-0.190799647008824
"196","AU","Australia",1999-01-01,52.51,52.5388904609863,TRUE,-0.028890460986311
"197","AU","Australia",1999-04-01,53.47,53.3580055517227,TRUE,0.111994448277272
"198","AU","Australia",1999-07-01,53.99,54.2385426880664,TRUE,-0.248542688066436
"199","AU","Australia",1999-10-01,55.44,55.1809696353957,TRUE,0.259030364604264
"200","AU","Australia",2000-01-01,55.98,56.1855988199091,TRUE,-0.205598819909071
"201","AU","Australia",2000-04-01,56.89,57.2529045617828,TRUE,-0.362904561782827
"202","AU","Australia",2000-07-01,54.71,58.3832326819308,TRUE,-3.67323268193081
"203","AU","Australia",2000-10-01,55.86,59.5767021859156,TRUE,-3.71670218591564
"204","AU","Australia",2001-01-01,56.47,60.8311363088739,TRUE,-4.36113630887395
"205","AU","Australia",2001-04-01,58.01,62.142035347076,TRUE,-4.13203534707601
"206","AU","Australia",2001-07-01,60.87,63.5021738865992,TRUE,-2.63217388659915
"207","AU","Australia",2001-10-01,62.57,64.9017439914287,TRUE,-2.33174399142867
"208","AU","Australia",2002-01-01,64.35,66.3292926168708,TRUE,-1.97929261687084
"209","AU","Australia",2002-04-01,67.73,67.7719093782372,TRUE,-0.0419093782372073
"210","AU","Australia",2002-07-01,70.09,69.2154468329539,TRUE,0.874553167046145
"211","AU","Australia",2002-10-01,72.19,70.6457313450855,TRUE,1.54426865491455
"212","AU","Australia",2003-01-01,73.18,72.049135874426,TRUE,1.13086412557402
"213","AU","Australia",2003-04-01,77.13,73.4129985486789,TRUE,3.71700145132114
"214","AU","Australia",2003-07-01,81.15,74.7253642856259,TRUE,6.42463571437406
"215","AU","Australia",2003-10-01,83.78,75.9766011289562,TRUE,7.80339887104384
"216","AU","Australia",2004-01-01,82.71,77.1610925196798,TRUE,5.54890748032015
"217","AU","Australia",2004-04-01,81.49,78.2780990231018,TRUE,3.21190097689819
"218","AU","Australia",2004-07-01,81.19,79.3303492717022,TRUE,1.85965072829781
"219","AU","Australia",2004-10-01,81.96,80.3225793360716,TRUE,1.6374206639284
"220","AU","Australia",2005-01-01,81.25,81.2606875685057,TRUE,-0.010687568505702
"221","AU","Australia",2005-04-01,81.32,82.1515957092153,TRUE,-0.831595709215293
"222","AU","Australia",2005-07-01,80.43,83.0022188186807,TRUE,-2.57221881868072
"223","AU","Australia",2005-10-01,81.6,83.8189522100641,TRUE,-2.21895221006413
"224","AU","Australia",2006-01-01,81.8,84.606583559766,TRUE,-2.806583559766
"225","AU","Australia",2006-04-01,83.39,85.3685136990555,TRUE,-1.97851369905548
"226","AU","Australia",2006-07-01,84.12,86.106389344477,TRUE,-1.98638934447696
"227","AU","Australia",2006-10-01,85.73,86.8206206415128,TRUE,-1.09062064151284
"228","AU","Australia",2007-01-01,86.48,87.5103762423052,TRUE,-1.03037624230522
"229","AU","Australia",2007-04-01,89.21,88.1741431610953,TRUE,1.03585683890472
"230","AU","Australia",2007-07-01,91.77,88.8097644269727,TRUE,2.96023557302725
"231","AU","Australia",2007-10-01,94.39,89.4157304795517,TRUE,4.97426952044833
"232","AU","Australia",2008-01-01,93.55,89.9923819056792,TRUE,3.55761809432076
"233","AU","Australia",2008-04-01,91.41,90.5431682106529,TRUE,0.86683178934706
"234","AU","Australia",2008-07-01,88.31,91.0737624110792,TRUE,-2.76376241107916
"235","AU","Australia",2008-10-01,87.39,91.5903792934327,TRUE,-4.20037929343266
"236","AU","Australia",2009-01-01,87.1,92.0975062926813,TRUE,-4.99750629268131
"237","AU","Australia",2009-04-01,90.33,92.5970056067345,TRUE,-2.2670056067345
"238","AU","Australia",2009-07-01,93.23,93.0876159920688,TRUE,0.142384007931199
"239","AU","Australia",2009-10-01,97.86,93.5666593266565,TRUE,4.29334067334349
"240","AU","Australia",2010-01-01,99.97,94.0315464784749,TRUE,5.93845352152513
"241","AU","Australia",2010-04-01,101.28,94.482371653422,TRUE,6.79762834657801
"242","AU","Australia",2010-07-01,99.3,94.9229405908469,TRUE,4.37705940915308
"243","AU","Australia",2010-10-01,99.46,95.3613075478153,TRUE,4.09869245218466
"244","AU","Australia",2011-01-01,97.19,95.8082624435236,TRUE,1.38173755647641
"245","AU","Australia",2011-04-01,95.66,96.2771568799507,TRUE,-0.617156879950741
"246","AU","Australia",2011-07-01,93.4,96.7822060450486,TRUE,-3.38220604504856
"247","AU","Australia",2011-10-01,92.66,97.3372394037189,TRUE,-4.67723940371889
"248","AU","Australia",2012-01-01,93.12,97.9539725420853,TRUE,-4.83397254208533
"249","AU","Australia",2012-04-01,93.03,98.6411977716444,TRUE,-5.61119777164436
"250","AU","Australia",2012-07-01,91.57,99.4046861710534,TRUE,-7.83468617105345
"251","AU","Australia",2012-10-01,93.39,100.246701820363,TRUE,-6.85670182036293
"252","AU","Australia",2013-01-01,93.67,101.164612120766,TRUE,-7.49461212076601
"253","AU","Australia",2013-04-01,95.65,102.151499034818,TRUE,-6.50149903481844
"254","AU","Australia",2013-07-01,96.88,103.1957603925,TRUE,-6.31576039250042
"255","AU","Australia",2013-10-01,99.95,104.281730586896,TRUE,-4.3317305868957
"256","AU","Australia",2014-01-01,100.8,105.389796660842,TRUE,-4.589796660842
"257","AU","Australia",2014-04-01,102.25,106.497638325561,TRUE,-4.24763832556056
"258","AU","Australia",2014-07-01,103,107.58006666936,TRUE,-4.58006666935967
"259","AU","Australia",2014-10-01,104.9,108.609238006594,TRUE,-3.70923800659409
"260","AU","Australia",2015-01-01,106.36,109.55444610995,TRUE,-3.19444610995028
"261","AU","Australia",2015-04-01,110.6,110.38266647836,TRUE,0.217333521639546
"262","AU","Australia",2015-07-01,112.33,111.058878081938,TRUE,1.27112191806167
"263","AU","Australia",2015-10-01,112.08,111.548195724248,TRUE,0.531804275751654
"264","AU","Australia",2016-01-01,112.12,111.816528660054,TRUE,0.303471339945816
"265","AU","Australia",2016-04-01,113.93,111.830118521791,TRUE,2.09988147820886
"266","AU","Australia",2016-07-01,114.8,111.555396611483,TRUE,3.24460338851731
"267","AU","Australia",2016-10-01,118.91,110.960106657076,TRUE,7.9498933429238
"268","AU","Australia",2017-01-01,120.98,110.014020263636,TRUE,10.9659797363636
"269","AU","Australia",2017-04-01,123.12,108.691877719567,TRUE,14.4281222804325
"270","AU","Australia",2017-07-01,122.09,106.975273050609,TRUE,15.1147269493911
"271","AU","Australia",2017-10-01,122.49,104.854817858926,TRUE,17.6351821410743
"272","AU","Australia",2018-01-01,121.12,102.330570451026,TRUE,18.7894295489743
"273","AU","Australia",2018-04-01,119.87,99.4136111222552,TRUE,20.4563888777448
"274","AU","Australia",2018-07-01,117.54,96.1267635614281,TRUE,21.4132364385719
"275","AU","Australia",2018-10-01,114.15,92.5056367004078,TRUE,21.6443632995922
"276","AU","Australia",2019-01-01,110.72,88.5992227438311,TRUE,22.1207772561689
"277","AU","Australia",2019-04-01,109.24,84.4700416233976,TRUE,24.7699583766024
"278","AU","Australia",2019-07-01,111.33,80.1944387565917,TRUE,31.1355612434083
"279","BE","Belgium",1970-01-01,41.1,75.8642407848831,TRUE,-34.7642407848831
"280","BE","Belgium",1970-04-01,40.96,71.5907340755189,TRUE,-30.6307340755189
"281","BE","Belgium",1970-07-01,40.21,67.4634773452555,TRUE,-27.2534773452555
"282","BE","Belgium",1970-10-01,38.45,63.552885102052,TRUE,-25.102885102052
"283","BE","Belgium",1971-01-01,38.46,59.9123384305267,TRUE,-21.4523384305267
"284","BE","Belgium",1971-04-01,38.53,56.579529112109,TRUE,-18.049529112109
"285","BE","Belgium",1971-07-01,38.42,53.5787412167097,TRUE,-15.1587412167097
"286","BE","Belgium",1971-10-01,37.41,50.9229778585443,TRUE,-13.5129778585443
"287","BE","Belgium",1972-01-01,38.43,48.6157679385679,TRUE,-10.1857679385679
"288","BE","Belgium",1972-04-01,39.53,46.6521947465737,TRUE,-7.12219474657365
"289","BE","Belgium",1972-07-01,40.19,45.0209754673935,TRUE,-4.83097546739355
"290","BE","Belgium",1972-10-01,39.44,43.7063759141431,TRUE,-4.26637591414307
"291","BE","Belgium",1973-01-01,40.33,42.6896425402705,TRUE,-2.35964254027054
"292","BE","Belgium",1973-04-01,41.53,41.9493553142774,TRUE,-0.419355314277368
"293","BE","Belgium",1973-07-01,42.46,41.4626194280774,TRUE,0.997380571922598
"294","BE","Belgium",1973-10-01,42.13,41.2062779765138,TRUE,0.923722023486164
"295","BE","Belgium",1974-01-01,41.75,41.1577974172865,TRUE,0.592202582713512
"296","BE","Belgium",1974-04-01,43.38,41.2952215343602,TRUE,2.08477846563979
"297","BE","Belgium",1974-07-01,43.34,41.5969642383141,TRUE,1.74303576168593
"298","BE","Belgium",1974-10-01,41.49,42.0427424262681,TRUE,-0.552742426268146
"299","BE","Belgium",1975-01-01,43.05,42.6133623926932,TRUE,0.436637607306793
"300","BE","Belgium",1975-04-01,43.36,43.2892849680441,TRUE,0.0707150319559489
"301","BE","Belgium",1975-07-01,43.6,44.0512438812798,TRUE,-0.451243881279829
"302","BE","Belgium",1975-10-01,43.98,44.8800170582549,TRUE,-0.900017058254889
"303","BE","Belgium",1976-01-01,47.45,45.7561003973975,TRUE,1.69389960260246
"304","BE","Belgium",1976-04-01,47.53,46.6594272864748,TRUE,0.870572713525192
"305","BE","Belgium",1976-07-01,48.68,47.5709898005054,TRUE,1.10901019949464
"306","BE","Belgium",1976-10-01,49.45,48.4723241224537,TRUE,0.977675877546289
"307","BE","Belgium",1977-01-01,50.75,49.3456595666592,TRUE,1.40434043334081
"308","BE","Belgium",1977-04-01,51.46,50.1738364948844,TRUE,1.28616350511557
"309","BE","Belgium",1977-07-01,52.85,50.9405729816631,TRUE,1.90942701833694
"310","BE","Belgium",1977-10-01,54.84,51.6303909537193,TRUE,3.20960904628067
"311","BE","Belgium",1978-01-01,54.87,52.2290057296639,TRUE,2.64099427033606
"312","BE","Belgium",1978-04-01,55.35,52.7241386337614,TRUE,2.62586136623857
"313","BE","Belgium",1978-07-01,57.13,53.1051616116954,TRUE,4.02483838830463
"314","BE","Belgium",1978-10-01,57.09,53.3630877725035,TRUE,3.72691222749655
"315","BE","Belgium",1979-01-01,58.15,53.4914457492157,TRUE,4.6585542507843
"316","BE","Belgium",1979-04-01,58.17,53.4860934950047,TRUE,4.68390650499529
"317","BE","Belgium",1979-07-01,58.96,53.3458005594493,TRUE,5.61419944055066
"318","BE","Belgium",1979-10-01,57.72,53.0722639336947,TRUE,4.64773606630531
"319","BE","Belgium",1980-01-01,57.96,52.6706894835356,TRUE,5.28931051646438
"320","BE","Belgium",1980-04-01,56.05,52.1491879098087,TRUE,3.90081209019133
"321","BE","Belgium",1980-07-01,54.81,51.5191757324232,TRUE,3.29082426757681
"322","BE","Belgium",1980-10-01,51.58,50.794507478845,TRUE,0.785492521155042
"323","BE","Belgium",1981-01-01,50.25,49.9910944417068,TRUE,0.2589055582932
"324","BE","Belgium",1981-04-01,49.23,49.1253388464673,TRUE,0.10466115353266
"325","BE","Belgium",1981-07-01,47.9,48.2138047345591,TRUE,-0.313804734559135
"326","BE","Belgium",1981-10-01,46.26,47.2731215606357,TRUE,-1.01312156063574
"327","BE","Belgium",1982-01-01,43.92,46.3197226513916,TRUE,-2.39972265139157
"328","BE","Belgium",1982-04-01,42.61,45.3694081325457,TRUE,-2.75940813254569
