"ID","date","GDP"
"852","FR",2014-07-01,529410
"853","FR",2014-10-01,553188
"854","FR",2015-01-01,541981
"855","FR",2015-04-01,548984
"856","FR",2015-07-01,541204
"857","FR",2015-10-01,566263
"858","FR",2016-01-01,554127
"859","FR",2016-04-01,560903
"860","FR",2016-07-01,546402
"861","FR",2016-10-01,572696
"862","FR",2017-01-01,565144
"863","FR",2017-04-01,573618
"864","FR",2017-07-01,563718
"865","FR",2017-10-01,592585
"866","FR",2018-01-01,580691
"867","FR",2018-04-01,586746
"868","FR",2018-07-01,578043
"869","FR",2018-10-01,607611
"870","FR",2019-01-01,594509
"871","FR",2019-04-01,604730
"872","FR",2019-07-01,596323
"873","DE",1991-01-01,374850
"874","DE",1991-04-01,390210
"875","DE",1991-07-01,398080
"876","DE",1991-10-01,422660
"877","DE",1992-01-01,409090
"878","DE",1992-04-01,416460
"879","DE",1992-07-01,428340
"880","DE",1992-10-01,448170
"881","DE",1993-01-01,417410
"882","DE",1993-04-01,431550
"883","DE",1993-07-01,441620
"884","DE",1993-10-01,460310
"885","DE",1994-01-01,439010
"886","DE",1994-04-01,447940
"887","DE",1994-07-01,460920
"888","DE",1994-10-01,481680
"889","DE",1995-01-01,456280
"890","DE",1995-04-01,466450
"891","DE",1995-07-01,477490
"892","DE",1995-10-01,494390
"893","DE",1996-01-01,462040
"894","DE",1996-04-01,471900
"895","DE",1996-07-01,485810
"896","DE",1996-10-01,501630
"897","DE",1997-01-01,465010
"898","DE",1997-04-01,485600
"899","DE",1997-07-01,497640
"900","DE",1997-10-01,512900
"901","DE",1998-01-01,486830
"902","DE",1998-04-01,493580
"903","DE",1998-07-01,509740
"904","DE",1998-10-01,524270
"905","DE",1999-01-01,495440
"906","DE",1999-04-01,504250
"907","DE",1999-07-01,520870
"908","DE",1999-10-01,538920
"909","DE",2000-01-01,514610
"910","DE",2000-04-01,519390
"911","DE",2000-07-01,532100
"912","DE",2000-10-01,542990
"913","DE",2001-01-01,530250
"914","DE",2001-04-01,532360
"915","DE",2001-07-01,547220
"916","DE",2001-10-01,562710
"917","DE",2002-01-01,531010
"918","DE",2002-04-01,539780
"919","DE",2002-07-01,560270
"920","DE",2002-10-01,567060
"921","DE",2003-01-01,535480
"922","DE",2003-04-01,541560
"923","DE",2003-07-01,562930
"924","DE",2003-10-01,571600
"925","DE",2004-01-01,550180
"926","DE",2004-04-01,560160
"927","DE",2004-07-01,570660
"928","DE",2004-10-01,581520
"929","DE",2005-01-01,550540
"930","DE",2005-04-01,568040
"931","DE",2005-07-01,578390
"932","DE",2005-10-01,591340
"933","DE",2006-01-01,574770
"934","DE",2006-04-01,586070
"935","DE",2006-07-01,600940
"936","DE",2006-10-01,623300
"937","DE",2007-01-01,607990
"938","DE",2007-04-01,614050
"939","DE",2007-07-01,630140
"940","DE",2007-10-01,647370
"941","DE",2008-01-01,626240
"942","DE",2008-04-01,637830
"943","DE",2008-07-01,641490
"944","DE",2008-10-01,640930
"945","DE",2009-01-01,594030
"946","DE",2009-04-01,597350
"947","DE",2009-07-01,618740
"948","DE",2009-10-01,635610
"949","DE",2010-01-01,616590
"950","DE",2010-04-01,627500
"951","DE",2010-07-01,651380
"952","DE",2010-10-01,668930
"953","DE",2011-01-01,659010
"954","DE",2011-04-01,660420
"955","DE",2011-07-01,682290
"956","DE",2011-10-01,691840
"957","DE",2012-01-01,678510
"958","DE",2012-04-01,672110
"959","DE",2012-07-01,692940
"960","DE",2012-10-01,701750
"961","DE",2013-01-01,682360
"962","DE",2013-04-01,692930
"963","DE",2013-07-01,714670
"964","DE",2013-10-01,721390
"965","DE",2014-01-01,716700
"966","DE",2014-04-01,717360
"967","DE",2014-07-01,740720
"968","DE",2014-10-01,752650
"969","DE",2015-01-01,738030
"970","DE",2015-04-01,743600
"971","DE",2015-07-01,766750
"972","DE",2015-10-01,781690
"973","DE",2016-01-01,762120
"974","DE",2016-04-01,779710
"975","DE",2016-07-01,789190
"976","DE",2016-10-01,803080
"977","DE",2017-01-01,793760
"978","DE",2017-04-01,796100
"979","DE",2017-07-01,818420
"980","DE",2017-10-01,836710
"981","DE",2018-01-01,819260
"982","DE",2018-04-01,827660
"983","DE",2018-07-01,836960
"984","DE",2018-10-01,860490
"985","DE",2019-01-01,841680
"986","DE",2019-04-01,845110
"987","DE",2019-07-01,863090
"988","GR",1995-01-01,20887.350764
"989","GR",1995-04-01,22209.303986
"990","GR",1995-07-01,24526.901173
"991","GR",1995-10-01,25440.045289
"992","GR",1996-01-01,22873.607363
"993","GR",1996-04-01,24476.992014
"994","GR",1996-07-01,27238.78027
"995","GR",1996-10-01,28447.263695
"996","GR",1997-01-01,25426.731389
"997","GR",1997-04-01,27315.292663
"998","GR",1997-07-01,30293.087351
"999","GR",1997-10-01,31677.073483
"1000","GR",1998-01-01,27990.741078
"1001","GR",1998-04-01,29955.509009
"1002","GR",1998-07-01,32956.805481
"1003","GR",1998-10-01,34359.498684
"1004","GR",1999-01-01,30196.675012
"1005","GR",1999-04-01,32196.208364
"1006","GR",1999-07-01,34833.307029
"1007","GR",1999-10-01,36562.537781
"1008","GR",2000-01-01,32419.414031
"1009","GR",2000-04-01,34213.799097
"1010","GR",2000-07-01,36937.061112
"1011","GR",2000-10-01,37677.001952
"1012","GR",2001-01-01,35236.580879
"1013","GR",2001-04-01,36726.366862
"1014","GR",2001-07-01,39842.80451
"1015","GR",2001-10-01,40388.085284
"1016","GR",2002-01-01,37497.12472
"1017","GR",2002-04-01,39873.912026
"1018","GR",2002-07-01,42337.729831
"1019","GR",2002-10-01,43751.997685
"1020","GR",2003-01-01,40880.623507
"1021","GR",2003-04-01,43418.792035
"1022","GR",2003-07-01,46681.732138
"1023","GR",2003-10-01,47923.755806
"1024","GR",2004-01-01,44878.055356
"1025","GR",2004-04-01,47605.000141
"1026","GR",2004-07-01,50815.42579
"1027","GR",2004-10-01,50417.342263
"1028","GR",2005-01-01,45727.016163
"1029","GR",2005-04-01,49176.800424
"1030","GR",2005-07-01,51750.152673
"1031","GR",2005-10-01,52588.342578
"1032","GR",2006-01-01,50093.097724
"1033","GR",2006-04-01,53992.348676
"1034","GR",2006-07-01,55923.236423
"1035","GR",2006-10-01,57852.885366
"1036","GR",2007-01-01,52830.743281
"1037","GR",2007-04-01,58358.94839
"1038","GR",2007-07-01,59929.012639
"1039","GR",2007-10-01,61575.888351
"1040","GR",2008-01-01,55877.176332
"1041","GR",2008-04-01,60744.789923
"1042","GR",2008-07-01,63078.374614
"1043","GR",2008-10-01,62290.049038
"1044","GR",2009-01-01,53385.956342
"1045","GR",2009-04-01,60220.45513
"1046","GR",2009-07-01,61255.105807
"1047","GR",2009-10-01,62672.664178
"1048","GR",2010-01-01,54252.720783
"1049","GR",2010-04-01,57353.099176
"1050","GR",2010-07-01,57630.002708
"1051","GR",2010-10-01,56795.624539
"1052","GR",2011-01-01,48813.792978
"1053","GR",2011-04-01,53066.74663
"1054","GR",2011-07-01,53779.054638
"1055","GR",2011-10-01,51369.281093
"1056","GR",2012-01-01,45124.835528
"1057","GR",2012-04-01,48329.650327
"1058","GR",2012-07-01,49747.483895
"1059","GR",2012-10-01,48001.938184
"1060","GR",2013-01-01,42277.422593
"1061","GR",2013-04-01,45866.211685
"1062","GR",2013-07-01,47731.889026
"1063","GR",2013-10-01,44778.75295
"1064","GR",2014-01-01,40831.989281
"1065","GR",2014-04-01,44595.250954
"1066","GR",2014-07-01,48115.275911
"1067","GR",2014-10-01,45113.963288
"1068","GR",2015-01-01,40716.301319
"1069","GR",2015-04-01,44697.347377
"1070","GR",2015-07-01,46710.013717
"1071","GR",2015-10-01,45134.693513
"1072","GR",2016-01-01,40225.578039
"1073","GR",2016-04-01,44678.667002
"1074","GR",2016-07-01,47031.965
"1075","GR",2016-10-01,44551.736635
"1076","GR",2017-01-01,40813.028759
"1077","GR",2017-04-01,45424.465437
"1078","GR",2017-07-01,48497.471878
"1079","GR",2017-10-01,45482.628504
"1080","GR",2018-01-01,41925.582438
"1081","GR",2018-04-01,46287.187175
"1082","GR",2018-07-01,50073.837786
"1083","GR",2018-10-01,46426.999805
"1084","GR",2019-01-01,42461.851255
"1085","GR",2019-04-01,47216.242563
"1086","HU",1995-01-01,1257810
"1087","HU",1995-04-01,1434850
"1088","HU",1995-07-01,1463477
"1089","HU",1995-10-01,1680346
"1090","HU",1996-01-01,1608106
"1091","HU",1996-04-01,1749141
"1092","HU",1996-07-01,1773613
"1093","HU",1996-10-01,1991445
"1094","HU",1997-01-01,1976304
"1095","HU",1997-04-01,2173396
"1096","HU",1997-07-01,2221472
"1097","HU",1997-10-01,2463388
"1098","HU",1998-01-01,2353124
"1099","HU",1998-04-01,2565669
"1100","HU",1998-07-01,2641267
"1101","HU",1998-10-01,2882758
"1102","HU",1999-01-01,2562452
"1103","HU",1999-04-01,2854557
"1104","HU",1999-07-01,2962257
"1105","HU",1999-10-01,3258280
"1106","HU",2000-01-01,2942407
"1107","HU",2000-04-01,3266485
"1108","HU",2000-07-01,3439356
"1109","HU",2000-10-01,3675804
"1110","HU",2001-01-01,3404724
"1111","HU",2001-04-01,3897051
"1112","HU",2001-07-01,3966478
"1113","HU",2001-10-01,4130447
"1114","HU",2002-01-01,3956070
"1115","HU",2002-04-01,4306901
"1116","HU",2002-07-01,4440874
"1117","HU",2002-10-01,4730014
"1118","HU",2003-01-01,4181484
"1119","HU",2003-04-01,4712482
"1120","HU",2003-07-01,4864901
"1121","HU",2003-10-01,5374944
"1122","HU",2004-01-01,4764345
"1123","HU",2004-04-01,5349431
"1124","HU",2004-07-01,5327300
"1125","HU",2004-10-01,5636381
"1126","HU",2005-01-01,4884808
"1127","HU",2005-04-01,5641649
"1128","HU",2005-07-01,5781680
"1129","HU",2005-10-01,6240883
"1130","HU",2006-01-01,5308609
"1131","HU",2006-04-01,6072144
"1132","HU",2006-07-01,6285011
"1133","HU",2006-10-01,6650535
"1134","HU",2007-01-01,5787797
"1135","HU",2007-04-01,6339980
"1136","HU",2007-07-01,6534647
"1137","HU",2007-10-01,7038945
"1138","HU",2008-01-01,6347932
"1139","HU",2008-04-01,6824875
"1140","HU",2008-07-01,6745687
"1141","HU",2008-10-01,7298871
"1142","HU",2009-01-01,6027087
"1143","HU",2009-04-01,6553043
"1144","HU",2009-07-01,6603323
"1145","HU",2009-10-01,7274811
"1146","HU",2010-01-01,6039716
"1147","HU",2010-04-01,6705419
"1148","HU",2010-07-01,6947166
"1149","HU",2010-10-01,7576574
"1150","HU",2011-01-01,6288399
"1151","HU",2011-04-01,6950487
"1152","HU",2011-07-01,7258013
"1153","HU",2011-10-01,7873887
"1154","HU",2012-01-01,6481229
"1155","HU",2012-04-01,7099180
"1156","HU",2012-07-01,7420294
"1157","HU",2012-10-01,7847227
"1158","HU",2013-01-01,6703328
"1159","HU",2013-04-01,7514779
"1160","HU",2013-07-01,7804759
"1161","HU",2013-10-01,8267461
"1162","HU",2014-01-01,7254091
"1163","HU",2014-04-01,8096052
"1164","HU",2014-07-01,8468908
"1165","HU",2014-10-01,8875157
"1166","HU",2015-01-01,7659648
"1167","HU",2015-04-01,8516859
"1168","HU",2015-07-01,8904790
"1169","HU",2015-10-01,9703907
"1170","HU",2016-01-01,7901185
"1171","HU",2016-04-01,8968316
"1172","HU",2016-07-01,9195755
"1173","HU",2016-10-01,9831073
"1174","HU",2017-01-01,8481115
"1175","HU",2017-04-01,9597942
"1176","HU",2017-07-01,9947983
"1177","HU",2017-10-01,10808181
"1178","HU",2018-01-01,9260969
"1179","HU",2018-04-01,10489384
"1180","HU",2018-07-01,11003282
"1181","HU",2018-10-01,11908170
"1182","HU",2019-01-01,10153292
"1183","HU",2019-04-01,11521765
"1184","IS",1995-01-01,106618.350701
"1185","IS",1995-04-01,114342.05215
"1186","IS",1995-07-01,119807.763916
"1187","IS",1995-10-01,120764.49928
"1188","IS",1996-01-01,117962.470067
"1189","IS",1996-04-01,121415.870701
"1190","IS",1996-07-01,126582.128187
"1191","IS",1996-10-01,128678.782922
"1192","IS",1997-01-01,126699.049532
"1193","IS",1997-04-01,132047.641256
"1194","IS",1997-07-01,138352.220415
"1195","IS",1997-10-01,140425.798944
"1196","IS",1998-01-01,133836.412131
"1197","IS",1998-04-01,151941.695483
"1198","IS",1998-07-01,157958.939926
"1199","IS",1998-10-01,158989.478451
"1200","IS",1999-01-01,156113.741979
"1201","IS",1999-04-01,156530.933633
"1202","IS",1999-07-01,165874.473679
"1203","IS",1999-10-01,170444.886116
"1204","IS",2000-01-01,166106.185984
"1205","IS",2000-04-01,172374.97907
"1206","IS",2000-07-01,186052.300723
"1207","IS",2000-10-01,183296.654697
"1208","IS",2001-01-01,177726.270046
"1209","IS",2001-04-01,197098.702477
"1210","IS",2001-07-01,207007.718543
"1211","IS",2001-10-01,217570.96012
"1212","IS",2002-01-01,202630.010067
"1213","IS",2002-04-01,212093.604873
"1214","IS",2002-07-01,218667.097849
"1215","IS",2002-10-01,218572.880971
"1216","IS",2003-01-01,218786.597577
"1217","IS",2003-04-01,213636.414531
"1218","IS",2003-07-01,222616.207895
"1219","IS",2003-10-01,220521.518793
"1220","IS",2004-01-01,234611.772485
"1221","IS",2004-04-01,235423.472524
"1222","IS",2004-07-01,249456.298032
"1223","IS",2004-10-01,251593.157237
"1224","IS",2005-01-01,250120.082945
"1225","IS",2005-04-01,260732.256353
"1226","IS",2005-07-01,276509.318029
"1227","IS",2005-10-01,271520.057055
"1228","IS",2006-01-01,281980.499589
"1229","IS",2006-04-01,299459.557949
"1230","IS",2006-07-01,310937.55563
"1231","IS",2006-10-01,315870.571505
"1232","IS",2007-01-01,321844.287852
"1233","IS",2007-04-01,343683.222253
"1234","IS",2007-07-01,354606.118032
"1235","IS",2007-10-01,358007.32232
"1236","IS",2008-01-01,358391.418636
"1237","IS",2008-04-01,384171.056585
"1238","IS",2008-07-01,400447.490964
"1239","IS",2008-10-01,431719.331397
"1240","IS",2009-01-01,376111.828603
"1241","IS",2009-04-01,404210.696141
"1242","IS",2009-07-01,426049.452235
"1243","IS",2009-10-01,421284.601663
"1244","IS",2010-01-01,402381.960436
"1245","IS",2010-04-01,417860.356156
"1246","IS",2010-07-01,426231.603322
"1247","IS",2010-10-01,426245.091751
"1248","IS",2011-01-01,413599.314868
"1249","IS",2011-04-01,430600.868129
"1250","IS",2011-07-01,462226.961213
"1251","IS",2011-10-01,451267.776617
"1252","IS",2012-01-01,446372.050644
"1253","IS",2012-04-01,446757.522772
"1254","IS",2012-07-01,479286.770394
"1255","IS",2012-10-01,469312.401735
"1256","IS",2013-01-01,471633.528994
"1257","IS",2013-04-01,476310.558334
"1258","IS",2013-07-01,511431.278223
"1259","IS",2013-10-01,499585.717815
"1260","IS",2014-01-01,468562.436093
"1261","IS",2014-04-01,500618.742537
"1262","IS",2014-07-01,558096.952172
"1263","IS",2014-10-01,546282.355599
"1264","IS",2015-01-01,536673.060829
"1265","IS",2015-04-01,572052.908883
"1266","IS",2015-07-01,600241.745421
"1267","IS",2015-10-01,584980.114409
"1268","IS",2016-01-01,560669.255791
"1269","IS",2016-04-01,611382.714715
"1270","IS",2016-07-01,669817.479766
"1271","IS",2016-10-01,649066.933191
"1272","IS",2017-01-01,594200.863563
"1273","IS",2017-04-01,636635.020498
"1274","IS",2017-07-01,700192.909144
"1275","IS",2017-10-01,681943.917502
"1276","IS",2018-01-01,652101.116232
"1277","IS",2018-04-01,696502.287553
"1278","IS",2018-07-01,737924.206338
"1279","IS",2018-10-01,725477.919571
"1280","IS",2019-01-01,670845.078753
"1281","IS",2019-04-01,751185.535891
"1282","IE",1995-01-01,13173.556235
"1283","IE",1995-04-01,13957.252168
"1284","IE",1995-07-01,13612.971173
"1285","IE",1995-10-01,14080.539141
"1286","IE",1996-01-01,14635.174003
"1287","IE",1996-04-01,15284.456109
"1288","IE",1996-07-01,14763.33422
"1289","IE",1996-10-01,15535.903649
"1290","IE",1997-01-01,16115.102835
"1291","IE",1997-04-01,17352.304657
"1292","IE",1997-07-01,17373.556811
"1293","IE",1997-10-01,18534.211472
"1294","IE",1998-01-01,19118.401571
"1295","IE",1998-04-01,20046.26807
"1296","IE",1998-07-01,20532.951778
"1297","IE",1998-10-01,20628.545516
"1298","IE",1999-01-01,21853.401695
"1299","IE",1999-04-01,22456.95146
"1300","IE",1999-07-01,23583.789178
"1301","IE",1999-10-01,24738.233791
"1302","IE",2000-01-01,25550.894288
"1303","IE",2000-04-01,26746.106723
"1304","IE",2000-07-01,27401.215633
"1305","IE",2000-10-01,28682.184146
"1306","IE",2001-01-01,29774.128622
"1307","IE",2001-04-01,30458.067043
"1308","IE",2001-07-01,30298.733137
"1309","IE",2001-10-01,31427.717459
"1310","IE",2002-01-01,32761.275468
"1311","IE",2002-04-01,33702.568679
"1312","IE",2002-07-01,34137.490716
"1313","IE",2002-10-01,35357.867955
"1314","IE",2003-01-01,35108.105664
"1315","IE",2003-04-01,36092.719671
"1316","IE",2003-07-01,35625.336727
"1317","IE",2003-10-01,38729.653318
"1318","IE",2004-01-01,37991.841417
"1319","IE",2004-04-01,39314.094732
"1320","IE",2004-07-01,38338.801306
"1321","IE",2004-10-01,40499.058471
"1322","IE",2005-01-01,41085.176812
"1323","IE",2005-04-01,42718.178636
"1324","IE",2005-07-01,42105.661553
"1325","IE",2005-10-01,44277.971762
"1326","IE",2006-01-01,45269.750909
"1327","IE",2006-04-01,45987.497642
"1328","IE",2006-07-01,46372.685768
"1329","IE",2006-10-01,47363.797669
"1330","IE",2007-01-01,49629.346606
"1331","IE",2007-04-01,49461.475979
"1332","IE",2007-07-01,48173.977075
"1333","IE",2007-10-01,49937.249807
"1334","IE",2008-01-01,48287.164802
"1335","IE",2008-04-01,47298.716102
"1336","IE",2008-07-01,47026.070198
"1337","IE",2008-10-01,45157.103181
"1338","IE",2009-01-01,43500.024489
"1339","IE",2009-04-01,43214.65832
"1340","IE",2009-07-01,42335.596949
"1341","IE",2009-10-01,41050.269232
"1342","IE",2010-01-01,41741.562838
"1343","IE",2010-04-01,41734.223644
"1344","IE",2010-07-01,42791.43931
"1345","IE",2010-10-01,41465.075015
"1346","IE",2011-01-01,42115.801353
"1347","IE",2011-04-01,42923.397795
"1348","IE",2011-07-01,43565.471227
"1349","IE",2011-10-01,42222.320742
"1350","IE",2012-01-01,43443.294768
"1351","IE",2012-04-01,43648.617293
"1352","IE",2012-07-01,44799.114589
"1353","IE",2012-10-01,43224.632088
"1354","IE",2013-01-01,43362.332199
"1355","IE",2013-04-01,44410.250075
"1356","IE",2013-07-01,46872.02713
"1357","IE",2013-10-01,45016.647087
"1358","IE",2014-01-01,46443.263836
"1359","IE",2014-04-01,48250.790377
"1360","IE",2014-07-01,50542.504811
"1361","IE",2014-10-01,49581.645358
"1362","IE",2015-01-01,63362.552905
"1363","IE",2015-04-01,62955.165044
"1364","IE",2015-07-01,67932.010321
"1365","IE",2015-10-01,68583.689575
"1366","IE",2016-01-01,65047.87376
"1367","IE",2016-04-01,63789.074197
"1368","IE",2016-07-01,68829.905049
"1369","IE",2016-10-01,74016.764882
"1370","IE",2017-01-01,68966.675028
"1371","IE",2017-04-01,69741.928168
"1372","IE",2017-07-01,77873.273944
"1373","IE",2017-10-01,80548.960518
"1374","IE",2018-01-01,78940.231778
"1375","IE",2018-04-01,76857.960773
"1376","IE",2018-07-01,84599.611343
"1377","IE",2018-10-01,83640.384976
"1378","IE",2019-01-01,83584.200785
"1379","IE",2019-04-01,82849.766515
"1380","IT",1995-01-01,229202
"1381","IT",1995-04-01,244942.6
"1382","IT",1995-07-01,241282.5
"1383","IT",1995-10-01,272816.1
"1384","IT",1996-01-01,247972.9
"1385","IT",1996-04-01,261507.3
"1386","IT",1996-07-01,254746.2
"1387","IT",1996-10-01,281646.2
"1388","IT",1997-01-01,253122.8
"1389","IT",1997-04-01,272678.7
"1390","IT",1997-07-01,266935.7
"1391","IT",1997-10-01,299620.1
"1392","IT",1998-01-01,267141.2
"1393","IT",1998-04-01,285995.2
"1394","IT",1998-07-01,276847.6
"1395","IT",1998-10-01,308872.1
"1396","IT",1999-01-01,274002.1
"1397","IT",1999-04-01,292781.4
"1398","IT",1999-07-01,285390.8
"1399","IT",1999-10-01,322975.1
"1400","IT",2000-01-01,290559.2
"1401","IT",2000-04-01,309423.5
"1402","IT",2000-07-01,301071.2
"1403","IT",2000-10-01,340458.9
"1404","IT",2001-01-01,307371.6
"1405","IT",2001-04-01,326111.8
"1406","IT",2001-07-01,316291.5
"1407","IT",2001-10-01,354361.9
"1408","IT",2002-01-01,315693.9
"1409","IT",2002-04-01,337784.3
"1410","IT",2002-07-01,330894.7
"1411","IT",2002-10-01,365886.1
"1412","IT",2003-01-01,325780.1
"1413","IT",2003-04-01,347901.1
"1414","IT",2003-07-01,343046.9
"1415","IT",2003-10-01,377965
"1416","IT",2004-01-01,338932.2
"1417","IT",2004-04-01,365481.5
"1418","IT",2004-07-01,354571.7
"1419","IT",2004-10-01,393333.7
"1420","IT",2005-01-01,348646.8
"1421","IT",2005-04-01,374088.8
"1422","IT",2005-07-01,364453.3
"1423","IT",2005-10-01,406446.4
"1424","IT",2006-01-01,364373
"1425","IT",2006-04-01,389120.4
"1426","IT",2006-07-01,379426.6
"1427","IT",2006-10-01,419766.7
"1428","IT",2007-01-01,381774.9
"1429","IT",2007-04-01,403120.9
"1430","IT",2007-07-01,394748
"1431","IT",2007-10-01,435196
"1432","IT",2008-01-01,392811
"1433","IT",2008-04-01,415740.8
"1434","IT",2008-07-01,402393.6
"1435","IT",2008-10-01,426754
"1436","IT",2009-01-01,374035
"1437","IT",2009-04-01,392819.8
"1438","IT",2009-07-01,388897.8
"1439","IT",2009-10-01,421503.4
"1440","IT",2010-01-01,377583.2
"1441","IT",2010-04-01,403668.8
"1442","IT",2010-07-01,397944.1
"1443","IT",2010-10-01,432083.3
"1444","IT",2011-01-01,391375.5
"1445","IT",2011-04-01,414769.9
"1446","IT",2011-07-01,408348.4
"1447","IT",2011-10-01,434261.9
"1448","IT",2012-01-01,388475.6
"1449","IT",2012-04-01,406666.3
"1450","IT",2012-07-01,401528.1
"1451","IT",2012-10-01,427688.8
"1452","IT",2013-01-01,379823.8
"1453","IT",2013-04-01,402849.9
"1454","IT",2013-07-01,402171.9
"1455","IT",2013-10-01,427904.7
"1456","IT",2014-01-01,386404.4
"1457","IT",2014-04-01,405485.9
"1458","IT",2014-07-01,404526.2
"1459","IT",2014-10-01,430989.1
"1460","IT",2015-01-01,389470.4
"1461","IT",2015-04-01,412604.2
"1462","IT",2015-07-01,413300.4
"1463","IT",2015-10-01,439979.9
"1464","IT",2016-01-01,401526.5
"1465","IT",2016-04-01,423744.2
"1466","IT",2016-07-01,421622.6
"1467","IT",2016-10-01,448696.8
"1468","IT",2017-01-01,411559.4
"1469","IT",2017-04-01,432449.8
"1470","IT",2017-07-01,430436.1
"1471","IT",2017-10-01,462156.5
"1472","IT",2018-01-01,421877
"1473","IT",2018-04-01,441300
"1474","IT",2018-07-01,435450.3
"1475","IT",2018-10-01,466796
"1476","IT",2019-01-01,424720
"1477","IT",2019-04-01,442711.3
"1478","JP",1994-01-01,120994400
"1479","JP",1994-04-01,122715400
"1480","JP",1994-07-01,123398900
"1481","JP",1994-10-01,134429000
"1482","JP",1995-01-01,122207900
"1483","JP",1995-04-01,125394000
"1484","JP",1995-07-01,126404800
"1485","JP",1995-10-01,138535000
"1486","JP",1996-01-01,125867900
"1487","JP",1996-04-01,129257300
"1488","JP",1996-07-01,128906700
"1489","JP",1996-10-01,141775000
"1490","JP",1997-01-01,128903500
"1491","JP",1997-04-01,131550100
"1492","JP",1997-07-01,131128800
"1493","JP",1997-10-01,142560100
"1494","JP",1998-01-01,128154400
"1495","JP",1998-04-01,129954900
"1496","JP",1998-07-01,128775700
"1497","JP",1998-10-01,140992000
"1498","JP",1999-01-01,126281500
"1499","JP",1999-04-01,128489300
"1500","JP",1999-07-01,127361500
"1501","JP",1999-10-01,137519500
"1502","JP",2000-01-01,128553400
"1503","JP",2000-04-01,130062300
"1504","JP",2000-07-01,128854000
"1505","JP",2000-10-01,139236300
"1506","JP",2001-01-01,130294100
"1507","JP",2001-04-01,130086700
"1508","JP",2001-07-01,127068500
"1509","JP",2001-10-01,135555600
"1510","JP",2002-01-01,126478300
"1511","JP",2002-04-01,127907500
"1512","JP",2002-07-01,126269800
"1513","JP",2002-10-01,135330600
"1514","JP",2003-01-01,125346500
"1515","JP",2003-04-01,128074900
"1516","JP",2003-07-01,126317500
"1517","JP",2003-10-01,135661800
"1518","JP",2004-01-01,127665300
"1519","JP",2004-04-01,128884300
"1520","JP",2004-07-01,127822300
"1521","JP",2004-10-01,136593600
"1522","JP",2005-01-01,128048300
"1523","JP",2005-04-01,129670200
"1524","JP",2005-07-01,128696800
"1525","JP",2005-10-01,137717600
"1526","JP",2006-01-01,129558100
"1527","JP",2006-04-01,130029900
"1528","JP",2006-07-01,128128400
"1529","JP",2006-10-01,139163300
"1530","JP",2007-01-01,131712000
"1531","JP",2007-04-01,131836000
"1532","JP",2007-07-01,129386600
"1533","JP",2007-10-01,138753600
"1534","JP",2008-01-01,130946600
"1535","JP",2008-04-01,129711600
"1536","JP",2008-07-01,126389400
"1537","JP",2008-10-01,133668100
"1538","JP",2009-01-01,119712900
"1539","JP",2009-04-01,121352800
"1540","JP",2009-07-01,119512400
"1541","JP",2009-10-01,128922900
"1542","JP",2010-01-01,122168800
"1543","JP",2010-04-01,123409300
"1544","JP",2010-07-01,124112900
"1545","JP",2010-10-01,130663000
"1546","JP",2011-01-01,121243900
"1547","JP",2011-04-01,119748300
"1548","JP",2011-07-01,121518800
"1549","JP",2011-10-01,128897400
"1550","JP",2012-01-01,123877800
"1551","JP",2012-04-01,122133200
"1552","JP",2012-07-01,120578900
"1553","JP",2012-10-01,128367200
"1554","JP",2013-01-01,123290400
"1555","JP",2013-04-01,123962300
"1556","JP",2013-07-01,124080000
"1557","JP",2013-10-01,131842800
"1558","JP",2014-01-01,127370100
"1559","JP",2014-04-01,126615900
"1560","JP",2014-07-01,125507400
"1561","JP",2014-10-01,134382600
"1562","JP",2015-01-01,131729200
"1563","JP",2015-04-01,131433800
"1564","JP",2015-07-01,130273600
"1565","JP",2015-10-01,137883200
"1566","JP",2016-01-01,133392400
"1567","JP",2016-04-01,132401700
"1568","JP",2016-07-01,130785300
"1569","JP",2016-10-01,139407100
"1570","JP",2017-01-01,134208500
"1571","JP",2017-04-01,134303600
"1572","JP",2017-07-01,133820900
"1573","JP",2017-10-01,142770700
"1574","JP",2018-01-01,136602900
"1575","JP",2018-04-01,136225100
"1576","JP",2018-07-01,133366800
"1577","JP",2018-10-01,142736200
"1578","JP",2019-01-01,138053200
"1579","JP",2019-04-01,138040700
"1580","JP",2019-07-01,135949600
"1581","KR",2000-01-01,152607400
"1582","KR",2000-04-01,160404400
"1583","KR",2000-07-01,166224900
"1584","KR",2000-10-01,172397600
"1585","KR",2001-01-01,165662300
"1586","KR",2001-04-01,176302900
"1587","KR",2001-07-01,179813600
"1588","KR",2001-10-01,185242500
"1589","KR",2002-01-01,182815100
"1590","KR",2002-04-01,195025500
"1591","KR",2002-07-01,197296000
"1592","KR",2002-10-01,209604700
"1593","KR",2003-01-01,196663600
"1594","KR",2003-04-01,205785300
"1595","KR",2003-07-01,209454400
"1596","KR",2003-10-01,225461800
"1597","KR",2004-01-01,213471200
"1598","KR",2004-04-01,225589800
"1599","KR",2004-07-01,229235500
"1600","KR",2004-10-01,240142800
"1601","KR",2005-01-01,224035800
"1602","KR",2005-04-01,235823700
"1603","KR",2005-07-01,242709800
"1604","KR",2005-10-01,254878500
"1605","KR",2006-01-01,236667500
"1606","KR",2006-04-01,246819200
"1607","KR",2006-07-01,255259100
