"ID","reference_area","date","HPIndex","HPIndex_log","HPIndex_HPtrend","HPIndex_HPcycle"
"1","DE","Germany",1970-01-01,118.9766,477.892683512015,482.768088701707,-4.87540518969198
"2","DE","Germany",1970-04-01,123.2468,481.41888490969,483.118352165296,-1.69946725560585
"3","DE","Germany",1970-07-01,124.3157,482.282429786157,483.465568500641,-1.18313871448411
"4","DE","Germany",1970-10-01,124.6899,482.582985501924,483.805628412464,-1.22264291053959
"5","DE","Germany",1971-01-01,125.7019,483.391323083598,484.13368314379,-0.742360060191716
"6","DE","Germany",1971-04-01,129.8132,486.609649401467,484.444119785826,2.16552961564096
"7","DE","Germany",1971-07-01,130.506,487.141920271733,484.730861454739,2.41105881699417
"8","DE","Germany",1971-10-01,129.7232,486.540294965166,484.989184722708,1.55111024245762
"9","DE","Germany",1972-01-01,129.6866,486.51207706419,485.215873073673,1.29620399051755
"10","DE","Germany",1972-04-01,131.4276,487.845612965611,485.408679435472,2.43693353013906
"11","DE","Germany",1972-07-01,131.0151,487.531258373397,485.566166863441,1.96509150995664
"12","DE","Germany",1972-10-01,129.8094,486.606722075417,485.68842149637,0.918300579047071
"13","DE","Germany",1973-01-01,128.824,485.84471317157,485.776757655244,0.0679555163254353
"14","DE","Germany",1973-04-01,132.1633,488.403827919459,485.833063598909,2.57076432054907
"15","DE","Germany",1973-07-01,132.1739,488.41184797869,485.85927005841,2.55257792028008
"16","DE","Germany",1973-10-01,129.7056,486.526726695161,485.858914492491,0.667812202670603
"17","DE","Germany",1974-01-01,129.4125,486.300497709223,485.837129721096,0.463367988127503
"18","DE","Germany",1974-04-01,132.5737,488.71387172048,485.799465946796,2.91440577368356
"19","DE","Germany",1974-07-01,132.5798,488.718472828895,485.751762977156,2.9667098517388
"20","DE","Germany",1974-10-01,130.0552,486.79589757166,485.701682123349,1.09421544831098
"21","DE","Germany",1975-01-01,128.1556,485.32451506458,485.658738890203,-0.334223825623053
"22","DE","Germany",1975-04-01,127.2398,484.607349504695,485.633132667203,-1.02578316250823
"23","DE","Germany",1975-07-01,126.3735,483.924180783399,485.634853953945,-1.71067317054551
"24","DE","Germany",1975-10-01,125.2582,483.037720688384,485.673252135544,-2.6355314471595
"25","DE","Germany",1976-01-01,123.4281,481.5658800297,485.756607426387,-4.19072739668674
"26","DE","Germany",1976-04-01,123.8698,481.923101396886,485.891552833705,-3.96845143681969
"27","DE","Germany",1976-07-01,124.4124,482.36018537941,486.082102160107,-3.72191678069691
"28","DE","Germany",1976-10-01,125.2934,483.065818693132,486.329788926053,-3.26397023292099
"29","DE","Germany",1977-01-01,124.4345,482.37794730456,486.633820454015,-4.25587314945479
"30","DE","Germany",1977-04-01,125.6825,483.37588855382,486.99136408507,-3.61547553125061
"31","DE","Germany",1977-07-01,127.196,484.572920387069,487.396927239577,-2.82400685250806
"32","DE","Germany",1977-10-01,128.3983,485.513715129282,487.842757665687,-2.32904253640425
"33","DE","Germany",1978-01-01,129.0154,485.993177708143,488.319338107268,-2.32616039912529
"34","DE","Germany",1978-04-01,130.7625,487.338270066988,488.815695656604,-1.47742558961626
"35","DE","Germany",1978-07-01,133.4701,489.387748271782,489.319403555729,0.0683447160524986
"36","DE","Germany",1978-10-01,135.0663,490.576576899395,489.817111655683,0.759465243711421
"37","DE","Germany",1979-01-01,135.4289,490.84467793571,490.295512522955,0.549165412755614
"38","DE","Germany",1979-04-01,138.5143,493.097356939504,490.741773389808,2.35558354969616
"39","DE","Germany",1979-07-01,139.5376,493.833409899382,491.143404716893,2.69000518248981
"40","DE","Germany",1979-10-01,139.3099,493.670094789432,491.489389204574,2.1807055848577
"41","DE","Germany",1980-01-01,139.2381,493.618541734597,491.770390806459,1.84815092813859
"42","DE","Germany",1980-04-01,140.226,494.325540676494,491.978436417143,2.34710425935154
"43","DE","Germany",1980-07-01,141.2644,495.063331173297,492.106708025553,2.9566231477445
"44","DE","Germany",1980-10-01,142.5503,495.96949198812,492.149854560777,3.81963742734222
"45","DE","Germany",1981-01-01,141.567,495.277310325159,492.104372841372,3.17293748378706
"46","DE","Germany",1981-04-01,143.1943,496.420244926505,491.969146959285,4.45109796722001
"47","DE","Germany",1981-07-01,142.3071,495.798739844001,491.745044092392,4.05369575160892
"48","DE","Germany",1981-10-01,140.0025,494.166027959272,491.435713354797,2.73031460447517
"49","DE","Germany",1982-01-01,138.2608,492.914175670029,491.047337420451,1.86683824957855
"50","DE","Germany",1982-04-01,136.7106,491.786628278659,490.58780540993,1.19882286872901
"51","DE","Germany",1982-07-01,135.1615,490.647035974248,490.066173217717,0.580862756530964
"52","DE","Germany",1982-10-01,133.5895,489.47716651996,489.49224600259,-0.0150794826304868
"53","DE","Germany",1983-01-01,132.7279,488.830116792024,488.876191962547,-0.0460751705232743
"54","DE","Germany",1983-04-01,132.9782,489.018520501264,488.228169870912,0.79035063035261
"55","DE","Germany",1983-07-01,131.9116,488.213200126949,487.558309704024,0.654890422925364
"56","DE","Germany",1983-10-01,130.0318,486.777903592673,486.877235407368,-0.0993318146952249
"57","DE","Germany",1984-01-01,127.7407,485.000242799944,486.195980232945,-1.19573743300159
"58","DE","Germany",1984-04-01,126.4689,483.999642813919,485.525515350369,-1.52587253645058
"59","DE","Germany",1984-07-01,125.6745,483.369523105471,484.87606459336,-1.50654148788856
"60","DE","Germany",1984-10-01,124.4161,482.363159315274,484.256898125301,-1.89373881002678
