"date","ID","HP_inc_gap"
2012-07-01,"CA",0.0455945989798276
2012-10-01,"CA",0.0302807989540981
2013-01-01,"CA",0.0172941394563266
2013-04-01,"CA",0.0417627022528795
2013-07-01,"CA",0.0457321616967257
2013-10-01,"CA",0.0385527507203924
2014-01-01,"CA",0.0543430369487754
2014-04-01,"CA",0.0828375737358029
2014-07-01,"CA",0.0745060710596728
2014-10-01,"CA",0.076037030692671
2015-01-01,"CA",0.0695041427152987
2015-04-01,"CA",0.0976337346893663
2015-07-01,"CA",0.109347849287897
2015-10-01,"CA",0.121081004186586
2016-01-01,"CA",0.191451601017274
2016-04-01,"CA",0.259948827678212
2016-07-01,"CA",0.29352820534035
2016-10-01,"CA",0.29563085863394
2017-01-01,"CA",0.356904452204705
2017-04-01,"CA",0.423733071590034
2017-07-01,"CA",0.343872960314258
2017-10-01,"CA",0.30650239899782
2018-01-01,"CA",0.312594070357215
2018-04-01,"CA",0.32562533034278
2018-07-01,"CA",0.312462293591451
2018-10-01,"CA",0.285432924586253
2019-01-01,"CA",0.273121119563499
2019-04-01,"CA",0.280790666829149
1999-01-01,"CH",-0.164151339197656
1999-04-01,"CH",-0.169791417765519
1999-07-01,"CH",-0.177027142956013
1999-10-01,"CH",-0.184049046953426
2000-01-01,"CH",-0.195806081060979
2000-04-01,"CH",-0.196656370391398
2000-07-01,"CH",-0.200144740869489
2000-10-01,"CH",-0.202357812990429
2001-01-01,"CH",-0.20700017953058
2001-04-01,"CH",-0.203372385062932
2001-07-01,"CH",-0.196370737989981
2001-10-01,"CH",-0.184472199770295
2002-01-01,"CH",-0.15952599572249
2002-04-01,"CH",-0.145607794686884
2002-07-01,"CH",-0.130927240635437
2002-10-01,"CH",-0.116771534756864
2003-01-01,"CH",-0.10627027502133
2003-04-01,"CH",-0.0984168846527569
2003-07-01,"CH",-0.0915824934156535
2003-10-01,"CH",-0.0872678143458694
2004-01-01,"CH",-0.0821631151990505
2004-04-01,"CH",-0.079683567787614
2004-07-01,"CH",-0.0766442122629143
2004-10-01,"CH",-0.0775807622136058
2005-01-01,"CH",-0.0819580900076136
2005-04-01,"CH",-0.0872153635204589
2005-07-01,"CH",-0.0877262228347256
2005-10-01,"CH",-0.0881145924776353
2006-01-01,"CH",-0.0902907714155629
2006-04-01,"CH",-0.0937138719431566
2006-07-01,"CH",-0.102725864566331
2006-10-01,"CH",-0.10696635142017
2007-01-01,"CH",-0.113707003340853
2007-04-01,"CH",-0.118975872547353
2007-07-01,"CH",-0.123495725624619
2007-10-01,"CH",-0.125010878628223
2008-01-01,"CH",-0.121213599850768
2008-04-01,"CH",-0.113446618778721
2008-07-01,"CH",-0.10401216538838
2008-10-01,"CH",-0.0963746094534446
2009-01-01,"CH",-0.0830806459451767
2009-04-01,"CH",-0.0722449692906892
2009-07-01,"CH",-0.0602212542267402
2009-10-01,"CH",-0.047370509074254
2010-01-01,"CH",-0.0378533828510093
2010-04-01,"CH",-0.0270114967455373
2010-07-01,"CH",-0.0216396232094564
2010-10-01,"CH",-0.0128888295358662
2011-01-01,"CH",-0.00672905444237126
2011-04-01,"CH",-0.000685656146804936
2011-07-01,"CH",0.00389839657320956
2011-10-01,"CH",0.0140883043016078
2012-01-01,"CH",0.0183949411022071
2012-04-01,"CH",0.021281917493267
2012-07-01,"CH",0.0277236758075192
2012-10-01,"CH",0.0381869542187179
2013-01-01,"CH",0.0434782120135044
2013-04-01,"CH",0.0533116870026369
2013-07-01,"CH",0.0573327243594361
2013-10-01,"CH",0.0647321639953056
2014-01-01,"CH",0.0596778562025673
2014-04-01,"CH",0.0642520749182001
2014-07-01,"CH",0.0651861215945893
2014-10-01,"CH",0.073271979014061
2015-01-01,"CH",0.0891258038013092
2015-04-01,"CH",0.0937256703181453
2015-07-01,"CH",0.092441284998046
2015-10-01,"CH",0.0973884220818233
2016-01-01,"CH",0.0853490475229646
2016-04-01,"CH",0.0851754677510002
2016-07-01,"CH",0.0864166251481329
2016-10-01,"CH",0.0949708331786923
2017-01-01,"CH",0.107933013631349
2017-04-01,"CH",0.115293193362736
2017-07-01,"CH",0.118097956000878
2017-10-01,"CH",0.121907889221622
2018-01-01,"CH",0.11728433221347
2018-04-01,"CH",0.11781694209334
2018-07-01,"CH",0.111956112546478
2018-10-01,"CH",0.109903200101627
2019-01-01,"CH",0.104709054027374
2019-04-01,"CH",0.102867393366699
1999-01-01,"DE",0.0780727106444474
1999-04-01,"DE",0.0763480183524488
1999-07-01,"DE",0.0757259176329426
1999-10-01,"DE",0.0687457034802232
2000-01-01,"DE",0.0609966280878385
2000-04-01,"DE",0.0641991319649586
2000-07-01,"DE",0.0736137112254021
2000-10-01,"DE",0.0807994244605097
2001-01-01,"DE",0.0443282817172821
2001-04-01,"DE",0.0435832694980072
2001-07-01,"DE",0.0367368444472311
2001-10-01,"DE",0.0200468762843053
2002-01-01,"DE",0.035983786233484
2002-04-01,"DE",0.0415200097175621
2002-07-01,"DE",0.0245769962323699
2002-10-01,"DE",0.0157403364945672
2003-01-01,"DE",0.0123365367640966
2003-04-01,"DE",0.0240527346476842
