"credit","Credit_HPcycle","Credit_HPtrend"
"150",87.3,-8.25934714660179,95.5593471466018
"151",86.5,-10.4891234187086,96.9891234187086
"152",85.4,-13.0243693720659,98.4243693720659
"153",86.9,-12.9645827796222,99.8645827796222
"154",87.3,-14.0092288534033,101.309228853403
"155",87,-15.7577403939792,102.757740393979
"156",86.9,-17.3095151788462,104.209515178846
"157",86.4,-19.2639115911492,105.663911591149
"158",88.8,-18.3202447402461,107.120244740246
"159",87.3,-21.2777815757155,108.577781575716
"160",86.8,-23.2357432465241,110.035743246524
"161",91.1,-20.3932977071851,111.493297707185
"162",92,-20.9495548228527,112.949554822853
"163",92.6,-21.8035734754381,114.403573475438
"164",93.2,-22.6543601729638,115.854360172964
"165",96.1,-21.2008669145211,117.300866914521
"166",98.1,-20.641989063299,118.741989063299
"167",100.1,-20.0765689803171,120.176568980317
"168",101.2,-20.4033974216269,121.603397421627
"169",105.5,-17.5212149518565,123.021214951857
"170",109.3,-15.1287111271346,124.428711127135
"171",113.9,-11.9245317005627,125.824531700563
"172",120.2,-7.00728460345662,127.207284603457
"173",124.2,-4.37554795580247,128.575547955802
"174",126.5,-3.42788235938307,129.927882359383
"175",128.6,-2.66283747710344,131.262837477103
"176",132.6,0.0210455978366664,132.578954402163
"177",135.7,1.82523242933247,133.874767570668
"178",137.2,2.05118852865532,135.148811471345
"179",139.7,3.30037484400636,136.399625155994
"180",142.1,4.47424719561273,137.625752804387
"181",145.1,6.27425315275904,138.825746847241
"182",148.2,8.20182909911371,139.998170900886
"183",151.8,10.65839573271,141.14160426729
"184",152.9,10.6453532470158,142.254646752984
"185",156.5,13.1640751895173,143.335924810483
"186",159.3,14.9159084942979,144.384091505702
"187",164.8,19.4021671852701,145.39783281473
"188",171.9,25.5241279965651,146.375872003435
"189",180.7,33.3830191569018,147.316980843098
"190",182.8,34.5800050846695,148.21999491533
"191",188.3,39.2161667407104,149.08383325929
"192",192.8,42.8924986358714,149.907501364129
"193",199.9,49.2098972405625,150.690102759438
"194",204.7,53.2691517939582,151.430848206042
"195",207.9,55.7709285104902,152.12907148951
"196",207.4,54.6157604316921,152.784239568308
"197",210.9,57.5040411717992,153.395958828201
"198",213,59.0360278056423,153.963972194358
"199",213.7,59.211833647943,154.488166352057
"200",227,72.0314244233577,154.968575576642
"201",242.4,86.9946178269548,155.405382173045
"202",224.8,69.0010514752398,155.79894852476
"203",228,71.8501454981812,156.149854501819
"204",224.7,68.2411475230987,156.458852476901
"205",220.4,63.6731255519884,156.726874448012
"206",217.8,60.8449769839509,156.955023016049
"207",209.8,52.6554400352569,157.144559964743
"208",198.3,41.0031008097583,157.296899190242
"209",187.2,29.7864137726977,157.413586227302
"210",183.6,26.103730881584,157.496269118416
"211",174.4,16.8533296278681,157.546670372132
"212",161.1,3.53342224368586,157.566577756314
"213",155.9,-1.65782117215602,157.557821172156
"214",154.4,-3.12223935440004,157.5222393544
"215",144.5,-12.9616668932492,157.461666893249
"216",143.9,-13.4779305732871,157.377930573287
"217",139.1,-18.1728247749452,157.272824774945
"218",146.1,-11.0481101838297,157.14811018383
"219",143.2,-13.8055020534746,157.005502053475
"220",143.7,-13.1466880171509,156.846688017151
"221",142.2,-14.4733211943644,156.673321194364
"222",140.7,-15.7870218379041,156.487021837904
"223",140.6,-15.689374017256,156.289374017256
"224",138.2,-17.8819223343556,156.081922334356
"225",133.6,-22.2661721676998,155.8661721677
"226",135.5,-20.1435841909764,155.643584190976
"227",135.7,-19.715563412444,155.415563412444
"228",139.9,-15.2834644814041,155.183464481404
"229",136.7,-18.2485927582489,154.948592758249
"230",135.8,-18.912215394708,154.712215394708
"231",136.4,-18.0755539210297,154.47555392103
"232",136.1,-18.1397825869239,154.239782586924
"233",135.3,-18.7060304532156,154.006030453216
"234",133.1,-20.6753812312731,153.775381231273
"235",131.8,-21.748871867389,153.548871867389
"236",130.9,-22.4274876194051,153.327487619405
