"credit","Credit_HPcycle","Credit_HPtrend"
"150",76.2,-1.53143181919778,77.7314318191978
"151",77.7,-1.19058833110194,78.8905883311019
"152",81.6,1.55189798611462,80.0481020138854
"153",86.6,5.39657178023276,81.2034282197672
"154",89.7,7.3439738192899,82.3560261807101
"155",91.3,7.79463137989336,83.5053686201066
"156",95.4,10.7490533787148,84.6509466212852
"157",96.2,10.4077292458472,85.7922707541528
"158",95.2,8.27112153875161,86.9288784612484
"159",94.3,6.23966679556762,88.0603332044324
"160",92.9,3.71378087662931,89.1862191233707
"161",92,1.69386404310114,90.3061359568989
"162",91.8,0.380307271700964,91.419692728299
"163",92.1,-0.426502695520872,92.5265026955209
"164",89.8,-3.82618006727689,93.6261800672769
"165",90.1,-4.6183379860211,94.7183379860211
"166",91.9,-3.90258002876329,95.8025800287633
"167",91.8,-5.07849822666412,96.8784982266641
"168",93.6,-4.34567485443627,97.9456748544363
"169",96,-3.00367949054581,99.0036794905458
"170",95.4,-4.65207084927172,100.052070849272
"171",97.2,-3.89040013569486,101.090400135695
"172",100.2,-1.918206924717,102.118206924717
"173",104.7,1.56497893475729,103.135021065243
"174",105.8,1.65963238934197,104.140367610658
"175",106.8,1.66622447320686,105.133775526793
"176",109.6,3.48522207143376,106.114777928566
"177",109.1,2.01708790355387,107.082912096446
"178",110.8,2.76227597603082,108.037724023969
"179",108.9,-0.0787647473826647,108.978764747383
"180",109.8,-0.105592208628214,109.905592208628
"181",109,-1.81776415273324,110.817764152733
"182",107,-4.71483806074452,111.714838060745
"183",106.1,-6.49636686930327,112.596366869303
"184",104.1,-9.36189172794644,113.461891727946
"185",108.2,-6.11093754530195,114.310937545302
"186",107.4,-7.74300582526422,115.143005825264
"187",106.2,-9.75758279438688,115.957582794387
"188",110.8,-5.95413532170352,116.754135321704
"189",111.6,-5.93210588229337,117.532105882293
"190",113.8,-4.49092206590285,118.290922065903
"191",116.2,-2.82999663200612,119.029996632006
"192",121.2,1.45126888722313,119.748731112777
"193",128.2,7.75348003461129,120.446519965389
"194",130.7,9.57723872479777,121.122761275202
"195",134.5,12.7231274887368,121.776872511263
"196",139.2,16.7917049142749,122.408295085725
"197",146.7,23.6834977814362,123.016502218564
"198",153.8,30.1989908909978,123.601009109002
"199",160.4,36.2386098349793,124.161390165021
"200",166.5,41.8027047079328,124.697295292067
"201",167.2,41.9915350078917,125.208464992108
"202",164.2,38.5052557261081,125.694744273892
"203",162.7,36.5439168750037,126.156083124996
"204",161.9,35.3074722038604,126.59252779614
"205",165.8,38.7957841021788,127.004215897821
"206",162.3,34.9086266907689,127.391373309231
"207",158.9,31.1456771009744,127.754322899026
"208",158.1,30.0065251925885,128.093474807411
"209",151,22.5906829612016,128.409317038798
"210",143.7,14.9975873861008,128.702412613899
"211",140.7,11.7266189698484,128.973381030152
"212",136.8,7.57712072105288,129.222879278947
"213",134.7,5.24840633176482,129.451593668235
"214",133.4,3.73977055123514,129.660229448765
"215",135.1,5.25049500771091,129.849504992289
"216",139,8.97985197999274,130.020148020007
"217",141.6,11.4271006206687,130.172899379331
"218",142.8,12.4914776326715,130.308522367329
"219",142.6,12.1721911512017,130.427808848798
"220",140.6,10.0684180827558,130.531581917244
"221",139.1,8.47930490335477,130.620695096645
"222",135.9,5.20397291797134,130.696027082029
"223",135.8,5.04152223332055,130.758477766679
"224",135,4.19103994617823,130.808960053822
"225",132.1,1.2516005495275,130.848399450472
"226",133.4,2.52226805873904,130.877731941261
"227",132.9,2.00210336019253,130.897896639807
"228",130,-0.909838965407889,130.909838965408
"229",126.9,-4.01450934261992,130.91450934262
"230",123.6,-7.31285592139967,130.9128559214
"231",120.9,-10.0058168154296,130.90581681543
"232",121.4,-9.49431185625332,130.894311856253
