"credit","Credit_HPcycle","Credit_HPtrend"
"150",96.1,-6.80789909619506,102.907899096195
"151",95.9,-7.56077905960631,103.460779059606
"152",97,-7.01447257018689,104.014472570187
"153",99.5,-5.06867701800172,104.568677018002
"154",100.2,-4.92307225693437,105.123072256934
"155",102.5,-3.17732546917596,105.677325469176
"156",102.7,-3.5310915292369,106.231091529237
"157",102.4,-4.38401736831415,106.784017368314
"158",102,-5.33574108987555,107.335741089876
"159",103.2,-4.68588983734627,107.885889837346
"160",106,-2.43407741479726,108.434077414797
"161",108,-0.97990591157622,108.979905911576
"162",107.6,-1.92297133183618,109.522971331836
"163",108,-2.06286722996621,110.062867229966
"164",108,-2.59918235292617,110.599182352926
"165",114.2,3.06849970948993,111.13150029051
"166",115,3.34060186544562,111.659398134554
"167",116,3.81753935185629,112.182460648144
"168",117,4.29971905413044,112.70028094587
"169",115.5,2.28753831382836,113.212461686172
"170",117.5,3.78138372321528,113.718616276785
"171",122.2,7.98163615570759,114.218363844292
"172",126.8,12.0886670312632,114.711332968737
"173",128.9,13.7028278157529,115.197172184247
"174",130.7,15.0244397533764,115.675560246624
"175",133.6,17.4537898312614,116.146210168739
"176",138.8,22.1911274754419,116.608872524558
"177",141.8,24.7366584774748,117.063341522525
"178",147.4,29.8905331510987,117.509466848901
"179",153.4,35.4528399684036,117.947160031596
"180",159.6,41.2235926751499,118.37640732485
"181",163.6,44.8027163849965,118.797283615003
"182",159.8,40.5900331526206,119.209966847379
"183",156.2,36.5852530259093,119.614746974091
"184",152.1,32.0879845776639,120.012015422336
"185",145.4,24.9977449175577,120.402255082442
"186",145.2,24.4139709353015,120.786029064699
"187",143.1,21.9360370262416,121.163962973758
"188",140,18.4632565507985,121.536743449202
"189",136.8,14.8948880292991,121.905111970701
"190",132.3,10.0301438239299,122.26985617607
"191",127.7,5.06819905965591,122.631800940344
"192",123.9,0.908203786084813,122.991796213915
"193",118.4,-4.95070461767572,123.350704617676
"194",117,-6.70939104302571,123.709391043026
"195",116.8,-7.26870800460463,124.068708004605
"196",115.9,-8.52949124357377,124.429491243574
"197",115.2,-9.59255832932437,124.792558329324
"198",116.7,-8.45870550752123,125.158705507521
"199",117.4,-8.12870504242925,125.528705042429
"200",117.9,-8.00330805155493,125.903308051555
"201",116.6,-9.68324533063732,126.283245330637
"202",113.9,-12.769227667149,126.669227667149
"203",111.8,-15.2619416404487,127.061941640449
"204",109.9,-17.5620419068226,127.462041906823
"205",108.7,-19.1701449677069,127.870144967707
"206",111.7,-16.5868234194295,128.28682341943
"207",114.6,-14.1126019329578,128.712601932958
"208",113.8,-15.347963712202,129.147963712202
"209",112.3,-17.2933566795624,129.593356679562
"210",114.1,-15.9491903875375,130.049190387537
"211",115.5,-15.0158311552337,130.515831155234
"212",121.3,-9.69360542877051,130.993605428771
"213",121.7,-9.78280211469673,131.482802114697
"214",121.5,-10.4836858855518,131.983685885552
"215",121.9,-10.5964969568641,132.496496956864
"216",120.2,-12.821449334955,133.021449334955
"217",117.4,-16.1587305348924,133.558730534892
"218",124.4,-9.70849601812512,134.108496018125
"219",123,-11.6708608492784,134.670860849278
"220",122.2,-13.0459158217383,135.245915821738
"221",119.5,-16.3337225517327,135.833722551733
"222",120,-16.4343100407034,136.434310040703
"223",123.1,-13.9476664557873,137.047666455787
"224",124,-13.6737388783399,137.67373887834
"225",125.4,-12.9124395205571,138.312439520557
"226",126.9,-12.0636464102868,138.963646410287
"227",129,-10.6272052942794,139.627205294279
"228",129.1,-11.2029317601674,140.302931760167
"229",128.9,-12.0906148275687,140.990614827569
"230",129.2,-12.4900155087697,141.69001550877
"231",132.4,-10.0008645895246,142.400864589525
"232",132.4,-10.722861630548,143.122861630548
"233",133.9,-9.95568119038989,143.85568119039
"234",137.5,-7.0989710204479,144.598971020448
"235",140.7,-4.65235398291811,145.352353982918
"236",142,-4.11543519257193,146.115435192572
"237",140,-6.88780813328793,146.887808133288
"238",141.2,-6.46905600036121,147.669056000361
"239",143.1,-5.35874476956591,148.458744769566
"240",143.4,-5.85642424403739,149.256424244037
"241",144.8,-5.26163083004738,150.061630830047
"242",144.6,-6.27388629280447,150.873886292804
"243",148.9,-2.79269924344586,151.692699243446
"244",152.2,-0.317562608390803,152.517562608391
"245",156.1,2.75203766769046,153.34796233231
"246",161.3,7.1166164340334,154.183383565967
"247",167,11.9766816597795,155.02331834022
"248",164.4,8.53272352253007,155.86727647747
"249",165.2,8.48520225818113,156.714797741819
"250",169.2,11.6345567708207,157.565443229179
"251",172.6,14.1812047515302,158.41879524847
"252",170.8,11.5255348050005,159.274465194999
"253",167.2,7.06790008290804,160.132099917092
"254",168,7.00862492309402,160.991375076906
"255",167.8,5.94801599365,161.85198400635
