"credit","Credit_HPcycle","Credit_HPtrend"
"150",84.2,24.2904533441557,59.9095466558443
"151",75.8,15.6184366388064,60.1815633611936
"152",75.2,14.7447961068399,60.4552038931601
"153",70.6,9.86914169322384,60.7308583067761
"154",67.8,6.79104648093672,61.0089535190633
"155",62.7,1.41005888010266,61.2899411198973
"156",59.3,-2.27428967677079,61.5742896767708
"157",58.4,-3.4624712823228,61.8624712823228
"158",57.2,-4.95495234346839,62.1549523434684
"159",56.4,-6.052190610948,62.452190610948
"160",54.7,-8.05463144811572,62.7546314481157
"161",54.8,-8.26270508785358,63.0627050878536
"162",52.7,-10.67682162646,63.37682162646
"163",52,-11.6973705034752,63.6973705034752
"164",52.2,-11.8247144663831,64.0247144663831
"165",52.8,-11.5591870192389,64.3591870192389
"166",54.8,-9.90109210431758,64.7010921043176
"167",53.2,-11.8507047659221,65.0507047659221
"168",56.9,-8.50827529563017,65.4082752956302
"169",60.7,-5.07402435825088,65.7740243582509
"170",60.9,-5.24815134790926,66.1481513479093
"171",58.6,-7.9308429736677,66.5308429736677
"172",57.3,-9.62227282420847,66.9222728242085
"173",62.1,-5.22259466111258,67.3225946611126
"174",59.1,-8.63193819027192,67.7319381902719
"175",56.8,-11.350420061098,68.150420061098
"176",56.3,-12.2781353431523,68.5781353431523
"177",56.8,-12.2151507299467,69.0151507299467
"178",54.9,-14.5615022196587,69.4615022196587
"179",55.8,-14.1171952725845,69.9171952725845
"180",57.2,-13.1821989452691,70.3821989452691
"181",60,-10.8564470012659,70.8564470012659
"182",61.2,-10.1398402486297,71.3398402486297
"183",62.5,-9.33225235430005,71.8322523543001
"184",64.2,-8.13353163561584,72.3335316356158
"185",67.3,-5.54350307928539,72.8435030792854
"186",66.3,-7.06197133818545,73.3619713381855
"187",65.1,-8.78872720643832,73.8887272064383
"188",65.7,-8.72354382323685,74.4235438232369
"189",66.2,-8.76617235595345,74.9661723559535
"190",66.8,-8.71634216310473,75.5163421631047
"191",64.7,-11.3737606877724,76.0737606877724
"192",67,-9.63811358218776,76.6381135821878
"193",71,-6.20905806417681,77.2090580641768
"194",72.6,-5.18622725628401,77.786227256284
"195",72.8,-5.56923875840408,78.3692387584041
"196",75,-3.95769720487153,78.9576972048715
"197",78.9,-0.651193306915737,79.5511933069157
"198",80.3,0.15069211847258,80.1493078815274
"199",80.1,-0.651620117714073,80.7516201177141
"200",82.1,0.742290418791723,81.3577095812083
"201",86.1,4.13284579130063,81.9671542086994
"202",88.4,5.82046620740025,82.5795337925998
"203",91.3,8.10556154256315,83.1944384574368
"204",91.7,7.88852712109659,83.8114728789034
"205",93,8.56973800340433,84.4302619965957
"206",96.2,11.1495495285722,85.0504504714278
"207",101.4,15.7282956113411,85.6717043886589
"208",103.6,17.306282292578,86.293717707422
"209",102.6,15.6837762924107,86.9162237075893
"210",101,13.4610010652614,87.5389989347386
"211",103.1,14.9381408561114,88.1618591438886
"212",104.2,15.4153462574395,88.7846537425605
"213",107,17.5927305163725,89.4072694836275
"214",109,18.9703683416712,90.0296316583288
"215",110.5,19.8482904602703,90.6517095397297
"216",115.4,24.126480173184,91.273519826816
"217",110.2,18.3048711606998,91.8951288393002
"218",109.6,17.0833367869049,92.5166632130951
"219",111.7,18.5617046537088,93.1382953462912
"220",114.8,21.039759654679,93.760240345321
"221",111.1,16.717240279121,94.382759720879
"222",109.8,14.7938324169414,95.0061675830586
"223",106.1,10.4691801649464,95.6308198350536
"224",103.2,6.94289063536101,96.257109364639
"225",100.8,3.91454476745927,96.8854552325407
"226",101.7,4.18370614328912,97.5162938567109
"227",101,2.84992855853639,98.1500714414636
"228",98.8,0.012755349622362,98.7872446503776
"229",94.3,-5.12827727185416,99.4282772718542
"230",94.9,-5.17363312618202,100.073633126182
"231",94.9,-5.8237632129577,100.723763212958
"232",92.8,-8.57910559769262,101.379105597693
"233",92,-10.0400837864931,102.040083786493
"234",90.6,-12.107099837701,102.707099837701
"235",90.1,-13.2805307094475,103.380530709447
"236",89.7,-14.3607230921161,104.060723092116
"237",89.7,-15.0479904747605,104.747990474761
"238",90.2,-15.2426104446289,105.442610444629
"239",89.4,-16.7448229689914,106.144822968991
"240",92.2,-14.6548299085947,106.854829908595
"241",94,-13.5727912621265,107.572791262127
"242",92.8,-15.4988303911981,108.298830391198
"243",99.3,-9.73303672544834,109.033036725448
"244",106.5,-3.27546094743211,109.775460947432
"245",113.7,3.17387059288327,110.526129407117
"246",114.8,3.51493973418174,111.285060265818
"247",111.9,-0.152279619528711,112.052279619529
"248",112.6,-0.227822351587387,112.827822351587
"249",110.9,-2.71172296463715,113.611722964637
"250",110.4,-4.00401539176268,114.404015391763
"251",110.2,-5.00472678674271,115.204726786743
"252",105,-11.0138742933169,116.013874293317
"253",103.3,-13.531462543407,116.831462543407
"254",103,-14.6574686342493,117.657468634249
"255",103.5,-14.9918358344284,118.491835834428
"256",107.5,-11.8344707688484,119.334470768848
"257",110.1,-10.0852425828319,120.185242582832
"258",110,-11.04399083552,121.04399083552
"259",113.1,-8.81052987294836,121.910529872948
"260",113.2,-9.58464643117905,122.784646431179
"261",116.7,-6.96610521994448,123.666105219944
"262",116.8,-7.75464698736204,124.554646987362
"263",119.7,-5.74999506628947,125.449995066289
"264",120.7,-5.65185340296176,126.351853402962
"265",124.6,-2.65991156863168,127.259911568632
"266",126.6,-1.57384500491589,128.173845004916
"267",127.4,-1.69332250365001,129.09332250365
"268",132,1.98199107793902,130.018008922061
"269",135.6,4.65243511593334,130.947564884067
"270",137.1,5.21834403143552,131.881655968564
