1.2074,-0.24829,0.03183,0.010382,1.8038,-0.82612,0.087261,0.7449,0.019331,0.80784,0.0081873,0.15368,204.94
0.055121,0.052033,0.0069845,0.0078702,0.025921,0.027499,0.023602,0.04904,0.004776,0.050116,0.24675,0.086287,2.4024
1.1374,-0.31522,0.022765,0.00069469,1.77,-0.86049,0.053439,0.68674,0.014927,0.74674,-0.31174,0.039939,202.42
1.2785,-0.18252,0.040724,0.020443,1.8363,-0.7903,0.11657,0.81211,0.026174,0.87523,0.32261,0.26194,208.45
