"ID","borrowers_country","cg_dtype","credit_gap_data_type","date","obs_value"
"136","DE","Germany","A","Credit-to-GDP ratios (actual data)",1994-07-01,115.3
"137","DE","Germany","A","Credit-to-GDP ratios (actual data)",1994-10-01,116.4
"138","DE","Germany","A","Credit-to-GDP ratios (actual data)",1995-01-01,112.8
"139","DE","Germany","A","Credit-to-GDP ratios (actual data)",1995-04-01,114
"140","DE","Germany","A","Credit-to-GDP ratios (actual data)",1995-07-01,114.3
"141","DE","Germany","A","Credit-to-GDP ratios (actual data)",1995-10-01,115.3
"142","DE","Germany","A","Credit-to-GDP ratios (actual data)",1996-01-01,116.1
"143","DE","Germany","A","Credit-to-GDP ratios (actual data)",1996-04-01,117.5
"144","DE","Germany","A","Credit-to-GDP ratios (actual data)",1996-07-01,118.6
"145","DE","Germany","A","Credit-to-GDP ratios (actual data)",1996-10-01,120.2
"146","DE","Germany","A","Credit-to-GDP ratios (actual data)",1997-01-01,120.6
"147","DE","Germany","A","Credit-to-GDP ratios (actual data)",1997-04-01,121.6
"148","DE","Germany","A","Credit-to-GDP ratios (actual data)",1997-07-01,122.1
"149","DE","Germany","A","Credit-to-GDP ratios (actual data)",1997-10-01,123.2
"150","DE","Germany","A","Credit-to-GDP ratios (actual data)",1998-01-01,123.2
"151","DE","Germany","A","Credit-to-GDP ratios (actual data)",1998-04-01,123.8
"152","DE","Germany","A","Credit-to-GDP ratios (actual data)",1998-07-01,125.1
"153","DE","Germany","A","Credit-to-GDP ratios (actual data)",1998-10-01,127.6
"154","DE","Germany","A","Credit-to-GDP ratios (actual data)",1999-01-01,125.3
"155","DE","Germany","A","Credit-to-GDP ratios (actual data)",1999-04-01,127.5
"156","DE","Germany","A","Credit-to-GDP ratios (actual data)",1999-07-01,128.7
"157","DE","Germany","A","Credit-to-GDP ratios (actual data)",1999-10-01,131.8
"158","DE","Germany","A","Credit-to-GDP ratios (actual data)",2000-01-01,133.4
"159","DE","Germany","A","Credit-to-GDP ratios (actual data)",2000-04-01,135.4
"160","DE","Germany","A","Credit-to-GDP ratios (actual data)",2000-07-01,135.1
"161","DE","Germany","A","Credit-to-GDP ratios (actual data)",2000-10-01,140.6
"162","DE","Germany","A","Credit-to-GDP ratios (actual data)",2001-01-01,141.3
"163","DE","Germany","A","Credit-to-GDP ratios (actual data)",2001-04-01,141.7
"164","DE","Germany","A","Credit-to-GDP ratios (actual data)",2001-07-01,142.3
"165","DE","Germany","A","Credit-to-GDP ratios (actual data)",2001-10-01,141.8
"166","DE","Germany","A","Credit-to-GDP ratios (actual data)",2002-01-01,141.5
"167","DE","Germany","A","Credit-to-GDP ratios (actual data)",2002-04-01,143.4
"168","DE","Germany","A","Credit-to-GDP ratios (actual data)",2002-07-01,143.8
"169","DE","Germany","A","Credit-to-GDP ratios (actual data)",2002-10-01,144.1
"170","DE","Germany","A","Credit-to-GDP ratios (actual data)",2003-01-01,144.5
"171","DE","Germany","A","Credit-to-GDP ratios (actual data)",2003-04-01,145.4
"172","DE","Germany","A","Credit-to-GDP ratios (actual data)",2003-07-01,145.2
"173","DE","Germany","A","Credit-to-GDP ratios (actual data)",2003-10-01,144.3
"174","DE","Germany","A","Credit-to-GDP ratios (actual data)",2004-01-01,141.4
"175","DE","Germany","A","Credit-to-GDP ratios (actual data)",2004-04-01,140.2
"176","DE","Germany","A","Credit-to-GDP ratios (actual data)",2004-07-01,139.2
"177","DE","Germany","A","Credit-to-GDP ratios (actual data)",2004-10-01,137.9
"178","DE","Germany","A","Credit-to-GDP ratios (actual data)",2005-01-01,136.7
"179","DE","Germany","A","Credit-to-GDP ratios (actual data)",2005-04-01,137.3
"180","DE","Germany","A","Credit-to-GDP ratios (actual data)",2005-07-01,137
"181","DE","Germany","A","Credit-to-GDP ratios (actual data)",2005-10-01,136.4
"182","DE","Germany","A","Credit-to-GDP ratios (actual data)",2006-01-01,136.7
"183","DE","Germany","A","Credit-to-GDP ratios (actual data)",2006-04-01,136.9
"184","DE","Germany","A","Credit-to-GDP ratios (actual data)",2006-07-01,136.4
"185","DE","Germany","A","Credit-to-GDP ratios (actual data)",2006-10-01,134.6
"186","DE","Germany","A","Credit-to-GDP ratios (actual data)",2007-01-01,132.1
"187","DE","Germany","A","Credit-to-GDP ratios (actual data)",2007-04-01,131.2
"188","DE","Germany","A","Credit-to-GDP ratios (actual data)",2007-07-01,129.5
"189","DE","Germany","A","Credit-to-GDP ratios (actual data)",2007-10-01,129.3
"190","DE","Germany","A","Credit-to-GDP ratios (actual data)",2008-01-01,128.1
"191","DE","Germany","A","Credit-to-GDP ratios (actual data)",2008-04-01,127.9
"192","DE","Germany","A","Credit-to-GDP ratios (actual data)",2008-07-01,128.1
"193","DE","Germany","A","Credit-to-GDP ratios (actual data)",2008-10-01,129.9
"194","DE","Germany","A","Credit-to-GDP ratios (actual data)",2009-01-01,131.4
"195","DE","Germany","A","Credit-to-GDP ratios (actual data)",2009-04-01,133
"196","DE","Germany","A","Credit-to-GDP ratios (actual data)",2009-07-01,133.3
"197","DE","Germany","A","Credit-to-GDP ratios (actual data)",2009-10-01,134
"198","DE","Germany","A","Credit-to-GDP ratios (actual data)",2010-01-01,132.8
"199","DE","Germany","A","Credit-to-GDP ratios (actual data)",2010-04-01,132.6
"200","DE","Germany","A","Credit-to-GDP ratios (actual data)",2010-07-01,131.7
"201","DE","Germany","A","Credit-to-GDP ratios (actual data)",2010-10-01,129.6
"202","DE","Germany","A","Credit-to-GDP ratios (actual data)",2011-01-01,125.5
"203","DE","Germany","A","Credit-to-GDP ratios (actual data)",2011-04-01,124.3
"204","DE","Germany","A","Credit-to-GDP ratios (actual data)",2011-07-01,124.8
"205","DE","Germany","A","Credit-to-GDP ratios (actual data)",2011-10-01,124.6
"206","DE","Germany","A","Credit-to-GDP ratios (actual data)",2012-01-01,124
"207","DE","Germany","A","Credit-to-GDP ratios (actual data)",2012-04-01,124.4
"208","DE","Germany","A","Credit-to-GDP ratios (actual data)",2012-07-01,124.2
"209","DE","Germany","A","Credit-to-GDP ratios (actual data)",2012-10-01,123.8
"210","DE","Germany","A","Credit-to-GDP ratios (actual data)",2013-01-01,123.6
"211","DE","Germany","A","Credit-to-GDP ratios (actual data)",2013-04-01,124.3
"212","DE","Germany","A","Credit-to-GDP ratios (actual data)",2013-07-01,124.4
"213","DE","Germany","A","Credit-to-GDP ratios (actual data)",2013-10-01,124.3
"214","DE","Germany","A","Credit-to-GDP ratios (actual data)",2014-01-01,123.5
"215","DE","Germany","A","Credit-to-GDP ratios (actual data)",2014-04-01,123.7
"216","DE","Germany","A","Credit-to-GDP ratios (actual data)",2014-07-01,122.6
"217","DE","Germany","A","Credit-to-GDP ratios (actual data)",2014-10-01,118.2
"218","DE","Germany","A","Credit-to-GDP ratios (actual data)",2015-01-01,118.9
"219","DE","Germany","A","Credit-to-GDP ratios (actual data)",2015-04-01,118.8
"220","DE","Germany","A","Credit-to-GDP ratios (actual data)",2015-07-01,118.7
"221","DE","Germany","A","Credit-to-GDP ratios (actual data)",2015-10-01,117.8
"222","DE","Germany","A","Credit-to-GDP ratios (actual data)",2016-01-01,118.3
"223","DE","Germany","A","Credit-to-GDP ratios (actual data)",2016-04-01,118.1
"224","DE","Germany","A","Credit-to-GDP ratios (actual data)",2016-07-01,118.3
"225","DE","Germany","A","Credit-to-GDP ratios (actual data)",2016-10-01,117.6
"226","DE","Germany","A","Credit-to-GDP ratios (actual data)",2017-01-01,118.6
"227","DE","Germany","A","Credit-to-GDP ratios (actual data)",2017-04-01,118.2
"228","DE","Germany","A","Credit-to-GDP ratios (actual data)",2017-07-01,117.9
"229","DE","Germany","A","Credit-to-GDP ratios (actual data)",2017-10-01,117.7
"230","DE","Germany","A","Credit-to-GDP ratios (actual data)",2018-01-01,117.2
"231","DE","Germany","A","Credit-to-GDP ratios (actual data)",2018-04-01,118.3
"232","DE","Germany","A","Credit-to-GDP ratios (actual data)",2018-07-01,119.2
"233","DE","Germany","A","Credit-to-GDP ratios (actual data)",2018-10-01,118.6
"234","DE","Germany","A","Credit-to-GDP ratios (actual data)",2019-01-01,119.5
"235","DE","Germany","A","Credit-to-GDP ratios (actual data)",2019-04-01,120.5
"236","DE","Germany","A","Credit-to-GDP ratios (actual data)",2019-07-01,120.6
"237","DE","Germany","A","Credit-to-GDP ratios (actual data)",2019-10-01,120.4
"238","DE","Germany","A","Credit-to-GDP ratios (actual data)",2020-01-01,121.6
"239","DE","Germany","A","Credit-to-GDP ratios (actual data)",2020-04-01,126.8
"240","DE","Germany","A","Credit-to-GDP ratios (actual data)",2020-07-01,128.8
"241","DE","Germany","A","Credit-to-GDP ratios (actual data)",2020-10-01,130.3
"242","DE","Germany","A","Credit-to-GDP ratios (actual data)",2021-01-01,132.2
"243","DE","Germany","A","Credit-to-GDP ratios (actual data)",2021-04-01,130.1
