"ID","borrowers_country","cg_dtype","credit_gap_data_type","date","obs_value"
"53","CA","Canada","A","Credit-to-GDP ratios (actual data)",1968-10-01,89.7
"54","CA","Canada","A","Credit-to-GDP ratios (actual data)",1969-01-01,84.2
"55","CA","Canada","A","Credit-to-GDP ratios (actual data)",1969-04-01,85.7
"56","CA","Canada","A","Credit-to-GDP ratios (actual data)",1969-07-01,86.1
"57","CA","Canada","A","Credit-to-GDP ratios (actual data)",1969-10-01,86.4
"58","CA","Canada","A","Credit-to-GDP ratios (actual data)",1970-01-01,85
"59","CA","Canada","A","Credit-to-GDP ratios (actual data)",1970-04-01,84.8
"60","CA","Canada","A","Credit-to-GDP ratios (actual data)",1970-07-01,85.4
"61","CA","Canada","A","Credit-to-GDP ratios (actual data)",1970-10-01,86.1
"62","CA","Canada","A","Credit-to-GDP ratios (actual data)",1971-01-01,86.5
"63","CA","Canada","A","Credit-to-GDP ratios (actual data)",1971-04-01,87.7
"64","CA","Canada","A","Credit-to-GDP ratios (actual data)",1971-07-01,88.9
"65","CA","Canada","A","Credit-to-GDP ratios (actual data)",1971-10-01,89.8
"66","CA","Canada","A","Credit-to-GDP ratios (actual data)",1972-01-01,89.9
"67","CA","Canada","A","Credit-to-GDP ratios (actual data)",1972-04-01,90.9
"68","CA","Canada","A","Credit-to-GDP ratios (actual data)",1972-07-01,92
"69","CA","Canada","A","Credit-to-GDP ratios (actual data)",1972-10-01,93.1
"70","CA","Canada","A","Credit-to-GDP ratios (actual data)",1973-01-01,93.4
"71","CA","Canada","A","Credit-to-GDP ratios (actual data)",1973-04-01,94.6
"72","CA","Canada","A","Credit-to-GDP ratios (actual data)",1973-07-01,94.6
"73","CA","Canada","A","Credit-to-GDP ratios (actual data)",1973-10-01,95.2
"74","CA","Canada","A","Credit-to-GDP ratios (actual data)",1974-01-01,95
"75","CA","Canada","A","Credit-to-GDP ratios (actual data)",1974-04-01,96.1
"76","CA","Canada","A","Credit-to-GDP ratios (actual data)",1974-07-01,96.2
"77","CA","Canada","A","Credit-to-GDP ratios (actual data)",1974-10-01,96.5
"78","CA","Canada","A","Credit-to-GDP ratios (actual data)",1975-01-01,97.2
"79","CA","Canada","A","Credit-to-GDP ratios (actual data)",1975-04-01,98.4
"80","CA","Canada","A","Credit-to-GDP ratios (actual data)",1975-07-01,99
"81","CA","Canada","A","Credit-to-GDP ratios (actual data)",1975-10-01,99.4
"82","CA","Canada","A","Credit-to-GDP ratios (actual data)",1976-01-01,99.3
"83","CA","Canada","A","Credit-to-GDP ratios (actual data)",1976-04-01,99.2
"84","CA","Canada","A","Credit-to-GDP ratios (actual data)",1976-07-01,99.6
"85","CA","Canada","A","Credit-to-GDP ratios (actual data)",1976-10-01,100.5
"86","CA","Canada","A","Credit-to-GDP ratios (actual data)",1977-01-01,101.9
"87","CA","Canada","A","Credit-to-GDP ratios (actual data)",1977-04-01,103.9
"88","CA","Canada","A","Credit-to-GDP ratios (actual data)",1977-07-01,105.2
"89","CA","Canada","A","Credit-to-GDP ratios (actual data)",1977-10-01,106
"90","CA","Canada","A","Credit-to-GDP ratios (actual data)",1978-01-01,107.2
"91","CA","Canada","A","Credit-to-GDP ratios (actual data)",1978-04-01,108.1
"92","CA","Canada","A","Credit-to-GDP ratios (actual data)",1978-07-01,109.2
"93","CA","Canada","A","Credit-to-GDP ratios (actual data)",1978-10-01,110.4
"94","CA","Canada","A","Credit-to-GDP ratios (actual data)",1979-01-01,112
"95","CA","Canada","A","Credit-to-GDP ratios (actual data)",1979-04-01,113.3
"96","CA","Canada","A","Credit-to-GDP ratios (actual data)",1979-07-01,114.4
"97","CA","Canada","A","Credit-to-GDP ratios (actual data)",1979-10-01,114.6
"98","CA","Canada","A","Credit-to-GDP ratios (actual data)",1980-01-01,115
"99","CA","Canada","A","Credit-to-GDP ratios (actual data)",1980-04-01,116.2
"100","CA","Canada","A","Credit-to-GDP ratios (actual data)",1980-07-01,116.4
"101","CA","Canada","A","Credit-to-GDP ratios (actual data)",1980-10-01,117.3
"102","CA","Canada","A","Credit-to-GDP ratios (actual data)",1981-01-01,118
"103","CA","Canada","A","Credit-to-GDP ratios (actual data)",1981-04-01,119.8
"104","CA","Canada","A","Credit-to-GDP ratios (actual data)",1981-07-01,121
"105","CA","Canada","A","Credit-to-GDP ratios (actual data)",1981-10-01,119.9
"106","CA","Canada","A","Credit-to-GDP ratios (actual data)",1982-01-01,119.9
"107","CA","Canada","A","Credit-to-GDP ratios (actual data)",1982-04-01,119.6
"108","CA","Canada","A","Credit-to-GDP ratios (actual data)",1982-07-01,118.6
"109","CA","Canada","A","Credit-to-GDP ratios (actual data)",1982-10-01,116.6
"110","CA","Canada","A","Credit-to-GDP ratios (actual data)",1983-01-01,115.1
"111","CA","Canada","A","Credit-to-GDP ratios (actual data)",1983-04-01,113.2
"112","CA","Canada","A","Credit-to-GDP ratios (actual data)",1983-07-01,111.2
"113","CA","Canada","A","Credit-to-GDP ratios (actual data)",1983-10-01,109.2
"114","CA","Canada","A","Credit-to-GDP ratios (actual data)",1984-01-01,108.5
"115","CA","Canada","A","Credit-to-GDP ratios (actual data)",1984-04-01,107.8
"116","CA","Canada","A","Credit-to-GDP ratios (actual data)",1984-07-01,106.9
"117","CA","Canada","A","Credit-to-GDP ratios (actual data)",1984-10-01,106
"118","CA","Canada","A","Credit-to-GDP ratios (actual data)",1985-01-01,106.4
"119","CA","Canada","A","Credit-to-GDP ratios (actual data)",1985-04-01,106.1
"120","CA","Canada","A","Credit-to-GDP ratios (actual data)",1985-07-01,107.5
"121","CA","Canada","A","Credit-to-GDP ratios (actual data)",1985-10-01,107.7
"122","CA","Canada","A","Credit-to-GDP ratios (actual data)",1986-01-01,108.3
"123","CA","Canada","A","Credit-to-GDP ratios (actual data)",1986-04-01,109.7
"124","CA","Canada","A","Credit-to-GDP ratios (actual data)",1986-07-01,110.6
"125","CA","Canada","A","Credit-to-GDP ratios (actual data)",1986-10-01,111.7
"126","CA","Canada","A","Credit-to-GDP ratios (actual data)",1987-01-01,112
"127","CA","Canada","A","Credit-to-GDP ratios (actual data)",1987-04-01,114
"128","CA","Canada","A","Credit-to-GDP ratios (actual data)",1987-07-01,114.4
"129","CA","Canada","A","Credit-to-GDP ratios (actual data)",1987-10-01,115.2
"130","CA","Canada","A","Credit-to-GDP ratios (actual data)",1988-01-01,116.6
"131","CA","Canada","A","Credit-to-GDP ratios (actual data)",1988-04-01,118
"132","CA","Canada","A","Credit-to-GDP ratios (actual data)",1988-07-01,119.9
"133","CA","Canada","A","Credit-to-GDP ratios (actual data)",1988-10-01,121.2
"134","CA","Canada","A","Credit-to-GDP ratios (actual data)",1989-01-01,122.5
"135","CA","Canada","A","Credit-to-GDP ratios (actual data)",1989-04-01,124.2
"136","CA","Canada","A","Credit-to-GDP ratios (actual data)",1989-07-01,126.2
"137","CA","Canada","A","Credit-to-GDP ratios (actual data)",1989-10-01,128.6
"138","CA","Canada","A","Credit-to-GDP ratios (actual data)",1990-01-01,130.7
"139","CA","Canada","A","Credit-to-GDP ratios (actual data)",1990-04-01,132.2
"140","CA","Canada","A","Credit-to-GDP ratios (actual data)",1990-07-01,133.6
"141","CA","Canada","A","Credit-to-GDP ratios (actual data)",1990-10-01,134.7
"142","CA","Canada","A","Credit-to-GDP ratios (actual data)",1991-01-01,136.6
"143","CA","Canada","A","Credit-to-GDP ratios (actual data)",1991-04-01,138
"144","CA","Canada","A","Credit-to-GDP ratios (actual data)",1991-07-01,139.2
"145","CA","Canada","A","Credit-to-GDP ratios (actual data)",1991-10-01,141.1
"146","CA","Canada","A","Credit-to-GDP ratios (actual data)",1992-01-01,141.1
"147","CA","Canada","A","Credit-to-GDP ratios (actual data)",1992-04-01,142.5
"148","CA","Canada","A","Credit-to-GDP ratios (actual data)",1992-07-01,142.8
"149","CA","Canada","A","Credit-to-GDP ratios (actual data)",1992-10-01,142.6
"150","CA","Canada","A","Credit-to-GDP ratios (actual data)",1993-01-01,144.1
"151","CA","Canada","A","Credit-to-GDP ratios (actual data)",1993-04-01,144.1
"152","CA","Canada","A","Credit-to-GDP ratios (actual data)",1993-07-01,145.2
"153","CA","Canada","A","Credit-to-GDP ratios (actual data)",1993-10-01,144.7
"154","CA","Canada","A","Credit-to-GDP ratios (actual data)",1994-01-01,144.8
"155","CA","Canada","A","Credit-to-GDP ratios (actual data)",1994-04-01,144.1
"156","CA","Canada","A","Credit-to-GDP ratios (actual data)",1994-07-01,142.9
"157","CA","Canada","A","Credit-to-GDP ratios (actual data)",1994-10-01,142.4
"158","CA","Canada","A","Credit-to-GDP ratios (actual data)",1995-01-01,143
"159","CA","Canada","A","Credit-to-GDP ratios (actual data)",1995-04-01,141.9
"160","CA","Canada","A","Credit-to-GDP ratios (actual data)",1995-07-01,142
"161","CA","Canada","A","Credit-to-GDP ratios (actual data)",1995-10-01,142
"162","CA","Canada","A","Credit-to-GDP ratios (actual data)",1996-01-01,142.1
"163","CA","Canada","A","Credit-to-GDP ratios (actual data)",1996-04-01,142.1
"164","CA","Canada","A","Credit-to-GDP ratios (actual data)",1996-07-01,142.2
"165","CA","Canada","A","Credit-to-GDP ratios (actual data)",1996-10-01,142
"166","CA","Canada","A","Credit-to-GDP ratios (actual data)",1997-01-01,144.2
"167","CA","Canada","A","Credit-to-GDP ratios (actual data)",1997-04-01,144.7
"168","CA","Canada","A","Credit-to-GDP ratios (actual data)",1997-07-01,145.2
"169","CA","Canada","A","Credit-to-GDP ratios (actual data)",1997-10-01,145.2
"170","CA","Canada","A","Credit-to-GDP ratios (actual data)",1998-01-01,146.6
"171","CA","Canada","A","Credit-to-GDP ratios (actual data)",1998-04-01,148.9
"172","CA","Canada","A","Credit-to-GDP ratios (actual data)",1998-07-01,151
"173","CA","Canada","A","Credit-to-GDP ratios (actual data)",1998-10-01,151.5
"174","CA","Canada","A","Credit-to-GDP ratios (actual data)",1999-01-01,149.8
"175","CA","Canada","A","Credit-to-GDP ratios (actual data)",1999-04-01,148.7
"176","CA","Canada","A","Credit-to-GDP ratios (actual data)",1999-07-01,147
"177","CA","Canada","A","Credit-to-GDP ratios (actual data)",1999-10-01,144.4
"178","CA","Canada","A","Credit-to-GDP ratios (actual data)",2000-01-01,147
"179","CA","Canada","A","Credit-to-GDP ratios (actual data)",2000-04-01,146.1
"180","CA","Canada","A","Credit-to-GDP ratios (actual data)",2000-07-01,145.4
"181","CA","Canada","A","Credit-to-GDP ratios (actual data)",2000-10-01,143.8
"182","CA","Canada","A","Credit-to-GDP ratios (actual data)",2001-01-01,146.5
"183","CA","Canada","A","Credit-to-GDP ratios (actual data)",2001-04-01,146.5
"184","CA","Canada","A","Credit-to-GDP ratios (actual data)",2001-07-01,149.4
"185","CA","Canada","A","Credit-to-GDP ratios (actual data)",2001-10-01,150.4
"186","CA","Canada","A","Credit-to-GDP ratios (actual data)",2002-01-01,153.7
"187","CA","Canada","A","Credit-to-GDP ratios (actual data)",2002-04-01,154.8
"188","CA","Canada","A","Credit-to-GDP ratios (actual data)",2002-07-01,155.6
"189","CA","Canada","A","Credit-to-GDP ratios (actual data)",2002-10-01,154.5
"190","CA","Canada","A","Credit-to-GDP ratios (actual data)",2003-01-01,151.7
"191","CA","Canada","A","Credit-to-GDP ratios (actual data)",2003-04-01,151.8
"192","CA","Canada","A","Credit-to-GDP ratios (actual data)",2003-07-01,151.4
"193","CA","Canada","A","Credit-to-GDP ratios (actual data)",2003-10-01,151.2
"194","CA","Canada","A","Credit-to-GDP ratios (actual data)",2004-01-01,154.7
"195","CA","Canada","A","Credit-to-GDP ratios (actual data)",2004-04-01,154.3
"196","CA","Canada","A","Credit-to-GDP ratios (actual data)",2004-07-01,153.5
"197","CA","Canada","A","Credit-to-GDP ratios (actual data)",2004-10-01,153.5
"198","CA","Canada","A","Credit-to-GDP ratios (actual data)",2005-01-01,150.9
"199","CA","Canada","A","Credit-to-GDP ratios (actual data)",2005-04-01,152.6
"200","CA","Canada","A","Credit-to-GDP ratios (actual data)",2005-07-01,151.7
"201","CA","Canada","A","Credit-to-GDP ratios (actual data)",2005-10-01,149.5
"202","CA","Canada","A","Credit-to-GDP ratios (actual data)",2006-01-01,149.7
"203","CA","Canada","A","Credit-to-GDP ratios (actual data)",2006-04-01,149.6
"204","CA","Canada","A","Credit-to-GDP ratios (actual data)",2006-07-01,151.8
"205","CA","Canada","A","Credit-to-GDP ratios (actual data)",2006-10-01,154
"206","CA","Canada","A","Credit-to-GDP ratios (actual data)",2007-01-01,159.3
"207","CA","Canada","A","Credit-to-GDP ratios (actual data)",2007-04-01,159.4
"208","CA","Canada","A","Credit-to-GDP ratios (actual data)",2007-07-01,161
"209","CA","Canada","A","Credit-to-GDP ratios (actual data)",2007-10-01,161.6
"210","CA","Canada","A","Credit-to-GDP ratios (actual data)",2008-01-01,164.6
"211","CA","Canada","A","Credit-to-GDP ratios (actual data)",2008-04-01,163.9
"212","CA","Canada","A","Credit-to-GDP ratios (actual data)",2008-07-01,164.2
"213","CA","Canada","A","Credit-to-GDP ratios (actual data)",2008-10-01,167.4
"214","CA","Canada","A","Credit-to-GDP ratios (actual data)",2009-01-01,171
"215","CA","Canada","A","Credit-to-GDP ratios (actual data)",2009-04-01,176.7
"216","CA","Canada","A","Credit-to-GDP ratios (actual data)",2009-07-01,181.8
"217","CA","Canada","A","Credit-to-GDP ratios (actual data)",2009-10-01,183.2
"218","CA","Canada","A","Credit-to-GDP ratios (actual data)",2010-01-01,181.9
"219","CA","Canada","A","Credit-to-GDP ratios (actual data)",2010-04-01,182
"220","CA","Canada","A","Credit-to-GDP ratios (actual data)",2010-07-01,180.9
"221","CA","Canada","A","Credit-to-GDP ratios (actual data)",2010-10-01,179.9
"222","CA","Canada","A","Credit-to-GDP ratios (actual data)",2011-01-01,180.2
"223","CA","Canada","A","Credit-to-GDP ratios (actual data)",2011-04-01,180.1
"224","CA","Canada","A","Credit-to-GDP ratios (actual data)",2011-07-01,181.4
"225","CA","Canada","A","Credit-to-GDP ratios (actual data)",2011-10-01,179.3
"226","CA","Canada","A","Credit-to-GDP ratios (actual data)",2012-01-01,180.2
"227","CA","Canada","A","Credit-to-GDP ratios (actual data)",2012-04-01,182
"228","CA","Canada","A","Credit-to-GDP ratios (actual data)",2012-07-01,183.9
"229","CA","Canada","A","Credit-to-GDP ratios (actual data)",2012-10-01,184.9
"230","CA","Canada","A","Credit-to-GDP ratios (actual data)",2013-01-01,187.3
"231","CA","Canada","A","Credit-to-GDP ratios (actual data)",2013-04-01,189.5
"232","CA","Canada","A","Credit-to-GDP ratios (actual data)",2013-07-01,190.3
"233","CA","Canada","A","Credit-to-GDP ratios (actual data)",2013-10-01,190.5
"234","CA","Canada","A","Credit-to-GDP ratios (actual data)",2014-01-01,192.1
"235","CA","Canada","A","Credit-to-GDP ratios (actual data)",2014-04-01,192.3
"236","CA","Canada","A","Credit-to-GDP ratios (actual data)",2014-07-01,194.1
"237","CA","Canada","A","Credit-to-GDP ratios (actual data)",2014-10-01,194.1
"238","CA","Canada","A","Credit-to-GDP ratios (actual data)",2015-01-01,200.3
"239","CA","Canada","A","Credit-to-GDP ratios (actual data)",2015-04-01,202.6
"240","CA","Canada","A","Credit-to-GDP ratios (actual data)",2015-07-01,206.5
"241","CA","Canada","A","Credit-to-GDP ratios (actual data)",2015-10-01,209.3
"242","CA","Canada","A","Credit-to-GDP ratios (actual data)",2016-01-01,208.4
"243","CA","Canada","A","Credit-to-GDP ratios (actual data)",2016-04-01,212.1
"244","CA","Canada","A","Credit-to-GDP ratios (actual data)",2016-07-01,214.5
"245","CA","Canada","A","Credit-to-GDP ratios (actual data)",2016-10-01,213.8
"246","CA","Canada","A","Credit-to-GDP ratios (actual data)",2017-01-01,214.6
"247","CA","Canada","A","Credit-to-GDP ratios (actual data)",2017-04-01,214.2
"248","CA","Canada","A","Credit-to-GDP ratios (actual data)",2017-07-01,213.6
"249","CA","Canada","A","Credit-to-GDP ratios (actual data)",2017-10-01,213.5
"250","CA","Canada","A","Credit-to-GDP ratios (actual data)",2018-01-01,214
"251","CA","Canada","A","Credit-to-GDP ratios (actual data)",2018-04-01,216.2
"252","CA","Canada","A","Credit-to-GDP ratios (actual data)",2018-07-01,215.6
"253","CA","Canada","A","Credit-to-GDP ratios (actual data)",2018-10-01,216.6
"254","CA","Canada","A","Credit-to-GDP ratios (actual data)",2019-01-01,217.3
"255","CA","Canada","A","Credit-to-GDP ratios (actual data)",2019-04-01,219.4
"256","CA","Canada","A","Credit-to-GDP ratios (actual data)",2019-07-01,221.1
"257","CA","Canada","A","Credit-to-GDP ratios (actual data)",2019-10-01,220.1
"258","CA","Canada","A","Credit-to-GDP ratios (actual data)",2020-01-01,224.1
"259","CA","Canada","A","Credit-to-GDP ratios (actual data)",2020-04-01,235.7
"260","CA","Canada","A","Credit-to-GDP ratios (actual data)",2020-07-01,240.8
"261","CA","Canada","A","Credit-to-GDP ratios (actual data)",2020-10-01,244.8
"262","CA","Canada","A","Credit-to-GDP ratios (actual data)",2021-01-01,241.2
"263","CA","Canada","A","Credit-to-GDP ratios (actual data)",2021-04-01,234.8
