"credit","HPIndex","Credit_HPcycle","HPIndex_HPcycle","Credit_HPtrend","HPIndex_HPtrend"
"70",78.2,34.8716,1.97937548986844,-1.51736247198744,76.2206245101316,36.3889624719874
"71",77.4,35.7806,-0.673195582734344,-1.92010130648369,78.0731955827343,37.7007013064837
"72",79.9,36.3688,-0.0270037650182964,-2.64269178943495,79.9270037650183,39.0114917894349
"73",81.2,37.4498,-0.582865419425379,-2.86938550597966,81.7828654194254,40.3191855059797
"74",81.8,38.9299,-1.84158003104442,-2.69008235888788,83.6415800310444,41.6199823588879
"75",84.7,39.7579,-0.803582794077072,-3.15038888498845,85.5035827940771,42.9082888849884
"76",86.5,40.6393,-0.868157915205646,-3.53753031963587,87.3681579152056,44.1768303196359
"77",87.3,41.9386,-1.93408736186611,-3.47776290513158,89.2340873618661,45.4163629051316
"78",88.7,43.9255,-2.39961050279743,-2.68993192732716,91.0996105027974,46.6154319273272
"79",88.6,46.1085,-4.36175790213751,-1.65190907025883,92.9617579021375,47.7604090702588
"80",90.9,47.8388,-3.91606036745982,-0.997184810507612,94.8160603674598,48.8359848105076
"81",94.6,49.7748,-2.05532260764911,-0.0510171814859461,96.6553226076491,49.8258171814859
"82",97.3,55.8726,-1.16990179386044,5.15965902390025,98.4699017938604,50.7129409760997
"83",98.3,58.6713,-1.94887052061905,7.19094089848364,100.248870520619,51.4803591015164
"84",101.6,59.3291,-0.380570193829111,7.21480074820677,101.980570193829,52.1142992517932
"85",104.1,60.1121,0.447875824680621,7.50661654095071,103.652124175319,52.6054834590493
"86",106.4,61.7899,1.14958202945259,8.84075699412885,105.250417970547,52.9491430058712
"87",107.3,59.6447,0.537382992638813,6.49949918981676,106.762617007361,53.1452008101832
"88",113,57.7052,4.82339479762295,4.50609473696835,108.176605202377,53.1991052630317
"89",114.5,55.4895,5.01939766341799,2.36913305754394,109.480602336582,53.1203669424561
"90",114.3,55.6605,3.63415718728866,2.73918726429334,110.665842812711,52.9213127357067
"91",115.3,53.7811,3.57330184295996,1.16534976180542,111.72669815704,52.6157502381946
"92",116.5,52.845,3.84018875591488,0.625800962628764,112.659811244085,52.2191990373712
"93",118.8,50.3859,5.33594173798453,-1.36200706428907,113.464058262015,51.7479070642891
"94",118.6,50.8936,4.45928448302757,-0.324913375602282,114.140715516972,51.2185133756023
"95",115.8,49.9296,1.10560572131648,-0.717205773549778,114.694394278684,50.6468057735498
"96",116.4,48.9527,1.2675071303218,-1.09566898951071,115.132492869678,50.0483689895107
"97",115.4,46.8658,-0.0631006160617176,-2.57253950125588,115.463100616062,49.4383395012559
"98",115.4,47.1128,-0.295099035895863,-1.71836899343755,115.695099035896,48.8311689934376
"99",117.8,45.017,1.96266979064268,-3.22270131351974,115.837330209357,48.2397013135197
"100",116.8,45.226,0.901548220274684,-2.44970632834558,115.898451779725,47.6757063283456
"101",117,44.6958,1.11165194110168,-2.4531397164372,115.888348058898,47.1489397164372
"102",117.4,45.571,1.58253317358765,-1.09662608986155,115.817466826412,46.6676260898615
"103",118.9,44.618,3.20304935573329,-1.62045684836278,115.696950644267,46.2384568483628
"104",117.4,45.0497,1.86106884230585,-0.81773800037892,115.538931157694,45.8674380003789
"105",114.2,44.9854,-1.15754191777476,-0.574162768817765,115.357541917775,45.5595627688178
"106",113.7,45.8543,-1.46807964361508,0.534986709663121,115.168079643615,45.3193132903369
"107",113.6,45.4097,-1.38511759062304,0.258887150136777,114.985117590623,45.1508128498632
"108",113.3,44.6374,-1.52231146442932,-0.421119099017453,114.822311464429,45.0585190990175
"109",113.3,44.5,-1.39245127217045,-0.547051493888939,114.69245127217,45.0470514938889
"110",113.3,44.8128,-1.30737557631766,-0.307966291130124,114.607375576318,45.1207662911301
"111",115.9,43.9541,1.32194734270286,-1.32957784020993,114.578052657297,45.2836778402099
"112",114.6,44.3521,-0.014633685799792,-1.18750801166512,114.6146336858,45.5396080116651
"113",116,43.9368,1.27190395039418,-1.95474768988257,114.728096049606,45.8915476898826
"114",115.2,45.6188,0.270592009558301,-0.722945566741751,114.929407990442,46.3417455667417
"115",114.8,46.1127,-0.430332690002921,-0.778528616815777,115.230332690003,46.8912286168158
"116",107.9,46.7359,-7.74280244999117,-0.804671973698912,115.642802449991,47.5405719736989
"117",109.7,47.2393,-6.47848061417657,-1.0505641905997,116.178480614177,48.2898641905997
"118",111.9,49.4437,-4.94419127479806,0.305009099256925,116.844191274798,49.1386909007431
"119",112.1,48.8811,-5.54270947371083,-1.20488113473491,117.642709473711,50.0859811347349
"120",114,50.1998,-4.57372013322328,-0.931054553868238,118.573720133223,51.1308545538682
"121",115.7,52.3133,-3.93344398222266,0.0416222312733971,119.633443982223,52.2716777687266
"122",119.4,54.6134,-1.41524317451316,1.10716451920234,120.815243174513,53.5062354807977
"123",120,54.0067,-2.11002146140982,-0.825638405463369,122.11002146141,54.8323384054634
"124",122.1,54.4092,-1.40779806724369,-1.83928923593033,123.507798067244,56.2484892359303
"125",124.8,56.1244,-0.197273452932589,-1.62827464140181,124.997273452933,57.7526746414018
"126",125.8,59.5499,-0.766268205602183,0.208168264691522,126.566268205602,59.3417317353085
"127",128.2,60.8697,-0.00247961646998585,-0.141779959430055,128.20247961647,61.01147995943
"128",130.1,62.621,0.206873940874852,-0.136868860711936,129.893126059125,62.7578688607119
"129",133.5,65.4916,1.87457564260353,0.91484062637528,131.625424357396,64.5767593736247
"130",135.1,66.8152,1.71327936867419,0.351273110399009,133.386720631326,66.463926889601
"131",135.6,68.309,0.434467389268368,-0.106718575464992,135.165532610732,68.415718575465
