"ID","date","cg_dtype","credit_gap_data_type","credit","reference_area","HPIndex"
"49","AU","1982-01-01","A","Credit-to-GDP ratios (actual data)",80.4,"Australia",39.3192
"50","AU","1982-04-01","A","Credit-to-GDP ratios (actual data)",81.5,"Australia",39.6284
"51","AU","1982-07-01","A","Credit-to-GDP ratios (actual data)",82.5,"Australia",37.6166
"52","AU","1982-10-01","A","Credit-to-GDP ratios (actual data)",83.1,"Australia",36.3426
"53","AU","1983-01-01","A","Credit-to-GDP ratios (actual data)",85.1,"Australia",36.5359
"54","AU","1983-04-01","A","Credit-to-GDP ratios (actual data)",86.9,"Australia",37.0618
"55","AU","1983-07-01","A","Credit-to-GDP ratios (actual data)",86.1,"Australia",36.2055
"56","AU","1983-10-01","A","Credit-to-GDP ratios (actual data)",86.5,"Australia",36.9361
"57","AU","1984-01-01","A","Credit-to-GDP ratios (actual data)",85.8,"Australia",38.3597
"58","AU","1984-04-01","A","Credit-to-GDP ratios (actual data)",85.6,"Australia",39.1521
"59","AU","1984-07-01","A","Credit-to-GDP ratios (actual data)",86.1,"Australia",40.2274
"60","AU","1984-10-01","A","Credit-to-GDP ratios (actual data)",87.5,"Australia",39.6406
"61","AU","1985-01-01","A","Credit-to-GDP ratios (actual data)",88.6,"Australia",41.1082
"62","AU","1985-04-01","A","Credit-to-GDP ratios (actual data)",91.1,"Australia",40.5561
"63","AU","1985-07-01","A","Credit-to-GDP ratios (actual data)",92.3,"Australia",40.5445
"64","AU","1985-10-01","A","Credit-to-GDP ratios (actual data)",94.1,"Australia",40.3243
"65","AU","1986-01-01","A","Credit-to-GDP ratios (actual data)",94.8,"Australia",40.3183
"66","AU","1986-04-01","A","Credit-to-GDP ratios (actual data)",99.5,"Australia",40.7216
"67","AU","1986-07-01","A","Credit-to-GDP ratios (actual data)",103.7,"Australia",38.5959
"68","AU","1986-10-01","A","Credit-to-GDP ratios (actual data)",105.4,"Australia",37.9862
"69","AU","1987-01-01","A","Credit-to-GDP ratios (actual data)",105.6,"Australia",37.6495
"70","AU","1987-04-01","A","Credit-to-GDP ratios (actual data)",108.3,"Australia",37.4883
"71","AU","1987-07-01","A","Credit-to-GDP ratios (actual data)",109.1,"Australia",37.4805
"72","AU","1987-10-01","A","Credit-to-GDP ratios (actual data)",111.3,"Australia",38.6215
"73","AU","1988-01-01","A","Credit-to-GDP ratios (actual data)",113.8,"Australia",39.6618
"74","AU","1988-04-01","A","Credit-to-GDP ratios (actual data)",117.2,"Australia",41.0255
"75","AU","1988-07-01","A","Credit-to-GDP ratios (actual data)",117.8,"Australia",44.2326
"76","AU","1988-10-01","A","Credit-to-GDP ratios (actual data)",117.2,"Australia",47.7116
"77","AU","1989-01-01","A","Credit-to-GDP ratios (actual data)",118.5,"Australia",51.0783
"78","AU","1989-04-01","A","Credit-to-GDP ratios (actual data)",121.7,"Australia",50.7994
"79","AU","1989-07-01","A","Credit-to-GDP ratios (actual data)",119.7,"Australia",49.6747
"80","AU","1989-10-01","A","Credit-to-GDP ratios (actual data)",119,"Australia",48.9242
"81","AU","1990-01-01","A","Credit-to-GDP ratios (actual data)",120.8,"Australia",48.2928
"82","AU","1990-04-01","A","Credit-to-GDP ratios (actual data)",120.8,"Australia",47.9595
"83","AU","1990-07-01","A","Credit-to-GDP ratios (actual data)",120.2,"Australia",47.2009
"84","AU","1990-10-01","A","Credit-to-GDP ratios (actual data)",120.7,"Australia",46.2753
"85","AU","1991-01-01","A","Credit-to-GDP ratios (actual data)",122.3,"Australia",46.3072
"86","AU","1991-04-01","A","Credit-to-GDP ratios (actual data)",121.6,"Australia",46.7826
"87","AU","1991-07-01","A","Credit-to-GDP ratios (actual data)",119.7,"Australia",47.9623
"88","AU","1991-10-01","A","Credit-to-GDP ratios (actual data)",120.6,"Australia",47.4819
"89","AU","1992-01-01","A","Credit-to-GDP ratios (actual data)",119.7,"Australia",47.1658
"90","AU","1992-04-01","A","Credit-to-GDP ratios (actual data)",119.8,"Australia",47.4619
"91","AU","1992-07-01","A","Credit-to-GDP ratios (actual data)",120.7,"Australia",47.4234
"92","AU","1992-10-01","A","Credit-to-GDP ratios (actual data)",118.1,"Australia",47.639
"93","AU","1993-01-01","A","Credit-to-GDP ratios (actual data)",116.3,"Australia",47.6945
"94","AU","1993-04-01","A","Credit-to-GDP ratios (actual data)",113.9,"Australia",47.8491
"95","AU","1993-07-01","A","Credit-to-GDP ratios (actual data)",114.1,"Australia",47.6591
"96","AU","1993-10-01","A","Credit-to-GDP ratios (actual data)",112.8,"Australia",48.0254
"97","AU","1994-01-01","A","Credit-to-GDP ratios (actual data)",112,"Australia",48.3176
"98","AU","1994-04-01","A","Credit-to-GDP ratios (actual data)",112.4,"Australia",48.5777
"99","AU","1994-07-01","A","Credit-to-GDP ratios (actual data)",112.6,"Australia",49.0061
"100","AU","1994-10-01","A","Credit-to-GDP ratios (actual data)",112.7,"Australia",48.3971
"101","AU","1995-01-01","A","Credit-to-GDP ratios (actual data)",112.9,"Australia",48.1077
"102","AU","1995-04-01","A","Credit-to-GDP ratios (actual data)",113.5,"Australia",47.1033
"103","AU","1995-07-01","A","Credit-to-GDP ratios (actual data)",113.5,"Australia",46.6119
"104","AU","1995-10-01","A","Credit-to-GDP ratios (actual data)",114.2,"Australia",46.1755
"105","AU","1996-01-01","A","Credit-to-GDP ratios (actual data)",114.5,"Australia",45.953
"106","AU","1996-04-01","A","Credit-to-GDP ratios (actual data)",115.4,"Australia",46.1763
"107","AU","1996-07-01","A","Credit-to-GDP ratios (actual data)",114.4,"Australia",46.2026
"108","AU","1996-10-01","A","Credit-to-GDP ratios (actual data)",116,"Australia",46.2522
"109","AU","1997-01-01","A","Credit-to-GDP ratios (actual data)",115.7,"Australia",46.5884
"110","AU","1997-04-01","A","Credit-to-GDP ratios (actual data)",117.4,"Australia",47.3349
"111","AU","1997-07-01","A","Credit-to-GDP ratios (actual data)",118.4,"Australia",48.4057
"112","AU","1997-10-01","A","Credit-to-GDP ratios (actual data)",121.4,"Australia",49.1935
"113","AU","1998-01-01","A","Credit-to-GDP ratios (actual data)",121.8,"Australia",50.2592
"114","AU","1998-04-01","A","Credit-to-GDP ratios (actual data)",124.7,"Australia",51.0486
"115","AU","1998-07-01","A","Credit-to-GDP ratios (actual data)",125.4,"Australia",50.9729
"116","AU","1998-10-01","A","Credit-to-GDP ratios (actual data)",126.4,"Australia",51.5853
"117","AU","1999-01-01","A","Credit-to-GDP ratios (actual data)",127.6,"Australia",52.5088
"118","AU","1999-04-01","A","Credit-to-GDP ratios (actual data)",127.1,"Australia",53.4705
"119","AU","1999-07-01","A","Credit-to-GDP ratios (actual data)",128.8,"Australia",53.9905
"120","AU","1999-10-01","A","Credit-to-GDP ratios (actual data)",131.4,"Australia",55.4416
"121","AU","2000-01-01","A","Credit-to-GDP ratios (actual data)",132.4,"Australia",55.9766
"122","AU","2000-04-01","A","Credit-to-GDP ratios (actual data)",134.8,"Australia",56.8918
"123","AU","2000-07-01","A","Credit-to-GDP ratios (actual data)",135.7,"Australia",54.7093
"124","AU","2000-10-01","A","Credit-to-GDP ratios (actual data)",139.2,"Australia",55.8591
"125","AU","2001-01-01","A","Credit-to-GDP ratios (actual data)",141.6,"Australia",56.4653
"126","AU","2001-04-01","A","Credit-to-GDP ratios (actual data)",140.3,"Australia",58.0113
"127","AU","2001-07-01","A","Credit-to-GDP ratios (actual data)",141.3,"Australia",60.8694
"128","AU","2001-10-01","A","Credit-to-GDP ratios (actual data)",140.1,"Australia",62.5687
"129","AU","2002-01-01","A","Credit-to-GDP ratios (actual data)",139.8,"Australia",64.3451
"130","AU","2002-04-01","A","Credit-to-GDP ratios (actual data)",143.2,"Australia",67.729
"131","AU","2002-07-01","A","Credit-to-GDP ratios (actual data)",146,"Australia",70.0945
"132","AU","2002-10-01","A","Credit-to-GDP ratios (actual data)",146.4,"Australia",72.1855
"133","AU","2003-01-01","A","Credit-to-GDP ratios (actual data)",147,"Australia",73.1789
"134","AU","2003-04-01","A","Credit-to-GDP ratios (actual data)",149.7,"Australia",77.127
"135","AU","2003-07-01","A","Credit-to-GDP ratios (actual data)",150.9,"Australia",81.1495
"136","AU","2003-10-01","A","Credit-to-GDP ratios (actual data)",154.3,"Australia",83.784
"137","AU","2004-01-01","A","Credit-to-GDP ratios (actual data)",154.9,"Australia",82.7062
"138","AU","2004-04-01","A","Credit-to-GDP ratios (actual data)",157.1,"Australia",81.4878
"139","AU","2004-07-01","A","Credit-to-GDP ratios (actual data)",158.3,"Australia",81.1856
"140","AU","2004-10-01","A","Credit-to-GDP ratios (actual data)",160.9,"Australia",81.9577
"141","AU","2005-01-01","A","Credit-to-GDP ratios (actual data)",162,"Australia",81.2455
"142","AU","2005-04-01","A","Credit-to-GDP ratios (actual data)",166.4,"Australia",81.3168
"143","AU","2005-07-01","A","Credit-to-GDP ratios (actual data)",168.6,"Australia",80.4252
"144","AU","2005-10-01","A","Credit-to-GDP ratios (actual data)",171.7,"Australia",81.5955
"145","AU","2006-01-01","A","Credit-to-GDP ratios (actual data)",172.5,"Australia",81.8004
"146","AU","2006-04-01","A","Credit-to-GDP ratios (actual data)",176.1,"Australia",83.3913
"147","AU","2006-07-01","A","Credit-to-GDP ratios (actual data)",178.8,"Australia",84.124
"148","AU","2006-10-01","A","Credit-to-GDP ratios (actual data)",180.7,"Australia",85.7251
"149","AU","2007-01-01","A","Credit-to-GDP ratios (actual data)",181.3,"Australia",86.4771
"150","AU","2007-04-01","A","Credit-to-GDP ratios (actual data)",183.8,"Australia",89.2112
"151","AU","2007-07-01","A","Credit-to-GDP ratios (actual data)",187.3,"Australia",91.7657
"152","AU","2007-10-01","A","Credit-to-GDP ratios (actual data)",189,"Australia",94.3873
"153","AU","2008-01-01","A","Credit-to-GDP ratios (actual data)",190.1,"Australia",93.5451
"154","AU","2008-04-01","A","Credit-to-GDP ratios (actual data)",190.1,"Australia",91.405
"155","AU","2008-07-01","A","Credit-to-GDP ratios (actual data)",189.6,"Australia",88.3133
"156","AU","2008-10-01","A","Credit-to-GDP ratios (actual data)",189.6,"Australia",87.3918
"157","AU","2009-01-01","A","Credit-to-GDP ratios (actual data)",187.4,"Australia",87.0962
"158","AU","2009-04-01","A","Credit-to-GDP ratios (actual data)",185.9,"Australia",90.3262
"159","AU","2009-07-01","A","Credit-to-GDP ratios (actual data)",187,"Australia",93.2284
"160","AU","2009-10-01","A","Credit-to-GDP ratios (actual data)",188,"Australia",97.864
"161","AU","2010-01-01","A","Credit-to-GDP ratios (actual data)",187.7,"Australia",99.9682
"162","AU","2010-04-01","A","Credit-to-GDP ratios (actual data)",186.2,"Australia",101.2842
"163","AU","2010-07-01","A","Credit-to-GDP ratios (actual data)",183.5,"Australia",99.2963
"164","AU","2010-10-01","A","Credit-to-GDP ratios (actual data)",179.7,"Australia",99.4624
"165","AU","2011-01-01","A","Credit-to-GDP ratios (actual data)",178.2,"Australia",97.1941
"166","AU","2011-04-01","A","Credit-to-GDP ratios (actual data)",176.2,"Australia",95.6559
"167","AU","2011-07-01","A","Credit-to-GDP ratios (actual data)",176.5,"Australia",93.4029
"168","AU","2011-10-01","A","Credit-to-GDP ratios (actual data)",175.2,"Australia",92.6571
"169","AU","2012-01-01","A","Credit-to-GDP ratios (actual data)",175,"Australia",93.1231
"170","AU","2012-04-01","A","Credit-to-GDP ratios (actual data)",176.1,"Australia",93.03
"171","AU","2012-07-01","A","Credit-to-GDP ratios (actual data)",176.4,"Australia",91.5678
"172","AU","2012-10-01","A","Credit-to-GDP ratios (actual data)",177,"Australia",93.3948
"173","AU","2013-01-01","A","Credit-to-GDP ratios (actual data)",177.3,"Australia",93.666
"174","AU","2013-04-01","A","Credit-to-GDP ratios (actual data)",180.5,"Australia",95.6544
"175","AU","2013-07-01","A","Credit-to-GDP ratios (actual data)",180.4,"Australia",96.8764
"176","AU","2013-10-01","A","Credit-to-GDP ratios (actual data)",182.5,"Australia",99.954
"177","AU","2014-01-01","A","Credit-to-GDP ratios (actual data)",181.7,"Australia",100.7972
"178","AU","2014-04-01","A","Credit-to-GDP ratios (actual data)",183.6,"Australia",102.2539
"179","AU","2014-07-01","A","Credit-to-GDP ratios (actual data)",186.1,"Australia",102.9975
"180","AU","2014-10-01","A","Credit-to-GDP ratios (actual data)",188.7,"Australia",104.8988
"181","AU","2015-01-01","A","Credit-to-GDP ratios (actual data)",192.9,"Australia",106.3573
"182","AU","2015-04-01","A","Credit-to-GDP ratios (actual data)",195.3,"Australia",110.5975
"183","AU","2015-07-01","A","Credit-to-GDP ratios (actual data)",198.2,"Australia",112.3251
"184","AU","2015-10-01","A","Credit-to-GDP ratios (actual data)",199.1,"Australia",112.0823
"185","AU","2016-01-01","A","Credit-to-GDP ratios (actual data)",200.7,"Australia",112.1175
"186","AU","2016-04-01","A","Credit-to-GDP ratios (actual data)",202,"Australia",113.9318
"187","AU","2016-07-01","A","Credit-to-GDP ratios (actual data)",201.9,"Australia",114.7994
"188","AU","2016-10-01","A","Credit-to-GDP ratios (actual data)",200.2,"Australia",118.9093
"189","AU","2017-01-01","A","Credit-to-GDP ratios (actual data)",196.8,"Australia",120.9811
"190","AU","2017-04-01","A","Credit-to-GDP ratios (actual data)",196.5,"Australia",123.1156
"191","AU","2017-07-01","A","Credit-to-GDP ratios (actual data)",194.8,"Australia",122.0914
"192","AU","2017-10-01","A","Credit-to-GDP ratios (actual data)",195.3,"Australia",122.4909
"193","AU","2018-01-01","A","Credit-to-GDP ratios (actual data)",195.9,"Australia",121.1208
"194","AU","2018-04-01","A","Credit-to-GDP ratios (actual data)",195.2,"Australia",119.8688
"195","AU","2018-07-01","A","Credit-to-GDP ratios (actual data)",195.4,"Australia",117.5375
"196","AU","2018-10-01","A","Credit-to-GDP ratios (actual data)",194.7,"Australia",114.1473
"197","AU","2019-01-01","A","Credit-to-GDP ratios (actual data)",194,"Australia",110.7228
"198","AU","2019-04-01","A","Credit-to-GDP ratios (actual data)",193.6,"Australia",109.2373
"199","AU","2019-07-01","A","Credit-to-GDP ratios (actual data)",191.9,"Australia",111.3297
"200","AU","2019-10-01","A","Credit-to-GDP ratios (actual data)",190.4,"Australia",114.8865
"201","AU","2020-01-01","A","Credit-to-GDP ratios (actual data)",193.8,"Australia",116.3274
"202","AU","2020-04-01","A","Credit-to-GDP ratios (actual data)",194.5,"Australia",116.4502
"203","AU","2020-07-01","A","Credit-to-GDP ratios (actual data)",195.5,"Australia",115.5269
"204","AU","2020-10-01","A","Credit-to-GDP ratios (actual data)",194.5,"Australia",118.0338
"205","AU","2021-01-01","A","Credit-to-GDP ratios (actual data)",194,"Australia",123.6455
"206","AU","2021-04-01","A","Credit-to-GDP ratios (actual data)",189.4,"Australia",130.9311
