409.97,-0.20338,452.2,1.9402,0.59308,-3.8072
410.31,-0.20617,450.89,1.222,0.53032,0.46759
411.04,-0.28237,450.5,-0.55711,0.81505,0.21198
411.06,-0.30229,450.66,-2.0752,0.13422,0.85975
411.99,-0.25018,451.04,-2.7527,1.0767,1.322
412.36,-0.29704,450.93,-3.4955,0.36905,-0.12809
413.39,-0.35816,450.57,-4.159,0.9946,-0.66062
412.64,-0.41133,450.52,-4.6465,-0.79289,-0.35571
412.4,-0.50009,450.22,-5.3488,-0.32031,-1.0015
412.8,-0.56969,449.88,-5.9109,0.32711,-0.90939
412.99,-0.5971,449.7,-6.1309,0.16201,-0.41055
411.89,-0.63519,449.39,-6.3815,-1.1442,-0.63167
412.23,-0.6484,449.14,-6.4833,0.32193,-0.40225
413.02,-0.63006,449.33,-6.3591,0.8048,0.2555
413.97,-0.61506,449.33,-6.1898,0.95081,-0.030808
413.32,-0.60476,448.88,-5.9634,-0.66224,-0.47341
413.63,-0.59348,448.63,-5.8211,0.3066,-0.27252
413.94,-0.58468,448.12,-5.6993,0.30643,-0.51861
415.05,-0.57661,448.05,-5.6851,1.104,-0.12742
414.24,-0.5639,447.53,-5.5236,-0.80929,-0.46192
415.03,-0.55765,447.23,-5.5101,0.78534,-0.33121
416.12,-0.54824,447.53,-5.5299,1.0924,0.2393
417.04,-0.53348,447.53,-5.4033,0.91864,-0.053833
417.18,-0.51566,447.2,-5.1745,0.13501,-0.3197
417.79,-0.5017,446.75,-4.995,0.59973,-0.47134
418.08,-0.48737,446.63,-4.8626,0.29177,-0.1312
418.53,-0.47385,446.4,-4.725,0.44353,-0.23791
417.74,-0.45652,446.36,-4.5411,-0.78313,0.00031576
417.88,-0.43784,446.82,-4.4047,0.13856,0.43645
418.47,-0.41382,447.45,-4.1972,0.5934,0.5893
418.74,-0.38162,448.25,-3.871,0.27975,0.78536
418.09,-0.33991,449.28,-3.405,-0.64228,1.0483
419.27,-0.30255,449.8,-2.9362,1.185,0.46724
419.83,-0.26092,450.68,-2.4726,0.57073,0.8563
420.84,-0.21747,451.71,-2.0177,1.0147,0.98986
420.64,-0.17454,452.35,-1.4935,-0.18437,0.65388
421.5,-0.13839,452.92,-1.0946,0.86092,0.54995
422.49,-0.1005,453.95,-0.76831,1.0036,1.0079
423.47,-0.059971,455.07,-0.41381,0.99227,1.1074
423.86,-0.016963,456.15,0.0056091,0.40478,1.09
424.11,0.026185,457.17,0.44828,0.25892,1.0429
425.07,0.067236,458.14,0.8593,0.97383,0.9678
425.59,0.11308,459.43,1.2905,0.5408,1.322
425.12,0.1551,460.26,1.7816,-0.45463,0.89078
426.93,0.18432,460.71,2.1024,1.8082,0.40046
429.5,0.2241,462.19,2.3405,2.6004,1.4698
430.54,0.27273,463.7,2.7643,1.0575,1.5516
431.3,0.31694,464.64,3.2658,0.77504,0.96589
432.85,0.35943,465.66,3.706,1.5629,1.0242
434.49,0.41078,467.25,4.1596,1.6688,1.6377
436.36,0.46039,468.5,4.6726,1.8904,1.266
437.46,0.49722,468.99,5.1626,1.1054,0.4894
440.86,0.54146,470.45,5.4839,3.4287,1.4522
442.24,0.5986,472.3,5.9789,1.4184,1.9402
443.24,0.67426,474.84,6.6579,1.0392,2.6901
443.64,0.74374,476.49,7.4964,0.43256,1.7647
444.97,0.8095,478.1,8.2631,1.3645,1.6934
445.93,0.88647,480.46,9.0351,1.0056,2.5194
447.79,0.96349,482.7,9.83,1.8967,2.3695
447.93,1.0476,485.23,10.716,0.19021,2.7322
449.2,1.1158,486.95,11.522,1.3034,1.8389
450.46,1.1727,488.49,12.168,1.2938,1.6367
451.28,1.2264,490.32,12.686,0.85336,1.9605
452.54,1.2534,491.08,13.016,1.28,0.79463
453.75,1.2134,489.23,12.864,1.1715,-2.0487
454.96,1.1635,488.62,12.158,1.193,-0.70713
455.71,1.1402,489.95,11.418,0.77952,1.4302
455.99,1.0715,488.52,10.713,0.24616,-1.5676
457.15,0.94216,484.86,9.5435,1.0821,-4.0459
457.88,0.82297,483.04,8.0231,0.69355,-2.0158
458.31,0.69104,480.7,6.4631,0.3874,-2.5709
458.58,0.5307,477.12,4.7834,0.18533,-3.9412
457.55,0.33014,472.11,2.8321,-1.1314,-5.4824
458.15,0.13976,468.48,0.62236,0.52183,-4.0176
456.31,0.019374,467.9,-1.1271,-1.8538,-0.5805
456.1,-0.082774,466.58,-2.2918,-0.24001,-1.4569
456.68,-0.14176,466.1,-2.9274,0.57023,-0.54252
457.43,-0.16561,465.95,-3.0274,0.74629,-0.18899
457.22,-0.16703,465.77,-2.712,-0.20934,-0.19204
455.66,-0.17113,464.9,-2.2454,-1.5801,-0.91744
454.31,-0.19057,463.5,-1.9623,-1.3879,-1.5073
452.85,-0.23461,461.59,-2.0339,-1.5024,-2.0834
452.02,-0.27454,460.7,-2.4152,-0.84949,-0.96219
450.87,-0.33531,459.11,-2.9867,-1.1829,-1.7296
449.6,-0.40038,457.78,-3.737,-1.2997,-1.4404
448.39,-0.42453,458.45,-4.3506,-1.2005,0.76986
447.48,-0.43456,458.9,-4.6216,-0.89111,0.52404
445.98,-0.43361,459.16,-4.6074,-1.4939,0.32862
444.67,-0.40039,460.42,-4.3117,-1.2908,1.4343
443.79,-0.35265,461.61,-3.7348,-0.84807,1.3361
443.25,-0.29141,462.92,-2.9732,-0.50727,1.4692
441.99,-0.22909,463.97,-2.1147,-1.2377,1.2021
441.32,-0.16322,465.22,-1.2913,-0.64263,1.4017
441.01,-0.098488,466.47,-0.52407,-0.27933,1.3982
440.46,-0.029985,468.01,0.20923,-0.52127,1.7279
439.2,0.00039226,467.94,0.74965,-1.2622,-0.045854
438.95,0.00089735,467.37,0.84735,-0.2616,-0.63664
438.43,0.02454,468.63,0.79257,-0.49242,1.4148
437.75,0.073843,470.83,0.95253,-0.62445,2.4638
436.32,0.11932,472.22,1.3545,-1.4036,1.5883
436.18,0.13078,471.94,1.6363,-0.14527,-0.31021
435.64,0.15804,472.87,1.8293,-0.5168,1.0515
435.08,0.20077,474.42,2.1319,-0.52077,1.7348
434.41,0.23365,475.22,2.5102,-0.66023,0.90615
434.92,0.24141,474.99,2.7169,0.50381,-0.27085
435.53,0.26591,475.94,2.8428,0.63995,1.0483
435.37,0.29713,477.06,3.0735,-0.13357,1.2495
434.71,0.31295,477.35,3.3092,-0.65239,0.33805
434.82,0.33182,478,3.469,0.12524,0.72671
434.67,0.35951,479.06,3.6801,-0.13228,1.1787
434.77,0.38955,480.06,3.9559,0.12221,1.1181
433.71,0.40753,480.45,4.2424,-1.0455,0.46157
433.19,0.41044,480.44,4.3666,-0.52558,-0.0031811
432.92,0.41867,481.02,4.3898,-0.25682,0.66084
432.51,0.42979,481.77,4.4294,-0.38842,0.84031
431.32,0.43278,482.11,4.4807,-1.1882,0.41084
431.46,0.41965,481.88,4.3834,0.14115,-0.25662
431.59,0.42465,482.72,4.2827,0.14745,0.92551
