"ID","date","borrowers_country","HHCredit","reference_area","HPIndex","HPIndex_GDP_trend_1600","HPIndex_GDP_cycle_1600","HPIndex_GDP_trend_400k","HPIndex_GDP_cycle_400k"
"24","AT",2001-07-01,"Austria",101.066,"Austria",94.96,92.9761109175062,1.98388908249383,99.8859329316731,-4.92593293167309
"25","AT",2001-10-01,"Austria",100.507,"Austria",90.76,92.618417748669,-1.85841774866898,99.8716996609461,-9.11169966094606
"26","AT",2002-01-01,"Austria",101.364,"Austria",93.26,92.27579858962,0.984201410379981,99.8571468315236,-6.59714683152362
"27","AT",2002-04-01,"Austria",102.478,"Austria",91.04,91.9500791559479,-0.910079155947884,99.8421620841755,-8.80216208417545
"28","AT",2002-07-01,"Austria",104.278,"Austria",93.97,91.6437002891227,2.32629971087725,99.8266165667993,-5.85661656679927
"29","AT",2002-10-01,"Austria",105.289,"Austria",91.11,91.3585340311422,-0.248534031142185,99.8103594218899,-8.70035942188993
"30","AT",2003-01-01,"Austria",105.523,"Austria",92.22,91.0979063613232,1.12209363867683,99.7932251504015,-7.57322515040148
"31","AT",2003-04-01,"Austria",105.826,"Austria",91.13,90.8649879252132,0.265012074786753,99.7750265023892,-8.64502650238919
"32","AT",2003-07-01,"Austria",107.307,"Austria",90,90.663650676884,-0.663650676884046,99.7555572948446,-9.75555729484465
"33","AT",2003-10-01,"Austria",108.293,"Austria",92.06,90.497932202954,1.56206779704604,99.7345897321946,-7.67458973219455
"34","AT",2004-01-01,"Austria",109.421,"Austria",84.68,90.3714553083684,-5.69145530836838,99.7118716299712,-15.0318716299712
"35","AT",2004-04-01,"Austria",113.957,"Austria",88.38,90.2888190904458,-1.90881909044579,99.6871316172331,-11.3071316172331
"36","AT",2004-07-01,"Austria",115.378,"Austria",88.39,90.2510654869369,-1.86106548693692,99.660060743359,-11.270060743359
"37","AT",2004-10-01,"Austria",117.968,"Austria",89.62,90.2580434236611,-0.638043423661045,99.6303217898988,-10.0103217898988
"38","AT",2005-01-01,"Austria",119.047,"Austria",89.31,90.3084386605081,-0.9984386605081,99.5975493632521,-10.2875493632521
"39","AT",2005-04-01,"Austria",122.474,"Austria",89.84,90.4005381802282,-0.560538180228207,99.5613530440111,-9.72135304401107
"40","AT",2005-07-01,"Austria",124.949,"Austria",89.71,90.5320049414087,-0.822004941408707,99.5213166938973,-9.81131669389734
"41","AT",2005-10-01,"Austria",131.417,"Austria",91.49,90.7001515662742,0.789848433725766,99.4769998712508,-7.98699987125083
"42","AT",2006-01-01,"Austria",135.199,"Austria",92.37,90.9017769239611,1.46822307603894,99.4279376061152,-7.05793760611522
"43","AT",2006-04-01,"Austria",137.253,"Austria",92.25,91.1341735388766,1.11582646112345,99.3736449610379,-7.1236449610379
"44","AT",2006-07-01,"Austria",139.163,"Austria",92.77,91.3955515748506,1.37444842514938,99.3136193537206,-6.54361935372057
"45","AT",2006-10-01,"Austria",139.874,"Austria",92.36,91.6848185872513,0.675181412748671,99.2473403927541,-6.88734039275413
"46","AT",2007-01-01,"Austria",142.794,"Austria",94.57,92.0017411617124,2.56825883828755,99.1742713276788,-4.60427132767879
"47","AT",2007-04-01,"Austria",142.93,"Austria",95.38,92.3465078722508,3.03349212774924,99.0938581896863,-3.71385818968631
"48","AT",2007-07-01,"Austria",144.734,"Austria",95.81,92.720912454657,3.08908754534299,99.0055354992924,-3.19553549929242
"49","AT",2007-10-01,"Austria",146.092,"Austria",93.16,93.1286445773017,0.0313554226982689,98.9087284923607,-5.74872849236074
"50","AT",2008-01-01,"Austria",148.031,"Austria",93.13,93.5753245882713,-0.445324588271333,98.8028544159196,-5.67285441591959
"51","AT",2008-04-01,"Austria",148.348,"Austria",91.16,94.0665924327913,-2.90659243279133,98.6873161451776,-7.52731614517762
"52","AT",2008-07-01,"Austria",150.358,"Austria",92.63,94.6078097282196,-1.97780972821965,98.5615023732027,-5.93150237320275
"53","AT",2008-10-01,"Austria",152.7,"Austria",94.05,95.2025214716437,-1.15252147164375,98.4247829747781,-4.37478297477811
"54","AT",2009-01-01,"Austria",151.297,"Austria",96.29,95.8530365290708,0.436963470929172,98.2765129959294,-1.98651299592942
"55","AT",2009-04-01,"Austria",151.244,"Austria",96.12,96.5609434405885,-0.44094344058847,98.116036545722,-1.99603654572195
"56","AT",2009-07-01,"Austria",152.642,"Austria",95.56,97.3281038484535,-1.76810384845346,97.9426927669397,-2.38269276693973
"57","AT",2009-10-01,"Austria",153.426,"Austria",95.56,98.1561038052722,-2.59610380527224,97.7558158122726,-2.19581581227257
"58","AT",2010-01-01,"Austria",154.627,"Austria",100.28,99.0454242987459,1.23457570125409,97.5547338776891,2.72526612231094
"59","AT",2010-04-01,"Austria",157.762,"Austria",99.49,99.9949237516974,-0.504923751697405,97.3387696696047,2.15123033039526
"60","AT",2010-07-01,"Austria",158.417,"Austria",99.76,101.004232196763,-1.24423219676288,97.1072527076065,2.65274729239346
"61","AT",2010-10-01,"Austria",160.854,"Austria",100.47,102.072664089234,-1.60266408923374,96.8595178893627,3.61048211063725
"62","AT",2011-01-01,"Austria",159.623,"Austria",101.96,103.198756239278,-1.2387562392783,96.5949067444035,5.36509325559653
"63","AT",2011-04-01,"Austria",162.977,"Austria",97.7,104.38004379201,-6.68004379200957,96.3127698284627,1.3872301715373
"64","AT",2011-07-01,"Austria",163.899,"Austria",102.11,105.61328766989,-3.50328766989024,96.0124711100105,6.09752888998949
"65","AT",2011-10-01,"Austria",164.402,"Austria",101.99,106.891073768013,-4.90107376801332,95.6933780255974,6.29662197440261
"66","AT",2012-01-01,"Austria",163.912,"Austria",110.04,108.203798426678,1.83620157332182,95.3548732555846,14.6851267444154
"67","AT",2012-04-01,"Austria",164.429,"Austria",110.41,109.538794815079,0.871205184920754,94.9963552219036,15.4136447780964
"68","AT",2012-07-01,"Austria",164.851,"Austria",111.66,110.884543728394,0.775456271605862,94.6172590592797,17.0427409407203
"69","AT",2012-10-01,"Austria",165.024,"Austria",110.62,112.230070465041,-1.61007046504112,94.2170584365782,16.4029415634218
"70","AT",2013-01-01,"Austria",164.01,"Austria",112.64,113.564884983608,-0.924884983608237,93.7952696294903,18.8447303705097
"71","AT",2013-04-01,"Austria",163.956,"Austria",113.46,114.877490948643,-1.41749094864285,93.3514499210794,20.1085500789205
"72","AT",2013-07-01,"Austria",165.516,"Austria",114.81,116.155813971578,-1.34581397157757,92.8852037062195,21.9247962937805
"73","AT",2013-10-01,"Austria",165.093,"Austria",113.38,117.386893732002,-4.0068937320021,92.3961856511802,20.9838143488197
"74","AT",2014-01-01,"Austria",164.31,"Austria",115.35,118.556928775774,-3.2069287757739,91.8841052342021,23.4658947657979
"75","AT",2014-04-01,"Austria",165.339,"Austria",116.88,119.649613340168,-2.76961334016799,91.3487243930743,25.5312756069256
"76","AT",2014-07-01,"Austria",166.721,"Austria",115.6,120.646637331974,-5.04663733197432,90.7898637303252,24.8101362696748
"77","AT",2014-10-01,"Austria",167.38,"Austria",114.53,121.527959649646,-6.99795964964562,90.2074076766622,24.3225923233378
"78","AT",2015-01-01,"Austria",170.644,"Austria",118.51,122.270385043302,-3.76038504330185,89.6013026881379,28.9086973118621
"79","AT",2015-04-01,"Austria",171.293,"Austria",117.37,122.846344538282,-5.47634453828177,88.9715560272897,28.3984439727103
"80","AT",2015-07-01,"Austria",171.728,"Austria",119.17,123.225918919273,-4.05591891927264,88.3182472283732,30.8517527716268
"81","AT",2015-10-01,"Austria",172.61,"Austria",122.28,123.375766255625,-1.09576625562467,87.6415268217916,34.6384731782084
"82","AT",2016-01-01,"Austria",175.357,"Austria",126.86,123.260009667364,3.59999033263607,86.9416224673047,39.9183775326953
"83","AT",2016-04-01,"Austria",176.776,"Austria",127.83,122.842087420607,4.98791257939315,86.2188484208705,41.6111515791295
"84","AT",2016-07-01,"Austria",178.13,"Austria",126.8,122.087687775427,4.71231222457273,85.4736187343825,41.3263812656175
"85","AT",2016-10-01,"Austria",179.643,"Austria",126.19,120.965616437262,5.22438356273796,84.7064514876126,41.4835485123874
"86","AT",2017-01-01,"Austria",179.859,"Austria",127.19,119.447624306687,7.74237569331282,83.9179680762852,43.2720319237148
"87","AT",2017-04-01,"Austria",180.805,"Austria",129.94,117.508727524006,12.4312724759942,83.1088936049947,46.8311063950053
"88","AT",2017-07-01,"Austria",182.105,"Austria",129.79,115.128781214329,14.661218785671,82.2800613584205,47.5099386415795
"89","AT",2017-10-01,"Austria",182.853,"Austria",129.29,112.295410048067,16.9945899519335,81.4324216990043,47.8575783009957
"90","AT",2018-01-01,"Austria",182.573,"Austria",134.1,109.005401957368,25.0945980426318,80.5670437640444,53.5329562359556
"91","AT",2018-04-01,"Austria",183.905,"Austria",133.76,105.266166493104,28.4938335068956,79.685116334771,54.074883665229
"92","AT",2018-07-01,"Austria",187.177,"Austria",137.2,101.100797329922,36.0992026700781,78.7879620248117,58.4120379751883
"93","AT",2018-10-01,"Austria",188.367,"Austria",135.97,96.5501967884096,39.4198032115904,77.877038635,58.092961365
"94","AT",2019-01-01,"Austria",189.111,"Austria",138.32,91.6778291908246,46.6421708091754,76.9539499962695,61.3660500037305
"95","AT",2019-04-01,"Austria",190.965,"Austria",141.19,86.5717962364315,54.6182037635685,76.0204451719495,65.1695548280505
"96","AT",2019-07-01,"Austria",193.317,NA,NA,NA,NA,NA,NA
"97","AU",1977-10-01,"Australia",34.36,"Australia",37.19,37.1710914055078,0.0189085944921743,49.2723514667218,-12.0823514667218
"98","AU",1978-01-01,"Australia",35.619,"Australia",37.64,37.3158858623056,0.324114137694352,48.6941662493247,-11.0541662493247
"99","AU",1978-04-01,"Australia",37.618,"Australia",36.83,37.4593624244105,-0.629362424410488,48.1364584481196,-11.3064584481196
"100","AU",1978-07-01,"Australia",38.781,"Australia",36.35,37.601824629786,-1.25182462978597,47.5993446353654,-11.2493446353654
"101","AU",1978-10-01,"Australia",40.493,"Australia",35.94,37.7431826648805,-1.80318266488048,47.0829131171542,-11.1429131171542
"102","AU",1979-01-01,"Australia",41.487,"Australia",37.21,37.8825643257488,-0.67256432574878,46.5872240762235,-9.37722407622355
"103","AU",1979-04-01,"Australia",43.886,"Australia",38.54,38.0179704192801,0.522029580719902,46.1123098380331,-7.57230983803314
"104","AU",1979-07-01,"Australia",45.481,"Australia",38.42,38.14698139966,0.273018600339967,45.6581792849727,-7.23817928497267
"105","AU",1979-10-01,"Australia",47.04,"Australia",37.99,38.2675039895622,-0.277503989562177,45.2248223686694,-7.23482236866941
"106","AU",1980-01-01,"Australia",48.714,"Australia",38.07,38.3776155482853,-0.307615548285305,44.8122109453,-6.74221094529997
"107","AU",1980-04-01,"Australia",51.362,"Australia",38.8,38.4752199951347,0.324780004865275,44.4202987839801,-5.62029878398013
"108","AU",1980-07-01,"Australia",52.572,"Australia",39.43,38.5580289896981,0.871971010301912,44.0490227982967,-4.61902279829673
"109","AU",1980-10-01,"Australia",54.366,"Australia",39.86,38.623957179066,1.23604282093398,43.6983058510935,-3.83830585109352
"110","AU",1981-01-01,"Australia",55.947,"Australia",41.49,38.6714641922107,2.81853580778934,43.3680592576539,-1.87805925765394
"111","AU",1981-04-01,"Australia",59.033,"Australia",41.94,38.6997821848672,3.24021781513279,43.0581847375072,-1.11818473750719
"112","AU",1981-07-01,"Australia",61.154,"Australia",40.31,38.7099048976507,1.6000951023493,42.7685793150234,-2.45857931502336
"113","AU",1981-10-01,"Australia",63.229,"Australia",40.54,38.7048512073107,1.83514879268932,42.4991372191111,-1.95913721911106
"114","AU",1982-01-01,"Australia",65.569,"Australia",39.32,38.6886400500356,0.631359949964363,42.2497465322389,-2.92974653223893
"115","AU",1982-04-01,"Australia",68.074,"Australia",39.63,38.6664373300095,0.963562669990523,42.0202904390208,-2.39029043902078
"116","AU",1982-07-01,"Australia",69.772,"Australia",37.62,38.6438035513848,-1.02380355138485,41.810644799712,-4.19064479971198
"117","AU",1982-10-01,"Australia",70.927,"Australia",36.34,38.6269014449831,-2.28690144498314,41.6206794988411,-5.28067949884109
"118","AU",1983-01-01,"Australia",73.648,"Australia",36.54,38.6212538644061,-2.08125386440614,41.4502539443221,-4.91025394432215
"119","AU",1983-04-01,"Australia",75.686,"Australia",37.06,38.6309543498525,-1.57095434985247,41.2992143423733,-4.23921434237334
"120","AU",1983-07-01,"Australia",76.121,"Australia",36.21,38.6587956578556,-2.44879565785559,41.167394623567,-4.95739462356703
"121","AU",1983-10-01,"Australia",78.068,"Australia",36.94,38.7065886984802,-1.76658869848021,41.0546181204613,-4.11461812046127
"122","AU",1984-01-01,"Australia",80.153,"Australia",38.36,38.7746138845049,-0.414613884504924,40.9606957721161,-2.60069577211613
"123","AU",1984-04-01,"Australia",83.097,"Australia",39.15,38.8620475107718,0.287952489228232,40.885428231045,-1.735428231045
"124","AU",1984-07-01,"Australia",85.82,"Australia",40.23,38.967806738445,1.26219326155501,40.8286096480198,-0.598609648019831
"125","AU",1984-10-01,"Australia",89.416,"Australia",39.64,39.0909886989946,0.549011301005422,40.7900298352424,-1.15002983524237
"126","AU",1985-01-01,"Australia",92.152,"Australia",41.11,39.231479394679,1.87852060532101,40.7694771083991,0.340522891600912
"127","AU",1985-04-01,"Australia",97.19,"Australia",40.56,39.3895079598198,1.17049204018019,40.7667369080913,-0.206736908091308
"128","AU",1985-07-01,"Australia",101.011,"Australia",40.54,39.5664776041169,0.973522395883087,40.7815955262319,-0.241595526231933
"129","AU",1985-10-01,"Australia",105.954,"Australia",40.32,39.7645230947954,0.555476905204621,40.8138387378903,-0.493838737890272
"130","AU",1986-01-01,"Australia",106.134,"Australia",40.32,39.9863876505777,0.333612349422303,40.863251714151,-0.543251714150983
"131","AU",1986-04-01,"Australia",111.129,"Australia",40.72,40.235161663252,0.484838336747963,40.9296183915043,-0.209618391504293
"132","AU",1986-07-01,"Australia",115.589,"Australia",38.6,40.514144032325,-1.91414403232497,41.0127213482952,-2.41272134829524
"133","AU",1986-10-01,"Australia",117.297,"Australia",37.99,40.8269366812636,-2.83693668126364,41.1123426388297,-3.12234263882966
"134","AU",1987-01-01,"Australia",117.161,"Australia",37.65,41.1759451935149,-3.52594519351488,41.2282582856192,-3.57825828561919
"135","AU",1987-04-01,"Australia",121.46,"Australia",37.49,41.5618020670998,-4.07180206709975,41.3602365053177,-3.87023650531768
"136","AU",1987-07-01,"Australia",123.709,"Australia",37.48,41.9829360842933,-4.50293608429335,41.5080365689281,-4.02803656892811
"137","AU",1987-10-01,"Australia",128.443,"Australia",38.62,42.4352311510789,-3.81523115107893,41.6714080718587,-3.05140807185869
"138","AU",1988-01-01,"Australia",131.082,"Australia",39.66,42.9117568383869,-3.25175683838693,41.8500905394341,-2.19009053943412
"139","AU",1988-04-01,"Australia",135.115,"Australia",41.03,43.4031981976785,-2.37319819767848,42.0438158684565,-1.01381586845653
"140","AU",1988-07-01,"Australia",138.137,"Australia",44.23,43.8982079323906,0.331792067609356,42.2523104805006,1.97768951949936
"141","AU",1988-10-01,"Australia",146.068,"Australia",47.71,44.383955497087,3.32604450291304,42.475298262598,5.23470173740201
"142","AU",1989-01-01,"Australia",155.238,"Australia",51.08,44.8478177163732,6.23218228362678,42.7125080460099,8.36749195399014
"143","AU",1989-04-01,"Australia",165.121,"Australia",50.8,45.2792501926696,5.52074980733043,42.9636817487462,7.83631825125378
"144","AU",1989-07-01,"Australia",167.461,"Australia",49.67,45.6716036423233,3.99839635767668,43.2285822075521,6.44141779244794
"145","AU",1989-10-01,"Australia",173.57,"Australia",48.92,46.0216792503115,2.89832074968851,43.5069918499625,5.41300815003753
"146","AU",1990-01-01,"Australia",180.554,"Australia",48.29,46.3287771993346,1.9612228006654,43.7987092070635,4.49129079293647
"147","AU",1990-04-01,"Australia",184.883,"Australia",47.96,46.5940091225617,1.36599087743829,44.1035463424572,3.85645365754278
"148","AU",1990-07-01,"Australia",184.558,"Australia",47.2,46.8197124174123,0.38028758258767,44.4213265479783,2.77867345202174
"149","AU",1990-10-01,"Australia",187.021,"Australia",46.28,47.0090782256043,-0.72907822560429,44.7518827565927,1.52811724340729
"150","AU",1991-01-01,"Australia",188.615,"Australia",46.31,47.1655353685946,-0.855535368594637,45.0950548479433,1.21494515205669
"151","AU",1991-04-01,"Australia",192.435,"Australia",46.78,47.2920569939494,-0.512056993949372,45.4506865219718,1.32931347802817
"152","AU",1991-07-01,"Australia",192.682,"Australia",47.96,47.3910815396291,0.568918460370917,45.8186245159833,2.14137548401674
"153","AU",1991-10-01,"Australia",195.514,"Australia",47.48,47.4647274079732,0.0152725920267827,46.1987188905655,1.28128110943454
"154","AU",1992-01-01,"Australia",196.544,"Australia",47.17,47.5154685753589,-0.3454685753589,46.5908250597504,0.579174940249644
"155","AU",1992-04-01,"Australia",199.02,"Australia",47.46,47.5457885635333,-0.085788563533292,46.9948016407638,0.465198359236169
"156","AU",1992-07-01,"Australia",202.803,"Australia",47.42,47.5579549763839,-0.137954976383917,47.4105086987724,0.00949130122759811
"157","AU",1992-10-01,"Australia",202.89,"Australia",47.64,47.5541817999461,0.0858182000538719,47.8378074619394,-0.197807461939369
"158","AU",1993-01-01,"Australia",202.35,"Australia",47.69,47.5365967983951,0.153403201604931,48.2765591821558,-0.586559182155774
"159","AU",1993-04-01,"Australia",206.775,"Australia",47.85,47.5073813722809,0.342618627719133,48.7266246167934,-0.876624616793357
"160","AU",1993-07-01,"Australia",212.354,"Australia",47.66,47.4688127991547,0.191187200845327,49.1878630568244,-1.52786305682439
"161","AU",1993-10-01,"Australia",218.597,"Australia",48.03,47.4233824932099,0.606617506790066,49.6601316016668,-1.63013160166675
"162","AU",1994-01-01,"Australia",224.918,"Australia",48.32,47.3737013606407,0.946298639359334,50.1432835310723,-1.82328353107233
"163","AU",1994-04-01,"Australia",234.232,"Australia",48.58,47.3227594435826,1.2572405564174,50.6371680494658,-2.05716804946577
"164","AU",1994-07-01,"Australia",241.323,"Australia",49.01,47.2741382208211,1.73586177917891,51.1416298030663,-2.1316298030663
"165","AU",1994-10-01,"Australia",248.451,"Australia",48.4,47.2322049464892,1.16779505351077,51.6565082951713,-3.25650829517132
"166","AU",1995-01-01,"Australia",254.574,"Australia",48.11,47.202411788332,0.907588211667949,52.1816377000059,-4.07163770000593
"167","AU",1995-04-01,"Australia",261.742,"Australia",47.1,47.1909407860032,-0.0909407860031664,52.7168440505176,-5.61684405051763
"168","AU",1995-07-01,"Australia",267.679,"Australia",46.61,47.2045412217884,-0.59454122178839,53.2619432005682,-6.65194320056823
"169","AU",1995-10-01,"Australia",276.853,"Australia",46.18,47.2499055399823,-1.06990553998229,53.8167369618996,-7.63673696189959
"170","AU",1996-01-01,"Australia",283.48,"Australia",45.95,47.3333545966158,-1.3833545966158,54.3810105164048,-8.43101051640483
"171","AU",1996-04-01,"Australia",293.888,"Australia",46.18,47.4605405567575,-1.28054055675745,54.9545299541336,-8.77452995413363
"172","AU",1996-07-01,"Australia",298.686,"Australia",46.2,47.6362509888528,-1.43625098885275,55.5370402876047,-9.33704028760474
"173","AU",1996-10-01,"Australia",306.836,"Australia",46.25,47.8644731234993,-1.6144731234993,56.1282645930127,-9.87826459301274
"174","AU",1997-01-01,"Australia",312.852,"Australia",46.59,48.1482965344268,-1.55829653442681,56.7279026039555,-10.1379026039555
"175","AU",1997-04-01,"Australia",323.431,"Australia",47.33,48.4898017496626,-1.15980174966256,57.3356293583641,-10.0056293583641
"176","AU",1997-07-01,"Australia",330.274,"Australia",48.41,48.8900953619,-0.48009536189997,57.951094549418,-9.54109454941801
"177","AU",1997-10-01,"Australia",343.74,"Australia",49.19,49.3495590877388,-0.159559087738849,58.5739228562185,-9.38392285621849
"178","AU",1998-01-01,"Australia",353.591,"Australia",50.26,49.8682745841778,0.391725415822187,59.2037151051339,-8.94371510513393
"179","AU",1998-04-01,"Australia",364.47,"Australia",51.05,50.4462237837857,0.603776216214271,59.8400486627251,-8.79004866272508
"180","AU",1998-07-01,"Australia",372.61,"Australia",50.97,51.0836334475162,-0.113633447516229,60.4824785362645,-9.5124785362645
"181","AU",1998-10-01,"Australia",385.486,"Australia",51.59,51.7811076964582,-0.191107696458168,61.1305377579041,-9.54053775790408
"182","AU",1999-01-01,"Australia",394.466,"Australia",52.51,52.5391796307957,-0.0291796307956815,61.7837355785979,-9.27373557859795
"183","AU",1999-04-01,"Australia",409.987,"Australia",53.47,53.3582629084026,0.111737091597362,62.441557397955,-8.97155739795502
"184","AU",1999-07-01,"Australia",420.348,"Australia",53.99,54.2387529498836,-0.248752949883581,63.1034654312475,-9.11346543124754
"185","AU",1999-10-01,"Australia",435.149,"Australia",55.44,55.1811150115254,0.258884988474549,63.7688994648526,-8.32889946485258
"186","AU",2000-01-01,"Australia",445.439,"Australia",55.98,56.1856588790213,-0.20565887902135,64.4372765014839,-8.45727650148394
"187","AU",2000-04-01,"Australia",465.066,"Australia",56.89,57.2528561411823,-0.362856141182277,65.1079927216079,-8.2179927216079
"188","AU",2000-07-01,"Australia",473.154,"Australia",54.71,58.3830498500198,-3.67304985001976,65.7804231624994,-11.0704231624994
"189","AU",2000-10-01,"Australia",485.572,"Australia",55.86,59.5763562724572,-3.71635627245722,66.4539223164502,-10.5939223164502
"190","AU",2001-01-01,"Australia",494.37,"Australia",56.47,60.8305960192617,-4.36059601926166,67.1278169996953,-10.6578169996953
"191","AU",2001-04-01,"Australia",510.629,"Australia",58.01,62.1412669785299,-4.13126697852992,67.801407543663,-9.79140754366302
"192","AU",2001-07-01,"Australia",525.414,"Australia",60.87,63.5011416658468,-2.63114166584679,68.4739676352401,-7.60396763524012
"193","AU",2001-10-01,"Australia",544.648,"Australia",62.57,64.9004105549354,-2.33041055493539,69.1447464827943,-6.57474648279432
"194","AU",2002-01-01,"Australia",566.193,"Australia",64.35,66.3276196559777,-1.97761965597775,69.8129742847721,-5.46297428477213
"195","AU",2002-04-01,"Australia",598.163,"Australia",67.73,67.769858472559,-0.0398584725590041,70.4778648027574,-2.74786480275735
"196","AU",2002-07-01,"Australia",624.888,"Australia",70.09,69.2129804959794,0.877019504020581,71.1386181408965,-1.04861814089648
"197","AU",2002-10-01,"Australia",643.884,"Australia",72.19,70.6428143059938,1.54718569400619,71.7944275336737,0.395572466326342
"198","AU",2003-01-01,"Australia",665.74,"Australia",73.18,72.0457366195471,1.13426338045292,72.4444835940289,0.735516405971083
"199","AU",2003-04-01,"Australia",698.41,"Australia",77.13,73.4090911446428,3.72090885535721,73.0879779238314,4.04202207616861
"200","AU",2003-07-01,"Australia",727.051,"Australia",81.15,74.7209305038974,6.42906949610264,73.7241039637411,7.42589603625888
"201","AU",2003-10-01,"Australia",760.669,"Australia",83.78,75.9716328879619,7.80836711203814,74.3520652594768,9.42793474052323
"202","AU",2004-01-01,"Australia",789.566,"Australia",82.71,77.1555946559223,5.55440534407774,74.9710839214916,7.73891607850838
"203","AU",2004-04-01,"Australia",820.726,"Australia",81.49,78.2720923963096,3.21790760369042,75.5804056300817,5.90959436991834
"204","AU",2004-07-01,"Australia",847.411,"Australia",81.19,79.3238742009949,1.86612579900508,76.179295412829,5.01070458717098
"205","AU",2004-10-01,"Australia",874.43,"Australia",81.96,80.3156993541019,1.64430064589813,76.7670330713055,5.19296692869445
"206","AU",2005-01-01,"Australia",897.725,"Australia",81.25,81.2534934683783,-0.00349346837829501,77.3429109338405,3.90708906615953
"207","AU",2005-04-01,"Australia",931.786,"Australia",81.32,82.1442098444756,-0.82420984447559,77.90623431118,3.41376568882001
"208","AU",2005-07-01,"Australia",955.499,"Australia",80.43,82.9947995996276,-2.56479959962758,78.4563182818019,1.97368171819812
"209","AU",2005-10-01,"Australia",986.286,"Australia",81.6,83.8116987199152,-2.2116987199152,78.9924864585889,2.60751354141109
"210","AU",2006-01-01,"Australia",1006.489,"Australia",81.8,84.5997401916697,-2.79974019166966,79.5140673886322,2.28593261136778
"211","AU",2006-04-01,"Australia",1052.146,"Australia",83.39,85.3623746895222,-1.97237468952218,80.020396137795,3.36960386220497
"212","AU",2006-07-01,"Australia",1082.126,"Australia",84.12,86.1013030504843,-1.98130305048429,80.5108134867935,3.60918651320652
"213","AU",2006-10-01,"Australia",1113.809,"Australia",85.73,86.8169933773865,-1.08699337738646,80.9846686403404,4.7453313596596
"214","AU",2007-01-01,"Australia",1136.77,"Australia",86.48,87.5086754586527,-1.0286754586527,81.4413198261117,5.03868017388831
"215","AU",2007-04-01,"Australia",1191.451,"Australia",89.21,88.1748997118461,1.03510028815391,81.8801371351159,7.32986286488408
"216","AU",2007-07-01,"Australia",1212.704,"Australia",91.77,88.813573632368,2.95642636763202,82.3005032550609,9.46949674493908
"217","AU",2007-10-01,"Australia",1247.367,"Australia",94.39,89.4232516533,4.96674834670003,82.701819198325,11.688180801675
"218","AU",2008-01-01,"Australia",1271.715,"Australia",93.55,90.0043359742034,3.54566402579664,83.0835096510116,10.4664903489884
"219","AU",2008-04-01,"Australia",1307.511,"Australia",91.41,90.5603330123562,0.849666987643843,83.4450285196741,7.96497148032593
"220","AU",2008-07-01,"Australia",1321.7,"Australia",88.31,91.0969652250524,-2.78696522505243,83.7858558771029,4.52414412289714
"221","AU",2008-10-01,"Australia",1332.483,"Australia",87.39,91.6204861114536,-4.23048611145359,84.1054917085099,3.28450829149007
"222","AU",2009-01-01,"Australia",1345.691,"Australia",87.1,92.1354073174553,-5.03540731745535,84.4034473094755,2.69655269052454
"223","AU",2009-04-01,"Australia",1374.401,"Australia",90.33,92.6435964351338,-2.31359643513376,84.6792421868391,5.65075781316094
