"ID","borrowers_country","date","Credit","Credit_log","Credit_HPtrend","Credit_HPcycle"
"1","GB","United Kingdom",1966-10-01,32.5,348.124008933569,347.565622311478,0.558386622090852
"2","GB","United Kingdom",1967-01-01,32,346.573590279973,347.314187980065,-0.740597700092719
"3","GB","United Kingdom",1967-04-01,31.5,344.998754583159,347.063102640291,-2.06434805713255
"4","GB","United Kingdom",1967-07-01,33,349.650756146648,346.812252410232,2.83850373641584
"5","GB","United Kingdom",1967-10-01,32.7,348.737507790321,346.560233190429,2.17727459989216
"6","GB","United Kingdom",1968-01-01,32.1,346.885603013597,346.307414946257,0.578188067340445
"7","GB","United Kingdom",1968-04-01,33.5,351.154543883102,346.055528439717,5.09901544338547
"8","GB","United Kingdom",1968-07-01,32.6,348.431228837266,345.806665800352,2.62456303691462
"9","GB","United Kingdom",1968-10-01,31.6,345.315712059287,345.566106042356,-0.250393983069835
"10","GB","United Kingdom",1969-01-01,31,343.398720448515,345.340768531824,-1.94204808330965
"11","GB","United Kingdom",1969-04-01,32.1,346.885603013597,345.137416138609,1.74818687498846
"12","GB","United Kingdom",1969-07-01,31.5,344.998754583159,344.961597952511,0.0371566306478832
"13","GB","United Kingdom",1969-10-01,30.9,343.07561839037,344.81995568013,-1.74433728975956
"14","GB","United Kingdom",1970-01-01,30.2,340.784192438082,344.719154250957,-3.93496181287474
"15","GB","United Kingdom",1970-04-01,30.9,343.07561839037,344.66476838368,-1.58914999331015
"16","GB","United Kingdom",1970-07-01,30,340.119738166216,344.659913445852,-4.54017527963636
"17","GB","United Kingdom",1970-10-01,30.5,341.772668361337,344.70671158628,-2.93404322494346
"18","GB","United Kingdom",1971-01-01,29.6,338.777436133001,344.804447344222,-6.02701121122094
"19","GB","United Kingdom",1971-04-01,28.8,336.03753871419,344.950571481921,-8.91303276773109
"20","GB","United Kingdom",1971-07-01,29.3,337.758751602302,345.138767879611,-7.38001627730919
"21","GB","United Kingdom",1971-10-01,29.8,339.450839351136,345.357149772049,-5.90631042091274
"22","GB","United Kingdom",1972-01-01,31.6,345.315712059287,345.589217883815,-0.273505824528231
"23","GB","United Kingdom",1972-04-01,32,346.573590279973,345.814781495479,0.758808784493581
"24","GB","United Kingdom",1972-07-01,33.7,351.749783735832,346.01347894647,5.73630478936167
"25","GB","United Kingdom",1972-10-01,33.9,352.34150143864,346.165422831706,6.17607860693403
"26","GB","United Kingdom",1973-01-01,33.5,351.154543883102,346.254310936601,4.90023294650128
"27","GB","United Kingdom",1973-04-01,34.6,354.385368206368,346.267701095695,8.11766711067334
"28","GB","United Kingdom",1973-07-01,34.4,353.805656437935,346.196213789121,7.60944264881422
"29","GB","United Kingdom",1973-10-01,33.3,350.55573969864,346.035543038958,4.52019665968197
"30","GB","United Kingdom",1974-01-01,33.9,352.34150143864,345.786138768938,6.55536266970276
"31","GB","United Kingdom",1974-04-01,33.8,352.046080248897,345.451276025706,6.59480422319159
"32","GB","United Kingdom",1974-07-01,33.4,350.855589998265,345.038326957576,5.81726304068972
"33","GB","United Kingdom",1974-10-01,32,346.573590279973,344.558785465501,2.01480481447166
"34","GB","United Kingdom",1975-01-01,31,343.398720448515,344.027781239835,-0.629060791320629
"35","GB","United Kingdom",1975-04-01,30.9,343.07561839037,343.461703223941,-0.386084833571197
"36","GB","United Kingdom",1975-07-01,29.5,338.439026334577,342.876547198187,-4.43752086360939
"37","GB","United Kingdom",1975-10-01,30.2,340.784192438082,342.288067639919,-1.5038752018371
"38","GB","United Kingdom",1976-01-01,30.1,340.452517175483,341.709245575946,-1.25672840046351
"39","GB","United Kingdom",1976-04-01,29.6,338.777436133001,341.152122111074,-2.37468597807272
"40","GB","United Kingdom",1976-07-01,29.6,338.777436133001,340.627952894858,-1.850516761857
"41","GB","United Kingdom",1976-10-01,29.6,338.777436133001,340.146509398119,-1.36907326511757
"42","GB","United Kingdom",1977-01-01,29.2,337.416870927424,339.716406518699,-2.29953559127585
"43","GB","United Kingdom",1977-04-01,29.2,337.416870927424,339.345403483652,-1.92853255622889
"44","GB","United Kingdom",1977-07-01,29.2,337.416870927424,339.039822310286,-1.62295138286279
"45","GB","United Kingdom",1977-10-01,29.2,337.416870927424,338.804779683062,-1.38790875563828
