"ID","date","borrowers_country","HHCredit","HHCredit_GDP_trend_1600","HHCredit_GDP_cycle_1600","HHCredit_GDP_trend_400k","HHCredit_GDP_cycle_400k","reference_area","HPIndex","HPIndex_GDP_trend_1600","HPIndex_GDP_cycle_1600","HPIndex_GDP_trend_400k","HPIndex_GDP_cycle_400k"
"1229","DE",2003-01-01,"Germany",69.6,70.1027539795121,-0.502753979512107,62.0384106426842,7.56158935731575,"Germany",111.55,111.257025380297,0.292974619703102,114.552450654567,-3.002450654567
"1230","DE",2003-04-01,"Germany",69.8,69.9522426441641,-0.152242644164062,62.0563027227719,7.74369727722813,"Germany",111.24,110.612399626753,0.627600373247418,114.20007916885,-2.9600791688505
"1231","DE",2003-07-01,"Germany",70.1,69.7728154592884,0.327184540711599,62.0709248095086,8.02907519049135,"Germany",110.42,109.9648124228,0.455187577200206,113.846390547777,-3.4263905477774
"1232","DE",2003-10-01,"Germany",70.2,69.5645003120458,0.63549968795418,62.082585036887,8.11741496311302,"Germany",109.71,109.317066139505,0.392933860494864,113.491483640032,-3.78148364003219
"1233","DE",2004-01-01,"Germany",69.3,69.3275295799351,-0.0275295799351483,62.0916116115868,7.20838838841323,"Germany",108.44,108.672247640171,-0.232247640170939,113.135448728323,-4.69544872832286
"1234","DE",2004-04-01,"Germany",69,69.06253282776,-0.062532827760009,62.0983530338243,6.90164696617573,"Germany",107.78,108.033689371762,-0.253689371762377,112.778366641648,-4.99836664164849
"1235","DE",2004-07-01,"Germany",69.2,68.7701224143367,0.429877585663348,62.1031758247886,7.09682417521142,"Germany",107.21,107.40457862647,-0.19457862646955,112.420306470386,-5.21030647038563
"1236","DE",2004-10-01,"Germany",69.1,68.450871615464,0.649128384536013,62.106463759785,6.99353624021497,"Germany",106.54,106.787944140625,-0.247944140625123,112.061324808995,-5.5213248089951
"1237","DE",2005-01-01,"Germany",68.3,68.1056223804319,0.194377619568115,62.1086183561798,6.1913816438202,"Germany",106.08,106.18669303892,-0.106693038920298,111.701465226171,-5.62146522617135
"1238","DE",2005-04-01,"Germany",68.5,67.7356223637706,0.764377636229398,62.1100586151737,6.3899413848263,"Germany",105.15,105.603577480958,-0.453577480958316,111.340757487296,-6.19075748729642
"1239","DE",2005-07-01,"Germany",68.4,67.3422407060227,1.05775929397736,62.1112190164329,6.28878098356709,"Germany",104.3,105.041282943193,-0.74128294319317,110.97921730409,-6.6792173040898
"1240","DE",2005-10-01,"Germany",68.1,66.9273242837531,1.17267571624686,62.1125500144716,5.98744998552836,"Germany",104.08,104.502211416153,-0.422211416153189,110.616844911377,-6.53684491137689
"1241","DE",2006-01-01,"Germany",67.6,66.4933810730859,1.10661892691405,62.1145177857568,5.48548221424323,"Germany",102.59,103.988301588527,-1.39830158852722,110.25362384594,-7.66362384593999
"1242","DE",2006-04-01,"Germany",66.9,66.0436519724675,0.856348027532476,62.1176034753795,4.78239652462048,"Germany",103.61,103.501228266869,0.108771733130894,109.889521302449,-6.27952130244904
"1243","DE",2006-07-01,"Germany",66.4,65.5820695171738,0.817930482826227,62.1223019421368,4.27769805786318,"Germany",104.14,103.04179231924,1.09820768076032,109.524485316515,-5.38448531651453
"1244","DE",2006-10-01,"Germany",65.3,65.1131014599977,0.186898540002275,62.1291200008172,3.17087999918281,"Germany",103.08,102.610862596033,0.469137403966897,109.158448224944,-6.07844822494351
"1245","DE",2007-01-01,"Germany",64,64.6417267602842,-0.6417267602842,62.1385751604536,1.8614248395464,"Germany",101.62,102.209994327444,-0.589994327444003,108.79132890333,-7.17132890332984
"1246","DE",2007-04-01,"Germany",63.1,64.1730411889655,-1.07304118896548,62.1511928572811,0.948807142718906,"Germany",100.72,101.841035954544,-1.1210359545445,108.423031031147,-7.70303103114679
"1247","DE",2007-07-01,"Germany",62.2,63.7117394377488,-1.51173943774875,62.167503181094,0.0324968189059618,"Germany",100.82,101.505467171952,-0.685467171951998,108.053440359546,-7.2334403595456
"1248","DE",2007-10-01,"Germany",61.4,63.261845547598,-1.861845547598,62.1880385937062,-0.788038593706183,"Germany",100.14,101.204067026812,-1.06406702681234,107.682423382099,-7.5424233820994
"1249","DE",2008-01-01,"Germany",60.4,62.8264387223287,-2.4264387223287,62.2133316381737,-1.81333163817368,"Germany",101.59,100.937186149289,0.652813850711127,107.30982850878,-5.71982850878028
"1250","DE",2008-04-01,"Germany",60.1,62.4074345122891,-2.30743451228905,62.2439128874541,-2.14391288745411,"Germany",101.73,100.704510127653,1.02548987234682,106.935485293503,-5.20548529350275
"1251","DE",2008-07-01,"Germany",59.9,62.0052319436258,-2.10523194362576,62.2803083811797,-2.38030838117971,"Germany",100.63,100.506132558834,0.123867441166297,106.55920899061,-5.92920899060954
"1252","DE",2008-10-01,"Germany",59.8,61.6187878959154,-1.8187878959154,62.3230387991956,-2.52303879919556,"Germany",101.92,100.342787970929,1.57721202907106,106.18080184073,-4.26080184072978
"1253","DE",2009-01-01,"Germany",60.3,61.2457434787697,-0.945743478769735,62.3726188705786,-2.07261887057858,"Germany",101.69,100.215288309188,1.47471169081183,105.800051261472,-4.11005126147185
"1254","DE",2009-04-01,"Germany",61.3,60.8826030593656,0.417396940634376,62.4295570168122,-1.12955701681225,"Germany",100.19,100.125431276379,0.0645687236211785,105.416734018437,-5.22673401843684
"1255","DE",2009-07-01,"Germany",62,60.5252799152057,1.47472008479433,62.4943564778266,-0.494356477826614,"Germany",99.97,100.075936270075,-0.105936270075063,105.030616602099,-5.06061660209937
"1256","DE",2009-10-01,"Germany",62.1,60.1699481968804,1.93005180311959,62.5675176696618,-0.467517669661824,"Germany",100.27,100.069563043303,0.200436956696578,104.641452436099,-4.37145243609923
"1257","DE",2010-01-01,"Germany",61.3,59.8137037550333,1.48629624496667,62.6495397724675,-1.34953977246749,"Germany",99.14,100.109005138921,-0.969005138921432,104.248982292534,-5.10898229253414
"1258","DE",2010-04-01,"Germany",60.9,59.4548487226849,1.44515127731513,62.7409207976008,-1.84092079760084,"Germany",99.84,100.197081372885,-0.357081372884835,103.852936014872,-4.01293601487163
"1259","DE",2010-07-01,"Germany",60.3,59.0926141680086,1.2073858319914,62.842155382565,-2.54215538256497,"Germany",100.5,100.336004932937,0.1639950670628,103.453030674122,-2.95303067412156
"1260","DE",2010-10-01,"Germany",59.5,58.7271343787264,0.772865621273588,62.953733562564,-3.45373356256395,"Germany",100.51,100.527765830964,-0.0177658309643931,103.048973308954,-2.53897330895411
"1261","DE",2011-01-01,"Germany",58.5,58.3592982587052,0.140701741294826,63.0761390174127,-4.57613901741274,"Germany",100.18,100.774456575769,-0.594456575768902,102.640463575465,-2.46046357546513
"1262","DE",2011-04-01,"Germany",57.9,57.9904777528251,-0.0904777528250733,63.2098467925915,-5.30984679259147,"Germany",99.94,101.078158572509,-1.13815857250907,102.227194782313,-2.28719478231332
"1263","DE",2011-07-01,"Germany",57.6,57.6221327445546,-0.0221327445545683,63.3553204932365,-5.75532049323646,"Germany",100.73,101.440581690983,-0.710581690983318,101.808854087003,-1.0788540870027
"1264","DE",2011-10-01,"Germany",57.2,57.2556665687666,-0.0556665687666182,63.5130104498578,-6.3130104498578,"Germany",100.48,101.862724451882,-1.38272445188227,101.385122929048,-0.905122929047849
"1265","DE",2012-01-01,"Germany",56.8,56.8924687273689,-0.0924687273688676,63.6833526046717,-6.88335260467174,"Germany",100.62,102.34514126234,-1.7251412623397,100.955680050829,-0.335680050829112
"1266","DE",2012-04-01,"Germany",56.7,56.5338939306634,0.166106069336578,63.8667671173663,-7.16676711736628,"Germany",101.53,102.887522326707,-1.35752232670684,100.520201931914,1.00979806808566
"1267","DE",2012-07-01,"Germany",56.7,56.1812390959978,0.518760904002171,64.0636569392528,-7.36365693925281,"Germany",101.35,103.488479636046,-2.13847963604607,100.078364212681,1.27163578731889
"1268","DE",2012-10-01,"Germany",56.6,55.8359049570129,0.764095042987051,64.2744071047213,-7.67440710472133,"Germany",101.77,104.145776729966,-2.37577672996562,99.6298450579959,2.14015494200414
"1269","DE",2013-01-01,"Germany",56.2,55.4996164729147,0.700383527085336,64.4993842390196,-8.29938423901957,"Germany",102.25,104.855840598301,-2.60584059830119,99.1743258118187,3.07567418818128
"1270","DE",2013-04-01,"Germany",56,55.1745761623107,0.825423837689286,64.7389357813765,-8.7389357813765,"Germany",103.01,105.613613370432,-2.60361337043202,98.7114931684873,4.29850683151267
"1271","DE",2013-07-01,"Germany",55.9,54.8634242835133,1.03657571648673,64.9933884225597,-9.09338842255969,"Germany",103.33,106.412408525364,-3.08240852536353,98.2410415115361,5.08895848846392
"1272","DE",2013-10-01,"Germany",55.6,54.569316984733,1.03068301526697,65.2630470059991,-9.66304700599913,"Germany",102.79,107.243912283745,-4.45391228374473,97.7626759707613,5.02732402923867
"1273","DE",2014-01-01,"Germany",54.9,54.2960582740035,0.603941725996449,65.5481936416519,-10.6481936416519,"Germany",103.33,108.097884360896,-4.76788436089618,97.2761143983591,6.05388560164094
"1274","DE",2014-04-01,"Germany",54.6,54.0480963362428,0.551903663757159,65.8490862818643,-11.2490862818643,"Germany",105.19,108.961300776961,-3.77130077696114,96.7810872148289,8.40891278517108
"1275","DE",2014-07-01,"Germany",54.5,53.8302568199477,0.669743180052251,66.1659562584831,-11.6659562584831,"Germany",105.33,109.818157624357,-4.48815762435727,96.2773399753869,9.0526600246131
"1276","DE",2014-10-01,"Germany",54.1,53.6477103134049,0.452289686595066,66.4990067806626,-12.3990067806626,"Germany",105.61,110.650093932517,-5.0400939325167,95.7646392575349,9.84536074246506
"1277","DE",2015-01-01,"Germany",53.8,53.5060459943886,0.293954005611432,66.8484118926424,-13.0484118926424,"Germany",107.79,111.435943632356,-3.64594363235634,95.2427742704217,12.5472257295783
"1278","DE",2015-04-01,"Germany",53.7,53.411135721727,0.288864278272968,67.2143146411582,-13.5143146411582,"Germany",108.73,112.151390596085,-3.42139059608515,94.711558836598,14.018441163402
"1279","DE",2015-07-01,"Germany",53.7,53.3690350755021,0.330964924497934,67.5968254519187,-13.8968254519187,"Germany",109.07,112.769839981142,-3.69983998114205,94.1708381466767,14.8991618533233
"1280","DE",2015-10-01,"Germany",53.6,53.3859801759695,0.214019824030508,67.9960209648339,-14.3960209648339,"Germany",111.31,113.262558575843,-1.95255857584313,93.6204924373811,17.6895075626189
"1281","DE",2016-01-01,"Germany",53.3,53.468413996463,-0.168413996463016,68.4119430777627,-15.1119430777627,"Germany",114.12,113.598500768517,0.521499231483432,93.0604391933305,21.0595608066695
"1282","DE",2016-04-01,"Germany",53.4,53.6229132727059,-0.222913272705938,68.8445976985051,-15.4445976985051,"Germany",116.2,113.745400598381,2.45459940161945,92.4906401229175,23.7093598770825
"1283","DE",2016-07-01,"Germany",53.5,53.8559494816741,-0.35594948167406,69.2939529550108,-15.7939529550108,"Germany",117.67,113.671318041673,3.99868195832687,91.9111095834359,25.7588904165641
"1284","DE",2016-10-01,"Germany",53.4,54.1738547795479,-0.773854779547925,69.7599383637206,-16.3599383637206,"Germany",119.41,113.345847199258,6.06415280074248,91.3219212055772,28.0880787944228
"1285","DE",2017-01-01,"Germany",53.3,54.5827388540818,-1.28273885408176,70.2424439562069,-16.9424439562069,"Germany",119.84,112.741081348222,7.09891865177798,90.7232130172656,29.1167869827344
"1286","DE",2017-04-01,"Germany",53.4,55.0882277337926,-1.68822773379264,70.7413188641836,-17.3413188641836,"Germany",121.24,111.832903861155,9.40709613884518,90.1151932666153,31.1248067333847
"1287","DE",2017-07-01,"Germany",53.4,55.6951457354138,-2.29514573541383,71.2563698632714,-17.8563698632714,"Germany",122.41,110.601634934802,11.8083650651984,89.4981429937104,32.9118570062896
"1288","DE",2017-10-01,"Germany",53.2,56.407262033345,-3.207262033345,71.7873603757762,-18.5873603757762,"Germany",125.11,109.033474200994,16.076525799006,88.8724210506524,36.2375789493476
"1289","DE",2018-01-01,"Germany",53,57.2269113359011,-4.22691133590105,72.3340091830911,-19.3340091830911,"Germany",126.2,107.122001519731,19.0779984802695,88.238468569183,37.961531430817
"1290","DE",2018-04-01,"Germany",53,58.1544238126262,-5.15442381262621,72.8959885982036,-19.8959885982036,"Germany",127.09,104.870844579634,22.2191554203657,87.5968172749932,39.4931827250068
"1291","DE",2018-07-01,"Germany",53.4,59.1874878134799,-5.78748781347988,73.4729225990848,-20.0729225990848,"Germany",128.62,102.295554818377,26.3244451816227,86.9480937976035,41.6719062023965
"1292","DE",2018-10-01,"Germany",53.5,60.3205701735383,-6.82057017353834,74.0643854237207,-20.5643854237207,"Germany",130.35,99.42557064577,30.92442935423,86.2930234994908,44.0569765005092
"1293","DE",2019-01-01,"Germany",53.6,61.5445205479945,-7.94452054799453,74.6699011278022,-21.0699011278022,"Germany",130.97,96.3067832498616,34.6632167501384,85.6324359228959,45.3375640771041
"1294","DE",2019-04-01,"Germany",54,62.8459257356828,-8.8459257356828,75.2889423560542,-21.2889423560542,"Germany",131.51,93.0044115870474,38.5055884129526,84.9672707525026,46.5427292474974
"1295","DK",1994-10-01,"Denmark",69.1,64.2064072100952,4.89359278990482,75.9209290784514,-6.82092907845141,"Denmark",51.49,52.9025545535559,-1.4125545535559,65.1732018025203,-13.6832018025203
"1296","DK",1995-01-01,"Denmark",69.9,65.6020577411389,4.29794225886116,76.5652280425995,-6.66522804259952,"Denmark",52.42,53.6782773622478,-1.25827736224784,65.6648399348825,-13.2448399348825
"1297","DK",1995-04-01,"Denmark",71.3,67.0120285942147,4.2879714057853,77.221188943795,-5.92118894379503,"Denmark",53.85,54.5113051279508,-0.661305127950776,66.1689227355512,-12.3189227355512
"1298","DK",1995-07-01,"Denmark",71.9,68.4181572486353,3.48184275136467,77.8881448142604,-5.98814481426041,"Denmark",55.22,55.3940085972847,-0.17400859728469,66.6849480894589,-11.4649480894589
"1299","DK",1995-10-01,"Denmark",74.1,69.8049611658421,4.29503883415792,78.5654138832471,-4.46541388324714,"Denmark",56.51,56.3183452011646,0.191654798835401,67.2123830842268,-10.7023830842268
"1300","DK",1996-01-01,"Denmark",76,71.1591339589958,4.84086604100422,79.2522994096409,-3.25229940964094,"Denmark",57.1,57.2761636151322,-0.176163615132211,67.7506661451081,-10.6506661451081
"1301","DK",1996-04-01,"Denmark",76.4,72.4700536405286,3.92994635947139,79.9480934887967,-3.54809348879665,"Denmark",57.96,58.2594322989785,-0.299432298978502,68.2992089413977,-10.3392089413977
"1302","DK",1996-07-01,"Denmark",77,73.7301237641485,3.26987623585147,80.6520800853167,-3.65208008531667,"Denmark",59.54,59.260009610235,0.279990389764983,68.8573965157282,-9.31739651572824
"1303","DK",1996-10-01,"Denmark",77.3,74.934204100038,2.365795899962,81.3635342935736,-4.0635342935736,"Denmark",61.59,60.2695667612464,1.32043323875364,69.4245880627065,-7.83458806270649
"1304","DK",1997-01-01,"Denmark",77.8,76.079198091027,1.72080190897304,82.0817220777362,-4.28172207773622,"Denmark",63,61.2799499583509,1.7200500416491,70.000119483451,-7.00011948345097
"1305","DK",1997-04-01,"Denmark",78.7,77.1634878023827,1.53651219761734,82.8058992431394,-4.1058992431394,"Denmark",64.1,62.2838306786611,1.81616932133888,70.5833070926022,-6.48330709260223
"1306","DK",1997-07-01,"Denmark",79.8,78.1865308005657,1.61346919943426,83.5353108908154,-3.73531089081537,"Denmark",65.14,63.2749554305655,1.86504456943445,71.1734497045133,-6.03344970451329
"1307","DK",1997-10-01,"Denmark",80.3,79.1487449721601,1.15125502783987,84.2691918570466,-3.9691918570466,"Denmark",65.59,64.2482058282786,1.34179417172145,71.7698299252628,-6.17982992526279
"1308","DK",1998-01-01,"Denmark",81.6,80.0515566219996,1.5484433780004,85.0067676398356,-3.40676763983562,"Denmark",66.72,65.1996291388704,1.52037086112961,72.3717152773081,-5.65171527730814
"1309","DK",1998-04-01,"Denmark",83.5,80.8971115893101,2.60288841068989,85.7472538142073,-2.24725381420734,"Denmark",68.92,66.1261112507687,2.79388874923134,72.978357833529,-4.05835783352897
"1310","DK",1998-07-01,"Denmark",84.7,81.6885234904291,3.01147650957093,86.4898574382678,-1.78985743826779,"Denmark",69.79,67.0254882841892,2.76451171581081,73.5889955375177,-3.7989955375177
"1311","DK",1998-10-01,"Denmark",84.4,82.4305327469505,1.96946725304954,87.2337799519885,-2.83377995198846,"Denmark",70.53,67.897342539816,2.63265746018399,74.2028561869734,-3.67285618697336
"1312","DK",1999-01-01,"Denmark",86,83.1297619532867,2.87023804671328,87.978218320697,-1.97821832069698,"Denmark",71.27,68.7429841381556,2.52701586184442,74.8191580821054,-3.54915808210544
"1313","DK",1999-04-01,"Denmark",85.9,83.7940646208835,2.10593537911653,88.7223624252709,-2.82236242527085,"Denmark",71.58,69.565368610627,2.01463138937304,75.4371103409829,-3.85711034098286
"1314","DK",1999-07-01,"Denmark",84.1,84.4330881599656,-0.333088159965584,89.4653972010421,-5.36539720104209,"Denmark",72.53,70.3690308735629,2.16096912643714,76.0559132087795,-3.52591320877953
"1315","DK",1999-10-01,"Denmark",84.9,85.0577961903698,-0.157796190369808,90.2065005274371,-5.30650052743709,"Denmark",72.08,71.1597649879144,0.920235012085627,76.6747572878931,-4.5947572878931
"1316","DK",2000-01-01,"Denmark",86.3,85.678944151833,0.621055848167032,90.9448368703874,-4.64483687038739,"Denmark",72.66,71.9447156203366,0.715284379663402,77.2928243659383,-4.63282436593826
"1317","DK",2000-04-01,"Denmark",84.4,86.3071888614728,-1.90718886147283,91.6795574295754,-7.27955742957538,"Denmark",73.8,72.7316025843672,1.06839741563283,77.9092847436371,-4.10928474363706
"1318","DK",2000-07-01,"Denmark",85,86.9535752963124,-1.95357529631237,92.4098017925919,-7.40980179259194,"Denmark",75.43,73.528592746281,1.90140725371896,78.5232971396502,-3.09329713965023
"1319","DK",2000-10-01,"Denmark",85.6,87.6279564403361,-2.02795644033607,93.1346913481308,-7.53469134813083,"Denmark",75.55,74.3445207207379,1.20547927926208,79.1340099994265,-3.58400999942651
"1320","DK",2001-01-01,"Denmark",85.8,88.3389642929682,-2.53896429296823,93.8533289603842,-8.05332896038416,"Denmark",76.61,75.1894095019311,1.42059049806888,79.7405640351725,-3.13056403517254
"1321","DK",2001-04-01,"Denmark",86.1,89.093963380858,-2.99396338085798,94.564798656814,-8.46479865681398,"Denmark",76.65,76.0740355086034,0.575964491396633,80.3420909990679,-3.69209099906793
"1322","DK",2001-07-01,"Denmark",87.3,89.8987313779712,-2.59873137797122,95.2681643315621,-7.96816433156211,"Denmark",77.58,77.0100630285589,0.569936971441095,80.9377148168852,-3.35771481688521
"1323","DK",2001-10-01,"Denmark",89.8,90.757174731161,-0.957174731161032,95.9624687167729,-6.16246871677286,"Denmark",76.71,78.009516327409,-1.29951632740901,81.5265501841661,-4.81655018416613
"1324","DK",2002-01-01,"Denmark",89.2,91.6715756801691,-2.47157568016911,96.6467346241794,-7.44673462417938,"Denmark",77.13,79.084775881372,-1.954775881372,82.1077034021668,-4.97770340216682
"1325","DK",2002-04-01,"Denmark",90.6,92.6436182305302,-2.04361823053016,97.3199694593394,-6.71996945933937,"Denmark",77.82,80.2474099689616,-2.42740996896164,82.6802687307705,-4.86026873077056
"1326","DK",2002-07-01,"Denmark",93.7,93.6734416529788,0.0265583470211936,97.9811620109814,-4.28116201098145,"Denmark",78.32,81.5077651337658,-3.18776513376584,83.2433279856009,-4.92332798560091
"1327","DK",2002-10-01,"Denmark",94.5,94.7599079568555,-0.259907956855542,98.6292842679085,-4.12928426790846,"Denmark",77.84,82.874670788142,-5.03467078814195,83.7959508316064,-5.95595083160636
"1328","DK",2003-01-01,"Denmark",95.4,95.9018957504679,-0.501895750467881,99.2632975160102,-3.86329751601022,"Denmark",76.85,84.3549639912385,-7.50496399123853,84.337194625419,-7.48719462541902
"1329","DK",2003-04-01,"Denmark",96.8,97.0981211996503,-0.298121199650296,99.8821527179731,-3.08215271797307,"Denmark",78.01,85.9523351329618,-7.94233513296179,84.8661018337909,-6.85610183379093
"1330","DK",2003-07-01,"Denmark",97.8,98.3469867853931,-0.546986785393088,100.484791178249,-2.68479117824933,"Denmark",79.75,87.6657840007233,-7.91578400072335,85.3816962054811,-5.63169620548115
"1331","DK",2003-10-01,"Denmark",98.1,99.6467086629368,-1.54670866293685,101.070146495888,-2.97014649588839,"Denmark",79.81,89.4893464224764,-9.67934642247641,85.8829843490134,-6.07298434901344
"1332","DK",2004-01-01,"Denmark",100.5,100.995161120781,-0.495161120781319,101.637145557978,-1.13714555797783,"Denmark",82.02,91.4121108611743,-9.39211086117432,86.3689587936513,-4.34895879365126
"1333","DK",2004-04-01,"Denmark",101.1,102.389251754512,-1.28925175451187,102.184707826224,-1.08470782622383,"Denmark",85.01,93.4171161882558,-8.40711618825578,86.8385968862109,-1.82859688621085
"1334","DK",2004-07-01,"Denmark",102.1,103.825578684013,-1.72557868401337,102.71174991948,-0.611749919479649,"Denmark",88.06,95.4815312058719,-7.42153120587186,87.2908651011033,0.769134898896681
"1335","DK",2004-10-01,"Denmark",103.4,105.299934246824,-1.89993424682419,103.217185744834,0.182814255166036,"Denmark",89.79,97.5772702685554,-7.78727026855542,87.7247253412504,2.06527465874962
"1336","DK",2005-01-01,"Denmark",106.2,106.807032293805,-0.607032293805105,103.699927679988,2.50007232001221,"Denmark",93.55,99.671609273836,-6.12160927383599,88.139141432412,5.41085856758799
"1337","DK",2005-04-01,"Denmark",108.7,108.340399216913,0.359600783087359,104.158888559691,4.54111144030934,"Denmark",97.3,101.726957075325,-4.42695707532515,88.5330823635329,8.76691763646714
"1338","DK",2005-07-01,"Denmark",111,109.89318201292,1.10681798708032,104.59298746886,6.40701253113996,"Denmark",104.56,103.701896520838,0.858103479161755,88.9055306507048,15.6544693492952
"1339","DK",2005-10-01,"Denmark",111.8,111.458752429089,0.341247570911364,105.001154845207,6.7988451547929,"Denmark",111.09,105.552243610019,5.53775638998117,89.2554907273193,21.8345092726807
"1340","DK",2006-01-01,"Denmark",112,113.031173973924,-1.0311739739238,105.382337143959,6.61766285604132,"Denmark",118.59,107.234350657184,11.3556493428157,89.5820061629356,29.0079938370644
"1341","DK",2006-04-01,"Denmark",112.8,114.604723435661,-1.80472343566129,105.735497817464,7.06450218253552,"Denmark",124.28,108.708031074397,15.5719689256034,89.8841751133817,34.3958248866183
"1342","DK",2006-07-01,"Denmark",115.7,116.173033118803,-0.473033118803471,106.059616862234,9.64038313776561,"Denmark",126.7,109.940195554556,16.7598044454436,90.1611682544791,36.5388317455209
"1343","DK",2006-10-01,"Denmark",118,117.728607375705,0.271392624294521,106.353691936022,11.6463080639784,"Denmark",125.29,110.907487271143,14.382512728857,90.4122422516056,34.8777577483944
"1344","DK",2007-01-01,"Denmark",118.6,119.263654913023,-0.663654913023166,106.616744797545,11.9832552024551,"Denmark",125.09,111.597024275414,13.4929757245858,90.6367451172203,34.4532548827797
"1345","DK",2007-04-01,"Denmark",119.3,120.770554057803,-1.47055405780253,106.84782632128,12.4521736787203,"Denmark",125.64,112.004913689084,13.6350863109165,90.8341120581755,34.8058879418245
"1346","DK",2007-07-01,"Denmark",122.1,122.241268352769,-0.141268352769018,107.04601733986,15.0539826601403,"Denmark",126.36,112.135695743692,14.2243042563079,91.0038644144625,35.3561355855375
"1347","DK",2007-10-01,"Denmark",124.2,123.666842244362,0.533157755638115,107.210429816346,16.9895701836537,"Denmark",122.63,112.002432599725,10.6275674002751,91.1456105407868,31.4843894592132
"1348","DK",2008-01-01,"Denmark",125.4,125.0382318863,0.361768113700094,107.340213348763,18.0597866512366,"Denmark",119.31,111.627076607827,7.68292339217251,91.2590471822056,28.0509528177944
"1349","DK",2008-04-01,"Denmark",124.9,126.346726655899,-1.44672665589923,107.434560009037,17.4654399909629,"Denmark",118.18,111.038222348271,7.14177765172886,91.3439497947439,26.8360502052561
"1350","DK",2008-07-01,"Denmark",126,127.583842035547,-1.58384203554691,107.492707018588,18.5072929814123,"Denmark",114.8,110.269266228447,4.53073377155324,91.4001639618027,23.3998360381973
"1351","DK",2008-10-01,"Denmark",128.6,128.74018930347,-0.14018930347018,107.51393526242,21.0860647375799,"Denmark",105.93,109.358068266778,-3.42806826677756,91.4276023569125,14.5023976430875
"1352","DK",2009-01-01,"Denmark",131,129.805389836624,1.19461016337601,107.497571893777,23.5024281062229,"Denmark",98.96,108.345320190294,-9.38532019029384,91.4262361532004,7.53376384679954
"1353","DK",2009-04-01,"Denmark",134,130.768977393649,3.2310226063513,107.442996781056,26.5570032189438,"Denmark",99.4,107.269571183359,-7.86957118335944,91.3960727797777,8.00392722022231
"1354","DK",2009-07-01,"Denmark",137.6,131.621232364537,5.97876763546336,107.349648548731,30.2503514512692,"Denmark",100.15,106.163504605219,-6.01350460521915,91.3371385001733,8.81286149982674
"1355","DK",2009-10-01,"Denmark",139.4,132.354454528409,7.04554547159083,107.217032213782,32.1829677862179,"Denmark",99.56,105.054885333128,-5.49488533312817,91.2494795877059,8.31052041229407
"1356","DK",2010-01-01,"Denmark",139.1,132.96468039416,6.13531960584012,107.044728419073,32.0552715809275,"Denmark",99.15,103.967719803963,-4.81771980396341,91.1331643478932,8.01683565210681
"1357","DK",2010-04-01,"Denmark",138,133.452349936602,4.5476500633979,106.832398264887,31.1676017351131,"Denmark",100.36,102.922580151269,-2.56258015126862,90.9882818625189,9.37171813748111
"1358","DK",2010-07-01,"Denmark",137.1,133.821737705303,3.2782622946971,106.57978298967,30.5202170103297,"Denmark",100.92,101.93702743371,-1.01702743371008,90.8149412554819,10.1050587445181
"1359","DK",2010-10-01,"Denmark",135.3,134.079960531119,1.22003946888142,106.286701750875,29.0132982491254,"Denmark",99.57,101.027021097359,-1.4570210973595,90.6132750799632,8.95672492003675
"1360","DK",2011-01-01,"Denmark",132,134.23618415884,-2.23618415884002,105.953050006517,26.0469499934829,"Denmark",97.41,100.207884946143,-2.79788494614255,90.3834411517834,7.02655884821657
"1361","DK",2011-04-01,"Denmark",131.3,134.300336857926,-3.00033685792599,105.578795747853,25.7212042521465,"Denmark",98.37,99.4940321457991,-1.12403214579908,90.1256196785864,8.24438032141356
"1362","DK",2011-07-01,"Denmark",132.1,134.280949282736,-2.18094928273618,105.163972083501,26.9360279164993,"Denmark",95.25,98.8981271839775,-3.64812718397745,89.8400084344072,5.4099915655928
"1363","DK",2011-10-01,"Denmark",132.9,134.184676877094,-1.2846768770938,104.708676425089,28.1913235749109,"Denmark",91.6,98.432132028235,-6.83213202823505,89.5268258042411,2.07317419575887
"1364","DK",2012-01-01,"Denmark",132.4,134.01681199152,-1.61681199152039,104.213073524349,28.1869264756512,"Denmark",90.41,98.1057285666393,-7.69572856663933,89.1863036980531,1.22369630194686
"1365","DK",2012-04-01,"Denmark",132.3,133.781844053489,-1.48184405348937,103.677398611277,28.6226013887225,"Denmark",91.13,97.9243286047398,-6.79432860473983,88.8186792087377,2.31132079126229
"1366","DK",2012-07-01,"Denmark",130.8,133.48325198298,-2.68325198297956,103.101957383206,27.6980426167944,"Denmark",91.29,97.8885341177322,-6.59853411773223,88.4241924884488,2.86580751155118
"1367","DK",2012-10-01,"Denmark",130.5,133.123588547436,-2.62358854743619,102.487127093967,28.0128729060331,"Denmark",90.84,97.9947006254341,-7.15470062543413,88.0030894676305,2.83691053236946
"1368","DK",2013-01-01,"Denmark",129.7,132.703729481815,-3.00372948181521,101.833354242504,27.8666457574961,"Denmark",91.78,98.2350595638395,-6.45505956383954,87.5556232412481,4.22437675875187
"1369","DK",2013-04-01,"Denmark",129.2,132.22291077823,-3.0229107782304,101.141155359925,28.0588446400748,"Denmark",94.73,98.5973706810515,-3.8673706810515,87.0820539965458,7.64794600345425
"1370","DK",2013-07-01,"Denmark",128.7,131.678491097869,-2.97849109786938,100.411116643985,28.2888833560147,"Denmark",94.89,99.0653593129457,-4.1753593129457,86.5826524816965,8.30734751830347
