0.7835,0.17936,0.031496,-0.055003,1.7615,-0.78197,0.89196,0.38851,0.74736,0.67348,0.52804,0.63665,-266.49
0.34766,0.34887,0.014141,0.055158,0.091936,0.092855,0.099435,0.07105,0.10123,0.10986,0.14543,0.19596,3.3631
0.42224,-0.33652,0.012949,-0.1341,1.624,-0.89008,0.73307,0.3093,0.61102,0.54738,0.33738,0.37689,-271.1
1.3063,0.55344,0.050394,0.00304,1.865,-0.64586,0.99767,0.49016,0.87525,0.82469,0.70918,0.9131,-262.36
