1.0941,-0.10668,0.056902,-0.025943,1.3838,-0.48576,0.66912,0.37699,2.0646,1.1221,0.60036,0.56065,-333.79
0.10722,0.10858,0.01931,0.029767,0.16397,0.15069,0.0683,0.064048,0.059141,0.23445,0.097208,0.20579,2.8435
0.92467,-0.21946,0.037598,-0.065139,1.1391,-0.65477,0.5907,0.30273,1.9601,0.82497,0.48515,0.30842,-337.74
1.2049,0.063606,0.084801,0.002171,1.5723,-0.25736,0.76105,0.46778,2.1112,1.4645,0.73741,0.87058,-330.76
