105.86,-1.7624,59.954,0.15776,5.492,9.7143
107.24,-0.84098,60.786,1.0044,1.7833,1.3625
107.3,-0.0015281,58.935,0.71019,0.21764,-2.3621
113.34,-0.34036,56.65,1.0549,4.934,-1.7473
113.88,0.61755,54.712,0.77717,0.35934,-1.5522
112.33,1.9691,55.925,-0.26401,-1.3712,0.86543
112.76,2.5444,53.974,-0.19256,0.51807,-1.6655
113.49,3.0087,53.283,-0.43802,0.90496,-0.56556
115.27,3.529,50.916,-0.52978,2.3308,-2.147
115.38,3.2158,51.969,-1.0753,0.040038,1.0582
113.39,2.4113,51.168,-1.2382,-1.9965,-0.84536
115.15,1.247,50.253,-1.3006,1.7544,-0.99265
115.2,0.19867,48.41,-1.5442,0.16012,-1.9805
116.24,-0.84093,48.857,-1.7444,0.99908,0.45114
119.12,-1.319,47.002,-1.9852,3.1633,-2.1138
118.34,-1.5413,47.392,-2.1665,-0.88089,0.44751
118.44,-1.4446,46.813,-2.1168,0.1593,-0.64114
118.57,-1.1715,47.481,-1.9095,0.086599,0.73577
119.53,-0.63332,46.356,-1.7385,1.0567,-1.2665
117.4,-0.0048743,46.597,-1.5476,-2.1334,0.31823
113.66,0.54185,46.162,-1.1766,-3.6966,-0.3918
112.98,0.72277,46.556,-0.70135,-0.71907,0.45325
112.8,0.79679,45.798,-0.38832,-0.12278,-0.83857
112.51,0.78881,44.943,-0.30609,-0.24097,-0.94452
112.63,0.67164,44.8,-0.30032,0.13539,-0.16131
112.86,0.44141,45.076,-0.263,0.2193,0.30198
115.63,0.27461,44.311,-0.35738,2.8883,-0.91106
114.53,0.067289,44.82,-0.46755,-1.1426,0.59171
116.13,-0.12551,44.441,-0.50457,1.6424,-0.45999
115.56,-0.36358,46.003,-0.38407,-0.69236,1.752
115.37,-0.57484,46.234,-0.12134,-0.21369,0.26156
108.9,-1.0019,46.498,0.23769,-6.7873,0.43086
110.9,-1.1981,46.56,0.67961,2.0784,0.027011
113.15,-1.254,48.455,0.98824,2.1932,2.0626
113.14,-1.0434,47.809,1.0722,0.036516,-0.7197
114.74,-0.73805,49.092,1.1076,1.5348,1.3927
116.11,-0.4098,51.048,1.2656,1.259,2.1461
119.46,-0.060122,53.103,1.5099,3.2927,2.2138
119.6,0.3964,52.515,1.4912,0.19324,-0.65766
121.31,0.79223,53.062,1.3472,1.7274,0.57227
123.79,1.0137,54.845,1.2792,2.4339,1.9327
124.92,0.88242,58.043,1.5067,0.92794,3.5358
127.57,0.62896,59.096,1.7739,2.6483,1.1137
129.83,0.2656,60.714,1.9066,2.2014,1.7516
133.68,-0.17889,63.402,2.0895,3.7477,2.9067
135.64,-0.53817,64.635,2.1807,1.9257,1.3289
136.45,-0.84639,66.08,2.2295,0.72573,1.5911
140.08,-0.88403,66.28,2.1073,3.7475,0.14544
140.94,-0.83814,67.904,1.9109,0.76007,1.7889
142.48,-0.78293,70.303,1.9674,1.4126,2.6372
144.63,-0.42746,69.006,1.7689,2.3027,-1.4901
146.24,-0.13865,71.554,1.5936,1.4662,2.8012
148.81,-0.10835,76.455,1.9829,2.2769,5.3997
154,-0.19835,80.944,2.7108,5.0111,4.8845
154.2,-0.39506,83.92,3.3955,-0.021465,3.3082
151.96,-0.66444,84.973,3.9274,-2.3824,1.2203
154.59,-0.89239,86.801,4.2703,2.5737,1.9782
155.28,-1.0799,88.994,4.418,0.54388,2.4267
155.18,-1.1798,90.339,4.4596,-0.20369,1.4992
154.97,-1.1708,91.364,4.3712,-0.29177,1.1459
155.41,-1.3147,96.015,4.5884,0.10811,5.1684
158.05,-1.4458,99.932,5.0741,2.4172,4.3027
159.16,-1.2619,99.851,5.1292,1.1572,-0.11384
159.44,-0.73507,98.115,4.5273,0.41246,-1.9388
162.61,-0.21128,100.67,3.9111,3.0823,2.7798
164.27,0.23176,103.07,3.5343,1.5273,2.6321
164.84,0.65526,103.1,3.1353,0.59147,0.020744
165.41,0.89005,104.28,2.7596,0.49328,1.3051
167.85,0.85213,106.99,2.6392,2.3084,2.9565
171.37,0.626,109.62,2.6851,3.4358,2.8591
171.63,0.27253,110.88,2.696,0.16655,1.3966
170.35,-0.24647,112.28,2.7659,-1.4256,1.5822
171.89,-0.89156,115.27,3.0559,1.3678,3.295
175.56,-1.4585,118.31,3.4183,3.5498,3.3054
177.18,-1.5752,117.05,3.2752,1.7596,-1.4326
179.73,-1.1259,114.18,2.4101,2.8436,-3.2585
178.49,-0.39334,112.36,1.2216,-1.1334,-1.9973
178.42,0.67788,107.94,-0.17073,0.25886,-4.9189
183.56,2.1448,102.56,-2.034,5.6955,-6.1052
182.56,3.4444,99.627,-3.9073,-0.81011,-3.2388
178.48,3.9169,100.67,-4.7143,-4.2756,1.2544
182.1,3.6043,103.41,-4.3873,3.5171,2.9628
182.64,2.7572,104,-3.7556,0.51894,0.65095
184.94,1.6635,103.06,-3.2275,2.4341,-1.102
