410.99,-1.7182,455.94,-1.1233,2.0594,0.51318
410.92,-1.1533,458.39,-4.359,0.33291,-0.83146
410.72,-0.6193,459.5,-7.4927,0.081927,-1.5071
410.9,-0.14083,459.61,-9.7531,0.38759,-1.4777
410.56,0.19487,459.25,-10.769,-0.27629,-0.68116
411.35,0.39463,459.4,-11.214,0.77036,0.12581
411.45,0.61304,458.86,-11.526,0.16731,-0.66436
412.21,0.82078,458.03,-11.725,0.84962,-0.94734
411.26,0.97052,457.63,-11.85,-0.92863,-0.38043
410.82,1.0882,456.49,-11.703,-0.33981,-1.1563
411.04,1.1879,455.44,-11.569,0.33544,-1.0742
411.16,1.227,454.97,-11.498,0.17394,-0.48458
410.06,1.1935,454.23,-11.319,-1.0919,-0.71978
410.41,1.1667,453.57,-11.002,0.43502,-0.68799
411.28,1.1131,453.63,-10.747,0.90915,0.046489
412.28,1.0779,453.53,-10.479,1.0673,-0.1167
411.72,0.99762,453.08,-10.251,-0.55288,-0.46992
412.09,0.94095,452.63,-9.9132,0.44028,-0.47271
412.44,0.91693,451.98,-9.6428,0.42259,-0.68594
413.55,0.92052,451.71,-9.4382,1.1947,-0.28005
412.81,0.86849,451.26,-9.349,-0.741,-0.48125
413.6,0.86794,450.73,-9.107,0.88617,-0.56903
414.72,0.8541,450.87,-8.9475,1.1608,0.15992
415.66,0.84868,450.85,-8.8033,0.99178,-0.021827
415.84,0.8261,450.64,-8.6929,0.20685,-0.22999
416.45,0.83221,450.22,-8.543,0.68329,-0.45394
416.78,0.80995,450.12,-8.4364,0.3565,-0.10797
417.26,0.79485,449.88,-8.2854,0.52216,-0.2571
416.58,0.70248,449.86,-8.1243,-0.70828,-0.024251
416.85,0.5922,450.06,-7.7354,0.25842,0.22325
417.57,0.48472,450.43,-7.2691,0.72319,0.40432
418.01,0.34684,451.06,-6.766,0.40529,0.69184
417.61,0.13108,451.93,-6.1332,-0.50251,0.96303
418.93,0.035636,452.12,-5.3428,1.3669,0.20146
419.64,-0.070442,452.85,-4.7276,0.67658,0.80207
420.77,-0.15445,453.7,-4.0858,1.1107,0.92254
420.72,-0.25439,454.27,-3.495,-0.10867,0.63503
421.65,-0.28625,454.61,-2.8636,0.93964,0.37057
422.71,-0.31487,455.44,-2.3297,1.0345,0.90377
423.76,-0.34438,456.4,-1.816,1.0109,1.0536
424.25,-0.40267,457.37,-1.2959,0.42142,1.0814
424.61,-0.47341,458.24,-0.71024,0.29131,0.96687
425.64,-0.50443,459.02,-0.1037,1.0122,0.85127
426.27,-0.57003,460.18,0.45416,0.55184,1.2896
425.94,-0.65944,460.92,1.0402,-0.42977,0.83535
427.7,-0.59516,461.12,1.6089,1.8459,0.19327
430.25,-0.51924,462.53,1.9207,2.5425,1.5281
431.34,-0.5269,464.22,2.1506,0.97985,1.8763
432.16,-0.54086,465.33,2.4873,0.7509,1.2363
433.73,-0.52573,466.43,2.8417,1.5507,1.2036
435.45,-0.54696,468.14,3.1695,1.6379,1.8812
437.36,-0.54475,469.59,3.4976,1.877,1.5926
438.46,-0.50947,470.37,3.6919,1.0808,0.85874
441.82,-0.41985,471.98,3.8577,3.3834,1.7397
443.3,-0.4611,474.27,3.9261,1.334,2.5432
444.55,-0.63973,477.07,4.3353,1.032,3.1242
445.22,-0.83333,478.91,4.9908,0.51435,2.0615
446.76,-0.97312,480.53,5.727,1.4616,1.7893
447.99,-1.1704,482.92,6.4679,1.0601,2.6702
450.07,-1.3146,485.12,7.2997,1.9674,2.4312
450.53,-1.5499,487.71,8.1315,0.22215,2.9047
451.98,-1.6677,489.3,9.0701,1.3746,1.7669
453.34,-1.7085,490.75,9.7903,1.2893,1.6061
454.25,-1.75,492.51,10.374,0.78353,1.9661
455.45,-1.6514,493.16,10.793,1.1947,0.69617
456.22,-1.2559,491.37,10.591,0.99973,-2.0296
456.96,-0.84191,490.83,9.8138,0.83898,-0.62607
457.47,-0.6192,492.21,9.0304,0.39413,1.5394
457.33,-0.27127,490.91,8.2125,-0.016379,-1.457
457.74,0.34326,487.51,6.8334,0.78664,-3.8521
457.84,0.85577,486.06,4.9565,0.25397,-1.6363
457.66,1.3419,484.13,2.9774,0.0060123,-2.1747
457.23,1.8743,481.08,0.7915,-0.143,-3.4368
455.43,2.4492,476.69,-1.7676,-1.4515,-4.9176
455.32,2.9707,473.53,-4.4366,0.20511,-3.5639
453.32,3.0138,473.54,-6.7521,-2.1182,0.05039
453.04,2.9767,472.55,-8.2511,-0.19113,-1.1044
453.73,2.8083,472.55,-9.3554,0.72886,-0.015015
454.63,2.5342,473.01,-10.084,0.90017,0.4949
454.8,2.1591,473.53,-10.454,0.12466,0.58053
453.94,1.7649,473.18,-10.524,-0.86995,-0.37113
452.89,1.442,471.97,-10.446,-0.98545,-1.3476
451.59,1.2355,469.99,-10.436,-1.1647,-2.203
450.89,1.0676,468.76,-10.464,-0.61326,-1.374
449.85,1.0126,466.73,-10.598,-0.89152,-2.2641
448.54,0.99442,464.89,-10.839,-1.197,-2.0573
447.47,0.826,464.96,-10.854,-1.1348,0.11162
446.75,0.64007,464.8,-10.514,-0.74611,-0.16752
445.48,0.42057,464.57,-9.983,-1.3221,-0.23061
444.39,0.10537,465.26,-9.1338,-1.2154,0.80812
443.88,-0.20276,465.86,-7.987,-0.60726,0.68841
443.36,-0.51309,466.64,-6.6975,-0.63152,0.90179
442.44,-0.79983,467.17,-5.3215,-1.0193,0.61791
441.96,-1.0452,467.81,-3.8809,-0.57499,0.73866
