107.36,1.4364,121.42,0.46447,-0.98889,0.55694
107.5,1.0976,119.62,3.2375,0.35707,0.89412
107.39,0.40647,120.14,3.0604,-0.12299,-0.52801
108.26,-0.5559,120.68,2.2806,0.61787,-0.83008
107.54,-0.94233,121.37,0.17925,-0.57532,-1.7369
107.83,-1.4258,121.47,-0.33453,0.25279,-0.37289
108.72,-1.4166,121.46,-0.34173,1.0157,0.081708
108.83,-1.0253,121.44,0.013558,0.14817,0.41367
107.33,-0.8308,121.43,-0.39804,-1.8358,-0.39346
107.22,-0.32055,121.5,0.12202,-0.098676,0.65807
106.35,0.24905,121.63,0.72232,-0.82681,0.73707
106.66,0.63843,121.59,0.63821,0.28777,-0.15417
105.26,0.94439,121.3,0.06861,-1.4029,-0.88942
105.67,0.92789,121.29,-0.00025199,0.4315,-0.041564
105.75,0.84993,122,0.97207,0.14365,1.717
107.05,0.7465,122.55,1.5749,1.4725,1.0891
107.16,0.54284,123.49,2.5741,0.17141,1.8267
105.95,0.24796,124.86,3.923,-1.1593,2.5297
105.96,-0.16044,125.37,4.5651,0.036576,0.84804
106.87,-0.56877,124.76,4.5073,0.88296,-0.99035
105.78,-0.78365,124.93,4.8577,-1.1067,0.27644
106.07,-0.87222,125.72,5.4052,0.33993,1.1067
107.38,-0.78165,124.86,5.3482,1.3511,-1.1759
107.82,-0.51813,123.74,5.1837,0.41286,-1.4625
107.44,-0.13656,123.88,5.3038,-0.39159,0.18204
107.64,0.25895,124.38,5.4816,0.23057,0.60973
107.6,0.60055,124.94,5.6718,-0.021049,0.65855
107.11,0.78511,124.97,5.7898,-0.49786,0.053826
108.89,0.81429,123.56,5.6423,1.7876,-1.6454
110.4,0.90172,123.99,5.6364,1.597,0.44203
112.05,0.94806,124.21,5.6107,1.7376,0.20437
114.69,1.0102,125.09,5.6132,2.7787,0.88492
112.63,0.86725,124.83,5.6697,-2.1406,-0.2303
113.63,0.57355,125.67,5.6989,1.0565,0.87503
115.03,0.26527,125.9,5.7172,1.4642,0.21373
116.37,0.026764,125.87,5.723,1.3872,-0.055004
113.11,-0.31492,124.89,5.7545,-3.423,-0.96066
114.61,-0.60666,125.06,5.6779,1.5592,0.14799
115.04,-0.73724,124.33,5.5926,0.4235,-0.74941
115.96,-0.66192,124.29,5.4643,0.95848,-0.064837
116.57,-0.47032,122.7,5.3014,0.5776,-1.6278
117.62,-0.12257,122,5.0499,1.0672,-0.7283
118.3,0.29924,121.54,4.7673,0.68809,-0.47952
119.48,0.71562,121.06,4.4506,1.2134,-0.50073
119.6,0.99574,119.52,4.1189,0.073402,-1.5599
120.44,1.1554,119.16,3.7027,0.86124,-0.38012
120.97,1.1255,117.99,3.2758,0.51128,-1.195
122.2,1.0002,118.05,2.7911,1.2737,0.043493
122.45,0.74895,117.77,2.3424,0.25141,-0.28498
123.36,0.44159,118.11,1.8876,0.95271,0.32392
124.94,0.15551,118.06,1.4559,1.6449,-0.075041
127.55,0.046147,118.93,1.0283,2.7387,0.83045
125.37,-0.073809,119.1,0.74472,-2.2588,0.20211
127.68,-0.1778,118.85,0.40645,2.3846,-0.28174
128.81,-0.11277,118.81,0.089354,1.1769,-0.059747
131.66,0.13733,119.35,-0.23948,2.9759,0.49563
132.92,0.48161,119.18,-0.50194,1.2974,-0.20235
134.55,0.8493,119.54,-0.76275,1.7066,0.34386
134.04,1.0615,119.02,-0.96038,-0.54919,-0.52133
139.33,1.2731,118.97,-1.2745,5.4891,-0.14793
139.85,1.4474,118.44,-1.4995,0.52827,-0.54234
140.32,1.3811,117.57,-1.7449,0.45484,-0.89594
141.15,1.1486,117.55,-2.021,0.86358,-0.034599
141.05,0.75008,117.45,-2.2643,-0.10863,-0.098092
141.28,0.21891,116.58,-2.5133,0.21078,-0.88904
143.6,-0.20361,116.51,-2.8198,2.4089,-0.10636
144.26,-0.46079,116.39,-3.0817,0.67805,-0.13994
144.69,-0.58551,116.22,-3.3275,0.43533,-0.17778
145.1,-0.60135,115.13,-3.5797,0.39509,-1.1185
145.84,-0.43706,115.1,-3.862,0.76285,-0.040939
145.41,-0.21199,114.53,-4.1127,-0.46037,-0.57235
144.32,-0.017794,114.07,-4.3601,-1.1515,-0.45501
141.4,-0.0029987,113.03,-4.5899,-3.0606,-1.0008
140.32,-0.11976,112.65,-4.8743,-1.1374,-0.3697
139.48,-0.27982,112.37,-5.1559,-0.88157,-0.27569
138.36,-0.46127,111.97,-5.424,-1.1748,-0.39102
137.33,-0.62805,111.76,-5.6849,-1.0796,-0.19237
138,-0.70349,111.12,-5.9703,0.67974,-0.66256
137.64,-0.64161,110.55,-6.2455,-0.39512,-0.58364
136.89,-0.49418,110.58,-6.504,-0.77481,0.047
137.03,-0.33145,109.37,-6.7765,0.10163,-1.2423
136.94,-0.039765,110.63,-7.0262,-0.052574,1.2941
136.2,0.19898,111.31,-7.172,-0.74393,0.71094
134.36,0.24107,110.35,-7.2725,-1.9448,-0.95261
132.03,0.065614,109.03,-7.4068,-2.4579,-1.3148
131.41,-0.20689,108.33,-7.6074,-0.6751,-0.70711
129.98,-0.47707,108.6,-7.7804,-1.4751,0.3054
130.03,-0.72523,108.09,-7.9545,0.03272,-0.5249
128.91,-0.80682,109.64,-8.054,-1.1086,1.6129
128.73,-0.82917,109.81,-8.0875,-0.17857,0.1808
128.85,-0.7475,108.76,-8.1281,0.086996,-1.0898
130.3,-0.40306,110.09,-8.1684,1.5562,1.3435
131.36,0.040898,109.84,-8.1446,1.0877,-0.2803
132.51,0.49415,108.35,-8.1554,1.14,-1.5518
132.39,0.91134,108.15,-8.1777,-0.12826,-0.19812
132.82,1.1752,108.46,-8.186,0.46304,0.30461
131.66,1.1428,107.31,-8.1688,-1.251,-1.1581
131.67,0.92619,108.01,-8.1682,0.04112,0.72362
131.16,0.53852,108.6,-8.0984,-0.51196,0.6133
129.62,-0.022246,108.48,-7.9781,-1.6018,-0.091158
126.25,-0.74803,108.01,-7.8269,-3.5189,-0.42651
125.75,-1.4453,107.68,-7.7364,-0.5331,-0.33122
126.61,-1.8052,108.38,-7.645,0.91631,0.70232
126.44,-1.8376,107.99,-7.5119,-0.18712,-0.39492
125.57,-1.5734,107.99,-7.3664,-0.89727,0.010799
125.46,-1.0571,108.73,-7.2005,-0.095581,0.76425
124.65,-0.45071,108.35,-7.0015,-0.8498,-0.36887
123.65,0.15394,108.57,-6.7957,-1.0357,0.23678
122.96,0.64028,108.83,-6.5739,-0.70358,0.28309
123.31,0.98761,109.35,-6.3412,0.38392,0.53381
123.26,1.1411,109.41,-6.0804,-0.053635,0.059838
123.24,1.0556,108.63,-5.8411,-0.041493,-0.80382
122.7,0.80071,108.94,-5.604,-0.55545,0.32719
123.24,0.46345,110.52,-5.3261,0.61139,1.6177
122.6,0.0046729,110.32,-4.9878,-0.67245,-0.19389
118.8,-0.59724,110.22,-4.6059,-3.9463,-0.034067
119.99,-1.0916,112.05,-4.2637,1.3022,1.8711
120.15,-1.3544,112.57,-3.8407,0.18669,0.53147
120.08,-1.3806,112.48,-3.4134,-0.079566,-0.088488
118.95,-1.1466,114.24,-2.9281,-1.1176,1.8312
119.04,-0.73601,116.48,-2.3592,0.16903,2.31
118.36,-0.25713,117.89,-1.6897,-0.65699,1.4614
118.11,0.19338,118.66,-0.99188,-0.23378,0.80187
117.05,0.54911,119.67,-0.25831,-1.0618,1.0572
117.86,0.74433,119.42,0.42733,0.82695,-0.27269
117.36,0.84076,120.13,1.1141,-0.49114,0.74367
117.15,0.75419,120.62,1.7946,-0.20485,0.51114
117.12,0.58372,122.6,2.5095,0.036765,2.0459
116.93,0.26566,122.95,3.2532,-0.17701,0.36337
118.34,-0.039157,123.15,3.9384,1.4652,0.18208
119.41,-0.20606,124.01,4.6159,1.1367,0.86333
118.9,-0.2988,125.02,5.3313,-0.49209,1.0563
119.84,-0.34221,125.14,6.0045,0.98354,0.10905
120.74,-0.23789,125.74,6.6502,0.95005,0.59742
120.67,-0.070134,126.15,7.2928,-0.05629,0.4273
120.23,0.17132,129.13,7.9979,-0.35698,3.0812
121.27,0.33164,129.85,8.7302,1.1038,0.72414
126.14,0.65736,130.7,9.3804,5.089,0.78957
127.61,1.1892,134.48,10.175,1.6527,3.8758
128.7,1.6019,138.36,11.141,1.2606,3.9782
130.54,1.6553,136.77,12.077,1.8629,-1.6754
128.58,1.5248,138.85,13.022,-1.9737,2.1889
