"ID","reference_area","date","HPIndex","HPIndex_log","HPIndex_HPtrend","HPIndex_HPcycle"
"1","KR","Korea",1975-01-01,63.25,414.709512760763,419.828996822054,-5.11948406129141
"2","KR","Korea",1975-04-01,65.31,417.914516391457,422.956248794406,-5.04173240294933
"3","KR","Korea",1975-07-01,67.56,421.30160919396,426.080301089219,-4.77869189525919
"4","KR","Korea",1975-10-01,69.33,423.88777129544,429.194802946204,-5.30703165076403
"5","KR","Korea",1976-01-01,69.94,424.763773163523,432.290416922635,-7.52664375911247
"6","KR","Korea",1976-04-01,71.26,426.633516017769,435.354488681007,-8.7209726632383
"7","KR","Korea",1976-07-01,74.19,430.662937020143,438.369659731464,-7.7067227113204
"8","KR","Korea",1976-10-01,76.58,433.833594604915,441.313120976235,-7.47952637131983
"9","KR","Korea",1977-01-01,80.46,438.776016652164,444.157246615855,-5.38122996369039
"10","KR","Korea",1977-04-01,83.98,443.057867525605,446.869736146877,-3.81186862127225
"11","KR","Korea",1977-07-01,90.4,450.424426739813,449.414925797127,1.00950094268586
"12","KR","Korea",1977-10-01,98.8,459.309760475382,451.754769376543,7.55499109883928
"13","KR","Korea",1978-01-01,107.81,468.037041855103,453.851851633151,14.1851902219521
"14","KR","Korea",1978-04-01,115.66,475.065485273007,455.673479184413,19.3920060885939
"15","KR","Korea",1978-07-01,119.13,478.021533381127,457.195824391683,20.8257089894438
"16","KR","Korea",1978-10-01,118.1,477.153172320332,458.407179620117,18.7459927002143
"17","KR","Korea",1979-01-01,117.26,476.439369153607,459.308853302992,17.1305158506151
"18","KR","Korea",1979-04-01,116.79,476.037745029047,459.91387011902,16.1238749100274
"19","KR","Korea",1979-07-01,113.51,473.189093876725,460.245961319322,12.9431325574025
"20","KR","Korea",1979-10-01,107.96,468.17607881498,460.338935576837,7.83714323814291
"21","KR","Korea",1980-01-01,104.4,464.822967544854,460.234691022353,4.58827652250118
"22","KR","Korea",1980-04-01,100.9,461.412992735956,459.980024001179,1.43296873477757
"23","KR","Korea",1980-07-01,96.93,457.398906850452,459.624598531454,-2.22569168100181
"24","KR","Korea",1980-10-01,93.58,453.881668543807,459.218974236774,-5.33730569296662
"25","KR","Korea",1981-01-01,90.44,450.468664740977,458.812319683436,-8.34365494245872
"26","KR","Korea",1981-04-01,87.62,447.300928238575,458.450467621677,-11.1495393831021
"27","KR","Korea",1981-07-01,86.5,446.014441393783,458.174036017398,-12.1595946236148
"28","KR","Korea",1981-10-01,85.42,444.758026541332,458.016674374383,-13.2586478330506
"29","KR","Korea",1982-01-01,84.63,443.828881368201,458.004432449775,-14.1755510815739
