56.288,7.712
56.394,8.9056
56.792,8.008
56.66,7.7399
56.874,8.4262
57.069,9.3307
57.158,9.9419
57.088,9.8123
57.171,10.329
57.151,10.349
57.101,10.199
57.172,10.428
56.91,9.5899
56.728,8.9719
56.676,8.6244
56.636,8.2645
57.331,8.8687
57.404,8.5955
58.059,8.7409
54.932,6.3681
54.185,5.5154
54.156,4.9436
54.925,4.4748
56.082,3.9179
54.58,3.3198
52.869,2.8305
52.874,2.1262
54.705,0.99493
51.886,1.0143
53.11,-0.1097
52.606,-0.70638
48.512,-0.1118
49.648,-1.3485
49.539,-2.1394
49.734,-3.034
50.796,-4.1956
51.332,-5.1315
54.451,-6.7514
56.584,-7.8844
57.439,-8.5393
56.444,-8.7435
56.437,-9.1366
56.715,-9.5146
54.712,-9.7119
53.87,-10.07
54.204,-10.404
55.18,-10.58
58.337,-10.237
57.545,-10.345
58.361,-10.061
58.384,-9.8841
59.111,-9.4106
58.59,-9.2898
59.206,-8.7063
59.264,-8.2641
57.727,-8.4268
58.255,-7.7546
58.885,-6.9851
58.97,-6.3698
59.174,-5.6737
59.504,-4.904
60.913,-3.8135
61.678,-2.8781
62.441,-1.9412
62.946,-1.0465
60.917,-0.41689
61.449,0.45141
60.915,1.2847
58.339,2.1615
59.57,2.9302
58.782,3.8176
56.767,4.8328
57.707,5.4933
61.94,5.6603
60.403,6.6966
65.38,6.6196
64.171,7.6292
66.898,7.9017
66.33,8.7698
67.869,9.2313
70.467,9.5329
73.939,9.7614
75.559,10.341
77.031,10.969
76.374,11.826
82.486,12.114
81.253,13.047
79.647,13.853
78.504,14.496
82.134,15.166
85.043,15.957
90.323,17.077
91.607,17.993
86.404,17.996
90.755,19.145
96.423,20.677
110.73,24.069
102.19,23.311
100.7,23.598
103.8,24.699
102.89,24.911
108.23,26.269
101.58,25.219
100.51,24.994
95.179,23.921
95.974,23.626
100.69,23.706
102.48,23.32
97.569,22.231
97.261,21.339
93.794,20.206
96.116,19.084
99.973,17.827
97.515,16.585
96.196,15.204
94.023,13.777
95.278,12.022
96.834,10.166
97.249,8.351
98.282,6.4179
94.697,4.9029
97.351,2.6487
94.984,0.91592
96.033,-1.2334
97.068,-3.3678
100.04,-5.6353
97.052,-7.3518
99.294,-9.4943
99.412,-11.412
100,-13.304
100.83,-15.126
100.54,-16.845
101.1,-18.501
105.26,-19.957
104.82,-21.32
104.69,-22.59
