72.963,5.637
73.208,4.7923
74.473,-0.67342
75.269,2.1314
77.72,-1.7196
73.288,0.91157
76.532,-0.43183
75.935,0.36519
76.145,-0.34472
77.417,0.48271
79.297,-0.29695
78.03,0.17038
77.879,-0.17863
78.286,0.21377
77.67,-0.26971
75.338,0.062214
72.141,-0.34071
71.6,0.29964
72.06,-0.26009
70.756,0.14373
70.74,-0.14038
71.128,0.17235
75.304,0.19557
76.779,-0.07877
79.114,0.28553
81.485,-0.084565
82.344,0.15606
82.815,-0.11532
81.961,0.038893
82.397,0.0027893
82.129,-0.029231
86.301,0.39853
89.253,-0.1527
87.137,-0.036799
85.499,-0.09916
88.624,0.37568
87.302,-0.50234
85.728,0.3722
85.4,-0.39957
86.595,0.50486
87.251,-0.45062
86.791,0.40927
86.806,-0.40579
88.175,0.52498
88.224,-0.52404
87.444,0.45632
88.372,-0.37222
87.6,0.29996
89.158,-0.15824
93.745,0.5548
95.97,-0.36999
96.671,0.42922
101.5,-0.0046313
102.61,0.08716
103.32,-0.021549
105.86,0.24113
110.26,0.13997
117.51,0.48721
121.73,-0.1335
127.47,0.63252
133.15,-0.14787
128.38,-0.28284
129.77,0.42533
129.28,-0.48174
127.93,0.36982
129.9,-0.19544
128.26,0.044116
134.21,0.4884
135.68,-0.38136
136.81,0.48604
136.7,-0.50141
132.56,0.13942
126.92,-0.62335
128.71,0.79239
133.48,-0.38261
140.42,0.98215
143.34,-0.74135
141.25,0.55443
147.4,-0.0042516
158.17,0.92859
159.07,-0.87245
159.85,0.94789
170.61,-0.0062835
176.05,0.45306
189.75,0.75021
202.56,0.33573
207.98,0.11915
213.72,0.37866
218.57,0.033113
220.84,0.15826
226.01,0.29313
227.57,-0.17032
239.3,1.2038
252.94,-0.040074
264.84,1.0604
282.62,0.47936
287.95,-0.054885
291.16,0.34003
298.14,0.2627
302.68,0.12014
304.29,0.014385
301.83,-0.23235
293.95,-0.45257
308.45,1.7494
312.82,-1.419
307.63,0.97145
313.35,-0.45443
314.56,0.53646
321.88,0.11529
327.18,0.32388
327.32,-0.31629
314.6,-0.80127
306.57,0.13335
298.62,-0.82418
293.05,0.35424
296.72,-0.022084
292.93,-0.32742
293.87,0.4292
293.11,-0.50743
299.61,1.0869
394.19,7.2131
375.17,-9.1715
331.03,5.4678
328.62,-5.6167
317.95,4.6528
326.09,-3.8879
302.26,1.7405
305.55,-1.3512
300.64,0.86288
290.05,-1.7531
279.1,0.80286
271.17,-1.4712
259.36,0.44257
260.97,-0.2679
258.1,-0.0041437
265.25,0.65097
