36.5,-9.7998
36.956,-9.7562
36.857,-8.4569
35.864,-6.4642
34.631,-4.8306
34.496,-3.0956
37.674,-0.27368
36.175,1.0251
36.511,1.4887
36.362,1.4384
35.771,0.92852
36.405,0.5955
37.643,0.7566
38.108,0.99185
38.958,1.242
40.186,1.6141
40.078,1.6218
41.479,1.721
43.095,2.1049
44.246,2.4538
45.739,2.761
49.948,3.8519
51.968,4.8315
54.009,5.291
53.799,4.7005
54.691,3.7088
54.19,2.41
56.826,1.9741
56.664,1.6359
57.448,1.3515
58.307,1.2931
57.521,0.87905
55.828,-0.12795
56.927,-0.52683
56.677,-0.57719
55.945,-0.7451
57.125,-0.42496
57.275,0.02472
57.769,0.4313
58.615,0.8853
58.324,0.97615
58.691,0.90947
59.893,1.1067
60.705,1.3947
60.946,1.4535
63.112,1.8884
63.849,2.2508
64.732,2.3679
65.336,2.2636
67.425,2.4749
73.953,4.3473
77.188,6.3121
93.505,11.495
116.67,21.126
83.217,14.983
73.122,1.4776
68.252,-8.8523
55.642,-17.142
60.723,-18.323
51.918,-17.418
48.404,-15.704
46.45,-12.75
42.278,-10.178
39.86,-8.0602
38.239,-6.1394
36.834,-4.534
32.709,-4.2092
31.959,-3.9588
29.877,-3.7768
28.593,-3.5928
28.64,-2.9399
28.308,-2.1084
27.373,-1.5731
26.315,-1.4153
26.524,-1.1238
26.905,-0.60532
25.949,-0.44902
28.058,0.24199
27.528,0.67244
28.038,0.86196
28.346,0.95382
29.035,1.065
29.619,1.1809
28.387,0.71324
26.964,-0.26447
27.621,-0.72096
27.409,-0.80882
27.728,-0.62839
26.915,-0.61479
26.128,-0.8282
26.706,-0.70581
28.029,-0.028569
27.462,0.33758
28.106,0.59361
28.334,0.76609
28.432,0.76817
27.692,0.40769
27.283,-0.083443
27.284,-0.38381
27.735,-0.3346
26.393,-0.59278
27.768,-0.36841
27.488,-0.087576
28.383,0.31725
27.792,0.40768
28.87,0.62959
29.92,1.0802
30.637,1.4625
31.319,1.6807
32.642,1.9576
33.23,2.0699
34.588,2.2122
34.652,2.0479
36.325,2.0749
37.921,2.3789
38.688,2.5122
38.014,1.9864
39.438,1.6619
39.991,1.5091
40.687,1.4128
40.488,1.1123
41.489,1.0113
41.892,1.0077
42.236,0.9641
41.598,0.60231
42.206,0.39364
42.063,0.23714
42.791,0.30899
41.816,0.083665
42.17,-0.069768
41.728,-0.22841
42.186,-0.18629
41.636,-0.23634
42.442,-0.042181
42.661,0.23865
42.713,0.38704
