45.965,-18.765
45.803,-3.103
45.797,-8.597
45.783,-11.883
45.753,-17.553
45.713,-17.713
45.666,-16.966
45.621,-13.821
45.556,-17.056
45.48,-17.68
45.411,-14.311
45.379,-6.2789
45.267,-18.867
45.152,-18.252
45.054,-14.554
44.969,-11.669
44.675,-37.175
44.476,-24.776
44.406,-8.4058
50.801,681.8
50.426,-15.426
50.239,-23.839
49.954,-27.254
49.618,-30.818
49.323,-26.323
48.999,-27.699
48.632,-30.332
48.252,-30.552
47.865,-30.165
47.488,-28.588
47.11,-27.91
46.736,-26.936
46.39,-24.39
46.036,-24.336
45.679,-23.979
45.343,-22.143
45.004,-21.904
44.683,-20.383
44.367,-19.667
44.056,-19.056
43.73,-19.63
43.417,-18.617
43.095,-18.795
42.796,-17.296
42.495,-17.095
42.204,-16.404
41.915,-16.015
41.64,-15.14
41.373,-14.473
41.128,-13.228
40.895,-12.395
40.685,-11.085
40.482,-10.582
40.291,-9.8912
40.118,-8.9178
39.962,-7.9617
39.809,-7.7091
39.667,-7.1665
39.517,-7.4174
39.371,-7.2706
39.201,-8.3013
39.023,-8.7228
38.843,-8.743
38.651,-9.2514
38.44,-10.14
38.254,-8.9538
38.046,-9.8464
38.081,1.3194
38.868,36.332
39.817,44.683
40.574,35.726
41.043,22.157
41.278,11.122
41.395,5.5045
41.47,3.4304
41.501,1.4986
41.446,-2.4461
41.377,-3.1769
41.289,-3.9891
41.155,-6.055
40.972,-8.2719
40.769,-9.1693
40.533,-10.633
40.29,-10.99
40.035,-11.435
39.773,-11.773
39.503,-12.103
39.227,-12.327
38.944,-12.644
38.655,-12.855
38.375,-12.475
38.083,-12.983
37.779,-13.479
37.457,-14.257
37.135,-14.235
36.828,-13.628
36.533,-13.033
36.248,-12.548
35.961,-12.661
35.666,-12.966
35.36,-13.46
35.049,-13.649
34.736,-13.736
34.432,-13.332
34.126,-13.426
33.828,-13.028
33.546,-12.346
33.268,-12.168
32.987,-12.287
32.716,-11.816
32.458,-11.258
32.224,-10.224
31.988,-10.288
31.76,-9.9595
31.541,-9.5405
31.345,-8.5446
31.143,-8.7433
30.91,-10.11
30.669,-10.469
30.422,-10.722
30.174,-10.774
29.938,-10.238
29.707,-10.007
29.524,-8.0236
29.333,-8.2332
29.136,-8.5361
28.944,-8.3437
28.76,-7.9601
28.571,-8.1711
28.408,-7.1076
28.275,-5.7748
28.2,-3.2998
28.136,-2.7364
28.153,0.64665
28.272,5.0283
28.285,0.71516
