398.63,-0.1341
397.34,-0.60324
394.91,-2.9341
396.58,-3.6053
395.99,-4.9266
395.37,-6.2885
393.22,-8.4881
394.27,-9.016
391.91,-11.208
392.87,-11.7
392.62,-12.631
394.53,-12.605
393.38,-13.565
394.52,-13.748
394.72,-14.086
396.62,-14.076
395.89,-14.317
394.32,-14.464
394,-14.449
394.62,-14.367
392.32,-14.002
393.02,-13.801
391.53,-13.259
395.44,-13.41
396.11,-13.006
397.03,-12.579
397.54,-12.019
402.22,-12.132
399.84,-10.903
402.05,-10.445
405.89,-10.161
409.78,-9.75
407.23,-8.3187
406.87,-7.2155
409.15,-6.3897
414.42,-5.7403
415.48,-4.6067
417.19,-3.4781
420.55,-2.3625
421.3,-1.1108
422.27,0.13187
421.18,1.3356
422.07,2.514
424.33,3.7136
421.29,4.6561
423.49,5.7591
429.2,7.0331
434.4,8.2694
437.61,9.3455
438.54,10.215
440.13,11.034
441.93,11.772
442.81,12.368
443.31,12.85
447.76,13.363
451.66,13.741
451.45,13.927
449.12,14.001
450.99,14.005
453.01,13.907
452.82,13.741
453.85,13.472
456.63,13.079
459.52,12.602
461.16,12.094
463.02,11.516
466.52,10.823
470.1,10.084
469.56,9.4682
466.98,8.8853
465.02,8.2319
460.37,7.6257
454.02,7.0134
449.87,6.2729
451.03,5.3605
455.14,4.3952
457.26,3.498
457.7,2.645
459.07,1.7993
461.03,0.97851
458.63,0.19426
456.13,-0.58531
456.1,-1.3395
457.37,-2.05
455.76,-2.7481
455.07,-3.4041
456.67,-3.9898
458.06,-4.5281
456.45,-5.0591
455.83,-5.5315
457.53,-5.9235
459.94,-6.2539
460.18,-6.5568
461.61,-6.7965
464.64,-6.9719
467.87,-7.0967
468.1,-7.188
468.54,-7.2305
470.04,-7.2252
473.16,-7.1766
474.16,-7.0805
475.6,-6.9449
476.97,-6.7697
478.35,-6.5574
477.37,-6.2925
476.85,-6.0006
477.59,-5.6914
478.97,-5.361
477.68,-4.9814
476.92,-4.5895
476.77,-4.1876
477.67,-3.7808
476.15,-3.3434
474.76,-2.9039
474.05,-2.4676
474.84,-2.0385
473.84,-1.6017
473.13,-1.1724
472.89,-0.75236
475.03,-0.34295
477.33,0.062
478.84,0.45937
479.21,0.84314
479.75,1.2108
