"ID","reference_area","date","HPIndex"
"126","GB","United Kingdom",1999-07-01,59.5499
"127","GB","United Kingdom",1999-10-01,60.8697
"128","GB","United Kingdom",2000-01-01,62.621
"129","GB","United Kingdom",2000-04-01,65.4916
"130","GB","United Kingdom",2000-07-01,66.8152
"131","GB","United Kingdom",2000-10-01,68.309
"132","GB","United Kingdom",2001-01-01,68.3875
"133","GB","United Kingdom",2001-04-01,69.8145
"134","GB","United Kingdom",2001-07-01,72.27
"135","GB","United Kingdom",2001-10-01,70.7751
"136","GB","United Kingdom",2002-01-01,73.1478
"137","GB","United Kingdom",2002-04-01,78.438
"138","GB","United Kingdom",2002-07-01,83.6552
"139","GB","United Kingdom",2002-10-01,87.3155
"140","GB","United Kingdom",2003-01-01,88.9004
"141","GB","United Kingdom",2003-04-01,91.0713
"142","GB","United Kingdom",2003-07-01,93.4122
"143","GB","United Kingdom",2003-10-01,94.7985
"144","GB","United Kingdom",2004-01-01,95.7352
"145","GB","United Kingdom",2004-04-01,100.6037
"146","GB","United Kingdom",2004-07-01,105.0057
"147","GB","United Kingdom",2004-10-01,104.9802
"148","GB","United Kingdom",2005-01-01,102.642
"149","GB","United Kingdom",2005-04-01,104.5846
"150","GB","United Kingdom",2005-07-01,106.6044
"151","GB","United Kingdom",2005-10-01,106.2353
"152","GB","United Kingdom",2006-01-01,107.043
"153","GB","United Kingdom",2006-04-01,109.626
"154","GB","United Kingdom",2006-07-01,112.3089
"155","GB","United Kingdom",2006-10-01,113.5793
"156","GB","United Kingdom",2007-01-01,115.0455
"157","GB","United Kingdom",2007-04-01,118.3254
"158","GB","United Kingdom",2007-07-01,121.7284
"159","GB","United Kingdom",2007-10-01,120.33
"160","GB","United Kingdom",2008-01-01,116.5877
"161","GB","United Kingdom",2008-04-01,113.581
"162","GB","United Kingdom",2008-07-01,107.7688
"163","GB","United Kingdom",2008-10-01,100.5213
"164","GB","United Kingdom",2009-01-01,95.7193
"165","GB","United Kingdom",2009-04-01,95.9597
"166","GB","United Kingdom",2009-07-01,99.0186
"167","GB","United Kingdom",2009-10-01,100.2457
"168","GB","United Kingdom",2010-01-01,99.8286
"169","GB","United Kingdom",2010-04-01,100.3546
"170","GB","United Kingdom",2010-07-01,101.5077
"171","GB","United Kingdom",2010-10-01,98.3237
"172","GB","United Kingdom",2011-01-01,95.1522
"173","GB","United Kingdom",2011-04-01,94.4074
"174","GB","United Kingdom",2011-07-01,94.9375
"175","GB","United Kingdom",2011-10-01,92.7677
"176","GB","United Kingdom",2012-01-01,91.5269
"177","GB","United Kingdom",2012-04-01,92.4661
"178","GB","United Kingdom",2012-07-01,93.2514
"179","GB","United Kingdom",2012-10-01,91.2776
"180","GB","United Kingdom",2013-01-01,90.2889
"181","GB","United Kingdom",2013-04-01,91.478
"182","GB","United Kingdom",2013-07-01,93.4001
"183","GB","United Kingdom",2013-10-01,93.3397
"184","GB","United Kingdom",2014-01-01,94.4542
"185","GB","United Kingdom",2014-04-01,97.1935
"186","GB","United Kingdom",2014-07-01,100.2599
"187","GB","United Kingdom",2014-10-01,100.3929
"188","GB","United Kingdom",2015-01-01,100.7974
"189","GB","United Kingdom",2015-04-01,102.3272
"190","GB","United Kingdom",2015-07-01,105.6225
"191","GB","United Kingdom",2015-10-01,106.7795
"192","GB","United Kingdom",2016-01-01,108.4817
"193","GB","United Kingdom",2016-04-01,110.1624
"194","GB","United Kingdom",2016-07-01,111.9351
"195","GB","United Kingdom",2016-10-01,111.138
"196","GB","United Kingdom",2017-01-01,110.8876
"197","GB","United Kingdom",2017-04-01,112.0592
"198","GB","United Kingdom",2017-07-01,113.9924
"199","GB","United Kingdom",2017-10-01,112.9519
"200","GB","United Kingdom",2018-01-01,112.5452
"201","GB","United Kingdom",2018-04-01,112.8181
"202","GB","United Kingdom",2018-07-01,114.3116
"203","GB","United Kingdom",2018-10-01,113.0729
"204","GB","United Kingdom",2019-01-01,112.0069
"205","GB","United Kingdom",2019-04-01,111.6996
"206","GB","United Kingdom",2019-07-01,113.0672
"207","GB","United Kingdom",2019-10-01,112.4318
"208","GB","United Kingdom",2020-01-01,112.1205
"209","GB","United Kingdom",2020-04-01,112.3283
"210","GB","United Kingdom",2020-07-01,115.2236
"211","GB","United Kingdom",2020-10-01,118.5701
"212","GB","United Kingdom",2021-01-01,120.7537
"213","GB","United Kingdom",2021-04-01,121.6666
