"ID","reference_area","date","HPIndex","HPIndex_log","HPIndex_HPtrend","HPIndex_HPcycle"
"1","GB","United Kingdom",1985-07-01,34.8716,355.167274434954,359.899932970869,-4.73265853591425
"2","GB","United Kingdom",1985-10-01,35.7806,357.740584708475,362.796809744206,-5.05622503573091
"3","GB","United Kingdom",1986-01-01,36.3688,359.371126422857,365.690728605958,-6.31960218310103
"4","GB","United Kingdom",1986-04-01,37.4498,362.300136949503,368.575571503892,-6.27543455438943
"5","GB","United Kingdom",1986-07-01,38.9299,366.176259290599,371.441270634413,-5.26501134381425
"6","GB","United Kingdom",1986-10-01,39.7579,368.28085634921,374.273836047327,-5.99297969811665
"7","GB","United Kingdom",1987-01-01,40.6393,370.473557871244,377.05598716035,-6.58242928910695
"8","GB","United Kingdom",1987-04-01,41.9386,373.620664389611,379.766697778889,-6.14603338927835
"9","GB","United Kingdom",1987-07-01,43.9255,378.249501704765,382.380827690043,-4.13132598527883
"10","GB","United Kingdom",1987-10-01,46.1085,383.099731478511,384.869395410045,-1.76966393153344
"11","GB","United Kingdom",1988-01-01,47.8388,386.783702571574,387.200837376384,-0.41713480480996
"12","GB","United Kingdom",1988-04-01,49.7748,390.750883186082,389.342483986594,1.40839919948839
"13","GB","United Kingdom",1988-07-01,55.8726,402.307409899109,391.261404928956,11.0460049701533
"14","GB","United Kingdom",1988-10-01,58.6713,407.195068052423,392.92555014125,14.2695179111734
"15","GB","United Kingdom",1989-01-01,59.3291,408.309991076396,394.309773314362,14.0002177620336
"16","GB","United Kingdom",1989-04-01,60.1121,409.621115239158,395.397846587874,14.2232686512837
"17","GB","United Kingdom",1989-07-01,61.7899,412.373992068673,396.182292237469,16.1916998312035
"18","GB","United Kingdom",1989-10-01,59.6447,408.840529296185,396.664522081735,12.1760072144498
"19","GB","United Kingdom",1990-01-01,57.7052,405.534729077053,396.856067751657,8.67866132539641
"20","GB","United Kingdom",1990-04-01,55.4895,401.619381366467,396.776070882726,4.84331048374047
"21","GB","United Kingdom",1990-07-01,55.6605,401.927073916915,396.449097273766,5.4779766431488
"22","GB","United Kingdom",1990-10-01,53.7811,398.49221043318,395.902739792649,2.58947064053165
"23","GB","United Kingdom",1991-01-01,52.845,396.736310046131,395.168015042651,1.56829500348035
"24","GB","United Kingdom",1991-04-01,50.3859,391.97113740319,394.277558046198,-2.30642064300766
"25","GB","United Kingdom",1991-07-01,50.8936,392.973717891225,393.264984010093,-0.291266118867772
"26","GB","United Kingdom",1991-10-01,49.9296,391.061401326473,392.162466628237,-1.10106530176413
"27","GB","United Kingdom",1992-01-01,48.9527,389.085452578018,391.001997553207,-1.91654497518963
"28","GB","United Kingdom",1992-04-01,46.8658,384.728819836109,389.814880271767,-5.08606043565878
"29","GB","United Kingdom",1992-07-01,47.1128,385.254472630978,388.631220430071,-3.37674779909289
"30","GB","United Kingdom",1992-10-01,45.017,380.704019620804,387.4779448865,-6.77392526569565
"31","GB","United Kingdom",1993-01-01,45.226,381.16721427008,386.37987003206,-5.21265576198016
"32","GB","United Kingdom",1993-04-01,44.6958,379.987953747349,385.35757855447,-5.36962480712075
"33","GB","United Kingdom",1993-07-01,45.571,381.92715492966,384.428395231592,-2.5012403019322
"34","GB","United Kingdom",1993-10-01,44.618,379.813736505046,383.606288825787,-3.7925523207416
"35","GB","United Kingdom",1994-01-01,45.0497,380.776632476469,382.903664824228,-2.12703234775899
"36","GB","United Kingdom",1994-04-01,44.9854,380.633799268239,382.330558368886,-1.69675910064671
"37","GB","United Kingdom",1994-07-01,45.8543,382.546897838354,381.895675206513,0.651222631840476
