"credit","Credit_HPcycle","Credit_HPtrend"
"150",48.9,5.80804832638285,43.0919516736171
"151",47.6,4.23320175276269,43.3667982472373
"152",47.6,3.95998174563868,43.6400182543613
"153",48.7,4.78831260932984,43.9116873906702
"154",51,6.81810874820056,44.1818912517994
"155",49.5,5.04927259583291,44.4507274041671
"156",48.7,3.98168954053859,44.7183104594614
"157",49.7,4.71523234744694,44.9847676525531
"158",52.2,6.9497638274638,45.2502361725362
"159",49.9,4.38513500341372,45.5148649965863
"160",49.5,3.72117952371191,45.7788204762881
"161",49.9,3.85772007393593,46.0422799260641
"162",52.4,6.09457003671475,46.3054299632852
"163",50,3.4315331503772,46.5684668496228
"164",49.4,2.56839791682676,46.8316020831732
"165",52.2,5.10494425913412,47.0950557408659
"166",52.3,4.94094567937533,47.3590543206247
"167",52.2,4.57616291726559,47.6238370827344
"168",51.4,3.51034436015607,47.8896556398439
"169",52.7,4.54322695499056,48.1567730450094
"170",53.6,5.17453887285239,48.4254611271476
"171",52.6,3.90399692675666,48.6960030732433
"172",51.1,2.13130499337223,48.9686950066278
"173",51.8,2.55615718937445,49.2438428106255
"174",51.8,2.27824230317804,49.521757696822
"175",50.1,0.297242732802232,49.8027572671978
"176",48.5,-1.58716481933885,50.0871648193389
"177",48.5,-1.8753043939352,50.3753043939352
"178",49.2,-1.46749606376693,50.6674960637669
"179",49.9,-1.06405521335499,50.964055213355
"180",49.9,-1.36529355847723,51.2652935584772
"181",50.8,-0.771520154773872,51.5715201547739
"182",51.9,0.0169593553461106,51.8830406446539
"183",50.5,-1.70015874172286,52.2001587417229
"184",48.2,-4.32317820198459,52.5231782019846
"185",48.2,-4.65239853104891,52.8523985310489
"186",48,-5.18810842657508,53.1881084265751
"187",46.2,-7.33058495523096,53.530584955231
"188",47.1,-6.78009221341432,53.8800922134143
"189",47.3,-6.93687597105516,54.2368759710552
"190",50.2,-4.40116504785495,54.601165047855
"191",48.4,-6.57317092132917,54.9731709213292
"192",49.2,-6.15309406607478,55.3530940660748
"193",49.2,-6.54111852376738,55.7411185237674
"194",51.2,-4.93741295334305,56.137412953343
"195",49.3,-7.24212966094206,56.5421296609421
"196",48.3,-8.65540860917127,56.9554086091713
"197",48,-9.37737165531624,57.3773716553162
"198",49.7,-8.1081190181409,57.8081190181409
"199",47.9,-10.3477274729757,58.2477274729757
"200",47.3,-11.3962535248618,58.6962535248618
"201",48.7,-10.4537278095153,59.1537278095153
"202",51.6,-8.02015247201859,59.6201524720186
"203",50.2,-9.89550352313573,60.0955035231357
"204",49.9,-10.6797369232511,60.5797369232511
"205",49.3,-11.772783893986,61.072783893986
"206",52.2,-9.37454895762399,61.574548957624
"207",49.9,-12.184907204487,62.084907204487
"208",50.3,-12.3037102885255,62.6037102885255
"209",52.8,-10.3307794014212,63.1307794014212
"210",53.6,-10.0659049755775,63.6659049755775
"211",54.7,-9.50885161645383,64.2088516164538
"212",54.6,-10.1593587647445,64.7593587647445
"213",56.4,-8.91714208901655,65.3171420890165
"214",57.3,-8.58189185943721,65.8818918594372
"215",56.8,-9.65327605332161,66.4532760533216
"216",57,-10.030941193254,67.030941193254
"217",57.9,-9.71450966862838,67.6145096686284
"218",59.6,-8.60357879148774,68.2035787914877
"219",62.8,-5.99772158759518,68.7977215875952
"220",62.6,-6.79648957377273,69.3964895737727
"221",63.8,-6.199419272538,69.999419272538
"222",65.3,-5.30603021518233,70.6060302151823
"223",64.3,-6.91582643444818,71.2158264344482
"224",63,-8.82829869800397,71.828298698004
"225",63.9,-8.54292048395218,72.4429204839522
"226",66.5,-6.55914319964881,73.0591431996488
"227",66.2,-7.47639689514823,73.6763968951482
"228",66.7,-7.59409522264639,74.2940952226464
"229",70.7,-4.21163314334736,74.9116331433474
"230",72.9,-2.62838663321729,75.5283866332173
"231",73.7,-2.44372113913961,76.1437211391396
"232",78,1.24300446296983,76.7569955370302
"233",79.1,1.73243740649621,77.3675625935038
"234",85.9,7.9252218173155,77.9747781826845
"235",84.6,6.02199749020795,78.578002509792
"236",87.7,8.52338440690235,79.1766155930977
"237",87.8,8.0299874941292,79.7700125058708
"238",93.2,12.8423903701644,80.3576096298356
"239",89,8.06115657830987,80.9388434216901
"240",91.2,9.68681755589215,81.5131824441079
"241",92.2,10.11988458735,82.08011541265
"242",98.3,15.6608447400758,82.6391552599242
"243",96,12.8101597817502,83.1898402182498
"244",98,14.2682523279418,83.7317476720582
"245",98.6,14.3355129688189,84.2644870311811
"246",102.3,17.5122966239193,84.7877033760807
"247",99.2,13.8989223740026,85.3010776259974
"248",100.7,14.895665519081,85.804334480919
"249",98.9,12.6027666118668,86.2972333881332
