"credit","Credit_HPcycle","Credit_HPtrend"
"150",105.2,-12.4179087363882,117.617908736388
"151",105.7,-12.3715012516644,118.071501251664
"152",106.3,-12.2359700676644,118.535970067664
"153",106.7,-12.3109604405085,119.010960440508
"154",109.2,-10.2960870363898,119.49608703639
"155",111.5,-8.49093374410692,119.990933744107
"156",113.8,-6.69505871223192,120.495058712232
"157",115.9,-5.10799886201049,121.00799886201
"158",118.4,-3.129274377036,121.529274377036
"159",120.8,-1.25839267091157,122.058392670912
"160",123.2,0.605146665953044,122.594853334047
"161",125.3,2.16184718912597,123.138152810874
"162",128.7,5.01221094131032,123.68778905869
"163",131.7,7.45673456059061,124.243265439409
"164",134.6,9.79590215452256,124.804097845477
"165",137,11.6301791888273,125.369820811173
"166",140.3,14.3600066394696,125.93999336053
"167",143.3,16.7857964069661,126.514203593034
"168",146.2,19.1079244918195,127.09207550818
"169",148.7,21.0267249300383,127.673275069962
"170",150.5,22.2424839878207,128.257516012179
"171",152.3,23.4554353645524,128.844564635448
"172",154.1,24.6657571534095,129.43424284659
"173",155.9,25.8735688089798,130.02643119102
"174",152.8,22.1789281214578,130.621071878542
"175",150.2,18.9818281971163,131.218171802884
"176",148.1,16.2822066949078,131.817793305092
"177",146.8,14.3799538192138,132.420046180786
"178",147.7,14.6749190689001,133.0250809311
"179",149.3,15.6669159929471,133.633084007053
"180",151.3,17.0557214530364,134.244278546964
"181",153.4,18.5410731435624,134.858926856438
"182",154.6,19.1226661196139,135.477333880386
"183",155.2,19.1001490835979,136.099850916402
"184",154.7,17.9731229312554,136.726877068745
"185",153.8,16.4411408079563,137.358859192044
"186",151.3,13.3037109262612,137.996289073739
"187",148.7,10.0603003958772,138.639699604123
"188",146.6,7.31034306723673,139.289656932763
"189",144,4.05324764001999,139.94675235998
"190",140.6,-0.0115954619496483,140.61159546195
"191",137.2,-4.08480594796604,141.284805947966
"192",134.1,-7.86700349833802,141.967003498338
"193",131.5,-11.1587975813593,142.658797581359
"194",130.5,-12.8607779978099,143.36077799781
"195",128.4,-15.6735066514806,144.073506651481
"196",128.2,-16.5975132942191,144.797513294219
"197",130.2,-15.3332884941043,145.533288494104
"198",140,-6.28128132542718,146.281281325427
"199",139.6,-7.44190252926283,147.041902529263
"200",139.2,-8.61554714348053,147.815547143481
"201",136.5,-12.1025916011985,148.602591601199
"202",139,-10.4033907966587,149.403390796659
"203",138.7,-11.5182693676288,150.218269367629
"204",141.3,-9.7475259433974,151.047525943397
"205",141.2,-10.6914303575831,151.891430357583
"206",143.9,-8.85022807499136,152.750228074991
"207",143.5,-10.1241378318399,153.62413783184
"208",143.3,-11.2133562387914,154.513356238791
"209",146.8,-8.61805459615311,155.418054596153
"210",145.5,-10.8383761708492,156.338376170849
"211",145.9,-11.3744426846543,157.274442684654
"212",149.2,-9.02634876342179,158.226348763422
"213",153.6,-5.59416059688067,159.194160596881
"214",152.6,-7.57792180890171,160.177921808902
"215",154.8,-6.37766203794993,161.17766203795
"216",156.2,-5.99339197767945,162.193391977679
"217",161.1,-2.12510637759566,163.225106377596
"218",159.8,-4.47278500372433,164.272785003724
"219",159.6,-5.7364023093226,165.336402309323
"220",159.1,-7.31592156569122,166.415921565691
"221",161,-6.51129170311515,167.511291703115
"222",158.8,-9.82244336208624,168.622443362086
"223",160.3,-9.44929090485255,169.749290904853
"224",159.2,-11.6917241375684,170.891724137568
"225",157.9,-14.1496092431519,172.049609243152
"226",156.9,-16.32278317521,173.22278317521
"227",157.5,-16.911047513337,174.411047513337
"228",156.6,-19.0141630301593,175.614163030159
"229",158.9,-17.931848220689,176.831848220689
"230",159.2,-18.8637740445301,178.06377404453
"231",163.9,-15.4095666316592,179.309566631659
"232",164.8,-15.7688049526337,180.568804952634
"233",167.4,-14.4410294540799,181.84102945408
"234",167.4,-15.7257411606174,183.125741160617
"235",169.4,-15.0224049942874,184.422404994287
"236",169.3,-16.4304465627832,185.730446562783
"237",171.5,-15.5492539177876,187.049253917788
"238",175.5,-12.8781740348617,188.378174034862
"239",180.7,-9.01651501643286,189.716515016433
"240",184.2,-6.86355276949616,191.063552769496
"241",189.9,-2.51854065975547,192.418540659755
"242",195.4,1.61928510596272,193.780714894037
"243",202.1,6.95069461718878,195.149305382811
"244",207,10.4764539152376,196.523546084762
"245",217.2,19.2973116646889,197.902688335311
"246",220.3,21.0139903389837,199.286009661016
"247",224.4,23.7271641682878,200.672835831712
"248",229,26.9374548477888,202.062545152211
"249",232.2,28.7454247547676,203.454575245232
"250",229.7,24.8515689228635,204.848431077137
"251",228.2,21.9563105221565,206.243689477843
"252",225.5,17.8600105938036,207.639989406196
"253",220,10.9629752881855,209.037024711815
"254",221,10.5654661056561,210.434533894344
"255",221.5,9.66771713913152,211.832282860868
"256",222.7,9.46993606786245,213.230063932138
"257",223.5,8.87230640180679,214.627693598193
"258",230.1,14.0749879760822,216.025012023918
"259",228.7,11.2781184450402,217.42188155496
"260",233.1,14.2818002755631,218.818199724437
"261",227.1,6.8861077392362,220.213892260764
"262",231.7,10.0910794031444,221.608920596856
"263",234.3,11.2967366191034,223.003263380897
"264",232.2,7.80307551123027,224.39692448877
"265",231.7,5.91006396180047,225.7899360382
"266",236.8,9.61765034540102,227.182349654599
"267",235,6.42576826145871,228.574231738541
"268",232.1,2.13432726527459,229.965672734725
"269",233,1.643220847729,231.356779152271
"270",235.7,2.95233716388409,232.747662836116
"271",234.2,0.061560260749985,234.13843973925
"272",233,-2.52923319550616,235.529233195506
"273",236.7,-0.220166692617928,236.920166692618
