"credit","Credit_HPcycle","Credit_HPtrend"
"150",109.7,3.95343949748548,105.746560502515
"151",109.6,3.50085875053664,106.099141249463
"152",108.8,2.34907619828593,106.450923801714
"153",110.1,3.29795240709882,106.802047592901
"154",108.8,1.6473420706505,107.152657929349
"155",108.6,1.09709163773487,107.502908362265
"156",107.8,-0.0529565612092462,107.852956561209
"157",107.7,-0.502962938472135,108.202962938472
"158",106.6,-1.95308777395261,108.553087773953
"159",106.4,-2.50349009014213,108.903490090142
"160",107.3,-1.95432402681304,109.254324026813
"161",107.8,-1.80573746501192,109.605737465012
"162",106.5,-3.45787339997555,109.957873399976
"163",106.9,-3.41087031259738,110.310870312597
"164",106.6,-4.06485803908663,110.664858039087
"165",107.3,-3.71995788847751,111.019957888478
"166",106.2,-5.17628100765851,111.376281007659
"167",106.6,-5.13392924362376,111.733929243624
"168",106.6,-5.4929915026646,112.092991502665
"169",107.8,-4.65354385624896,112.453543856249
"170",107.7,-5.11564864336756,112.815648643368
"171",106.2,-6.97935656915009,113.17935656915
"172",105.8,-7.74470554960466,113.544705549605
"173",106.3,-7.61171605234796,113.911716052348
"174",105,-9.28038918323378,114.280389183234
"175",105.2,-9.45070701882439,114.650707018824
"176",106.6,-8.42262843471055,115.022628434711
"177",107.3,-8.09608867971424,115.396088679714
"178",107.3,-8.47100194608704,115.771001946087
"179",107.9,-8.24726218585882,116.147262185859
"180",108.2,-8.32474217355439,116.524742173554
"181",107.9,-9.0032940655428,116.903294065543
"182",109.7,-7.58274920633784,117.282749206338
"183",111.3,-6.36291643221856,117.662916432219
"184",113,-5.04358562259045,118.04358562259
"185",115.7,-2.72453074956823,118.424530749568
"186",113.5,-5.30551317630258,118.805513176303
"187",114.2,-4.98628745461698,119.186287454617
"188",115.3,-4.26659487255242,119.566594872552
"189",116.4,-3.54616425243095,119.946164252431
"190",112.8,-7.52471375008792,120.324713750088
"191",114,-6.70195265594711,120.701952655947
"192",114.3,-6.77757144864882,121.077571448649
