"credit","Credit_HPcycle","Credit_HPtrend"
"150",160.4,-8.4706026706953,168.870602670695
"151",159,-10.746141000428,169.746141000428
"152",160.3,-10.3164830733065,170.616483073307
"153",162,-9.4808010889947,171.480801088995
"154",162.3,-10.0382414559515,172.338241455951
"155",161.8,-11.3879268806329,173.187926880633
"156",164.5,-9.52895497388709,174.028954973887
"157",168.3,-6.56039487675411,174.860394876754
"158",170.2,-5.48129190787589,175.681291907876
"159",176.3,-0.190674984914402,176.490674984914
"160",180.3,3.01244067770073,177.287559322299
"161",183.7,5.62904034222891,178.070959657771
"162",183.1,4.26010173982388,178.839898260176
"163",183.5,3.90658852904291,179.593411470957
"164",186.3,5.96945371818813,180.330546281812
"165",190,8.94964054908715,181.050359450913
"166",191.2,9.44807733993941,181.751922660061
"167",192.6,10.1656700348354,182.434329965165
"168",197.2,14.1033009576741,183.096699042326
"169",201,17.2618270181779,183.738172981822
"170",205.9,21.5420698678331,184.357930132167
"171",204.3,19.3448080035338,184.955191996466
"172",206,20.4707660670114,185.529233932989
"173",207.6,21.5206203379795,186.079379662021
"174",205.6,18.9949959192373,186.605004080763
"175",204.5,17.3944641120236,187.105535887976
"176",204.6,17.0195487300948,187.580451269905
"177",206.3,18.2707301010401,188.02926989896
"178",204.9,16.4484460035877,188.451553996412
"179",204.8,15.95308853964,188.84691146036
"180",205.4,16.1850086899798,189.21499131002
"181",208.6,19.0445175526577,189.555482447342
"182",208.5,18.6318857632248,189.868114236775
"183",209.2,19.0473363459134,190.152663654087
"184",211.3,20.8910457452596,190.40895425474
"185",213.6,22.9631427874577,190.636857212542
"186",212.6,21.7637040710747,190.836295928925
"187",211.3,20.2927487868446,191.007251213155
"188",212.6,21.4502417162227,191.149758283777
"189",214.2,22.9360969087891,191.263903091211
"190",213.3,21.9501747885306,191.349825211469
"191",211.2,19.7922784391791,191.407721560821
"192",211.7,20.2621560690522,191.437843930948
"193",212.5,21.0595064057517,191.440493594248
"194",210.8,19.3839775214907,191.416022478509
"195",208.8,17.4351648397297,191.36483516027
"196",207.7,16.4126153239671,191.287384676033
"197",208.5,17.3158323498027,191.184167650197
"198",205,13.9442782612895,191.055721738711
"199",203.9,12.9973721129051,190.902627887095
"200",203.3,12.5744980984249,190.725501901575
"201",206.2,15.6750079182061,190.524992081794
