"credit","Credit_HPcycle","Credit_HPtrend"
"150",27.2,-3.71103492589862,30.9110349258986
"151",26.9,-4.04382946859981,30.9438294685998
"152",30.9,-0.0772845699433238,30.9772845699433
"153",31.6,0.588645368928978,31.011354631071
"154",30.8,-0.245993859913267,31.0459938599133
"155",34.6,3.51884206398606,31.0811579360139
"156",35.1,3.98319807606805,31.116801923932
"157",35.1,3.94711031466823,31.1528896853318
"158",33.2,2.01060496012708,31.1893950398729
"159",32.6,1.37369832500917,31.2263016749908
"160",30.7,-0.563598304633177,31.2635983046332
"161",33.7,2.39872292300655,31.3012770769935
"162",25.5,-5.83932873126948,31.3393287312695
"163",21.3,-10.0777500034662,31.3777500034662
"164",19.1,-12.3165230312669,31.4165230312669
"165",20.1,-11.3556047579799,31.4556047579799
"166",19.2,-12.2949213356058,31.4949213356058
"167",20.6,-10.9343705271333,31.5343705271333
"168",21.8,-9.77381935824797,31.573819358248
"169",25.3,-6.31310751870885,31.6131075187088
"170",22.3,-9.3520502637267,31.6520502637267
"171",24.3,-7.39044706574345,31.6904470657435
"172",24.3,-7.42807401707523,31.7280740170752
"173",26.4,-5.36468873392074,31.7646887339207
"174",26.5,-5.30003026229355,31.8000302622936
"175",28.2,-3.63382423648525,31.8338242364852
"176",29.4,-2.46578304071154,31.8657830407115
"177",33.3,1.40439002537154,31.8956099746285
"178",34.3,2.37699782656593,31.9230021734341
"179",36.3,4.35233971669922,31.9476602833008
"180",37.9,5.9307091071029,31.9692908928971
"181",39.7,7.71238852826078,31.9876114717392
"182",40.6,8.59764568388391,32.0023543161161
"183",42.3,10.2867289967098,32.0132710032901
"184",43.7,11.6798653953639,32.0201346046361
"185",45.2,13.1772560916503,32.0227439083497
"186",46.4,14.3790730977065,32.0209269022935
"187",47.8,15.7854554825327,32.0145445174673
"188",48.4,16.3965063674432,32.0034936325568
"189",49.5,17.5122894101178,31.9877105898822
"190",50.8,18.8328272769663,31.9671727230337
"191",51.1,19.1580988536735,31.9419011463265
"192",50.6,18.6880359438622,31.9119640561378
"193",49.5,17.622522455903,31.877477544097
"194",46.7,14.861395578079,31.838604421921
"195",44.5,12.7044484423687,31.7955515576313
"196",42.5,10.7514370272581,31.7485629727419
"197",40.7,9.00208555011453,31.6979144498855
"198",40.1,8.45609134971035,31.6439086502897
"199",38.7,7.11312925960571,31.5868707403943
"200",36.1,4.57285297313257,31.5271470268674
"201",34.6,3.1348984007998,31.4651015992002
"202",34.2,2.79889002098386,31.4011099790161
"203",34.2,2.86444447481458,31.3355555251854
"204",34,2.73117140619664,31.2688285938034
"205",32,0.798673297923872,31.2013267020761
"206",31,-0.133454195138435,31.1334541951384
"207",30.2,-0.865617414808235,31.0656174148082
"208",27.9,-3.09822236926778,30.9982223692678
"209",27,-3.93167290265607,30.9316729026561
"210",26.3,-4.56636511355652,30.8663651135565
"211",26.6,-4.20268527136971,30.8026852713697
"212",25.7,-5.04100822958341,30.7410082295834
"213",25.1,-5.58169833497265,30.6816983349727
"214",24.7,-5.92510733179157,30.6251073317916
"215",23.6,-6.9715730100485,30.5715730100485
"216",23.7,-6.8214183469837,30.5214183469837
"217",23.8,-6.67494889090466,30.4749488909047
"218",23.2,-7.23245313657313,30.4324531365731
"219",24.1,-6.29420289137879,30.3942028913788
"220",24.3,-6.06045188157774,30.3604518815777
"221",24.6,-5.73143809791885,30.3314380979188
"222",24.4,-5.9073843800217,30.3073843800217
"223",24.2,-6.08849923891194,30.2884992389119
"224",24.6,-5.67497641715091,30.2749764171509
"225",24.9,-5.36699443605682,30.2669944360568
"226",24.8,-5.46471762950217,30.2647176295022
"227",24.5,-5.76829691387622,30.2682969138762
"228",24.2,-6.07786954377361,30.2778695437736
"229",24,-6.29355835304497,30.293558353045
"230",24.1,-6.21547098086893,30.3154709808689
"231",23.9,-6.44369933252807,30.3436993325281
"232",23.5,-6.87831977462597,30.378319774626
"233",24,-6.41939256451965,30.4193925645196
"234",24.2,-6.26696076376672,30.4669607637667
"235",24.7,-5.82105138544134,30.5210513854413
"236",24.7,-5.88167577521732,30.5816757752173
"237",25.6,-5.04883072613878,30.6488307261388
"238",25.8,-4.92249832706494,30.7224983270649
"239",26,-4.80264804477125,30.8026480447712
"240",27,-3.88923703979263,30.8892370397926
"241",28.2,-2.78221046604056,30.9822104660406
"242",28.2,-2.88150375433588,31.0815037543359
"243",28,-3.18704537997511,31.1870453799751
"244",28.7,-2.5987566144893,31.2987566144893
"245",30,-1.41655076180205,31.4165507618021
"246",30.7,-0.840334628942827,31.5403346289428
"247",30.3,-1.37001148156381,31.6700114815638
"248",30.5,-1.30548248448194,31.8054824844819
"249",30.2,-1.7466453774824,31.9466453774824
"250",30,-2.09339463664929,32.0933946366493
"251",30.2,-2.04562037145056,32.2456203714506
"252",29.8,-2.60320745786857,32.4032074578686
"253",29.8,-2.76603565783178,32.5660356578318
"254",30.2,-2.53397822525328,32.7339782252533
"255",30.1,-2.80690149895499,32.906901498955
"256",31.7,-1.3846654828141,33.0846654828141
"257",31.9,-1.36712316345447,33.2671231634545
"258",31,-2.45412406583573,33.4541240658357
"259",31.4,-2.24551429710874,33.6455142971087
"260",31.6,-2.24113382911589,33.8411338291159
"261",32,-2.04081701991373,34.0408170199137
"262",31.8,-2.44439262472255,34.2443926247226
"263",32.8,-1.65168429672111,34.4516842967211
"264",34,-0.662509578105638,34.6625095781056
"265",35.1,0.223318118137278,34.8766818818627
"266",35.1,0.00598703529374606,35.0940129647063
"267",35.4,0.085684858356673,35.3143151416433
"268",35.6,0.0625992573501447,35.5374007426499
"269",36.5,0.736917688087292,35.7630823119127
"270",36.8,0.808827449882803,35.9911725501172
"271",37.5,1.27851399975617,36.2214860002438
"272",39.2,2.74616077265933,36.4538392273407
"273",39.7,3.01194800725896,36.688051992741
"274",40.6,3.67604907681946,36.9239509231805
"275",41.7,4.53862982473519,37.1613701752648
"276",42.5,5.09984690427751,37.4001530957225
"277",42.8,5.15984562214447,37.6401543778555
"278",41.1,3.21875853541596,37.881241464584
"279",40.5,2.37670530155803,38.123294698442
"280",41.1,2.73379753114012,38.3662024688599
"281",42.5,3.89014089296888,38.6098591070311
"282",41.5,2.64583422135694,38.8541657786431
"283",42.5,3.40096662526457,39.0990333747354
"284",41.5,2.15562059906649,39.3443794009335
"285",41.8,2.20987013472094,39.5901298652791
