106.25,0.35202,0,0
106.68,1.0243,0,0
467.2,1.191,486.91,1.2983
466.56,2.8681,490.93,-4.1561
467.79,0.054852,491.73,-6.7338
467.87,0.86815,491.63,-7.6275
467.93,1.0046,491.57,-8.2015
468.66,1.311,491.55,-9.1835
468.68,1.2,491.37,-10.308
468.71,1.0569,491.23,-10.975
467.84,1.2009,491.68,-11.028
469.04,1.2044,491.54,-11.082
467.91,1.1321,491.5,-11.196
467.47,1.3988,492.17,-11.064
466.73,1.3861,492.29,-10.906
466.95,1.0516,491.78,-10.587
466.75,0.17222,490.29,-10.258
467.05,-0.35495,489.68,-9.9884
468.17,-0.65786,489.25,-9.5697
468.71,-0.73725,489.07,-9.1184
467.84,-1.096,488.33,-8.7277
468.29,-1.1802,488.42,-8.3301
467.99,-1.1636,488.61,-7.9195
468.84,-1.3779,487.87,-7.2757
468.21,-1.7964,486.67,-6.7902
468.83,-2.0673,486.18,-6.3619
468.65,-1.8711,487.23,-6.0288
469.57,-1.6804,487.53,-5.3991
469.16,-1.3312,488.47,-4.7871
467.45,-0.98061,490.04,-4.2274
467.01,-0.90797,490.21,-3.5076
467.62,-1.0562,488.94,-2.755
466.53,-1.1938,488.88,-2.289
466.75,-1.2325,489.4,-1.7875
468.11,-1.2914,488.1,-1.1829
468.84,-1.3804,486.65,-0.72852
468.89,-1.4296,486.54,-0.41977
469.4,-1.3924,486.73,-0.077988
469.59,-1.2949,486.94,0.27549
469.27,-1.2504,486.77,0.56576
470.87,-1.2082,485.26,0.88008
472.17,-1.0576,485.27,1.1923
473.44,-0.78952,485.05,1.5705
475.42,-0.3702,485.2,2.0876
473.38,-0.23219,484.82,2.3135
473.96,-0.19366,485.24,2.5644
474.78,-0.032882,485.13,2.8579
475.56,0.16623,484.83,3.1422
472.59,-0.031192,484.23,3.0203
473.8,-0.20018,484.34,2.9753
474.08,-0.22129,483.8,2.8954
474.91,-0.18094,483.72,2.8382
475.52,-0.083949,482.48,2.7235
476.64,0.004472,481.86,2.5927
477.46,0.13715,481.41,2.4609
478.64,0.33516,480.87,2.3671
478.86,0.46765,479.58,2.1613
479.65,0.51985,479.17,1.9335
480.01,0.57742,478.15,1.6492
480.87,0.62646,478.05,1.3966
480.83,0.67544,477.73,1.1194
481.28,0.72127,477.86,0.8899
482.2,0.88388,477.6,0.74761
483.94,1.207,477.93,0.7846
482.05,1.2734,477.97,0.64635
483.69,1.4256,477.49,0.64097
484.47,1.6311,477.17,0.6581
486.58,2.0247,477.16,0.85076
487.47,2.461,476.58,1.0616
488.69,2.8594,476.41,1.3181
488.31,3.0551,475.68,1.4438
491.99,3.6145,475,1.8118
492.2,4.0283,474.11,2.0531
492.37,4.186,473.05,2.1526
492.79,4.2103,472.76,2.1873
492.48,4.1319,472.52,2.1346
492.36,4,471.69,1.9841
493.72,4.0171,471.45,1.8974
493.97,4.066,471.21,1.7928
494.17,4.0855,470.97,1.6685
494.45,4.0938,469.96,1.4837
495.11,4.075,469.86,1.3036
494.99,4.0327,469.35,1.0749
494.49,3.8401,469.02,0.75898
492.74,3.3745,468.39,0.23734
492.24,2.8677,468.33,-0.32387
491.81,2.462,468.36,-0.87477
491.12,2.0966,468.29,-1.4362
490.49,1.7471,468.4,-1.988
491.06,1.582,467.98,-2.4383
490.94,1.4394,467.61,-2.8793
490.63,1.2619,467.8,-3.2855
490.91,1.1828,466.73,-3.6547
491.15,1.0629,467.96,-3.9003
490.76,1.0859,468.59,-4.015
489.5,0.9843,467.77,-4.2181
487.92,0.57834,466.74,-4.6152
487.59,0.10694,466.28,-5.039
486.63,-0.33762,466.79,-5.4504
486.68,-0.59963,466.41,-5.76
485.94,-0.85132,468.05,-5.9578
485.82,-0.88626,468.22,-5.9914
485.97,-0.88298,467.15,-6.004
487.32,-0.84245,468.22,-5.8027
488.23,-0.53074,467.65,-5.4539
489.22,-0.24882,465.84,-5.1299
489.4,-0.1907,465.37,-4.8813
489.89,-0.14177,465.36,-4.5778
489.02,-0.18058,464.07,-4.4184
489.03,-0.38743,464.61,-4.2516
488.44,-0.50916,465.07,-4.0504
486.99,-0.70941,464.96,-3.9427
484.17,-1.1811,464.78,-4.0841
483.62,-1.688,464.7,-4.2343
484.24,-1.9722,465.47,-4.2189
484.12,-2.0249,465.15,-4.152
483.72,-2.1155,465.23,-4.0933
484.06,-2.1481,465.94,-3.9104
483.85,-2.0799,465.57,-3.7093
483.55,-2.1011,465.79,-3.5168
483.4,-2.1116,466.04,-3.2889
483.91,-2.0515,466.44,-2.9572
483.89,-1.9309,466.4,-2.6057
483.76,-1.8665,465.59,-2.3239
483.19,-1.9495,465.91,-2.1136
483.37,-1.9759,467.35,-1.7698
482.43,-1.9016,467.17,-1.4647
479.06,-2.1749,467.45,-1.4775
479.87,-2.4547,469.28,-1.2612
479.74,-2.3899,469.82,-0.93552
479.58,-2.3065,469.81,-0.61552
478.83,-2.3015,471.51,-0.27518
479.12,-2.1505,473.45,0.27899
478.73,-1.8716,474.61,0.91806
478.68,-1.6127,475.2,1.5839
477.95,-1.4495,476.06,2.1927
478.63,-1.2557,475.8,2.8135
478.2,-1.1471,476.44,3.3384
477.88,-1.0663,476.93,3.8145
477.66,-0.99873,478.6,4.3208
477.11,-0.85347,479,4.7935
477.9,-0.68944,479.21,5.2801
478.47,-0.46872,479.91,5.7765
477.82,-0.28968,480.83,6.1998
478.4,-0.078053,481,6.6291
479.03,0.16036,481.52,7.0506
478.93,0.37924,481.97,7.4031
478.65,0.52438,484.3,7.7925
479.34,0.89011,484.87,8.2805
482.99,1.5997,485.2,9.0276
483.97,2.3698,487.56,9.8751
484.51,3.1901,489.87,10.861
485.33,4.0424,488.55,11.744
483.57,4.1771,490.02,12.287
