108.44,-0.042032,0,0
108.64,0.46052,0,0
468.03,0.89759,388.18,-0.6142
467.84,3.1025,386.97,-1.3769
467.26,3.2265,385.21,-2.1158
467.95,3.5808,385.34,-2.3972
468.37,3.429,386.09,-2.2725
470.67,2.7183,384.96,-2.7714
469.07,2.8694,383.5,-3.5511
469.29,2.3283,383.51,-3.6585
468.56,1.9201,385.09,-3.4973
470.32,1.1048,384.32,-3.4037
470.33,0.69104,383.94,-3.4046
470.69,0.29708,385.11,-3.2916
470.02,-0.06644,387.47,-3.362
469.33,-0.40897,387.19,-3.2463
471.53,-0.54556,385.58,-2.6879
472.37,-0.58956,387.57,-2.7264
472.4,-0.61555,391.38,-3.1064
473.56,-0.53393,391.6,-2.7641
474.47,-0.37832,391.83,-2.4181
475.54,-0.20443,394.63,-2.4604
476.66,-0.01443,398.83,-2.5952
478.2,0.25286,399.34,-2.0456
477.66,0.49499,399.55,-1.5191
479.18,0.6853,401.45,-1.0297
479.23,0.81947,404.63,-0.55952
480.67,0.97018,404.23,0.19882
481.45,1.1177,403.2,0.87358
482.11,1.1991,404.56,1.5321
482.58,1.2092,406.72,2.2512
484.81,1.2976,405.55,2.799
485.23,1.3654,404.46,3.2134
485.63,1.3493,405.21,3.7074
486.23,1.2811,406.28,4.1793
487.24,1.2599,403.87,4.3001
487.42,1.2331,400.59,4.2772
488.08,1.1678,399.48,4.3536
487.67,1.0096,400.36,4.4596
489.23,0.93399,398.3,4.4378
490.85,0.95722,395.94,4.3858
490.87,0.93501,395.9,4.2696
490.66,0.81885,397.59,4.064
489.66,0.66115,396.11,3.8683
489.79,0.49053,394.38,3.6893
489.13,0.26741,395.07,3.3288
488.51,-0.0040874,397.18,2.8552
489.46,-0.1658,395.7,2.6305
488.92,-0.25292,393.16,2.3742
489.29,-0.34277,393.84,1.9299
488.9,-0.42583,395.91,1.3835
487.74,-0.48572,394.47,0.98824
487.19,-0.56263,393.71,0.57016
487.07,-0.61448,393.36,0.15017
486.37,-0.69837,396.48,-0.33407
487.06,-0.70277,396.42,-0.67586
487.48,-0.54608,391.41,-1.0391
487.58,-0.48322,396.35,-1.3473
487.05,-0.38345,396.53,-1.661
486.83,-0.30236,396.52,-1.9357
486.6,-0.19654,394.33,-2.2411
486.27,-0.17076,396.42,-2.3984
485.82,-0.19524,399.11,-2.4901
485.3,-0.21799,399.29,-2.6089
485.46,-0.23146,399.28,-2.677
487.35,-0.17926,400.93,-2.6335
488.13,-0.099576,405.4,-2.5536
489.27,0.092456,404.93,-2.4918
489.08,0.23395,406.84,-2.4312
490.19,0.35942,409.04,-2.3141
491.63,0.5088,411.94,-2.1784
492.07,0.70754,410.96,-2.0041
493.04,0.86304,412.02,-1.8281
494.3,1.0123,413.6,-1.639
494.74,1.0972,416.15,-1.4855
495.32,1.1659,416.24,-1.2494
495.6,1.1815,416.23,-1.0134
495.59,1.0843,418.67,-0.83425
495.38,0.88468,422.21,-0.66287
495.86,0.71253,422.53,-0.38588
496.66,0.56795,423.34,-0.1064
497.05,0.4049,426.46,0.13745
496.84,0.20751,430.13,0.37815
496,0.0080105,430.88,0.62475
496.29,-0.20754,433.3,0.90384
497.5,-0.34207,436.04,1.2103
497.9,-0.43021,440.33,1.4983
498.18,-0.44188,441.96,1.7541
498.12,-0.45271,444.62,1.9895
499.72,-0.40259,447.63,2.2537
499.94,-0.31891,451.67,2.4588
500.78,-0.17491,453.17,2.6253
501.14,-0.020039,455.01,2.7422
502.09,0.14802,456.93,2.8366
502.33,0.28309,459.82,2.8727
502.96,0.42875,460.75,2.8758
503.33,0.5594,461.4,2.8323
504.72,0.71354,462.13,2.7819
505.1,0.82345,464.32,2.6549
505.05,0.89993,464.11,2.5004
505.4,0.94904,462.98,2.3387
507.17,1.0535,462.14,2.1912
508.63,1.2027,462.37,1.9937
509.26,1.3931,459.72,1.7771
510.53,1.6077,456.55,1.5613
511.79,1.8102,454.89,1.3036
512.75,1.9054,456.84,0.98693
513.66,1.971,457.17,0.68157
513.74,1.9241,457.7,0.34852
513.67,1.7391,459.14,0.014459
513.63,1.4218,462.29,-0.30632
514.44,1.1375,463.35,-0.57229
514.76,0.88503,463.51,-0.8364
516.25,0.70253,464.54,-1.0459
517.51,0.59193,466.86,-1.2392
518.23,0.61278,465.44,-1.4363
519.24,0.70578,463.73,-1.6081
520.22,0.83398,463.08,-1.7575
520.19,0.89184,463.97,-1.9075
520.38,0.94593,462.42,-2.0285
520.37,0.95094,461.17,-2.1269
519.66,0.84817,460.62,-2.216
520.02,0.68509,461.46,-2.2398
519.66,0.53403,460.45,-2.2549
520.49,0.43685,459.05,-2.2041
521.64,0.42219,458.72,-2.1215
522.33,0.44558,459.59,-2.0348
522.76,0.55012,457.67,-1.9215
524.12,0.70201,456.96,-1.7667
524.2,0.85578,456.03,-1.6357
524.44,0.89906,457.6,-1.4969
525.54,1.0041,456.86,-1.3021
526.71,1.1494,456.64,-1.1006
527.74,1.3315,456,-0.89637
528.26,1.4154,458.01,-0.71733
528.82,1.5083,457.16,-0.51886
529.31,1.5323,457.41,-0.32837
529.44,1.4826,457.62,-0.15073
529.43,1.3055,459.58,0.017479
529.66,1.1496,458.6,0.19558
530.23,0.99766,458.24,0.37313
530.88,0.88631,457.81,0.54058
531.39,0.75277,459.39,0.69067
531.59,0.65534,459.27,0.81879
533.48,0.67418,459.31,0.98257
534.15,0.77677,459.29,1.0879
535.06,0.85499,461.25,1.1833
535.12,0.93095,461.49,1.2348
536.68,1.0317,462.56,1.3138
543.43,1.6665,463.62,1.5269
545.02,2.4978,465.33,1.5436
546.46,3.2282,466.8,1.5336
546.06,3.6537,467.07,1.4489
543.44,3.4558,468.05,1.2801
