103.04,-1.4448,0,0
103.67,-1.2731,0,0
103.97,-1.1738,77.43,-1.5669
103.58,-0.17796,77.321,-1.1813
103.66,-0.56485,77.13,-0.87187
104.12,0.18317,77.255,-0.86984
104.31,0.4851,77.357,-0.86814
106.01,0.48599,77.946,-1.3325
106.84,0.5649,78.656,-1.5566
108.86,0.23649,79.707,-2.2613
110.07,0.22906,80.637,-2.6772
113.14,-0.14306,82.424,-3.6733
112.83,0.27272,83.275,-3.1953
114.66,0.13787,84.844,-2.9705
116.41,0.28551,85.977,-2.8371
118.57,0.63278,87.335,-2.8994
118.25,0.94855,87.982,-2.2929
119.53,1.2734,88.542,-1.9657
120.14,1.557,89.098,-1.6697
120.52,1.6838,89.693,-1.2595
120.73,1.6667,90.148,-0.75211
121.73,1.666,90.756,-0.35054
122.2,1.5013,91.601,0.14399
123.09,1.3125,92.397,0.67382
122.91,0.98745,92.792,1.2663
123.58,0.92044,92.398,1.4742
123.48,0.7201,92.756,1.6129
124.12,0.57946,93.056,1.7409
124.39,0.61272,92.651,1.5441
124.31,0.68553,92.309,1.1454
123.8,0.89988,91.139,0.44658
123.42,1.1838,90.126,-0.50124
122.61,1.2857,89.727,-1.3214
122.92,1.2814,89.983,-1.8297
122.04,1.1621,89.586,-2.1853
121.56,1.0422,88.968,-2.4658
120.71,0.78746,88.669,-2.619
119.95,0.55267,87.913,-2.7177
119.36,0.34432,87.28,-2.8569
118.63,0.065699,86.99,-2.8988
117.9,-0.20422,86.47,-2.8524
118.13,-0.33312,86.185,-2.8632
118.43,-0.43363,86.47,-2.8836
118.84,-0.44279,86.612,-2.8833
118.62,-0.42111,86.447,-2.908
118.66,-0.36318,86.355,-2.9084
118.47,-0.27018,86.077,-2.947
118.91,-0.11117,86.092,-3.0147
118.58,0.022077,85.892,-3.1145
119.24,0.26491,85.792,-3.2523
119.64,0.455,86.189,-3.403
120.14,0.6561,86.378,-3.492
120.27,0.83304,86.374,-3.5904
120.57,1.0277,86.263,-3.7173
120.66,1.1428,86.367,-3.8256
120.44,1.1609,86.326,-3.8295
120.22,1.0785,86.327,-3.7091
120.8,0.998,86.611,-3.5196
121.57,0.9301,87.124,-3.343
122.1,0.79955,87.815,-3.0859
122.97,0.63287,88.709,-2.6768
124.8,0.69884,89.3,-2.403
125.77,0.72663,90.32,-2.2546
126.97,0.73315,91.372,-1.9658
127.94,0.75595,92.13,-1.6624
128.89,0.80996,92.74,-1.4056
130.49,0.91179,93.754,-1.1901
131.38,0.91993,94.877,-0.9339
132.51,0.88966,95.927,-0.53557
133.47,0.82557,96.888,-0.098729
134.19,0.71183,97.733,0.37869
134.9,0.49648,98.837,0.97716
134.74,0.15557,99.478,1.7046
136.83,0.17352,99.77,2.2178
138.85,0.25375,101.35,2.3761
139.82,0.17904,103.05,2.7047
140.54,0.056863,104.05,3.2495
141.73,-0.032901,105.08,3.8064
142.82,-0.2226,106.68,4.4362
144.34,-0.33862,107.95,5.1161
144.91,-0.40703,108.6,5.6232
147.27,-0.36521,110.23,6.0819
148.24,-0.54107,112.42,6.6533
148.88,-1.0797,115.03,7.8624
149.73,-1.6341,116.6,9.4103
151.1,-2.0969,118.21,10.879
152.46,-2.6587,120.77,12.414
154.68,-3.0791,123.16,14.03
155.34,-3.7405,126.12,15.807
157.26,-4.1567,127.99,17.696
158.68,-4.3845,129.77,19.184
160.22,-4.5155,131.86,20.491
161.57,-4.2725,132.53,21.339
162.29,-3.1856,130.12,20.836
162.52,-2.0208,129.76,19.35
163.53,-1.2254,131.76,18.171
163.39,-0.091066,129.92,16.753
164.1,1.7978,126.08,13.97
164.22,3.4836,125.22,10.396
164.11,5.0937,123.43,6.8152
163.25,6.6548,120.59,2.953
161.38,8.1166,116.77,-1.2689
160.98,9.3175,114.48,-5.4977
159.37,9.4347,115.19,-8.7355
159.06,9.1375,114.65,-10.727
160.27,8.6259,114.95,-12.238
161.24,7.8591,115.75,-13.336
160.8,6.6976,116.4,-13.807
160.18,5.4202,115.97,-13.771
158.85,4.1506,114.68,-13.668
157.88,3.1196,112.76,-13.753
156.87,2.1289,111.76,-13.96
155.9,1.3986,109.97,-14.253
155.03,0.86794,108.47,-14.73
154.57,0.23162,108.66,-14.922
154.36,-0.35625,108.67,-14.684
153.44,-0.94234,108.44,-14.187
152.91,-1.6112,108.91,-13.267
153.17,-2.1681,109.4,-12.049
153.44,-2.6356,110.14,-10.721
152.72,-3.1171,110.59,-9.2303
152.96,-3.4639,111.09,-7.59
153.43,-3.6268,111.64,-6.0635
153.63,-3.7331,112.49,-4.5784
153.26,-3.5573,111.78,-3.3498
152.72,-3.1206,110.65,-2.6401
151.74,-2.9415,111.22,-1.9235
151.85,-2.9509,112.51,-0.69895
151.25,-3.0458,113.07,0.73093
151.62,-2.7196,112.05,1.7826
151.4,-2.4975,112.66,2.4524
151.45,-2.4531,113.84,3.4042
151.82,-2.3245,114.25,4.3969
152.13,-1.927,113.69,4.9379
152.88,-1.5797,114.62,5.2435
152.32,-1.5199,115.67,5.776
152.4,-1.404,115.69,6.4463
152.88,-1.2755,116.22,6.9339
152.89,-1.2885,117.12,7.448
153.69,-1.2931,118.03,8.0625
152.91,-1.4069,118.3,8.6095
153.52,-1.3197,118.14,9.0215
153.06,-1.3609,118.64,9.2227
153.11,-1.5076,119.42,9.6388
152.96,-1.6642,119.8,10.092
153.17,-1.5736,119.28,10.255
153.37,-1.5694,120.1,10.254
153.17,-1.7661,121.23,10.543
156.24,-1.5427,122.29,10.803
161.88,-0.7835,124.96,10.428
163.04,-0.24187,127.32,9.8238
165.02,-0.21702,131.14,10.199
166.36,-0.55802,134.32,11.39
163.17,-1.8663,136.88,13.568
