113.38,1.7187,0,0
112.9,0.30457,0,0
111.04,0.16164,42.861,1.3175
111.59,-2.3912,42.429,1.5071
111.31,-2.8064,42.362,1.0172
110.32,-2.523,42.685,0.582
109.15,-2.2511,41.819,0.29863
107.63,-1.6326,42.113,0.20312
108.05,-1.6469,42.606,0.11048
107.47,-1.3712,43.055,0.14434
108.81,-1.3127,43.031,-0.030451
108.52,-0.81689,44.449,0.025295
108.87,-0.56857,46.262,0.1955
110.11,-0.40983,48.142,0.25864
110.88,-0.27549,48.474,0.18188
111.7,-0.0045537,51.263,0.2264
112.01,-0.011126,54.74,0.56217
114.22,-0.21697,53.684,0.1805
114.36,0.038031,53.428,-0.13635
114.87,0.33408,55.969,-0.13638
116.19,0.41058,60.335,0.14371
117.81,0.18529,60.861,0.12462
119.62,0.28408,61.136,-0.20077
120.59,0.61091,65.44,-0.06631
121.97,0.52635,70.659,0.39505
124.12,0.079536,64.193,-0.37052
125.3,0.90007,65.353,-0.94973
127.01,1.5909,68.643,-1.0313
128.81,1.8912,66.748,-1.2916
129.76,2.4354,62.298,-1.7973
130.28,3.3188,62.107,-1.8759
130.9,3.7985,61.492,-1.6651
132.5,4.0969,62.334,-1.3757
133.86,4.1377,63.634,-0.96978
135.32,3.8797,59.899,-1.1163
136.99,4.109,60.813,-1.2249
137.12,3.9761,61.276,-0.94115
138.88,3.6226,61.358,-0.86933
139.54,3.26,61.119,-0.74824
139.79,2.8114,61.875,-0.46654
141.77,2.3308,62.035,-0.53479
142.12,1.9821,61.883,-0.50206
143.49,1.713,60.556,-0.76265
143.07,1.6294,60.862,-0.63658
143.42,1.3767,63.488,-0.21209
143.34,0.75789,62.867,0.10209
142.68,0.2227,61.406,0.23339
142.5,-0.10197,61.88,0.3022
143.34,-0.34448,59.979,-0.076519
142.18,-0.28189,58.184,-0.2714
142.12,-0.11599,58.673,-0.31523
142.06,-0.055379,58.677,-0.24763
142.11,-0.012102,57.739,-0.25679
141.97,0.13453,58.38,-0.12623
142.06,0.13878,57.483,-0.11781
141.78,0.22411,57.405,-0.054428
143.76,0.43521,58.033,-0.32828
143.98,0.71948,59.274,-0.29038
144.43,0.76824,58.177,-0.37152
144.29,0.90523,58.104,-0.32983
145.57,1.0316,57.463,-0.54223
147.47,1.4308,58.104,-0.83878
149.13,1.8732,57.255,-1.1881
149.18,2.3223,57.827,-1.0659
147.58,2.2189,57.392,-0.46883
146.94,1.7556,58.327,0.18685
146.04,0.96435,57.021,0.5896
144.22,0.17692,57.213,1.0254
147.35,-0.35347,57.754,0.47895
146.6,-0.50392,58.529,0.31779
146.19,-0.78962,57.995,0.17596
144.83,-1.0338,58.074,0.30217
